Keuwl Accelerometer Data File
2021-04-25 22-03-49

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.2559772,-0.387873,-0.102954,9.876384,9.884533,2.326751,194.865356
0.2579769,-0.404632,-0.105348,9.888355,9.897191,2.421235,194.593262
0.2599767,-0.426181,-0.122108,9.893144,9.903071,2.565748,195.987900
0.2619764,-0.428575,-0.119714,9.890749,9.900753,2.575875,195.606628
0.2639762,-0.409421,-0.119714,9.873989,9.883199,2.473697,196.298798
0.2659759,-0.397450,-0.114925,9.876384,9.885046,2.398820,196.127579
0.2679756,-0.397450,-0.107742,9.873989,9.882572,2.388107,195.167465
0.2699754,-0.397450,-0.114925,9.890749,9.899398,2.395227,196.127579
0.2719751,-0.397450,-0.110137,9.893144,9.901736,2.387123,195.488495
0.2739749,-0.416604,-0.134079,9.914692,9.924347,2.527549,197.840210
0.2759746,-0.407027,-0.131685,9.917087,9.926310,2.470054,197.927917
0.2779743,-0.390267,-0.124502,9.926663,9.935112,2.363060,197.693634
0.2799741,-0.380690,-0.124502,9.931452,9.939525,2.309358,198.110031
0.2819738,-0.387873,-0.119714,9.931452,9.939744,2.340507,197.152420
0.2839735,-0.380690,-0.114925,9.924269,9.932233,2.294649,196.798370
0.2859733,-0.371113,-0.119714,9.907509,9.915179,2.253857,197.878693
0.2879731,-0.361535,-0.114925,9.900327,9.907593,2.194458,197.634460
0.2899728,-0.366324,-0.110137,9.902720,9.910106,2.212136,196.733597
0.2919725,-0.373507,-0.095771,9.890749,9.898262,2.232480,194.381393
0.2939723,-0.368718,-0.090982,9.897932,9.905215,2.197311,193.861023
0.2959720,-0.363930,-0.102954,9.905115,9.912333,2.186775,195.795929
0.2979717,-0.359141,-0.107742,9.900327,9.907425,2.168982,196.699249
0.2999715,-0.361535,-0.102954,9.895537,9.902675,2.175469,195.895264
0.3019713,-0.347170,-0.076617,9.890749,9.897137,2.058615,192.445099
0.3039710,-0.354353,-0.071828,9.885961,9.892570,2.094430,191.458755
0.3059708,-0.366324,-0.069434,9.888355,9.895382,2.159305,190.732666
0.3079705,-0.380690,-0.071828,9.883567,9.891156,2.244633,190.684906
0.3099702,-0.390267,-0.074223,9.866806,9.874800,2.305541,190.768143
0.3119699,-0.366324,-0.071828,9.864412,9.871473,2.167266,191.093719
0.3139696,-0.368718,-0.071828,9.857229,9.864385,2.182475,191.023453
0.3159695,-0.378295,-0.074223,9.857229,9.864765,2.239745,191.100571
0.3179693,-0.385478,-0.090982,9.871595,9.879538,2.297547,193.280182
0.3199690,-0.390267,-0.090982,9.885961,9.894079,2.321277,193.122910
0.3219687,-0.399844,-0.088588,9.883567,9.892048,2.372731,192.492477
0.3239685,-0.395055,-0.086194,9.885961,9.894226,2.342095,192.308014
0.3259682,-0.390267,-0.088588,9.897932,9.906019,2.315368,192.789078
0.3279679,-0.392661,-0.114925,9.890749,9.899207,2.368686,196.313858
0.3299677,-0.390267,-0.102954,9.907509,9.915727,2.332800,194.778168
0.3319675,-0.385478,-0.102954,9.912297,9.920324,2.305032,194.953568
0.3339672,-0.402238,-0.086194,9.917087,9.925615,2.375370,192.094757
0.3359669,-0.392661,-0.083800,9.917087,9.925211,2.318409,192.047028
0.3379667,-0.383084,-0.090982,9.917087,9.924900,2.273656,193.360214
0.3399664,-0.378295,-0.093377,9.909904,9.917561,2.251598,193.865463
0.3419661,-0.373507,-0.083800,9.914692,9.922079,2.211074,192.645416
0.3439659,-0.366324,-0.088588,9.900327,9.907498,2.180142,193.594833
0.3459656,-0.361535,-0.095771,9.907509,9.914565,2.161751,194.836914
0.3479654,-0.366324,-0.088588,9.902720,9.909890,2.179603,193.594833
0.3499652,-0.359141,-0.098165,9.914692,9.921680,2.150586,195.287430
0.3519649,-0.337593,-0.093377,9.914692,9.920877,2.023327,195.461212
0.3539646,-0.328016,-0.086194,9.919480,9.925276,1.958047,194.722977
0.3559643,-0.332804,-0.090982,9.890749,9.896765,1.997824,195.289993
0.3579641,-0.342381,-0.076617,9.866806,9.873042,2.036536,192.613632
0.3599638,-0.337593,-0.074223,9.873989,9.880037,2.004865,192.399673
0.3619635,-0.323227,-0.059857,9.905115,9.910568,1.900737,190.491470
0.3639633,-0.328016,-0.069434,9.912297,9.917967,1.937449,191.951874
0.3659631,-0.344776,-0.083800,9.931452,9.937788,2.046123,193.661148
