ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
-0.725465,-2.657645,4.19477,0.143119,0.192828,-0.063716,0,31.02,-21.12,357.2929,32.3449,-1.9304,8123
-0.828419,-2.892284,4.35758,0.069815,0.154955,-0.012404,-0.24,30.36,-20.88,357.2929,32.3449,-1.9304,8133
-0.411815,-3.227482,5.255433,0.055765,0.103031,0.014474,-0.24,30.36,-20.88,357.2929,32.3449,-1.9304,8143
-0.102954,-3.464516,5.925831,0.080811,0.038279,0.021805,0,30.66,-21.6,357.5703,31.7046,-1.6376,8153
-0.102954,-3.464516,5.925831,0.105856,0.008347,0.024248,0,30.66,-21.6,357.5703,31.7046,-1.6376,8163
0.090982,-3.634509,6.09343,0.119906,-0.020975,0.031579,0.12,30.6,-21.3,357.5703,31.7046,-1.6376,8174
0.256187,-3.569864,6.007236,0.121739,-0.055794,0.043796,0.12,30.6,-21.3,357.5703,31.7046,-1.6376,8184
0.562655,-3.402264,5.698375,0.067983,-0.063735,0.06762,0.18,30.66,-21.66,357.8503,31.5253,-1.4592,8194
0.562655,-3.402264,5.698375,0.067983,-0.063735,0.06762,0.18,30.66,-21.66,357.8503,31.5253,-1.4592,8203
0.52674,-3.481275,5.997659,-0.109168,-0.005703,0.13115,-0.12,30.42,-22.02,357.8503,31.5253,-1.4592,8213
0.754197,-3.727886,6.96734,-0.109168,-0.005703,0.13115,-0.12,30.42,-22.02,357.8503,31.5253,-1.4592,8223
0.998413,-4.09421,8.111803,-0.118942,0.015677,0.136648,0.06,29.7,-21.54,357.7162,31.3703,-1.4715,8233
0.952921,-4.819675,9.191621,-0.059688,0.021175,0.128706,0.06,29.7,-21.54,357.7162,31.3703,-1.4715,8244
0.89067,-5.770202,9.464568,0.027055,0.012012,0.115267,0.42,30,-22.02,357.7162,31.3703,-1.4715,8253
0.89067,-5.770202,9.464568,0.100358,-0.008146,0.071285,0.42,30,-22.02,357.7162,31.3703,-1.4715,8264
0.588992,-6.533976,9.75667,0.146784,-0.028305,0.062122,0.12,30.48,-22.38,358.0159,31.5729,-1.2671,8273
0.632089,-7.008042,9.809344,0.17916,-0.058848,0.08228,0.12,30.48,-22.38,358.0159,31.5729,-1.2671,8283
1.115732,-6.895511,10.261862,0.202984,-0.066179,0.110991,0.18,30.06,-22.38,358.0159,31.5729,-1.2671,8293
1.115732,-6.895511,10.261862,0.261016,-0.080229,0.156195,0.18,30.06,-22.38,358.0159,31.5729,-1.2671,8303
1.393468,-6.301731,10.783813,0.297057,-0.068011,0.16658,0.36,29.64,-21.78,358.1088,31.2943,-1.2221,8314
1.697541,-5.514014,10.621003,0.229251,-0.028305,0.118322,0.36,29.64,-21.78,358.1088,31.2943,-1.2221,8323
1.93218,-6.378348,10.161303,0.0521,-0.00326,0.030357,0.06,29.94,-21.42,358.1088,31.2943,-1.2221,8333
1.93218,-6.378348,10.161303,-0.122607,0.029727,-0.064327,0.06,29.94,-21.42,358.1088,31.2943,-1.2221,8344
0.134079,-8.648121,10.099051,-0.216681,0.000406,-0.092427,0.54,30.3,-21.9,354.3002,30.7279,-1.1809,8353
-2.300898,-10.860431,10.800573,-0.119553,-0.027694,-0.005684,0.54,30.3,-21.9,354.3002,30.7279,-1.1809,8364
-2.300898,-10.860431,10.800573,-0.119553,-0.027694,-0.005684,0.66,30.24,-21.06,354.3002,30.7279,-1.1809,8373
-3.404659,-10.891556,11.636175,0.13701,-0.035025,0.126263,0.66,30.24,-21.06,354.3002,30.7279,-1.1809,8383
-2.712713,-8.456578,10.702409,0.467488,-0.062513,0.220947,0.24,29.46,-20.58,358.173,30.9638,-1.2242,8393
-1.132492,-4.807704,8.640938,0.727106,-0.125433,0.249658,0.24,29.46,-20.58,358.173,30.9638,-1.2242,8403
-0.155628,-3.213117,6.414263,0.695952,-0.137039,0.222169,0.54,29.34,-21.18,358.173,30.9638,-1.2242,8414
-0.155628,-3.213117,6.414263,0.436945,-0.14498,0.178186,0.54,29.34,-21.18,358.173,30.9638,-1.2242,8423
0.308861,-3.603383,5.34881,-0.002267,-0.1517,0.109769,0.84,29.28,-21.96,354.2067,29.9671,-1.1341,8433
0.572232,-5.614574,6.634536,-0.430483,-0.140704,0.008977,0.84,29.28,-21.96,354.2067,29.9671,-1.1341,8443
0.572232,-5.614574,6.634536,-0.658947,-0.065568,-0.023399,1.26,28.98,-22.32,354.2067,29.9671,-1.1341,8453
0.349564,-7.989695,7.896319,-0.726142,-0.030138,0.005922,1.26,28.98,-22.32,354.2067,29.9671,-1.1341,8463
0.256187,-9.273026,9.581888,-0.580756,-0.030749,0.070674,1.2,29.46,-22.14,353.9553,29.8844,-1.3117,8473
0.004789,-9.229929,11.183658,-0.25883,-0.085726,0.148865,1.2,29.46,-22.14,353.9553,29.8844,-1.3117,8483
-0.093377,-8.039975,11.037607,0.202373,-0.17308,0.216671,0.6,29.7,-21.9,353.9553,29.8844,-1.3117,8493
-0.093377,-8.039975,11.037607,0.655024,-0.297697,0.260653,0.6,29.7,-21.9,353.9553,29.8844,-1.3117,8503
-0.201119,-5.901887,8.837268,0.778419,-0.341679,0.250879,0.6,29.46,-21.3,353.8545,30.7683,-1.4417,8514
-0.177176,-4.383917,6.797346,0.778419,-0.341679,0.250879,0.6,29.46,-21.3,353.8545,30.7683,-1.4417,8523
-0.26337,-3.34959,5.099806,0.761315,-0.346566,0.192236,0.72,29.34,-21.72,353.8545,30.7683,-1.4417,8533
-0.277736,-2.877918,4.513208,0.571946,-0.32824,0.098163,0.84,29.28,-22.08,353.8545,30.7683,-1.4417,8543
-0.277736,-2.877918,4.513208,0.357533,-0.253714,0.043185,0.84,29.28,-22.08,353.8545,30.7683,-1.4417,8553
-0.162811,-2.877918,4.379129,0.135178,-0.17308,0.022416,0.72,28.8,-22.56,352.9595,29.5188,-1.7943,8564
0.292102,-3.36635,5.576266,-0.066408,-0.073509,0.026081,0.72,28.8,-22.56,352.9595,29.5188,-1.7943,8573
0.835602,-4.01041,7.041562,-0.104281,-0.020975,0.026692,0.42,28.56,-23.16,352.9595,29.5188,-1.7943,8583
1.060664,-4.690384,8.032792,-0.067019,0.014456,0.012031,1.26,28.08,-22.74,352.9595,29.5188,-1.7943,8593
1.060664,-4.690384,8.032792,0.015448,0.029727,-0.017291,1.26,28.08,-22.74,352.9595,29.5188,-1.7943,8604
1.130098,-5.142902,8.334471,0.174273,0.005903,-0.05944,1.86,28.38,-22.44,348.4177,29.184,-2.141,8613
1.278543,-5.300924,8.224334,0.271401,0.030338,-0.122359,1.86,28.38,-22.44,348.4177,29.184,-2.141,8623
0.931373,-5.341627,7.719142,0.324546,0.062103,-0.178559,1.62,28.26,-21.96,348.4177,29.184,-2.141,8634
0.52674,-5.063891,7.055928,0.365474,0.074931,-0.229872,1.62,28.26,-21.96,348.4177,29.184,-2.141,8644
0.52674,-5.063891,7.055928,0.343483,0.095701,-0.273243,1.32,27.96,-21.9,352.5108,28.9208,-2.1551,8653
0.181965,-4.891503,6.986494,0.289727,0.115859,-0.292791,1.32,27.96,-21.9,352.5108,28.9208,-2.1551,8663
-0.249005,-5.063891,7.216345,0.289727,0.115859,-0.292791,0.78,28.02,-22.2,352.5108,28.9208,-2.1551,8673
-0.249005,-5.063891,7.216345,0.240857,0.098144,-0.29218,0.78,28.02,-22.2,352.5108,28.9208,-2.1551,8684
-0.225062,-5.205153,7.491686,0.210314,0.077986,-0.287904,0.84,28.26,-22.74,352.1841,28.1515,-2.2518,8694
-0.22985,-5.413455,7.776605,0.230473,0.040112,-0.298289,0.84,28.26,-22.74,352.1841,28.1515,-2.2518,8703
-0.498009,-5.590631,8.183631,0.318437,-0.049074,-0.312949,1.68,28.32,-23.04,352.1841,28.1515,-2.2518,8713
-0.888276,-5.454158,8.41827,0.432669,-0.117491,-0.300732,1.68,28.32,-23.04,352.1841,28.1515,-2.2518,8723
-1.256994,-5.025583,8.399116,0.507195,-0.153532,-0.279963,1.68,27.84,-22.68,348.1663,27.6108,-2.435,8734
-1.256994,-5.025583,8.399116,0.562783,-0.185908,-0.23598,1.68,27.84,-22.68,348.1663,27.6108,-2.435,8743
-1.419805,-4.45814,8.45179,0.558507,-0.158419,-0.197496,1.38,27.6,-22.38,348.1663,27.6108,-2.435,8753
-1.331217,-3.885908,8.250672,0.498032,-0.167582,-0.178559,1.38,27.6,-22.38,348.1663,27.6108,-2.435,8763
-0.861939,-3.579441,8.806143,0.386854,-0.136428,-0.181002,1.02,27.36,-22.86,350.9606,26.553,-3.0258,8773
-0.861939,-3.579441,8.806143,0.201151,-0.044798,-0.190165,1.02,27.36,-22.86,350.9606,26.553,-3.0258,8783
-0.354353,-3.909851,9.340066,0.029498,0.046221,-0.180392,0.54,26.94,-23.76,350.9606,26.553,-3.0258,8793
-0.028731,-4.810098,10.051166,0.029498,0.046221,-0.180392,0.54,26.94,-23.76,350.9606,26.553,-3.0258,8804
0.89067,-6.543553,10.41749,-0.252111,0.194661,-0.095481,0.72,26.88,-24,350.0832,25.5809,-3.4774,8813
1.956123,-9.124581,11.363228,-0.450031,0.315001,-0.035006,0.72,26.88,-24,350.0832,25.5809,-3.4774,8823
2.387092,-9.785401,12.56276,-0.533109,0.410296,0.001035,0.9,27.06,-23.28,350.0832,25.5809,-3.4774,8833
2.387092,-9.785401,12.56276,-0.426207,0.468328,-0.026454,0.66,27.18,-23.16,350.0832,25.5809,-3.4774,8843
2.353572,-9.07909,13.063164,-0.046249,0.484211,-0.075323,0.66,27.18,-23.16,350.0832,25.5809,-3.4774,8853
2.339207,-7.67365,11.162109,0.344094,0.405409,-0.118083,0.72,27.3,-22.74,351.3007,26.4571,-2.834,8863
2.387092,-6.395108,8.458973,0.437556,0.266743,-0.181613,0.72,27.3,-22.74,351.3007,26.4571,-2.834,8873
2.387092,-6.395108,8.458973,0.388076,0.195883,-0.257361,1.02,27.48,-22.62,351.3007,26.4571,-2.834,8883
1.824437,-5.87555,6.9841,0.27812,0.127466,-0.325167,1.5,27.66,-22.68,351.3007,26.4571,-2.834,8893
1.015173,-5.84203,5.97611,0.082032,0.06699,-0.383199,1.5,27.66,-22.68,351.3007,26.4571,-2.834,8904
0.260976,-5.765414,5.638518,0.082032,0.06699,-0.383199,1.92,27.78,-23.52,349.1564,25.8586,-1.9806,8913
-0.36393,-5.626546,5.921042,-0.033421,-0.011812,-0.389918,1.92,27.78,-23.52,349.1564,25.8586,-1.9806,8923
-0.36393,-5.626546,5.921042,-0.118331,-0.085116,-0.336162,1.32,27.3,-23.94,349.1564,25.8586,-1.9806,8933
-0.663214,-5.066285,6.624959,-0.122607,-0.119324,-0.272021,1.32,27.3,-23.94,349.1564,25.8586,-1.9806,8944
-0.574626,-4.577853,7.225921,-0.093286,-0.135206,-0.209102,0.96,27.12,-24,352.0236,25.6706,-2.2863,8954
-0.153234,-4.046324,7.597034,-0.042584,-0.118102,-0.149848,0.96,27.12,-24,352.0236,25.6706,-2.2863,8964
-0.153234,-4.046324,7.597034,0.003231,-0.093057,-0.126025,0.96,27,-24.06,352.0236,25.6706,-2.2863,8973
0.114925,-3.907456,7.470138,0.01667,-0.091835,-0.116862,0.96,27,-24.06,352.0236,25.6706,-2.2863,8983
0.378295,-4.005622,7.59464,0.006896,-0.023418,-0.13702,1.32,27,-23.46,351.553,25.883,-2.7975,8993
0.378295,-4.005622,7.59464,-0.022425,0.059049,-0.161455,1.32,27,-23.46,351.553,25.883,-2.7975,9003
0.56026,-4.211529,7.467743,-0.069462,0.14457,-0.198107,1.08,27.6,-23.1,351.553,25.883,-2.7975,9013
0.423787,-4.606584,7.374367,-0.128105,0.210543,-0.201772,1.08,27.6,-23.1,351.553,25.883,-2.7975,9023
0.181965,-5.025583,7.496475,-0.196522,0.288734,-0.17245,0.96,27.6,-22.92,351.7251,25.8939,-3.014,9033
0.0838,-5.267404,7.786182,-0.236839,0.318666,-0.111364,0.96,27.6,-22.92,351.7251,25.8939,-3.014,9044
0.205908,-5.604997,8.109409,-0.220957,0.307671,-0.061884,1.02,26.94,-22.8,351.7251,25.8939,-3.014,9053
0.205908,-5.604997,8.109409,-0.179418,0.263689,-0.02401,1.02,26.94,-22.8,351.7251,25.8939,-3.014,9063
0.265765,-6.019207,8.284191,-0.122607,0.197104,0.005311,1.08,27.06,-22.56,351.6741,26.2832,-2.6365,9073
0.395055,-6.387925,8.111803,-0.093286,0.145181,0.016307,1.08,27.06,-22.56,351.6741,26.2832,-2.6365,9083
0.598569,-6.684815,7.632948,-0.095118,0.08837,0.014474,1.56,27.84,-22.8,351.6741,26.2832,-2.6365,9093
0.598569,-6.684815,7.632948,-0.095118,0.08837,0.014474,1.56,27.84,-22.8,351.6741,26.2832,-2.6365,9103
0.842785,-6.533976,7.74069,-0.097562,0.002849,-0.011793,1.44,27.9,-23.34,352.8277,26.672,-2.1255,9113
0.778139,-6.057515,8.006456,-0.054801,-0.096111,-0.041114,1.44,27.9,-23.34,352.8277,26.672,-2.1255,9124
0.763774,-5.33205,7.968147,-0.054801,-0.096111,-0.041114,1.2,26.88,-22.62,352.8277,26.672,-2.1255,9133
0.675186,-4.982486,7.920261,-0.034643,-0.133985,-0.049056,1.2,26.88,-22.62,352.8277,26.672,-2.1255,9143
0.675186,-4.982486,7.920261,-0.040141,-0.138872,-0.058829,1.68,27.3,-22.68,348.2537,26.9061,-2.1231,9153
0.299284,-4.898686,7.604217,-0.071295,-0.14498,-0.061273,1.68,27.3,-22.68,348.2537,26.9061,-2.1231,9163
0.146051,-4.946572,7.743085,-0.136657,-0.157198,-0.053942,1.56,28.38,-23.1,348.2537,26.9061,-2.1231,9173
0.040703,-5.147691,8.408693,-0.192857,-0.143148,-0.041114,1.56,28.38,-23.1,348.2537,26.9061,-2.1231,9183
0.040703,-5.147691,8.408693,-0.224622,-0.108939,-0.00263,1.08,28.26,-22.98,352.1142,27.0633,-2.5151,9193
0.201119,-5.379935,9.153313,-0.165979,-0.076563,0.023027,1.08,28.26,-22.98,352.1142,27.0633,-2.5151,9204
0.294496,-5.52838,9.680053,-0.087177,-0.050296,0.026692,1.32,28.32,-22.86,352.1142,27.0633,-2.5151,9214
0.469278,-5.506832,9.316123,0.023389,-0.068011,0.021805,1.32,28.32,-22.86,352.1142,27.0633,-2.5151,9224
0.469278,-5.506832,9.316123,0.070426,-0.062513,-0.006906,1.74,28.5,-22.92,348.3476,27.5244,-2.8062,9233
0.390267,-5.418244,8.842057,0.070426,-0.062513,-0.006906,1.74,28.5,-22.92,348.3476,27.5244,-2.8062,9244
0.117319,-5.193182,8.348836,0.056376,-0.040522,-0.012404,1.38,28.38,-22.5,348.3476,27.5244,-2.8062,9253
-0.021548,-4.963331,8.186026,0.034385,-0.036857,-0.008738,1.38,28.38,-22.5,348.3476,27.5244,-2.8062,9264
-0.021548,-4.963331,8.186026,0.018502,-0.025862,0.007144,1.14,28.14,-22.44,351.7989,27.5137,-2.9204,9273
-0.184359,-4.831646,8.090255,0.008118,-0.022196,0.029746,1.14,28.14,-22.44,351.7989,27.5137,-2.9204,9284
-0.256187,-4.865166,8.099832,0.006285,-0.012423,0.050516,1.14,27.9,-22.56,351.7989,27.5137,-2.9204,9293
-0.210696,-4.865166,8.107015,0.012394,-0.002649,0.070674,1.14,27.9,-22.56,351.7989,27.5137,-2.9204,9303
-0.004789,-4.898686,8.008849,0.010561,0.00346,0.084724,1.56,27.84,-22.32,347.9887,27.4773,-2.974,9313
0.351958,-4.925023,7.910684,-0.01143,-0.02464,0.07495,1.56,27.84,-22.32,347.9887,27.4773,-2.974,9323
0.351958,-4.925023,7.910684,-0.06091,-0.048464,0.058457,1.86,28.02,-22.56,347.9887,27.4773,-2.974,9334
0.747014,-4.889109,7.831673,-0.130549,-0.077785,0.01814,1.86,28.02,-22.56,347.9887,27.4773,-2.974,9344
0.770957,-4.982486,7.951387,-0.172087,-0.090002,0.005922,1.02,28.86,-22.5,352.2926,27.4913,-2.9009,9354
0.562655,-5.042342,8.159689,-0.21607,-0.089392,-0.005684,1.02,28.86,-22.5,352.2926,27.4913,-2.9009,9364
0.514769,-5.162056,8.315316,-0.228898,-0.088781,-0.000186,0.96,29.1,-22.08,352.2926,27.4913,-2.9009,9374
0.514769,-5.162056,8.315316,-0.238061,-0.061292,0.01142,0.96,29.1,-22.08,352.2926,27.4913,-2.9009,9383
0.354353,-5.202759,8.573898,-0.229509,-0.030749,0.03952,1.86,28.92,-21.6,348.4,27.8344,-3.0527,9393
0.122108,-5.411061,8.856422,-0.229509,-0.030749,0.03952,1.86,28.92,-21.6,348.4,27.8344,-3.0527,9403
0.193936,-5.401484,9.14613,-0.108557,-0.002649,0.08228,1.26,28.56,-21.54,348.4,27.8344,-3.0527,9414
0.387873,-5.308107,9.213169,-0.108557,-0.002649,0.08228,1.26,28.56,-21.54,348.4,27.8344,-3.0527,9424
0.387873,-5.308107,9.213169,-0.009597,0.000406,0.081059,0.9,28.56,-21.72,351.6811,28.3555,-3.1568,9433
0.454912,-5.229096,8.964165,0.021557,-0.016699,0.063344,0.9,28.56,-21.72,351.6811,28.3555,-3.1568,9444
