ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
0.304073,-0.253793,9.953,-0.014399,-0.002805,-0.005172,6.84,9.6,-12,320.0798,0.6876,-1.9878,24
0.284919,-0.093377,9.783007,0.025918,0.000249,0.003381,6.84,9.6,-12,320.0798,0.6876,-1.9878,33
0.284919,-0.093377,9.783007,0.042411,0.000249,0.000326,6.12,9.42,-11.88,324.078,0.7166,-1.9891,43
0.287313,0.045491,9.613013,0.049131,0.008801,0.005213,6.12,9.42,-11.88,324.078,0.7166,-1.9891,53
0.33041,0.150839,9.536397,0.028361,0.006969,0.002159,6.24,9.24,-12.36,324.078,0.7166,-1.9891,63
0.407027,0.081405,9.414289,-0.007069,-0.004638,0.000326,6.24,9.24,-12.36,324.078,0.7166,-1.9891,73
0.423787,-0.05028,9.45978,-0.047997,-0.011968,-0.004561,6.9,9.96,-12.42,323.0791,0.6628,-1.9842,84
0.407027,-0.270553,9.80695,-0.066323,-0.010746,-0.003339,6.9,9.96,-12.42,323.0791,0.6628,-1.9842,94
0.407027,-0.270553,9.80695,-0.059603,-0.010135,-0.003339,7.44,8.94,-12.18,323.0791,0.6628,-1.9842,103
0.407027,-0.36393,10.175668,-0.024173,-0.013801,-0.001506,7.44,8.94,-12.18,323.0791,0.6628,-1.9842,113
0.328016,-0.399844,10.115811,0.015533,0.006969,0.001548,7.14,8.76,-12.18,320.1055,0.6447,-1.9911,123
0.275342,-0.225062,9.744699,0.047909,0.027127,0.005824,7.14,8.76,-12.18,320.1055,0.6447,-1.9911,133
0.208302,-0.119714,9.526819,0.060126,0.025295,0.00277,6.06,9.48,-11.46,320.1055,0.6447,-1.9911,143
0.208302,-0.119714,9.526819,0.046076,0.006969,0.004602,6.06,9.48,-11.46,320.1055,0.6447,-1.9911,153
0.222668,0.028731,9.663293,0.016755,-0.010135,0.003381,6.12,9.24,-11.16,324.2784,0.6859,-1.9935,163
0.311256,0.026337,9.620196,0.016755,-0.010135,0.003381,6.12,9.24,-11.16,324.2784,0.6859,-1.9935,173
0.423787,-0.021548,9.581888,-0.019897,-0.018688,0.002159,7.14,9.3,-11.46,324.2784,0.6859,-1.9935,183
0.423787,-0.021548,9.581888,-0.044332,-0.021131,0.000326,7.14,9.3,-11.46,324.2784,0.6859,-1.9935,193
0.466884,-0.098165,9.727939,-0.033947,-0.004027,-0.002117,7.5,9.66,-11.82,319.5466,0.646,-1.9984,203
0.459701,-0.179571,9.893144,-0.005236,0.006969,0.000937,7.5,9.66,-11.82,319.5466,0.646,-1.9984,213
0.316044,-0.184359,9.893144,0.015533,0.016743,-0.002117,7.26,9.54,-12.12,319.5466,0.646,-1.9984,223
0.205908,-0.138868,9.749487,0.030194,0.02163,-0.001506,7.26,9.54,-12.12,319.5466,0.646,-1.9984,234
0.205908,-0.138868,9.749487,0.024696,0.013077,-0.001506,6.36,9.24,-12.42,324.0944,0.6768,-1.9994,243
0.189148,-0.110137,9.62259,-0.000349,-0.013801,0.005213,6.36,9.24,-12.42,324.0944,0.6768,-1.9994,253
0.28013,-0.105348,9.591465,-0.022951,-0.015633,0.00277,6.54,9.54,-12.9,324.0944,0.6768,-1.9994,263
0.373507,-0.122108,9.703996,-0.02906,-0.008914,-0.000285,6.54,9.54,-12.9,324.0944,0.6768,-1.9994,273
0.38069,-0.119714,9.828498,-0.024173,-0.012579,-0.001506,7.02,9.48,-12.84,319.9613,0.6345,-1.9718,284
0.390267,-0.155628,9.878778,-0.00768,-0.009525,0.005213,7.02,9.48,-12.84,319.9613,0.6345,-1.9718,294
0.390267,-0.155628,9.878778,0.01309,0.00819,-0.000285,6.72,9.48,-12.42,319.9613,0.6345,-1.9718,303
0.375901,-0.165205,9.73991,0.01309,0.00819,-0.000285,6.72,9.48,-12.42,319.9613,0.6345,-1.9718,313
0.323227,-0.110137,9.665688,0.009424,0.006358,-0.001506,6.96,9.12,-11.88,320.076,0.68,-1.9992,323
0.272947,-0.153234,9.684841,0.009424,0.006358,-0.001506,6.96,9.12,-11.88,320.076,0.68,-1.9992,333
0.272947,-0.153234,9.684841,-0.002793,-0.007692,-0.005172,6.6,8.82,-11.88,320.076,0.68,-1.9992,343
0.241822,-0.136474,9.742304,-0.015621,-0.008914,-0.004561,6.6,8.82,-11.88,320.076,0.68,-1.9992,353
0.258582,-0.081405,9.802161,-0.015621,-0.010746,-0.000896,6.48,9.3,-12.36,324.0882,0.6904,-1.9966,363
0.294496,-0.193936,9.845258,-0.006458,-0.013801,-0.000285,6.48,9.3,-12.36,324.0882,0.6904,-1.9966,373
0.371113,-0.342381,9.632168,0.005759,-0.010135,-0.000896,6.66,9.24,-11.58,324.0882,0.6904,-1.9966,384
0.440547,-0.237033,9.615408,0.005759,0.002693,0.003381,6.66,9.24,-11.58,324.0882,0.6904,-1.9966,393
0.440547,-0.237033,9.615408,0.005148,0.005136,0.000937,6.96,9.3,-11.1,320.237,0.7404,-1.9616,403
0.452518,-0.086194,10.079897,0.019809,0.00758,0.007046,6.96,9.3,-11.1,320.237,0.7404,-1.9616,413
0.328016,0.090982,10.122993,0.032026,0.00758,0.013765,7.26,9.66,-11.7,320.237,0.7404,-1.9616,423
0.373507,0.337593,9.371192,0.032026,0.00758,0.013765,7.26,9.66,-11.7,320.237,0.7404,-1.9616,433
0.26337,0.114925,8.779806,0.021642,0.009412,0.011933,6.84,9.9,-12.48,322.9856,0.8279,-1.9812,443
0.045491,-0.184359,9.431048,-0.018675,0.035679,0.011322,6.84,9.9,-12.48,322.9856,0.8279,-1.9812,453
0.045491,-0.184359,9.431048,-0.05716,0.02896,0.010711,6.6,9.96,-12.36,322.9856,0.8279,-1.9812,463
0.177176,-0.545895,10.374393,-0.073042,-0.043122,0.006435,6.6,9.96,-12.36,322.9856,0.8279,-1.9812,474
0.462095,-0.615329,10.702409,-0.054106,-0.074887,-0.002728,6.24,9.36,-11.7,324.1665,0.609,-1.9661,483
0.481249,-0.476461,10.096657,0.002094,-0.017466,-0.000285,6.24,9.36,-11.7,324.1665,0.609,-1.9661,493
0.567443,-0.004789,9.486116,0.050352,0.005136,-0.002728,6.06,9.18,-11.94,324.1665,0.609,-1.9661,504
0.567443,-0.004789,9.486116,0.090059,-0.012579,-0.005782,6.06,9.18,-11.94,324.1665,0.609,-1.9661,513
0.555472,0.205908,9.42626,0.098611,0.02163,-0.002117,6.72,9.78,-12.36,323.0328,0.821,-1.9243,524
0.354353,0.268159,9.395134,0.057072,0.074164,0.007657,6.72,9.78,-12.36,323.0328,0.821,-1.9243,533
0.21309,0.069434,9.196409,-0.019897,0.054616,0.007046,7.02,9.42,-12.72,323.0328,0.821,-1.9243,545
0.141262,-0.210696,9.672871,-0.082205,-0.015633,0.009489,7.02,9.42,-12.72,323.0328,0.821,-1.9243,553
0.141262,-0.210696,9.672871,-0.11397,-0.048009,0.008878,7.32,9,-12.54,319.9918,0.7416,-1.8443,563
0.294496,-0.409421,10.206794,-0.096255,-0.037014,0.002159,7.32,9,-12.54,319.9918,0.7416,-1.8443,573
0.292102,-0.569837,10.223554,-0.016232,-0.003416,0.001548,7.74,9.36,-11.64,319.9918,0.7416,-1.8443,583
0.122108,-0.325621,9.852441,0.060126,0.001471,0.013154,7.74,9.36,-11.64,319.9918,0.7416,-1.8443,593
0.373507,-0.01676,9.732727,0.110828,-0.007692,0.016209,7.62,9.24,-11.7,316.4314,0.8633,-1.8933,604
0.31365,0.344776,9.787795,0.118158,0.024684,0.008267,7.62,9.24,-11.7,316.4314,0.8633,-1.8933,614
0.31365,0.344776,9.787795,0.118158,0.024684,0.008267,6.96,9.12,-12.54,316.4314,0.8633,-1.8933,623
0.306467,0.217879,9.000079,0.06257,0.066223,0.011933,6.96,9.12,-12.54,316.4314,0.8633,-1.8933,633
0.651243,-0.019154,8.978531,-0.094423,-0.085272,-0.01128,6.66,9.54,-13.08,323.0136,0.6891,-1.8482,643
0.651243,-0.019154,8.978531,-0.094423,-0.085272,-0.01128,6.66,9.54,-13.08,323.0136,0.6891,-1.8482,653
0.407027,-0.395055,10.173274,-0.139016,-0.027851,-0.007004,7.2,9.54,-12.9,323.0136,0.6891,-1.8482,663
0.337593,-0.430969,10.520444,-0.09992,0.025906,0.000937,7.2,9.54,-12.9,323.0136,0.6891,-1.8482,673
0.318439,-0.292102,10.149331,0.016144,-0.037014,-0.00395,7.38,9.18,-12.06,320.0769,0.7729,-1.9191,683
0.222668,-0.093377,9.601042,0.104719,0.025295,0.002159,7.38,9.18,-12.06,320.0769,0.7729,-1.9191,693
0.227456,0.150839,9.244295,0.118769,0.07844,0.002159,6.84,9.54,-11.94,320.0769,0.7729,-1.9191,703
0.227456,0.150839,9.244295,0.09067,0.02896,-0.003339,6.84,9.54,-11.94,320.0769,0.7729,-1.9191,713
0.268159,-0.004789,9.419077,0.002094,-0.054729,-0.007615,6.66,9.36,-11.94,320.0028,0.8712,-1.9306,723
0.36393,-0.172388,9.838076,-0.076708,-0.033959,-0.000285,6.66,9.36,-11.94,320.0028,0.8712,-1.9306,734
0.509981,-0.205908,9.79019,-0.109083,-0.005859,0.000937,6.78,8.7,-12.24,320.0028,0.8712,-1.9306,743
0.509981,-0.205908,9.79019,-0.096866,-0.003416,-0.000896,6.78,8.7,-12.24,320.0028,0.8712,-1.9306,753
0.351958,-0.205908,9.792584,-0.030282,-0.018688,0.00277,6.42,8.7,-12.84,323.9592,0.731,-1.9075,763
0.375901,-0.035914,9.955395,-0.030282,-0.018688,0.00277,6.42,8.7,-12.84,323.9592,0.731,-1.9075,773
0.277736,0.098165,9.811738,0.058294,0.012467,-0.001506,6.06,8.28,-12.78,323.9592,0.731,-1.9075,784
0.172388,-0.019154,9.431048,0.096778,0.047286,-0.002117,6.06,8.28,-12.78,323.9592,0.731,-1.9075,793
0.172388,-0.019154,9.431048,0.070511,0.024073,0.002159,5.76,8.34,-12.24,320.6799,0.8939,-1.932,803
0.249005,-0.177176,9.332883,-0.005847,-0.022964,-0.001506,5.76,8.34,-12.24,320.6799,0.8939,-1.932,814
0.368718,-0.282524,9.680053,-0.085871,-0.015633,0.00277,6.24,9.42,-12.6,320.6799,0.8939,-1.932,823
0.356747,-0.294496,10.039194,-0.100531,-0.005859,0.000937,6.24,9.42,-12.6,320.6799,0.8939,-1.932,833
0.356747,-0.294496,10.039194,-0.063269,-0.025407,0.000326,6.72,9.9,-13.14,322.9338,0.7569,-1.8933,844
0.38069,-0.251399,10.024829,0.0137,-0.026629,-0.000896,6.72,9.9,-13.14,322.9338,0.7569,-1.8933,854
0.349564,-0.062251,9.821315,0.069289,0.015521,-0.002728,6.24,9.42,-12.9,322.9338,0.7569,-1.8933,863
0.284919,-0.167599,9.57231,0.088837,0.047897,0.004602,6.24,9.42,-12.9,322.9338,0.7569,-1.8933,873
0.325621,-0.06704,9.512454,0.069289,0.020408,-0.002117,6.96,9.54,-12.54,322.7988,0.9111,-1.9389,883
0.325621,-0.06704,9.512454,0.023474,-0.002194,0.001548,6.96,9.54,-12.54,322.7988,0.9111,-1.9389,893
0.253793,-0.062251,9.672871,-0.040056,-0.004638,0.000937,7.5,9.9,-12.24,322.7988,0.9111,-1.9389,903
0.332804,0.028731,9.732727,-0.060214,-0.031516,0.001548,7.5,9.9,-12.24,322.7988,0.9111,-1.9389,913
0.454912,-0.043097,9.61062,-0.051662,-0.043733,-0.006393,7.08,9.36,-12.12,320.1017,0.7622,-1.8963,924
0.339987,0,9.658504,-0.024173,-0.002805,-0.00395,7.08,9.36,-12.12,320.1017,0.7622,-1.8963,933
0.339987,0,9.658504,0.007592,0.029571,-0.002728,6.42,8.82,-11.82,320.1017,0.7622,-1.8963,943
0.373507,-0.090982,9.668081,0.007592,0.029571,-0.002728,6.42,8.82,-11.82,320.1017,0.7622,-1.8963,953
0.385478,-0.184359,9.885961,0.036303,0.004525,-0.00395,5.58,9.06,-12.3,324.0531,0.8473,-1.9215,963
0.318439,-0.272947,9.912297,0.028972,0.003304,-0.006393,5.58,9.06,-12.3,324.0531,0.8473,-1.9215,974
0.308861,-0.225062,9.565128,0.006981,0.018575,-0.002728,6.06,9.42,-12.6,324.0531,0.8473,-1.9215,984
0.308861,-0.225062,9.565128,-0.022341,-0.018077,-0.002117,6.06,9.42,-12.6,324.0531,0.8473,-1.9215,993
0.318439,-0.169993,9.593859,-0.029671,-0.037014,-0.005782,7.08,9.36,-12.48,320.0524,0.813,-1.9165,1003
0.337593,-0.117319,9.847652,-0.018675,-0.004638,-0.000285,7.08,9.36,-12.48,320.0524,0.813,-1.9165,1013
0.308861,-0.071828,9.727939,0.029583,-0.002194,-0.003339,7.26,9.9,-12.6,320.0524,0.813,-1.9165,1030
0.361536,-0.131685,9.581888,0.029583,-0.002194,-0.003339,7.26,9.9,-12.6,320.0524,0.813,-1.9165,1033
0.361536,-0.131685,9.581888,0.021642,-0.007692,-0.004561,6.3,10.02,-12.78,326.7254,0.8535,-1.9402,1043
0.392661,-0.186753,9.727939,0.004538,0.005747,-0.010669,6.3,10.02,-12.78,326.7254,0.8535,-1.9402,1053
0.342381,-0.141262,9.857229,-0.00768,0.000249,-0.008226,5.76,9.48,-12.9,326.7254,0.8535,-1.9402,1063
0.38069,-0.05028,9.713573,-0.00768,-0.024796,-0.012502,5.76,9.48,-12.9,326.7254,0.8535,-1.9402,1074
0.442941,0.009577,9.579494,-0.004625,-0.015022,-0.01128,5.82,9.54,-13.5,326.7636,0.8154,-1.9234,1084
0.442941,0.009577,9.579494,-0.001571,0.019186,-0.014335,5.82,9.54,-13.5,326.7636,0.8154,-1.9234,1093
0.402238,-0.01676,9.541185,-0.001571,0.019186,-0.014335,6.48,9.42,-13.26,326.7636,0.8154,-1.9234,1103
0.320833,-0.129291,9.632168,0.000261,0.018575,-0.010669,6.48,9.42,-13.26,326.7636,0.8154,-1.9234,1113
0.244216,-0.251399,9.857229,-0.002182,0.00086,-0.005172,6.9,9.3,-12.3,320.0172,0.7865,-1.9844,1123
0.179571,-0.258582,9.955395,-0.009512,0.005136,-0.00395,6.9,9.3,-12.3,320.0172,0.7865,-1.9844,1133
0.179571,-0.258582,9.955395,-0.005847,0.00819,0.000937,6.42,9.3,-12.24,320.0172,0.7865,-1.9844,1143
0.201119,-0.198725,9.761458,0.002094,-0.007081,0.003381,6.06,9.3,-12.12,320.0172,0.7865,-1.9844,1153
0.289707,-0.038308,9.553157,0.015533,-0.016244,-0.000896,6.06,9.06,-12.66,323.882,0.7618,-1.9667,1163
0.368718,-0.011971,9.581888,0.015533,0.004525,-0.00395,6.06,9.06,-12.66,323.882,0.7618,-1.9667,1173
0.368718,-0.011971,9.581888,0.008814,0.000249,-0.002728,6.48,9.3,-12.66,323.882,0.7618,-1.9667,1184
0.404632,-0.093377,9.72315,-0.004625,-0.010746,-0.005172,6.48,9.3,-12.66,323.882,0.7618,-1.9667,1193
0.392661,-0.138868,9.792584,-0.012567,-0.004638,-0.004561,6.84,9.54,-12.18,323.0805,0.7514,-1.9147,1204
0.371113,-0.162811,9.725544,-0.021119,0.002693,-0.004561,6.84,9.54,-12.18,323.0805,0.7514,-1.9147,1214
0.371113,-0.162811,9.725544,-0.013788,-0.000362,-0.00395,6.42,8.76,-12.36,323.0805,0.7514,-1.9147,1223
0.349564,-0.122108,9.684841,0.002094,-0.00647,-0.007004,6.42,8.76,-12.36,323.0805,0.7514,-1.9147,1234
0.335198,-0.095771,9.754275,0.016755,0.006969,-0.006393,5.94,8.82,-12.42,324.1288,0.7154,-1.9316,1243
0.311256,-0.095771,9.720756,0.017977,0.00819,-0.001506,5.82,9.24,-12.36,324.1288,0.7154,-1.9316,1253
0.304073,-0.143656,9.641745,0.006981,0.002082,0.000326,5.82,9.24,-12.36,324.1288,0.7154,-1.9316,1264
0.332804,-0.220273,9.656111,-0.008291,-0.001583,0.003991,6.18,9.9,-12.96,324.1288,0.7154,-1.9316,1273
0.332804,-0.220273,9.656111,-0.014399,0.006969,0.00277,6.54,10.08,-12.48,323.0729,0.7075,-1.9583,1284
0.284919,-0.174782,9.787795,-0.01501,0.005747,0.000937,6.54,10.08,-12.48,323.0729,0.7075,-1.9583,1294
0.28013,-0.117319,9.826104,0.005148,-0.010135,-0.002117,6.36,9.96,-12.3,323.0729,0.7075,-1.9583,1303
0.308861,-0.047885,9.73991,0.019809,-0.013801,-0.007004,6.36,9.96,-12.3,323.0729,0.7075,-1.9583,1313
0.33041,-0.028731,9.598648,0.023474,-0.004638,-0.006393,6.24,9,-12.66,323.9129,0.7601,-1.9352,1323
0.361536,-0.052674,9.545974,0.01309,-0.000972,-0.005172,6.24,9,-12.66,323.9129,0.7601,-1.9352,1333
0.361536,-0.052674,9.545974,-0.004015,-0.003416,-0.002728,6.9,9.24,-12.66,323.9129,0.7601,-1.9352,1344
0.385478,-0.107742,9.632168,-0.004015,-0.003416,-0.002728,6.9,9.24,-12.66,323.9129,0.7601,-1.9352,1353
0.387873,-0.131685,9.727939,-0.025395,0.002082,0.000326,6.54,9.36,-13.26,319.9394,0.7142,-1.9299,1363
0.323227,-0.193936,9.797373,-0.029671,0.005747,0.001548,6.54,9.36,-13.26,319.9394,0.7142,-1.9299,1374
0.29689,-0.205908,9.804555,-0.016232,0.005747,0.005213,6,8.82,-13.38,319.9394,0.7142,-1.9299,1384
0.29689,-0.205908,9.804555,0.004538,0.002693,0.005824,6,8.82,-13.38,319.9394,0.7142,-1.9299,1393
0.249005,-0.158022,9.768641,0.02042,0.011856,0.00277,5.88,9,-12.54,323.9263,0.7058,-1.9611,1404
0.258582,-0.134079,9.692024,0.024085,0.011245,0.006435,5.88,9,-12.54,323.9263,0.7058,-1.9611,1413
0.258582,-0.134079,9.692024,0.017977,-0.000362,0.007046,5.94,9.48,-12.42,323.9263,0.7058,-1.9611,1423
0.260976,-0.090982,9.646533,0.004538,-0.003416,0.011933,5.94,9.48,-12.42,323.9263,0.7058,-1.9611,1433
0.287313,-0.10056,9.641745,-0.011956,0.00086,0.016209,6.18,9.12,-12.84,323.941,0.724,-1.9319,1444
0.253793,-0.110137,9.663293,-0.016843,-0.001583,0.022317,6.18,9.12,-12.84,323.941,0.724,-1.9319,1453
0.26337,-0.088588,9.708784,-0.010123,-0.005859,0.019874,6.3,8.76,-12.9,323.941,0.724,-1.9319,1463
0.26337,-0.088588,9.708784,0.005148,0.003304,0.028426,6.3,8.76,-12.9,323.941,0.724,-1.9319,1473
0.256187,-0.112531,9.780613,0.012479,0.004525,0.034535,6.42,8.64,-13.14,323.9942,0.7359,-1.8667,1483
0.239427,-0.095771,9.663293,0.008203,0.005747,0.043698,6.42,8.64,-13.14,323.9942,0.7359,-1.8667,1495
0.189148,-0.141262,9.613013,-0.000349,0.006358,0.050417,6,9.06,-13.08,323.9942,0.7359,-1.8667,1503
0.119714,-0.198725,9.699207,-0.008291,0.004525,0.058969,6,9.06,-13.08,323.9942,0.7359,-1.8667,1513
0.119714,-0.198725,9.699207,-0.018675,-0.001583,0.076074,6.24,8.88,-12.42,324.2617,0.7111,-1.7824,1523
0.105348,-0.22985,9.79019,-0.00768,-0.003416,0.085236,6.24,8.88,-12.42,324.2617,0.7111,-1.7824,1533
0.102954,-0.222668,9.797373,-0.00768,-0.003416,0.085236,6.42,8.16,-12.36,324.2617,0.7111,-1.7824,1543
0.129291,-0.148445,9.732727,0.002705,-0.000972,0.091345,6.42,8.16,-12.36,324.2617,0.7111,-1.7824,1553
0.186753,-0.098165,9.711179,0.017366,-0.004638,0.101119,6.66,8.76,-12.54,320.1675,0.7593,-1.6216,1563
0.186753,-0.098165,9.711179,0.022253,-0.009525,0.108449,6.66,8.76,-12.54,320.1675,0.7593,-1.6216,1573
0.241822,-0.062251,9.684841,0.014311,-0.00647,0.11578,6.3,9.42,-12.66,320.1675,0.7593,-1.6216,1583
0.282524,-0.021548,9.58907,0.003316,-0.001583,0.118834,6.3,9.42,-12.66,320.1675,0.7593,-1.6216,1594
0.306467,-0.045491,9.586677,-0.007069,-0.005249,0.125554,5.58,9.3,-12.84,324.2933,0.7806,-1.5188,1603
0.287313,-0.102954,9.699207,-0.019897,-0.002194,0.134106,5.58,9.3,-12.84,324.2933,0.7806,-1.5188,1613
0.287313,-0.102954,9.699207,-0.019897,-0.002194,0.134106,6.12,9.18,-12.72,324.2933,0.7806,-1.5188,1624
0.220273,-0.189148,9.761458,-0.011956,0.005136,0.145101,6.42,9.06,-13.14,324.2933,0.7806,-1.5188,1633
0.122108,-0.237033,9.775824,0.000261,0.003914,0.154875,6.42,9.06,-13.14,324.2933,0.7806,-1.5188,1644
0.047885,-0.244216,9.814133,0.005148,0.005136,0.166482,6.54,9.12,-13.2,320.2154,0.817,-1.5163,1653
0.047885,-0.244216,9.814133,0.010646,0.001471,0.187862,6.54,9.12,-13.2,320.2154,0.817,-1.5163,1663
0.03352,-0.225062,9.72315,0.010035,-0.005249,0.198247,6.54,9.48,-13.86,320.2154,0.817,-1.5163,1673
0.055068,-0.160416,9.634562,0.005148,-0.007692,0.20802,6.72,9.36,-13.14,320.2154,0.817,-1.5163,1683
0.114925,-0.138868,9.636956,-0.000349,-0.011357,0.220849,6.72,9.36,-13.14,320.2154,0.817,-1.5163,1693
0.179571,-0.124502,9.732727,-0.002182,-0.007692,0.235509,6.6,9.72,-12.78,323.222,0.8137,-1.5014,1703
0.179571,-0.124502,9.732727,0.000261,-0.010135,0.241618,6.6,9.72,-12.78,323.222,0.8137,-1.5014,1714
0.234639,-0.124502,9.763853,0.003316,-0.002805,0.252614,6.24,10.2,-12.72,323.222,0.8137,-1.5014,1724
0.239427,-0.129291,9.692024,0.003927,0.000249,0.259333,6.24,10.2,-12.72,323.222,0.8137,-1.5014,1734
0.239427,-0.129291,9.692024,0.003927,-0.000972,0.266053,6.24,9.84,-12.66,327.1367,0.8221,-1.5103,1743
0.191542,-0.098165,9.680053,0.001483,-0.001583,0.274605,6.24,9.84,-12.66,327.1367,0.8221,-1.5103,1753
0.167599,-0.098165,9.63935,-0.005236,-0.004638,0.281935,6.72,9,-12.96,327.1367,0.8221,-1.5103,1763
0.143657,-0.160416,9.677659,-0.005236,-0.004638,0.281935,6.72,9,-12.96,327.1367,0.8221,-1.5103,1773
0.134079,-0.203513,9.737515,-0.010123,-0.00647,0.295374,6.84,8.7,-13.14,320.2175,0.8301,-1.5028,1783
0.134079,-0.203513,9.737515,-0.011345,-0.007081,0.304537,6.84,8.7,-13.14,320.2175,0.8301,-1.5028,1793
0.129291,-0.234639,9.780613,-0.009512,-0.007692,0.314311,6.9,8.76,-13.14,320.2175,0.8301,-1.5028,1803
0.126897,-0.241822,9.75667,0.002094,-0.000972,0.33508,6.9,8.76,-13.14,320.2175,0.8301,-1.5028,1814
0.071828,-0.227456,9.751882,0.009424,0.002082,0.349741,6.9,8.94,-12.66,320.1948,0.8603,-1.5037,1823
0.035914,-0.181965,9.725544,0.010646,-0.001583,0.366845,6.9,8.94,-12.66,320.1948,0.8603,-1.5037,1833
0.035914,-0.181965,9.725544,0.008203,-0.004638,0.385171,6.42,8.28,-12.72,320.1948,0.8603,-1.5037,1843
0.023943,-0.155628,9.641745,-0.00096,-0.007692,0.404108,6.42,8.28,-12.72,320.1948,0.8603,-1.5037,1854
0.052674,-0.162811,9.60583,-0.00096,-0.007692,0.404108,6.18,7.74,-13.44,320.9207,0.8743,-1.4935,1863
0.102954,-0.210696,9.636956,-0.008291,-0.007692,0.41266,6.18,7.74,-13.44,320.9207,0.8743,-1.4935,1874
0.193936,-0.225062,9.794978,-0.010734,-0.018688,0.432208,6.36,8.34,-12.72,320.9207,0.8743,-1.4935,1883
0.193936,-0.225062,9.794978,-0.001571,-0.012579,0.442593,6.36,8.34,-12.72,320.9207,0.8743,-1.4935,1893
0.220273,-0.272947,9.828498,0.00637,-0.005859,0.451756,6.36,9.12,-12.96,324.2413,0.8923,-1.4917,1903
0.258582,-0.198725,9.694419,0.016144,-0.008303,0.456643,6.36,9.12,-12.96,324.2413,0.8923,-1.4917,1914
0.258582,-0.126897,9.692024,0.014922,-0.005249,0.465195,6.36,9.18,-13.92,324.2413,0.8923,-1.4917,1923
0.258582,-0.126897,9.692024,0.010035,-0.001583,0.46886,6.36,9.18,-13.92,324.2413,0.8923,-1.4917,1933
0.265765,-0.105348,9.60583,0.010035,-0.001583,0.46886,6.36,8.58,-13.62,324.0534,0.9207,-1.4982,1943
0.287313,-0.117319,9.577099,-0.003404,-0.011968,0.470692,6.36,8.58,-13.62,324.0534,0.9207,-1.4982,1953
0.272947,-0.165205,9.701602,-0.01501,-0.015022,0.47619,6.36,8.46,-13.32,324.0534,0.9207,-1.4982,1964
0.268159,-0.234639,9.792584,-0.020508,-0.00647,0.48291,6.36,8.46,-13.32,324.0534,0.9207,-1.4982,1974
0.268159,-0.265764,9.778218,-0.012567,-0.007692,0.486575,6.3,8.1,-13.56,320.6992,0.9298,-1.496,1984
0.292102,-0.265764,9.778218,0.005148,-0.007081,0.490851,6.3,8.1,-13.56,320.6992,0.9298,-1.496,1993
0.225062,-0.260976,9.778218,0.011257,0.000249,0.497571,6.18,8.4,-13.8,320.6992,0.9298,-1.496,2003
0.203513,-0.241822,9.711179,0.015533,-0.004638,0.50429,6.18,8.4,-13.8,320.6992,0.9298,-1.496,2013
0.177176,-0.234639,9.684841,0.009424,-0.010135,0.513453,6.24,8.58,-12.9,324.1675,0.9869,-1.4995,2023
0.186753,-0.174782,9.63935,0.002094,-0.008914,0.517118,6.24,8.58,-12.9,324.1675,0.9869,-1.4995,2033
0.186753,-0.174782,9.63935,-0.005236,-0.010746,0.531168,6.18,8.34,-13.26,324.1675,0.9869,-1.4995,2043
0.193936,-0.177176,9.617802,-0.005236,-0.010746,0.531168,6.18,8.34,-13.26,324.1675,0.9869,-1.4995,2053
0.198725,-0.181965,9.689631,-0.00768,-0.008914,0.536666,5.88,9,-14.04,324.0057,0.9925,-1.4916,2064
0.265765,-0.208302,9.783007,-0.006458,-0.016244,0.542164,5.88,9,-14.04,324.0057,0.9925,-1.4916,2074
0.272947,-0.24661,9.725544,0.003316,-0.011357,0.54644,5.82,9.24,-13.02,324.0057,0.9925,-1.4916,2083
0.272947,-0.24661,9.725544,0.00637,-0.005859,0.553159,5.82,9.24,-13.02,324.0057,0.9925,-1.4916,2093
0.275342,-0.249005,9.656111,0.005759,-0.010135,0.557435,6,8.82,-12.78,324.1385,1.0351,-1.4944,2104
0.256187,-0.26337,9.703996,0.000261,-0.010746,0.563544,6,8.82,-12.78,324.1385,1.0351,-1.4944,2113
0.225062,-0.253793,9.780613,0.000261,-0.00647,0.567209,5.58,8.52,-13.92,324.1385,1.0351,-1.4944,2123
0.198725,-0.201119,9.725544,0.003927,-0.005859,0.581259,5.58,8.52,-13.92,324.1385,1.0351,-1.4944,2133
0.198725,-0.201119,9.725544,0.004538,-0.00647,0.587979,4.92,8.46,-13.92,325.2838,1.064,-1.4947,2143
0.155628,-0.227456,9.644139,0.003927,-0.002194,0.593476,4.92,8.46,-13.92,325.2838,1.064,-1.4947,2153
0.162811,-0.220273,9.627379,0.005759,-0.005859,0.602028,5.58,8.58,-13.26,325.2838,1.064,-1.4947,2164
0.162811,-0.232245,9.694419,0.000261,-0.015022,0.611191,5.58,8.58,-13.26,325.2838,1.064,-1.4947,2173
0.205908,-0.265764,9.732727,-0.002793,-0.013801,0.616078,6.24,8.88,-13.68,323.9345,1.0934,-1.4862,2183
