ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.122108,0.409421,9.953,4.058279,2.804698,8.475516,-0.104709,-0.030098,0.017123,6.36,4.68,-42.54,302.2681,-16.6186,-25.5862,994.2422,,,,NaN,,,,,0 / 10,,26,2021-05-16 17:47:49:489
0.122108,0.409421,9.953,4.058279,2.804698,8.475516,-0.108374,-0.021546,0.020788,6.36,4.68,-42.54,302.2681,-16.6186,-25.5862,994.2422,,,,NaN,,,,,0 / 10,,36,2021-05-16 17:47:49:499
0.090982,0.337593,10.00328,4.057621,2.782761,8.48306,-0.097379,-0.020935,0.026286,5.52,4.5,-42.06,302.2681,-16.6186,-25.5862,994.2397,,,,NaN,,,,,0 / 10,,45,2021-05-16 17:47:49:508
0.026337,0.342381,9.93624,4.057621,2.782761,8.48306,-0.070501,-0.028876,0.033616,5.52,4.5,-42.06,302.2681,-16.6186,-25.5862,994.2397,,,,NaN,,,,,0 / 10,,56,2021-05-16 17:47:49:519
0.05028,0.390267,9.943423,4.055496,2.760218,8.491437,-0.027129,-0.033152,0.034838,5.46,4.62,-42.12,303.3089,-16.3476,-25.5291,994.2397,,,,NaN,,,,,0 / 10,,66,2021-05-16 17:47:49:529
0.0838,0.533923,9.850046,4.055496,2.760218,8.491437,0.015631,-0.033763,0.033616,5.46,4.62,-42.12,303.3089,-16.3476,-25.5291,994.2397,,,,NaN,,,,,0 / 10,,76,2021-05-16 17:47:49:539
0.06704,0.553077,9.684841,4.05555,2.748445,8.495229,0.026016,-0.03132,0.027507,5.82,4.74,-42.66,303.3089,-16.3476,-25.5291,994.2397,,,,NaN,,,,,0 / 10,,86,2021-05-16 17:47:49:549
0.06704,0.553077,9.684841,4.05555,2.748445,8.495229,0.016242,-0.031931,0.033616,5.82,4.74,-42.66,303.3089,-16.3476,-25.5291,994.2397,,,,NaN,,,,,0 / 10,,95,2021-05-16 17:47:49:558
0.093377,0.5435,9.586677,4.054946,2.745765,8.496382,-8.62E-4,-0.049646,0.040335,6.3,4.44,-41.76,300.2893,-16.2596,-25.5131,994.2397,,,,NaN,,,,,0 / 10,,106,2021-05-16 17:47:49:569
0.215485,0.591386,9.699207,4.054946,2.745765,8.496382,-0.011247,-0.061863,0.040946,6.3,4.44,-41.76,300.2893,-16.2596,-25.5131,994.2397,,,,NaN,,,,,0 / 10,,115,2021-05-16 17:47:49:578
0.308861,0.675186,9.850046,4.057819,2.738514,8.497352,-0.001473,-0.067972,0.025064,6.0,4.14,-41.22,300.2893,-16.2596,-25.5131,994.2397,,,,NaN,,,,,0 / 10,,126,2021-05-16 17:47:49:589
0.308861,0.675186,9.850046,4.057819,2.738514,8.497352,0.019907,-0.07408,0.025675,6.0,4.14,-41.22,300.2893,-16.2596,-25.5131,994.2397,,,,NaN,,,,,0 / 10,,136,2021-05-16 17:47:49:599
0.28013,0.718282,9.943423,4.063395,2.73185,8.496833,0.046175,-0.06675,0.029951,6.12,4.2,-41.22,300.1611,-16.1749,-25.5583,994.2397,,,,NaN,,,,,0 / 10,,145,2021-05-16 17:47:49:608
0.217879,0.715888,10.024829,4.063395,2.73185,8.496833,0.075496,-0.055143,0.037892,6.12,4.2,-41.22,300.1611,-16.1749,-25.5583,994.2397,,,,NaN,,,,,0 / 10,,156,2021-05-16 17:47:49:619
0.172388,0.615329,10.077502,4.070155,2.73238,8.493424,0.105429,-0.040483,0.042168,6.06,4.8,-42.12,300.1611,-16.1749,-25.5583,994.2397,,,,NaN,,,,,0 / 10,,166,2021-05-16 17:47:49:629
0.172388,0.615329,10.077502,4.070155,2.73238,8.493424,0.119479,-0.022768,0.046444,6.06,4.8,-42.12,300.1611,-16.1749,-25.5583,994.2397,,,,NaN,,,,,0 / 10,,176,2021-05-16 17:47:49:639
0.126897,0.567443,10.039194,4.072175,2.741504,8.489518,0.119479,-0.022768,0.046444,5.7,4.86,-43.08,301.8497,-16.2337,-25.6257,994.2397,,,,NaN,,,,,0 / 10,,186,2021-05-16 17:47:49:649
0.186753,0.668003,9.957788,4.072175,2.741504,8.489518,0.11337,-0.016659,0.042779,5.7,4.86,-43.08,301.8497,-16.2337,-25.6257,994.2397,,,,NaN,,,,,0 / 10,,196,2021-05-16 17:47:49:659
0.222668,0.713494,9.864412,4.070736,2.753947,8.486179,0.102374,-0.030709,0.022009,5.82,3.84,-42.78,301.8497,-16.2337,-25.6257,994.2397,,,,NaN,,,,,0 / 10,,206,2021-05-16 17:47:49:669
0.222668,0.713494,9.864412,4.070736,2.753947,8.486179,0.090768,-0.047202,0.009792,5.82,3.84,-42.78,301.8497,-16.2337,-25.6257,994.2397,,,,NaN,,,,,0 / 10,,216,2021-05-16 17:47:49:679
0.282524,0.663214,9.862018,4.070407,2.765621,8.482539,0.077329,-0.057587,0.003684,6.0,3.6,-42.36,300.31,-16.3805,-25.6343,994.2397,,,,NaN,,,,,0 / 10,,226,2021-05-16 17:47:49:689
0.249005,0.706311,9.929058,4.070407,2.765621,8.482539,0.070609,-0.061863,-0.014642,6.0,3.6,-42.36,300.31,-16.3805,-25.6343,994.2397,,,,NaN,,,,,0 / 10,,236,2021-05-16 17:47:49:699
0.184359,0.6273,9.988914,4.072694,2.775027,8.478369,0.076107,-0.049646,-0.012199,6.18,4.08,-42.48,300.31,-16.3805,-25.6343,994.2424,,,,NaN,,,,,0 / 10,,246,2021-05-16 17:47:49:709
0.184359,0.6273,9.988914,4.072694,2.775027,8.478369,0.093211,-0.019102,-0.009145,6.18,4.08,-42.48,300.31,-16.3805,-25.6343,994.2424,,,,NaN,,,,,0 / 10,,256,2021-05-16 17:47:49:719
0.210696,0.617723,9.957788,4.071836,2.785436,8.475366,0.097487,0.015106,0.00124,6.18,3.24,-42.78,298.6848,-16.5012,-25.6611,994.2424,,,,NaN,,,,,0 / 10,,266,2021-05-16 17:47:49:729
0.24661,0.648849,9.862018,4.071836,2.785436,8.475366,0.087103,0.045038,0.005516,6.18,3.24,-42.78,298.6848,-16.5012,-25.6611,994.2424,,,,NaN,,,,,0 / 10,,276,2021-05-16 17:47:49:739
0.260976,0.689551,9.651321,4.062052,2.797557,8.476071,0.036401,0.068862,0.018955,5.88,3.66,-42.42,298.6848,-16.5012,-25.6611,994.2424,,,,NaN,,,,,0 / 10,,286,2021-05-16 17:47:49:749
0.299284,0.658426,9.632168,4.062052,2.797557,8.476071,-0.004527,0.06031,0.021399,5.88,3.66,-42.42,298.6848,-16.5012,-25.6611,994.2424,,,,NaN,,,,,0 / 10,,295,2021-05-16 17:47:49:758
0.299284,0.658426,9.632168,4.045316,2.79813,8.48388,-0.043012,0.035876,0.013457,5.94,4.02,-42.24,300.637,-16.5786,-25.4929,994.2424,,,,NaN,,,,,0 / 10,,306,2021-05-16 17:47:49:769
0.253793,0.663214,9.672871,4.045316,2.79813,8.48388,-0.06317,0.004721,0.009181,5.94,4.02,-42.24,300.637,-16.5786,-25.4929,994.2424,,,,NaN,,,,,0 / 10,,315,2021-05-16 17:47:49:778
0.193936,0.7111,9.692024,4.034053,2.785827,8.493287,-0.069279,-0.020935,0.007349,5.76,3.12,-42.6,300.637,-16.5786,-25.4929,994.2424,,,,NaN,,,,,0 / 10,,326,2021-05-16 17:47:49:789
0.244216,0.605752,9.732727,4.034053,2.785827,8.493287,-0.05584,-0.049035,0.00857,5.76,3.12,-42.6,300.637,-16.5786,-25.4929,994.2424,,,,NaN,,,,,0 / 10,,336,2021-05-16 17:47:49:799
0.244216,0.605752,9.732727,4.031751,2.770715,8.499324,-0.035681,-0.053311,0.006127,5.94,3.24,-42.3,298.8687,-16.5036,-25.4063,994.2417,,,,NaN,,,,,0 / 10,,346,2021-05-16 17:47:49:809
0.117319,0.57702,9.785401,4.031751,2.770715,8.499324,-0.022242,-0.036817,0.018344,5.94,3.24,-42.3,298.8687,-16.5036,-25.4063,994.2417,,,,NaN,,,,,0 / 10,,356,2021-05-16 17:47:49:819
0.284919,0.56026,9.73991,4.033483,2.760607,8.501789,9.71E-4,-0.042315,0.020788,6.54,3.78,-42.18,298.8687,-16.5036,-25.4063,994.2417,,,,NaN,,,,,0 / 10,,366,2021-05-16 17:47:49:829
0.210696,0.569837,9.768641,4.033483,2.760607,8.501789,0.008301,-0.015437,0.02262,6.54,3.78,-42.18,298.8687,-16.5036,-25.4063,994.2417,,,,NaN,,,,,0 / 10,,376,2021-05-16 17:47:49:839
0.31365,0.617723,9.689631,4.034095,2.754516,8.503473,0.005247,-0.019713,0.030562,5.76,3.66,-42.0,300.46,-16.3129,-25.3799,994.2417,,,,NaN,,,,,0 / 10,,386,2021-05-16 17:47:49:849
0.31365,0.617723,9.689631,4.034095,2.754516,8.503473,-0.012468,-0.017881,0.028118,5.76,3.66,-42.0,300.46,-16.3129,-25.3799,994.2417,,,,NaN,,,,,0 / 10,,396,2021-05-16 17:47:49:859
0.239427,0.723071,9.744699,4.032101,2.749066,8.506183,-0.035681,0.011441,0.031172,5.16,4.26,-41.94,300.46,-16.3129,-25.3799,994.2417,,,,NaN,,,,,0 / 10,,407,2021-05-16 17:47:49:870
0.177176,0.725465,9.730332,4.032101,2.749066,8.506183,-0.065614,-0.006274,0.032394,5.16,4.26,-41.94,300.46,-16.3129,-25.3799,994.2417,,,,NaN,,,,,0 / 10,,416,2021-05-16 17:47:49:879
0.239427,0.612934,9.907509,4.02568,2.736887,8.513147,-0.061338,-0.020935,0.049498,5.34,4.26,-42.24,301.6268,-16.2056,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,426,2021-05-16 17:47:49:889
0.239427,0.612934,9.907509,4.02568,2.736887,8.513147,-0.061338,-0.020935,0.049498,5.34,4.26,-42.24,301.6268,-16.2056,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,436,2021-05-16 17:47:49:899
0.38069,0.749408,9.933846,4.02406,2.719934,8.519345,-0.024686,-0.037428,0.035449,5.46,3.48,-42.36,301.6268,-16.2056,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,446,2021-05-16 17:47:49:909
0.287313,0.648849,9.888355,4.02406,2.719934,8.519345,0.002803,-0.093628,0.034838,5.46,3.48,-42.36,301.6268,-16.2056,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,456,2021-05-16 17:47:49:919
0.287313,0.648849,9.888355,4.028825,2.711363,8.519826,0.002803,-0.097293,0.051331,5.52,3.84,-42.06,300.2474,-16.0504,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,466,2021-05-16 17:47:49:929
0.205908,0.701523,9.811738,4.028825,2.711363,8.519826,-0.00636,-0.133945,0.053164,5.52,3.84,-42.06,300.2474,-16.0504,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,476,2021-05-16 17:47:49:939
0.162811,0.531529,10.24989,4.042186,2.703578,8.515971,0.012577,-0.132112,0.059272,5.52,4.08,-42.42,300.2474,-16.0504,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,485,2021-05-16 17:47:49:948
0.225062,0.512375,10.319324,4.052014,2.699319,8.51265,0.02846,-0.113786,0.065381,5.46,3.96,-42.84,300.2474,-16.0504,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,496,2021-05-16 17:47:49:959
0.24661,0.507586,10.125388,4.052014,2.699319,8.51265,0.065722,-0.028265,0.065381,5.46,3.96,-42.84,300.2474,-16.0504,-25.3084,994.2417,,,,NaN,,,,,0 / 10,,505,2021-05-16 17:47:49:968
0.24661,0.507586,10.125388,4.062716,2.697837,8.508018,0.058392,-0.009329,0.062327,5.4,4.02,-42.72,301.152,-15.9681,-25.5252,994.2417,,,,NaN,,,,,0 / 10,,516,2021-05-16 17:47:49:979
0.28013,0.553077,9.754275,4.062012,2.699521,8.507818,0.037623,-0.017881,0.061105,5.1,4.02,-42.66,301.152,-15.9681,-25.5252,994.2417,,,,NaN,,,,,0 / 10,,525,2021-05-16 17:47:49:988
0.308861,0.572232,9.766247,4.062012,2.699521,8.507818,-0.002084,-0.039261,0.064159,5.1,4.02,-42.66,301.152,-15.9681,-25.5252,994.2417,,,,NaN,,,,,0 / 10,,536,2021-05-16 17:47:49:999
0.306467,0.7111,9.862018,4.062072,2.695895,8.508941,-0.007581,-0.060641,0.067824,5.22,4.2,-42.6,301.152,-15.9681,-25.5252,994.2456,,,,NaN,,,,,0 / 10,,546,2021-05-16 17:47:50:009
0.306467,0.7111,9.862018,4.062072,2.695895,8.508941,0.016853,-0.073469,0.075155,5.22,4.2,-42.6,301.152,-15.9681,-25.5252,994.2456,,,,NaN,,,,,0 / 10,,556,2021-05-16 17:47:50:019
0.249005,0.723071,9.909904,4.067909,2.685941,8.509301,0.016853,-0.073469,0.075155,5.16,4.32,-42.84,301.1445,-15.9563,-25.5193,994.2456,,,,NaN,,,,,0 / 10,,567,2021-05-16 17:47:50:030
0.351958,0.632089,9.900327,4.067909,2.685941,8.509301,0.04251,-0.066139,0.072711,5.16,4.32,-42.84,301.1445,-15.9563,-25.5193,994.2456,,,,NaN,,,,,0 / 10,,576,2021-05-16 17:47:50:039
0.320833,0.524346,9.665688,4.076478,2.681584,8.506574,0.051062,-0.04598,0.062937,5.46,4.08,-42.6,301.1445,-15.9563,-25.5193,994.2456,,,,NaN,,,,,0 / 10,,586,2021-05-16 17:47:50:049
0.320833,0.524346,9.665688,4.076478,2.681584,8.506574,0.02907,-0.056365,0.061716,5.46,4.08,-42.6,301.1445,-15.9563,-25.5193,994.2456,,,,NaN,,,,,0 / 10,,596,2021-05-16 17:47:50:059
0.318439,0.514769,9.670476,4.082092,2.679723,8.504467,-0.013079,-0.076524,0.05744,5.4,3.66,-42.18,300.9523,-15.8581,-25.6407,994.2456,,,,NaN,,,,,0 / 10,,605,2021-05-16 17:47:50:068
0.138868,0.478855,9.883567,4.086492,2.674862,8.503884,-0.024075,-0.050867,0.059883,5.28,3.72,-42.24,300.9523,-15.8581,-25.6407,994.2456,,,,NaN,,,,,0 / 10,,616,2021-05-16 17:47:50:079
0.131685,0.474066,9.957788,4.086492,2.674862,8.503884,-0.028351,-0.059419,0.077598,5.28,3.72,-42.24,300.9523,-15.8581,-25.6407,994.2456,,,,NaN,,,,,0 / 10,,626,2021-05-16 17:47:50:089
0.040703,0.407027,10.170879,4.091834,2.66093,8.505688,-0.017355,-0.027044,0.091648,5.22,4.38,-42.24,300.9523,-15.8581,-25.6407,994.2456,,,,NaN,,,,,0 / 10,,636,2021-05-16 17:47:50:099
0.040703,0.407027,10.170879,4.09471,2.653636,8.506583,3.6E-4,-0.001998,0.106309,5.34,3.96,-42.36,300.7246,-15.6997,-25.7042,994.2441,,,,NaN,,,,,0 / 10,,646,2021-05-16 17:47:50:109
0.241822,0.488432,10.245102,4.090994,2.641541,8.512131,0.030292,0.060921,0.120359,5.4,4.32,-41.82,300.7246,-15.6997,-25.7042,994.2441,,,,NaN,,,,,0 / 10,,658,2021-05-16 17:47:50:121
0.447729,0.545895,9.873989,4.090994,2.641541,8.512131,0.032125,0.051758,0.108752,5.4,4.32,-41.82,300.7246,-15.6997,-25.7042,994.2441,,,,NaN,,,,,0 / 10,,666,2021-05-16 17:47:50:129
0.395055,0.581809,9.347249,4.090994,2.641541,8.512131,-0.002695,0.008997,0.102644,5.4,4.32,-41.82,300.7246,-15.6997,-25.7042,994.2441,,,,NaN,,,,,0 / 10,,675,2021-05-16 17:47:50:138
0.395055,0.581809,9.347249,4.080716,2.633928,8.519421,-0.074166,-0.078967,0.097146,5.1,4.2,-41.64,300.693,-15.5801,-25.5939,994.2441,,,,NaN,,,,,0 / 10,,686,2021-05-16 17:47:50:149
0.366324,0.620117,9.153313,4.081099,2.626508,8.521527,-0.074166,-0.078967,0.097146,4.44,4.02,-42.18,300.693,-15.5801,-25.5939,994.2441,,,,NaN,,,,,0 / 10,,696,2021-05-16 17:47:50:159
0.474066,0.600963,9.435837,4.081099,2.626508,8.521527,-0.159687,-0.262838,0.083096,4.44,4.02,-42.18,300.693,-15.5801,-25.5939,994.2441,,,,NaN,,,,,0 / 10,,706,2021-05-16 17:47:50:169
0.474066,0.600963,9.435837,4.10823,2.595004,8.518143,-0.196339,-0.343472,0.051331,4.62,3.72,-42.66,300.693,-15.5801,-25.5939,994.2441,,,,NaN,,,,,0 / 10,,716,2021-05-16 17:47:50:179
1.544307,-0.387873,10.393547,4.10823,2.595004,8.518143,-0.177402,-0.362409,-0.075118,4.62,3.72,-42.66,300.693,-15.5801,-25.5939,994.2441,,,,NaN,,,,,0 / 10,,726,2021-05-16 17:47:50:189
0.172388,0.778139,10.156514,4.163865,2.557907,8.502335,-0.138307,-0.085687,-0.095277,5.34,4.32,-42.72,299.7223,-15.1195,-26.0925,994.2441,,,,NaN,,,,,0 / 10,,736,2021-05-16 17:47:50:199
-0.277736,0.818842,9.783007,4.163865,2.557907,8.502335,-0.076609,-0.116841,0.004905,5.34,4.32,-42.72,299.7223,-15.1195,-26.0925,994.2378,,,,NaN,,,,,0 / 10,,746,2021-05-16 17:47:50:209
-0.277736,0.818842,9.783007,4.17271,2.5394,8.503544,-0.04912,-0.14433,0.069657,5.22,4.5,-42.3,299.7223,-15.1195,-26.0925,994.2378,,,,NaN,,,,,0 / 10,,756,2021-05-16 17:47:50:219
0.277736,0.591386,9.771035,4.184054,2.530718,8.500559,-0.056451,-0.047202,0.090426,5.16,3.96,-42.18,299.7223,-15.1195,-26.0925,994.2378,,,,NaN,,,,,0 / 10,,765,2021-05-16 17:47:50:228
0.471672,0.392661,9.979338,4.184054,2.530718,8.500559,-0.066835,0.028545,0.096535,5.16,3.96,-42.18,299.7223,-15.1195,-26.0925,994.2378,,,,NaN,,,,,0 / 10,,776,2021-05-16 17:47:50:239
0.567443,0.572232,10.225947,4.188367,2.509205,8.504812,-0.018577,0.004111,0.088594,4.44,3.84,-42.12,300.5222,-14.825,-26.2189,994.2378,,,,NaN,,,,,0 / 10,,786,2021-05-16 17:47:50:249
0.567443,0.572232,10.225947,4.188367,2.509205,8.504812,0.045564,-0.141886,0.088594,4.44,3.84,-42.12,300.5222,-14.825,-26.2189,994.2378,,,,NaN,,,,,0 / 10,,796,2021-05-16 17:47:50:259
0.67758,0.581809,9.799767,4.186326,2.494498,8.51014,0.059003,-0.299489,0.075766,4.02,3.9,-42.3,300.5222,-14.825,-26.2189,994.2378,,,,NaN,,,,,0 / 10,,807,2021-05-16 17:47:50:270
0.565049,0.502798,9.921875,4.186326,2.494498,8.51014,0.070609,-0.308652,0.048277,4.02,3.9,-42.3,300.5222,-14.825,-26.2189,994.2378,,,,NaN,,,,,0 / 10,,816,2021-05-16 17:47:50:279
0.565049,0.502798,9.921875,4.227843,2.49452,8.489585,0.070609,-0.308652,0.048277,4.8,4.14,-42.72,298.9743,-14.7363,-26.4735,994.2378,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,826,2021-05-16 17:47:50:289
0.565049,0.502798,9.921875,4.227843,2.49452,8.489585,0.070609,-0.308652,0.048277,4.8,4.14,-42.72,298.9743,-14.7363,-26.4735,994.2378,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,836,2021-05-16 17:47:50:299
0.459701,0.469278,9.854836,4.252161,2.496743,8.476775,0.069388,-0.323313,0.047055,4.62,4.26,-42.84,298.9743,-14.7363,-26.4735,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,846,2021-05-16 17:47:50:309
0.737437,0.569837,9.768641,4.252161,2.496743,8.476775,0.034568,-0.521844,0.047666,4.62,4.26,-42.84,298.9743,-14.7363,-26.4735,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,856,2021-05-16 17:47:50:319
0.914613,0.663214,9.914692,4.358768,2.498537,8.421925,0.039455,-0.584764,0.044001,3.42,3.96,-42.84,300.5659,-14.7605,-27.3638,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,866,2021-05-16 17:47:50:329
0.972076,0.672791,9.814133,4.358768,2.498537,8.421925,0.055338,-0.572546,0.028729,3.42,3.96,-42.84,300.5659,-14.7605,-27.3638,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,875,2021-05-16 17:47:50:338
0.972076,0.672791,9.814133,4.450872,2.499832,8.373225,0.040066,-0.396006,0.00857,3.06,4.2,-42.12,300.5659,-14.7605,-27.3638,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,886,2021-05-16 17:47:50:349
0.782928,0.687157,9.581888,4.450872,2.499832,8.373225,-0.01369,-0.23657,0.015901,3.06,4.2,-42.12,300.5659,-14.7605,-27.3638,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,896,2021-05-16 17:47:50:359
0.416604,0.646454,9.526819,4.500753,2.498635,8.34688,-0.096768,-0.074691,0.050109,2.88,4.44,-41.94,299.7921,-14.7611,-28.3342,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,906,2021-05-16 17:47:50:369
0.447729,0.651243,9.543579,4.500753,2.498635,8.34688,-0.14747,0.01816,0.085539,2.88,4.44,-41.94,299.7921,-14.7611,-28.3342,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,916,2021-05-16 17:47:50:379
0.447729,0.61054,9.58907,4.507309,2.473731,8.35076,-0.179845,0.126284,0.111807,2.64,4.44,-42.54,299.7921,-14.7611,-28.3342,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,926,2021-05-16 17:47:50:389
0.447729,0.61054,9.58907,4.507309,2.473731,8.35076,-0.137696,0.098795,0.145404,2.64,4.44,-42.54,299.7921,-14.7611,-28.3342,994.2517,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,935,2021-05-16 17:47:50:398
0.766168,0.572232,10.017646,4.485534,2.431397,8.374882,-0.04912,0.001667,0.154567,2.64,4.68,-42.42,301.3141,-14.3553,-28.1732,994.2488,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,946,2021-05-16 17:47:50:409
1.046298,0.483644,10.161303,4.485534,2.431397,8.374882,0.062668,0.008997,0.155178,2.64,4.68,-42.42,301.3141,-14.3553,-28.1732,994.2488,55.853035,37.4689,189.2,NaN,,,50.136,,0 / 10,,955,2021-05-16 17:47:50:418
0.988836,0.409421,9.862018,4.4826,2.405272,8.383991,0.15552,0.067641,0.162508,2.82,4.5,-43.08,301.3141,-14.3553,-28.1732,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,966,2021-05-16 17:47:50:429
0.988836,0.409421,9.862018,4.4826,2.405272,8.383991,0.188506,0.110401,0.1564,2.82,4.5,-43.08,301.3141,-14.3553,-28.1732,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,976,2021-05-16 17:47:50:439
1.060664,0.383084,9.715967,4.472814,2.412453,8.387155,0.189117,0.104292,0.141739,3.18,4.32,-43.02,299.3442,-14.241,-28.0707,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,985,2021-05-16 17:47:50:448
1.048692,0.318439,9.871595,4.463819,2.419657,8.389872,0.208665,0.061532,0.136852,3.36,3.9,-42.6,299.3442,-14.241,-28.0707,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,996,2021-05-16 17:47:50:459
1.022355,0.416604,10.31693,4.463819,2.419657,8.389872,0.208665,0.061532,0.136852,3.36,3.9,-42.6,299.3442,-14.241,-28.0707,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1005,2021-05-16 17:47:50:468
1.091789,0.445335,10.340873,4.451475,2.43797,8.391129,0.253258,0.032821,0.116694,3.42,3.9,-42.18,299.3442,-14.241,-28.0707,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1016,2021-05-16 17:47:50:479
1.091789,0.445335,10.340873,4.451475,2.43797,8.391129,0.277693,0.020604,0.104476,3.42,3.9,-42.18,299.3442,-14.241,-28.0707,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1026,2021-05-16 17:47:50:489
1.065452,0.452518,10.106234,4.445744,2.469459,8.384954,0.296629,-0.036817,0.111807,3.06,3.12,-43.02,297.7564,-14.3949,-27.9458,994.2488,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1036,2021-05-16 17:47:50:499
0.955316,0.608146,10.034406,4.445744,2.469459,8.384954,0.327784,-0.095461,0.101422,3.06,3.12,-43.02,297.7564,-14.3949,-27.9458,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1045,2021-05-16 17:47:50:508
0.90743,0.749408,10.321719,4.455787,2.508563,8.367998,0.372377,-0.15838,0.090426,2.58,3.18,-43.2,297.7564,-14.3949,-27.9458,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1056,2021-05-16 17:47:50:519
0.90743,0.749408,10.321719,4.455787,2.508563,8.367998,0.442015,-0.274444,0.091037,2.58,3.18,-43.2,297.7564,-14.3949,-27.9458,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1065,2021-05-16 17:47:50:528
0.866728,0.682368,10.144543,4.487644,2.562721,8.3345,0.482943,-0.31415,0.089205,2.64,3.48,-42.78,298.1844,-14.8211,-28.0344,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1076,2021-05-16 17:47:50:539
0.988836,0.603357,9.73991,4.487644,2.562721,8.3345,0.44507,-0.221299,0.069657,2.64,3.48,-42.78,298.1844,-14.8211,-28.0344,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1086,2021-05-16 17:47:50:549
1.130098,0.782928,9.62259,4.532857,2.629315,8.289166,0.363825,-0.121117,0.050109,3.3,2.64,-42.6,298.1844,-14.8211,-28.0344,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1095,2021-05-16 17:47:50:558
1.043904,0.833208,9.70639,4.532857,2.629315,8.289166,0.283801,-0.044759,0.042168,3.3,2.64,-42.6,298.1844,-14.8211,-28.0344,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1106,2021-05-16 17:47:50:569
1.043904,0.833208,9.70639,4.546503,2.677772,8.266147,0.213552,0.05298,0.034838,3.3,2.7,-42.66,298.4786,-15.5522,-28.6717,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1116,2021-05-16 17:47:50:579
0.828419,0.852362,9.775824,4.540625,2.692457,8.26461,0.183009,0.098795,0.034227,3.3,2.7,-43.02,298.4786,-15.5522,-28.6717,994.24,55.853256,37.469833,153.8606,NaN,,0.165,48.0,340.5932,8 / 10,,1126,2021-05-16 17:47:50:589
