Keuwl Accelerometer Data File
2021-04-25 23-28-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
28.3193340,-1.910631,-2.561874,13.965805,14.326808,12.889458,233.284637
28.3213329,-0.797293,-3.524373,19.063215,19.402657,10.733079,257.252960
28.3233337,0.483644,-4.893898,19.168564,19.789341,14.389036,275.643982
28.3253326,1.290514,-3.167626,16.513313,16.863831,11.702250,292.166351
28.3273315,1.230657,-1.247417,15.653769,15.751541,6.387182,314.612488
28.3293324,-0.059857,1.467690,12.285024,12.372531,6.818458,92.335403
28.3313313,-1.094184,2.111750,7.683228,8.042930,17.200212,117.390511
28.3333321,-3.102980,2.719896,-0.031126,4.126414,90.432190,138.764038
28.3353310,-4.582642,2.755810,-1.977671,5.701428,110.296165,148.979050
28.3373318,-5.008823,2.554691,-0.588992,5.653465,95.980064,152.976685
28.3393307,-3.567469,0.476461,7.549149,8.363223,25.490028,172.392761
28.3413315,0.081405,-4.280963,16.285858,16.839314,14.730358,271.089386
28.3433304,0.782928,-6.668056,18.469437,19.651871,19.976812,276.696716
28.3453293,1.091789,-7.831673,18.253952,19.893061,23.421726,277.936279
28.3473301,1.199532,-3.112557,15.517295,15.871778,12.132047,291.075897
28.3493290,0.703917,-0.524346,12.155733,12.187382,4.130052,323.317657
28.3513298,-0.912219,1.448536,6.371165,6.597132,15.039366,122.200760
28.3533287,-1.953728,0.591386,6.541159,6.852266,17.331360,163.159134
28.3553295,-2.851581,-1.537124,13.673703,14.052203,13.328401,208.326569
28.3573284,-2.818061,-2.444555,14.918726,15.378092,14.039542,220.940323
28.3593273,-3.076643,-2.892284,9.117398,10.047786,24.851007,223.230896
28.3613281,-3.052700,-2.736656,7.352818,8.418563,29.143187,221.875290
28.3633270,-2.767782,0.237033,9.636956,10.029343,16.079945,175.105118
28.3653278,-2.628914,2.116539,10.609032,11.132945,17.647383,141.162445
28.3673267,-2.669616,2.015979,3.249031,4.663392,45.836380,142.941467
28.3693275,-1.522759,-0.517163,-0.045491,1.608826,91.620316,198.758652
28.3713264,-0.122108,-0.782928,5.791751,5.845705,7.790521,261.135376
28.3733273,0.462095,-0.703917,12.866833,12.894356,3.744236,303.283386
28.3753262,-1.151646,-1.369525,8.767835,8.948565,11.534781,229.939209
28.3773251,-2.023162,-1.228263,1.652050,2.886362,55.084755,211.261963
28.3793259,-2.995238,0.153234,-1.570644,3.385536,117.640854,177.071350
28.3813248,-2.379909,1.185166,1.687964,3.149255,57.589043,153.527252
28.3833256,1.103761,0.888276,19.012936,19.065651,4.261678,38.826145
28.3853245,1.723878,-3.881119,16.889214,17.414948,14.114267,293.949371
28.3873253,1.450930,-5.439792,14.231569,15.304708,21.583611,284.934570
28.3893242,1.319245,-4.611373,10.479741,11.525196,24.592636,285.965027
28.3913231,1.479662,-0.797293,15.177308,15.270093,6.319410,331.682648
28.3933239,1.965700,1.233052,22.154224,22.275414,5.979338,32.099384
28.3953228,2.248224,2.619337,19.372078,19.677216,10.103378,49.359909
28.3973236,0.002394,2.138088,4.427014,4.916287,25.778881,89.935837
28.3993225,-1.276148,0.490826,-1.443748,1.988435,136.558136,158.962494
28.4013233,-3.035940,2.322447,-5.195576,6.450171,143.658020,142.584579
28.4033222,-3.222694,4.857984,-3.325648,6.711609,119.703171,123.559540
28.4053211,-1.867534,7.709565,2.889890,8.442543,69.982880,103.616814
28.4073219,0.026337,3.531555,7.709565,8.479975,24.611923,89.572716
28.4093208,0.050280,2.147665,3.964919,4.509498,28.449497,88.658875
28.4113216,0.404632,-2.375121,-2.844398,3.727671,139.733810,279.668243
28.4133205,5.612180,-0.249005,15.567575,16.550165,19.842449,357.459534
28.4153214,7.501263,2.171607,27.821474,28.896700,15.679029,16.145670
28.4173203,6.277789,-0.057463,19.812624,20.783503,17.581905,359.475555
28.4193211,2.176396,-3.948159,17.131037,17.714317,14.743931,298.865448
28.4213200,1.587404,-3.761406,17.169344,17.648071,13.375796,292.880920
28.4233189,2.662434,1.762186,19.362501,19.623972,9.363510,33.499397
28.4253197,3.471699,4.264204,16.855694,17.729933,18.067585,50.849266
28.4273186,4.247444,6.464542,6.826077,10.316318,48.572048,56.693604
28.4293194,1.575433,7.496474,5.114171,9.210530,56.271885,78.131630
28.4313183,-0.859545,7.266624,7.527600,10.497972,44.188313,96.745979
28.4333191,-3.706337,4.302512,7.642525,9.521383,36.614204,130.742783
28.4353180,-0.778139,4.393494,4.103787,6.062125,47.393837,100.043602
28.4373169,0.720677,5.889916,3.114952,6.701746,62.302917,83.024094
28.4393177,2.980872,8.624178,3.749434,9.865105,67.661957,70.932739
28.4413166,4.012805,7.027196,5.504438,9.786875,55.775940,60.271938
28.4433174,4.630527,5.992870,9.785401,12.373776,37.738010,52.307713
28.4453163,5.241067,3.730280,15.182096,16.488779,22.963551,35.441002
28.4473171,4.908263,1.932180,12.804582,13.848526,22.389338,21.487503
28.4493160,3.474093,-1.357554,6.079064,7.132131,31.531921,338.656189
28.4513168,2.612154,-1.625713,4.544333,5.487919,34.099903,328.103333
28.4533157,2.985661,-0.385478,10.953807,11.359958,15.367222,352.643250
28.4553146,4.398283,0.924190,25.697752,26.087803,9.920239,11.866650
28.4573154,3.375927,-2.394275,19.941916,20.366871,11.724791,324.654968
28.4593143,2.446949,-3.136500,16.146990,16.629807,13.840168,307.959656
28.4613152,2.044711,-1.857957,9.636956,10.025157,15.996742,317.739685
28.4633141,1.920208,2.042316,6.153286,6.761744,24.492626,46.765053
28.4653149,2.042316,4.170827,6.493273,7.983073,35.572487,63.910534
28.4673138,2.387092,5.382330,8.741497,10.539518,33.962646,66.082458
28.4693127,2.727079,4.233078,9.744699,10.968822,27.327160,57.209122
28.4713135,3.193963,1.486845,6.979311,7.818113,26.784159,24.962790
28.4733124,3.227483,1.094184,1.659232,3.790374,64.039650,18.727726
28.4753132,2.978478,1.951334,-0.689551,3.626915,100.959816,33.230598
28.4773121,2.861158,3.186780,-1.642473,4.586884,110.982338,48.081833
28.4793129,3.694366,0.459701,10.400730,11.046939,19.694424,7.093023
28.4813118,4.316877,-0.646454,19.175747,19.666281,12.823830,351.483215
28.4833126,4.077450,-3.423813,14.336918,15.293635,20.373446,319.980011
28.4853115,3.486064,-4.707144,11.078310,12.531512,27.866854,306.523285
28.4873104,3.464516,-3.600989,14.121433,14.979481,19.486788,313.893433
28.4893112,3.229877,-1.127703,17.820587,18.145996,10.867089,340.753479
28.4913101,3.069460,-0.452518,16.034458,16.331877,10.951287,351.613525
28.4933109,2.897073,0.514769,10.745505,11.141090,15.313948,10.075498
28.4953098,3.170020,2.006402,8.425453,9.222957,24.002094,32.330967
28.4973106,3.050306,2.698348,8.638543,9.550386,25.240898,41.496471
28.4993095,2.197944,3.131711,8.418270,9.246937,24.441429,54.937485
28.5013084,1.834015,3.933794,11.059155,11.880372,21.428188,65.004112
28.5033092,1.822043,4.307301,11.631387,12.536420,21.904388,67.071014
28.5053082,2.739050,3.972102,6.522005,8.112740,36.493790,55.410938
28.5073090,4.010410,5.439792,1.201926,6.864354,79.915710,53.601028
28.5093079,4.453351,6.476513,1.582616,8.017620,78.615494,55.486984
28.5113087,4.132518,5.889916,7.235498,10.203982,44.839420,54.945499
28.5133076,4.058296,5.918647,13.549201,15.332352,27.908018,55.562363
28.5153084,3.469304,4.898686,12.194041,13.591462,26.209663,54.693451
28.5173073,2.427795,2.549903,11.152532,11.695090,17.520752,46.405243
28.5193062,2.286532,1.817255,14.044816,14.345295,11.747642,38.476429
28.5213070,2.715108,-0.040703,18.012129,18.215660,8.573064,359.141144
28.5233059,3.344802,-0.100560,13.992142,14.386724,13.450027,358.277954
28.5253067,3.481276,0.603357,13.611452,14.062537,14.551333,9.832543
28.5273056,3.076643,3.071855,12.098270,12.855744,19.766449,44.955376
28.5293064,1.783735,5.288953,7.491686,9.342381,36.687763,71.362976
28.5313053,1.450930,6.256240,4.431803,7.802988,55.391747,76.942940
