Keuwl Accelerometer Data File
2021-04-25 17-52-10

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.1500000,0.184359,0.770957,9.897932,9.929624,4.578854,76.551384
0.1520000,0.189148,0.763774,9.917087,9.948253,4.536478,76.090614
0.1540000,0.198725,0.775745,9.938635,9.970844,4.606576,75.631371
0.1560000,0.210696,0.766168,9.950606,9.982283,4.565659,74.623749
0.1580000,0.227456,0.756591,9.955395,9.986694,4.537428,73.267494
0.1600000,0.241822,0.751802,9.967366,9.998604,4.530213,72.169296
0.1620000,0.246610,0.739831,9.962578,9.993054,4.475928,71.565048
0.1640000,0.246610,0.742225,9.962578,9.993232,4.488906,71.620514
0.1660000,0.268159,0.763774,9.955395,9.988251,4.648567,70.653969
0.1680000,0.296890,0.766168,9.955395,9.989246,4.718291,68.818649
0.1700000,0.294496,0.778139,9.950606,9.985329,4.779548,69.270271
0.1720000,0.299284,0.794899,9.941029,9.977248,4.883550,69.368340
0.1740000,0.296890,0.802082,9.931452,9.968210,4.921990,69.688004
0.1760000,0.313650,0.811659,9.897932,9.936107,5.024065,68.871941
0.1779999,0.306467,0.837996,9.862018,9.902300,5.169793,69.911812
0.1799999,0.313650,0.849968,9.835681,9.877320,5.262874,69.745232
0.1819999,0.318439,0.854756,9.794978,9.837358,5.320234,69.567169
0.1839999,0.296890,0.864333,9.730332,9.773156,5.365639,71.042900
0.1859999,0.306467,0.871516,9.723150,9.766940,5.427587,70.625862
0.1879999,0.311256,0.883487,9.696813,9.741951,5.517681,70.592461
0.1899999,0.308861,0.893064,9.684841,9.730833,5.572814,70.922340
0.1919999,0.323227,0.912219,9.646533,9.694958,5.728990,70.489197
0.1939999,0.330410,0.914613,9.610620,9.659695,5.777909,70.137413
0.1960000,0.328016,0.919402,9.601042,9.650538,5.805457,70.365082
0.1979999,0.313650,0.924190,9.572310,9.621935,5.821573,71.253906
0.1999999,0.316044,0.931373,9.565128,9.615561,5.870825,71.256302
0.2019999,0.313650,0.945739,9.550762,9.602596,5.955884,71.652130
0.2040000,0.294496,0.938556,9.541185,9.591759,5.886263,72.579422
0.2059999,0.304073,0.924190,9.545974,9.595427,5.819519,71.787994
0.2079999,0.306467,0.912219,9.555551,9.603886,5.750775,71.429817
0.2099999,0.296890,0.914613,9.569917,9.618106,5.737844,72.016190
0.2120000,0.299284,0.917007,9.586677,9.635084,5.745763,71.924835
0.2139999,0.316044,0.926584,9.615408,9.665118,5.813588,71.166245
0.2159999,0.325621,0.924190,9.653716,9.703319,5.795826,70.591026
0.2180000,0.342381,0.924190,9.658504,9.708659,5.826419,69.672028
0.2199999,0.335198,0.933767,9.692024,9.742669,5.844591,70.253166
0.2219999,0.361535,0.928979,9.720756,9.771734,5.855112,68.735245
0.2239999,0.366324,0.933767,9.732727,9.784278,5.884132,68.579544
0.2260000,0.378295,0.936161,9.749487,9.801633,5.912778,67.996758
0.2280000,0.375901,0.940950,9.766247,9.818669,5.923311,68.223732
0.2300000,0.380690,0.940950,9.797373,9.849813,5.914932,67.972717
0.2320001,0.392661,0.912219,9.830893,9.880930,5.768573,66.710724
0.2340001,0.383084,0.909824,9.845258,9.894627,5.725910,67.166344
0.2360001,0.366324,0.893064,9.878778,9.925825,5.580791,67.697166
0.2380002,0.342381,0.890670,9.885961,9.931905,5.513204,68.972809
0.2400002,0.335198,0.885882,9.885961,9.931231,5.472819,69.274437
0.2420001,0.318439,0.893064,9.888355,9.933707,5.477042,70.375374
0.2440001,0.311256,0.895459,9.883567,9.928928,5.478938,70.832878
0.2460001,0.284919,0.919402,9.871595,9.918410,5.569015,72.782013
0.2480000,0.263370,0.919402,9.893144,9.939263,5.521693,74.015198
0.2500000,0.256187,0.931373,9.878778,9.925892,5.584723,74.620323
0.2520000,0.234639,0.938556,9.864412,9.911739,5.601332,75.963753
0.2539999,0.234639,0.940950,9.885961,9.933412,5.602521,75.998062
0.2560000,0.229850,0.943344,9.881172,9.928761,5.611958,76.306435
0.2580000,0.172388,0.928979,9.869201,9.914325,5.468592,79.487373
0.2600000,0.174782,0.928979,9.869201,9.914367,5.471099,79.344688
0.2620000,0.167599,0.926584,9.862018,9.906868,5.454023,79.747276
0.2640000,0.146051,0.914613,9.842864,9.886345,5.375599,80.927277
0.2660000,0.155628,0.902642,9.845258,9.887774,5.315260,80.217590
0.2679999,0.150839,0.900247,9.847652,9.889866,5.295685,80.488266
0.2700000,0.158022,0.902642,9.835681,9.878277,5.322775,80.070068
0.2720000,0.148445,0.902642,9.838076,9.880513,5.312236,80.660950
0.2740000,0.155628,0.897853,9.850046,9.892106,5.285426,80.166435
0.2760000,0.174782,0.897853,9.823709,9.866202,5.319571,78.984192
0.2780001,0.179571,0.895459,9.828498,9.870839,5.308805,78.660606
0.2800001,0.172388,0.897853,9.830893,9.873313,5.313121,79.131477
0.2820001,0.177176,0.895459,9.833286,9.875564,5.303524,78.807961
0.2840002,0.198725,0.905036,9.821315,9.864928,5.389652,77.615715
0.2860002,0.201119,0.909824,9.821315,9.865417,5.419673,77.535065
0.2880001,0.203513,0.905036,9.833286,9.876944,5.389071,77.326828
0.2900001,0.217879,0.931373,9.821315,9.867784,5.562606,76.833389
0.2920001,0.213090,0.945739,9.806950,9.854750,5.645524,77.302361
0.2940000,0.208302,0.952921,9.806950,9.855339,5.680099,77.669502
0.2960000,0.213090,0.960104,9.818921,9.868051,5.719711,77.486320
0.2979999,0.222668,0.981653,9.830893,9.882291,5.846167,77.219894
0.2999999,0.222668,1.010384,9.814133,9.868519,6.018029,77.571861
0.3019999,0.227456,1.024750,9.816526,9.872489,6.103485,77.485367
0.3039999,0.229850,1.024750,9.811738,9.867784,6.109488,77.357849
0.3059999,0.220273,1.036721,9.799767,9.856914,6.172697,78.004684
0.3079999,0.234639,1.039115,9.787795,9.845595,6.211483,77.275642
0.3099999,0.234639,1.053481,9.771035,9.830463,6.303256,77.443619
0.3119999,0.258582,1.051087,9.749487,9.809391,6.335276,76.178925
0.3139999,0.253793,1.072635,9.718362,9.780670,6.470781,76.688217
0.3159999,0.260976,1.079818,9.694419,9.757862,6.537140,76.413010
0.3179999,0.253793,1.089395,9.644139,9.708791,6.615861,76.885880
0.3199999,0.253793,1.089395,9.644139,9.708791,6.615861,76.885880
0.3219999,0.239427,1.106155,9.632168,9.698431,6.701478,77.786720
0.3239999,0.222668,1.115732,9.605830,9.672974,6.754764,78.713715
0.3259999,0.210696,1.115732,9.586677,9.653685,6.754705,79.306129
0.3279999,0.191542,1.125309,9.569917,9.637754,6.802071,80.340103
0.3299999,0.179571,1.127703,9.557945,9.625917,6.812990,80.952431
0.3319999,0.177176,1.130098,9.545974,9.614267,6.833256,81.089722
0.3339999,0.153234,1.134886,9.526819,9.595402,6.854434,82.310364
0.3359999,0.155628,1.132492,9.519637,9.588026,6.847392,82.175385
0.3379999,0.141262,1.127703,9.517242,9.584862,6.809823,82.860008
0.3399999,0.143656,1.132492,9.512454,9.580708,6.843208,82.770645
0.3419999,0.134079,1.118126,9.507666,9.574126,6.754938,83.162064
0.3439999,0.136474,1.108549,9.500483,9.565912,6.705165,82.981621
0.3459999,0.129291,1.096578,9.517242,9.581080,6.617758,83.275650
0.3479999,0.126897,1.087001,9.536397,9.598987,6.546553,83.341423
0.3500000,0.112531,1.079818,9.543579,9.605133,6.490026,84.050522
0.3520000,0.102954,1.070241,9.567522,9.627746,6.411877,84.505234
0.3540000,0.090982,1.063058,9.577099,9.636348,6.356873,85.108231
0.3559999,0.083800,1.058270,9.589070,9.647654,6.317331,85.472450
0.3580000,0.076617,1.058270,9.593859,9.652353,6.310997,85.859116
0.3600000,0.088588,1.072635,9.613013,9.673077,6.388287,85.278694
0.3620000,0.095771,1.091789,9.622590,9.684803,6.497787,84.986885
0.3640000,0.095771,1.087001,9.632168,9.693782,6.463414,84.964912
0.3660000,0.105348,1.082212,9.639350,9.700482,6.435839,84.440056
0.3680000,0.126897,1.094184,9.632168,9.694947,6.523929,83.384750
0.3699999,0.129291,1.091789,9.636956,9.699466,6.508340,83.246429
0.3719999,0.129291,1.101366,9.641745,9.705306,6.560945,83.304619
0.3740000,0.131685,1.101366,9.648928,9.712474,6.557746,83.181786
0.3760000,0.162811,1.106155,9.648928,9.713490,6.609693,81.626976
0.3780000,0.184359,1.122915,9.672871,9.739576,6.709609,80.676407
0.3800000,0.184359,1.122915,9.672871,9.739576,6.709609,80.676407
0.3820000,0.184359,1.118126,9.677659,9.743781,6.678701,80.637184
0.3840000,0.205908,1.118126,9.689631,9.756103,6.692166,79.565651
0.3860001,0.215485,1.132492,9.699207,9.767476,6.778154,79.226837
0.3880001,0.232245,1.130098,9.677659,9.746186,6.798408,78.386917
0.3900001,0.241822,1.130098,9.699207,9.767816,6.794888,77.921822
0.3920001,0.251399,1.146858,9.715967,9.786650,6.890310,77.635941
0.3940002,0.258582,1.151646,9.730332,9.801659,6.916337,77.345131
0.3960002,0.249005,1.163618,9.732727,9.805202,6.970604,77.921349
0.3980002,0.239427,1.175589,9.775824,9.849165,6.996529,78.488243
0.4000001,0.241822,1.197137,9.802161,9.877954,7.102273,78.579926
0.4020001,0.246610,1.216292,9.816526,9.894664,7.205302,78.538322
0.4040000,0.234639,1.223474,9.862018,9.940390,7.199500,79.143585
0.4060000,0.196331,1.252206,9.885961,9.966885,7.306188,81.089264
0.4080000,0.181965,1.259389,9.890749,9.972265,7.330932,81.778419
0.4100000,0.174782,1.261783,9.924269,10.005686,7.314212,82.113579
