ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.28013,0.450124,9.675264,0.314201,0.396784,9.793581,0.035326,-0.004944,-0.02224,136.26,-36.9,144.3,251.8919,-2.2814,-1.855,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,116,2021-05-11 18:51:36:233
0.28013,0.450124,9.675264,0.314201,0.396784,9.793581,0.035326,-0.004944,-0.02224,136.26,-36.9,144.3,251.8919,-2.2814,-1.855,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,125,2021-05-11 18:51:36:242
0.22985,0.483644,9.608225,0.314201,0.396784,9.793581,0.01639,0.01216,-0.019186,136.26,-36.9,144.3,251.8919,-2.2814,-1.855,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,136,2021-05-11 18:51:36:253
0.251399,0.457306,9.581888,0.308289,0.402834,9.793522,-0.003769,0.025599,-0.011856,136.2,-36.84,143.76,251.8803,-2.3189,-1.8375,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,146,2021-05-11 18:51:36:263
0.251399,0.462095,9.608225,0.308289,0.402834,9.793522,-0.021484,0.029875,-0.006969,136.2,-36.84,143.76,251.8803,-2.3189,-1.8375,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,155,2021-05-11 18:51:36:272
0.251399,0.462095,9.608225,0.297823,0.406128,9.79371,-0.026982,0.028653,-0.005747,135.3,-36.78,144.78,251.8803,-2.3189,-1.8375,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,166,2021-05-11 18:51:36:283
0.301679,0.404632,9.763853,0.292482,0.406793,9.793842,-0.023317,0.015825,-0.011856,135.42,-36.42,144.36,251.8803,-2.3189,-1.8375,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,176,2021-05-11 18:51:36:293
0.301679,0.404632,9.763853,0.292482,0.406793,9.793842,-0.023317,0.015825,-0.011856,135.42,-36.42,144.36,251.8803,-2.3189,-1.8375,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,185,2021-05-11 18:51:36:302
0.294496,0.359141,9.873989,0.286223,0.406427,9.794044,-0.017208,0.021323,-0.014299,134.94,-36.3,144.24,252.1354,-2.3774,-1.7106,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,196,2021-05-11 18:51:36:313
0.253793,0.373507,9.888355,0.28342,0.405556,9.794161,0.003561,0.002386,-0.016743,135.48,-36.06,143.76,252.1354,-2.3774,-1.7106,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,206,2021-05-11 18:51:36:323
0.253793,0.373507,9.888355,0.28342,0.405556,9.794161,0.003561,0.002386,-0.016743,135.48,-36.06,143.76,252.1354,-2.3774,-1.7106,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,216,2021-05-11 18:51:36:333
0.28013,0.433364,9.775824,0.280843,0.405701,9.794229,0.008448,-0.002501,-0.017964,135.78,-36.24,144.42,252.1354,-2.3774,-1.7106,1002.8767,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,226,2021-05-11 18:51:36:343
0.28013,0.433364,9.775824,0.280843,0.405701,9.794229,0.008448,-0.002501,-0.017964,135.78,-36.24,144.42,252.1354,-2.3774,-1.7106,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,236,2021-05-11 18:51:36:353
0.251399,0.438152,9.761458,0.279765,0.407207,9.794197,-0.002547,-6.68E-4,-0.016743,135.54,-36.48,144.78,252.2733,-2.371,-1.6425,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,246,2021-05-11 18:51:36:363
0.208302,0.438152,9.792584,0.279765,0.407207,9.794197,-0.005602,0.004219,-0.013077,135.54,-36.48,144.78,252.2733,-2.371,-1.6425,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,256,2021-05-11 18:51:36:373
0.208302,0.438152,9.792584,0.27447,0.40865,9.794287,0.003561,-0.003112,-0.010023,135.36,-36.42,144.36,252.2733,-2.371,-1.6425,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,266,2021-05-11 18:51:36:383
0.205908,0.438152,9.73991,0.271155,0.410325,9.79431,0.004783,-0.007388,-0.011245,135.24,-36.18,144.12,252.2733,-2.371,-1.6425,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,276,2021-05-11 18:51:36:393
0.249005,0.488432,9.749487,0.271155,0.410325,9.79431,0.001118,-0.007999,-0.012467,135.24,-36.18,144.12,252.2733,-2.371,-1.6425,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,286,2021-05-11 18:51:36:403
0.249005,0.488432,9.749487,0.267049,0.414766,9.794235,0.001118,-0.007999,-0.012467,135.12,-36.42,144.06,252.1604,-2.398,-1.5858,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,296,2021-05-11 18:51:36:413
0.249005,0.488432,9.749487,0.267049,0.414766,9.794235,-0.011099,0.006051,-0.01491,135.12,-36.42,144.06,252.1604,-2.398,-1.5858,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,306,2021-05-11 18:51:36:423
0.258582,0.478855,9.763853,0.265369,0.417345,9.794171,-0.015986,0.008495,-0.016132,135.36,-36.48,144.18,252.1604,-2.398,-1.5858,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,316,2021-05-11 18:51:36:433
0.189148,0.418998,9.809344,0.260123,0.420956,9.794157,-0.031258,0.020101,-0.014299,135.42,-36.18,144.06,252.1604,-2.398,-1.5858,1002.8625,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,326,2021-05-11 18:51:36:443
0.189148,0.418998,9.809344,0.260123,0.420956,9.794157,-0.031258,0.020101,-0.014299,135.42,-36.18,144.06,252.1604,-2.398,-1.5858,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,336,2021-05-11 18:51:36:453
0.186753,0.38069,9.996098,0.251138,0.419914,9.794436,-0.016597,0.024988,-0.00819,134.82,-36.12,144.6,252.1009,-2.4602,-1.5214,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,346,2021-05-11 18:51:36:463
0.186753,0.38069,9.996098,0.251138,0.419914,9.794436,-0.016597,0.024988,-0.00819,134.82,-36.12,144.6,252.1009,-2.4602,-1.5214,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,356,2021-05-11 18:51:36:473
0.217879,0.38069,9.90272,0.243057,0.420416,9.794619,0.013335,0.012771,-0.008801,135.06,-36.18,144.36,252.1009,-2.4602,-1.5214,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,366,2021-05-11 18:51:36:483
0.268159,0.421392,9.826104,0.241399,0.421227,9.794624,0.013946,0.002386,-0.010634,135.0,-36.0,144.0,252.1611,-2.4571,-1.4215,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,376,2021-05-11 18:51:36:493
0.268159,0.421392,9.826104,0.241399,0.421227,9.794624,0.013946,0.002386,-0.010634,135.0,-36.0,144.0,252.1611,-2.4571,-1.4215,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,386,2021-05-11 18:51:36:503
0.251399,0.447729,9.802161,0.239745,0.421501,9.794654,0.00234,0.01216,-0.013688,135.6,-36.06,144.0,252.1611,-2.4571,-1.4215,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,396,2021-05-11 18:51:36:513
0.217879,0.450124,9.828498,0.23758,0.422038,9.794683,0.004783,0.010938,-0.013688,135.66,-36.0,143.76,252.1611,-2.4571,-1.4215,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,406,2021-05-11 18:51:36:523
0.217879,0.450124,9.828498,0.23758,0.422038,9.794683,0.004783,0.011549,-0.011245,135.66,-36.0,143.76,252.1611,-2.4571,-1.4215,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,416,2021-05-11 18:51:36:533
0.172388,0.447729,9.749487,0.23638,0.422473,9.794694,5.07E-4,0.013992,-0.014299,135.66,-36.78,143.76,251.8978,-2.4665,-1.3895,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,426,2021-05-11 18:51:36:543
0.172388,0.447729,9.749487,0.23638,0.422473,9.794694,5.07E-4,0.013992,-0.014299,135.66,-36.78,143.76,251.8978,-2.4665,-1.3895,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,436,2021-05-11 18:51:36:553
0.162811,0.41421,9.742304,0.230549,0.423947,9.794769,-7.15E-4,0.018879,-0.005136,135.42,-36.54,143.88,251.8978,-2.4665,-1.3895,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,446,2021-05-11 18:51:36:563
0.217879,0.407027,9.732727,0.230549,0.423947,9.794769,-0.012321,0.024377,-8.6E-4,135.42,-36.54,143.88,251.8978,-2.4665,-1.3895,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,456,2021-05-11 18:51:36:573
0.217879,0.407027,9.732727,0.222631,0.423064,9.794991,-0.011099,0.028653,-0.003304,136.08,-36.78,144.6,251.8819,-2.4777,-1.3484,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,466,2021-05-11 18:51:36:583
0.237033,0.418998,9.804555,0.219267,0.421959,9.795114,-0.007434,0.015214,-0.00819,135.6,-37.2,144.78,251.8819,-2.4777,-1.3484,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,476,2021-05-11 18:51:36:593
0.237033,0.418998,9.804555,0.219267,0.421959,9.795114,-0.007434,0.015214,-0.00819,135.6,-37.2,144.78,251.8819,-2.4777,-1.3484,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,486,2021-05-11 18:51:36:603
0.277736,0.457306,9.780613,0.216506,0.421486,9.795196,-0.006212,0.016436,-0.008801,135.48,-36.12,145.14,251.8819,-2.4777,-1.3484,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,496,2021-05-11 18:51:36:613
0.196331,0.404632,9.840469,0.21626,0.421584,9.795197,-0.008045,0.024377,-0.010023,134.88,-35.94,144.54,252.1917,-2.4633,-1.2662,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,506,2021-05-11 18:51:36:623
0.196331,0.404632,9.840469,0.21626,0.421584,9.795197,-0.008045,0.024377,-0.010023,134.88,-35.94,144.54,252.1917,-2.4633,-1.2662,1002.8577,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,516,2021-05-11 18:51:36:633
0.146051,0.390267,9.794978,0.212763,0.420136,9.795336,-0.015986,0.02621,-8.6E-4,135.12,-36.3,144.6,252.1917,-2.4633,-1.2662,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,526,2021-05-11 18:51:36:643
0.146051,0.390267,9.794978,0.212763,0.420136,9.795336,-0.015986,0.02621,-8.6E-4,135.12,-36.3,144.6,252.1917,-2.4633,-1.2662,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,536,2021-05-11 18:51:36:653
0.158022,0.38069,9.838076,0.205161,0.416676,9.795646,-0.004991,0.027432,0.004027,135.66,-36.78,144.84,251.9424,-2.4554,-1.2443,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,546,2021-05-11 18:51:36:663
0.158022,0.38069,9.838076,0.205161,0.416676,9.795646,-0.004991,0.027432,0.004027,135.66,-36.78,144.84,251.9424,-2.4554,-1.2443,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,556,2021-05-11 18:51:36:673
0.205908,0.383084,9.799767,0.198938,0.414024,9.795887,0.00234,0.015214,0.007081,135.6,-36.12,144.54,251.9424,-2.4554,-1.2443,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,566,2021-05-11 18:51:36:683
0.232245,0.402238,9.828498,0.197415,0.412753,9.795972,0.003561,0.010327,0.007692,135.78,-36.06,144.66,252.3977,-2.4197,-1.1634,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,575,2021-05-11 18:51:36:692
0.232245,0.402238,9.828498,0.197415,0.412753,9.795972,0.003561,0.010327,0.007692,135.78,-36.06,144.66,252.3977,-2.4197,-1.1634,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,586,2021-05-11 18:51:36:703
0.196331,0.423787,9.80695,0.196445,0.410731,9.796076,-0.001326,0.009716,0.004638,135.96,-36.0,144.96,252.3977,-2.4197,-1.1634,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,596,2021-05-11 18:51:36:713
0.196331,0.423787,9.80695,0.196445,0.410731,9.796076,-0.001326,0.009716,0.004638,135.96,-36.0,144.96,252.3977,-2.4197,-1.1634,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,606,2021-05-11 18:51:36:723
0.198725,0.41421,9.778218,0.194376,0.408264,9.79622,-0.004991,0.014603,0.007692,136.68,-36.84,144.3,252.3977,-2.4197,-1.1634,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,616,2021-05-11 18:51:36:733
0.28013,0.41421,9.816526,0.194846,0.407743,9.796232,-0.001936,0.015214,-0.003914,136.32,-37.08,143.88,252.0694,-2.386,-1.1367,1002.864,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,626,2021-05-11 18:51:36:743
0.28013,0.41421,9.816526,0.194846,0.407743,9.796232,-0.001936,0.015214,-0.003914,136.32,-37.08,143.88,252.0694,-2.386,-1.1367,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,635,2021-05-11 18:51:36:752
0.208302,0.426181,9.766247,0.197688,0.408156,9.796159,0.010281,-5.7E-5,-0.006969,135.96,-36.66,144.42,252.0694,-2.386,-1.1367,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,646,2021-05-11 18:51:36:763
0.172388,0.538712,9.699207,0.197688,0.408156,9.796159,0.014557,0.002386,0.004027,135.96,-36.66,144.42,252.0694,-2.386,-1.1367,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,656,2021-05-11 18:51:36:773
0.172388,0.538712,9.699207,0.200645,0.412857,9.7959,0.014557,0.002386,0.004027,135.42,-36.42,144.78,252.3101,-2.3854,-1.1561,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,666,2021-05-11 18:51:36:783
0.110137,0.471672,9.672871,0.200624,0.417433,9.795708,-0.001326,0.013992,0.004027,135.78,-36.36,144.78,252.3101,-2.3854,-1.1561,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,676,2021-05-11 18:51:36:793
0.110137,0.471672,9.672871,0.200624,0.417433,9.795708,-0.034312,0.022545,0.015633,135.78,-36.36,144.78,252.3101,-2.3854,-1.1561,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,686,2021-05-11 18:51:36:803
0.064645,0.41421,9.792584,0.193768,0.42209,9.795646,-0.040421,0.023155,0.007081,136.44,-36.72,144.3,252.3101,-2.3854,-1.1561,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,696,2021-05-11 18:51:36:813
0.114925,0.438152,10.005674,0.193768,0.42209,9.795646,-0.031258,0.021323,0.007692,135.78,-36.96,144.3,251.991,-2.4668,-1.1332,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,706,2021-05-11 18:51:36:823
0.114925,0.438152,10.005674,0.181368,0.419224,9.796006,-0.031258,0.021323,0.007692,135.78,-36.96,144.3,251.991,-2.4668,-1.1332,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,716,2021-05-11 18:51:36:833
0.220273,0.411815,9.96976,0.176481,0.419056,9.796103,-1.04E-4,0.007273,0.002805,135.78,-36.78,144.6,251.991,-2.4668,-1.1332,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,726,2021-05-11 18:51:36:843
0.220273,0.411815,9.96976,0.176481,0.419056,9.796103,-1.04E-4,0.007273,0.002805,135.78,-36.78,144.6,251.991,-2.4668,-1.1332,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,736,2021-05-11 18:51:36:853
0.179571,0.445335,9.873989,0.173488,0.422227,9.796021,0.018833,-0.00189,-8.6E-4,135.48,-36.66,144.36,251.991,-2.4668,-1.1332,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,747,2021-05-11 18:51:36:864
0.179571,0.445335,9.873989,0.173488,0.422227,9.796021,0.018833,-0.00189,-8.6E-4,135.48,-36.66,144.36,251.991,-2.4668,-1.1332,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,757,2021-05-11 18:51:36:874
0.143657,0.430969,9.814133,0.173963,0.425974,9.79585,0.020666,-0.007999,0.007081,136.14,-36.9,144.48,252.0332,-2.4676,-1.0146,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,767,2021-05-11 18:51:36:884
0.169994,0.423787,9.814133,0.173559,0.427441,9.795793,0.017,-0.002501,0.007081,136.38,-37.32,144.18,252.0332,-2.4676,-1.0146,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,776,2021-05-11 18:51:36:893
0.169994,0.423787,9.814133,0.173559,0.427441,9.795793,0.017,-0.002501,0.007081,136.38,-37.32,144.18,252.0332,-2.4676,-1.0146,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,787,2021-05-11 18:51:36:904
0.186753,0.474066,9.804555,0.172813,0.429724,9.795706,0.018833,0.002386,-0.002082,136.62,-37.32,144.96,252.0332,-2.4676,-1.0146,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,796,2021-05-11 18:51:36:913
0.186753,0.474066,9.804555,0.172813,0.429724,9.795706,0.018833,0.002386,-0.002082,136.62,-37.32,144.96,252.0332,-2.4676,-1.0146,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,806,2021-05-11 18:51:36:923
0.217879,0.459701,9.72315,0.173939,0.433866,9.795504,0.012113,-5.7E-5,-0.010634,136.2,-36.84,145.2,251.9723,-2.5115,-1.0107,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,817,2021-05-11 18:51:36:934
0.150839,0.509981,9.699207,0.174527,0.43637,9.795382,0.00234,0.013382,-0.012467,136.08,-36.72,145.08,251.9723,-2.5115,-1.0107,1002.8604,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,826,2021-05-11 18:51:36:943
0.150839,0.509981,9.699207,0.174527,0.43637,9.795382,0.00234,0.013382,-0.012467,136.08,-36.72,145.08,251.9723,-2.5115,-1.0107,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,836,2021-05-11 18:51:36:953
0.143657,0.478855,9.672871,0.172725,0.441276,9.795194,-0.009878,0.010327,-0.005747,135.84,-36.96,144.96,251.9723,-2.5115,-1.0107,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,846,2021-05-11 18:51:36:963
0.143657,0.478855,9.672871,0.172725,0.441276,9.795194,-0.009878,0.010327,-0.005747,135.84,-36.96,144.96,251.9723,-2.5115,-1.0107,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,856,2021-05-11 18:51:36:973
0.167599,0.481249,9.715967,0.169318,0.445066,9.795082,-0.020262,0.015214,-0.004525,135.84,-37.26,144.78,251.9059,-2.579,-1.0102,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,866,2021-05-11 18:51:36:983
0.234639,0.442941,9.850046,0.169318,0.445066,9.795082,-0.033701,0.021934,-0.013077,135.84,-37.26,144.78,251.9059,-2.579,-1.0102,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,876,2021-05-11 18:51:36:993
0.234639,0.442941,9.850046,0.168322,0.444897,9.795107,-0.033701,0.021934,-0.013077,135.42,-36.84,144.6,251.9059,-2.579,-1.0102,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,887,2021-05-11 18:51:37:004
0.148445,0.385478,9.900327,0.168095,0.443873,9.795157,-0.01843,0.013382,-0.013688,135.18,-36.72,144.84,251.9059,-2.579,-1.0102,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,896,2021-05-11 18:51:37:013
0.090982,0.402238,9.859624,0.168379,0.442692,9.795206,0.00967,-0.009831,-0.013688,135.72,-36.96,145.2,251.9008,-2.5942,-0.9832,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,906,2021-05-11 18:51:37:023
0.090982,0.402238,9.859624,0.168379,0.442692,9.795206,0.00967,-0.009831,-0.013688,135.72,-36.96,145.2,251.9008,-2.5942,-0.9832,1002.8601,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,917,2021-05-11 18:51:37:034
0.055068,0.421392,9.73991,0.167324,0.442683,9.795224,0.008448,-0.003723,-0.003914,136.5,-36.96,145.32,251.9008,-2.5942,-0.9832,1002.8674,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,926,2021-05-11 18:51:37:043
0.055068,0.421392,9.73991,0.167324,0.442683,9.795224,0.008448,-0.003723,-0.003914,136.5,-36.96,145.32,251.9008,-2.5942,-0.9832,1002.8674,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,936,2021-05-11 18:51:37:053
0.088588,0.457306,9.708784,0.159815,0.441113,9.795421,-0.013543,0.003608,-0.003914,136.26,-36.72,144.3,251.9008,-2.5942,-0.9832,1002.8674,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,947,2021-05-11 18:51:37:064
0.088588,0.457306,9.708784,0.159815,0.441113,9.795421,-0.013543,0.003608,-0.003914,136.26,-36.72,144.3,251.9008,-2.5942,-0.9832,1002.8674,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,956,2021-05-11 18:51:37:073
0.119714,0.462095,9.763853,0.150478,0.437982,9.795709,-0.022706,0.006662,-0.003914,135.84,-36.54,143.82,251.954,-2.5781,-0.9347,1002.8674,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,967,2021-05-11 18:51:37:084
0.079011,0.445335,9.768641,0.150478,0.437982,9.795709,-0.019652,0.004219,-0.003304,135.84,-36.54,143.82,251.954,-2.5781,-0.9347,1002.8674,55.81399,37.500244,207.794,NaN,,0.0,8.0,,23 / 26,,976,2021-05-11 18:51:37:093
