Keuwl Accelerometer Data File
2021-04-27 01-00-28

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.3541872,0.277736,0.416604,9.725544,9.738424,2.947163,56.309929
0.3561871,0.268159,0.414210,9.742304,9.754791,2.899418,57.081028
0.3581869,0.280130,0.416604,9.751882,9.764795,2.946964,56.082569
0.3601868,0.284919,0.430969,9.742304,9.755993,3.035575,56.530869
0.3621866,0.294496,0.430969,9.756670,9.770623,3.062413,55.653904
0.3641864,0.306467,0.426181,9.768641,9.782735,3.075871,54.280045
0.3661863,0.304073,0.435758,9.799767,9.814162,3.103686,55.092583
0.3681861,0.316044,0.442941,9.826104,9.841159,3.169595,54.491631
0.3701859,0.316044,0.445335,9.838076,9.853220,3.177059,54.637539
0.3721856,0.306467,0.438152,9.850046,9.864548,3.107153,55.028999
0.3741855,0.280130,0.433364,9.842864,9.856381,3.001070,57.121014
0.3761853,0.287313,0.418998,9.835681,9.848793,2.956845,55.561008
0.3781850,0.287313,0.395055,9.838076,9.850196,2.842622,53.972626
0.3801849,0.270553,0.375901,9.830893,9.841796,2.697258,54.255726
0.3821847,0.263370,0.368718,9.828498,9.838938,2.639675,54.462322
0.3841844,0.268159,0.354353,9.821315,9.831363,2.590650,52.883137
0.3861841,0.277736,0.361535,9.823709,9.834283,2.657118,52.468098
0.3881839,0.263370,0.342381,9.826104,9.835594,2.517151,52.431408
0.3901836,0.251399,0.332804,9.818921,9.827775,2.432285,52.932758
0.3921833,0.244216,0.339987,9.804555,9.813487,2.444726,54.309940
0.3941830,0.241822,0.363930,9.787795,9.797544,2.556118,56.397007
0.3961828,0.244216,0.366324,9.780613,9.790517,2.577394,56.309933
0.3981826,0.249005,0.363930,9.780613,9.790548,2.581416,55.619656
0.4001824,0.249005,0.395055,9.768641,9.779797,2.736881,57.776646
0.4021821,0.249005,0.380690,9.778218,9.788794,2.663519,56.811779
0.4041818,0.244216,0.380690,9.794978,9.805415,2.643825,57.319443
0.4061815,0.251399,0.383084,9.794978,9.805690,2.678323,56.725109
0.4081813,0.258582,0.383084,9.787795,9.798701,2.703492,55.980652
0.4101810,0.272947,0.399844,9.778218,9.790195,2.834416,55.681198
0.4121808,0.272947,0.399844,9.778218,9.790195,2.834416,55.681198
0.4141805,0.256187,0.380690,9.766247,9.777020,2.689991,56.061180
0.4161803,0.222668,0.385478,9.756670,9.766821,2.612469,59.987564
0.4181800,0.213090,0.385478,9.759064,9.768998,2.584144,61.066402
0.4201797,0.215485,0.378295,9.744699,9.754419,2.558108,60.333282
0.4221794,0.186753,0.375901,9.744699,9.753735,2.466486,63.581112
0.4241792,0.179571,0.375901,9.742304,9.751206,2.448486,64.465866
0.4261789,0.167599,0.359141,9.749487,9.757539,2.327761,64.983109
0.4281787,0.169994,0.354353,9.749487,9.757405,2.308426,64.371582
0.4301785,0.146051,0.356747,9.725544,9.733180,2.269692,67.736008
0.4321782,0.141262,0.368718,9.723150,9.731164,2.325405,69.037323
0.4341779,0.138868,0.378295,9.732727,9.741066,2.370916,69.842384
0.4361776,0.148445,0.359141,9.737515,9.745267,2.285419,67.543060
0.4381774,0.158022,0.361535,9.732727,9.740722,2.321530,66.390533
0.4401771,0.177176,0.361535,9.708784,9.717129,2.374710,63.892086
0.4421768,0.186753,0.368718,9.720756,9.729538,2.434617,63.138084
0.4441767,0.205908,0.380690,9.727939,9.737562,2.547527,61.591908
0.4461764,0.256187,0.378295,9.725544,9.736270,2.689700,55.893543
0.4481761,0.282524,0.385478,9.720756,9.732497,2.814734,53.761593
0.4501759,0.294496,0.387873,9.706390,9.718600,2.872353,52.792080
0.4521756,0.299284,0.380690,9.711179,9.723245,2.854648,51.826862
0.4541753,0.316044,0.371113,9.687236,9.699492,2.880656,49.581856
0.4561751,0.320833,0.371113,9.687236,9.699650,2.899081,49.156055
0.4581748,0.339987,0.383084,9.680053,9.693594,3.028860,48.410946
0.4601746,0.337593,0.380690,9.682447,9.695807,3.008172,48.433628
0.4621743,0.335198,0.387873,9.680053,9.693618,3.031509,49.166504
