ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
1.048692,8.561927,5.1022,-1.172825,0.332153,0.145797,-1.08,-38.58,-20.64,219.6995,-57.3391,-10.7145,5913
0.849968,8.178843,5.159662,-1.172825,0.332153,0.145797,-1.08,-38.58,-20.64,219.6995,-57.3391,-10.7145,5922
0.837996,7.846039,5.248251,-1.264454,0.352923,0.173286,-1.02,-37.92,-21.66,219.6995,-57.3391,-10.7145,5933
0.885882,7.498869,5.514015,-1.309048,0.35109,0.179395,-1.02,-37.92,-21.66,219.6995,-57.3391,-10.7145,5943
0.955316,7.582669,5.861185,-1.318211,0.31566,0.199553,-0.36,-37.86,-22.32,221.5233,-54.749,-9.798,5953
0.955316,7.582669,5.861185,-1.324319,0.303442,0.178173,-0.36,-37.86,-22.32,221.5233,-54.749,-9.798,5963
1.089395,7.467743,6.186806,-1.300495,0.339483,0.136634,-0.36,-37.62,-22.74,221.5233,-54.749,-9.798,5972
0.804476,7.079871,6.308914,-1.277893,0.338873,0.159236,-0.36,-37.62,-22.74,221.5233,-54.749,-9.798,5983
0.675186,7.094237,6.34004,-1.249183,0.304053,0.184892,-0.9,-36.78,-23.7,213.2248,-51.7215,-8.9428,5993
0.675186,7.094237,6.34004,-1.224748,0.283284,0.146408,-0.9,-36.78,-23.7,213.2248,-51.7215,-8.9428,6002
0.682368,6.921849,6.344828,-1.208255,0.258238,0.101815,-1.56,-35.94,-25.2,213.2248,-51.7215,-8.9428,6013
0.723071,6.751855,6.445388,-1.182598,0.200817,0.082267,-1.56,-35.94,-25.2,213.2248,-51.7215,-8.9428,6023
0.763774,6.771009,6.814106,-1.126399,0.175772,0.030954,-1.2,-35.46,-25.74,217.1532,-48.8312,-8.1514,6033
0.730254,6.605804,6.991283,-1.126399,0.175772,0.030954,-1.2,-35.46,-25.74,217.1532,-48.8312,-8.1514,6042
0.730254,6.605804,6.991283,-1.057371,0.139731,0.012018,-0.84,-34.32,-26.28,217.1532,-48.8312,-8.1514,6053
0.61054,6.72073,7.259442,-0.976737,0.121405,0.016294,-0.84,-34.32,-26.28,217.1532,-48.8312,-8.1514,6062
0.814053,6.730307,7.371972,-0.946804,0.170885,0.016294,-1.08,-33.84,-26.76,211.606,-46.2364,-7.4651,6072
1.046298,6.560313,7.26423,-0.947415,0.219754,0.016294,-1.08,-33.84,-26.76,211.606,-46.2364,-7.4651,6083
1.149252,6.514822,7.249864,-0.96452,0.2167,0.005909,-0.36,-33.84,-27.48,211.606,-46.2364,-7.4651,6092
1.149252,6.514822,7.249864,-0.984067,0.186767,-0.061897,-0.36,-33.84,-27.48,211.606,-46.2364,-7.4651,6103
1.18756,6.426234,7.321693,-1.003615,0.166609,-0.13459,0.18,-33.42,-28.32,217.1818,-44.054,-6.8226,6113
0.967287,6.313703,7.467743,-1.015221,0.140952,-0.180405,0.18,-33.42,-28.32,217.1818,-44.054,-6.8226,6122
0.778139,6.471725,7.647314,-1.029882,0.115296,-0.201785,-0.6,-32.4,-29.22,217.1818,-44.054,-6.8226,6133
0.699128,6.32328,7.599428,-1.043932,0.092694,-0.199953,-0.6,-32.4,-29.22,217.1818,-44.054,-6.8226,6142
0.572232,6.193989,7.525206,-1.079362,0.065205,-0.217057,-1.02,-31.74,-30.3,208.5535,-41.8084,-5.9547,6153
0.572232,6.193989,7.525206,-1.079362,0.065205,-0.217057,-1.02,-31.74,-30.3,208.5535,-41.8084,-5.9547,6162
0.59378,5.681614,7.441406,-1.192372,0.088418,-0.257985,-0.36,-31.32,-30.78,208.5535,-41.8084,-5.9547,6173
0.486038,5.293742,7.59464,-1.192372,0.088418,-0.257985,-0.36,-31.32,-30.78,208.5535,-41.8084,-5.9547,6182
0.39745,5.384724,7.872376,-1.277893,0.161722,-0.163301,1.14,-30.84,-30.78,220.5379,-39.4155,-5.1235,6192
0.306467,5.523592,8.075889,-1.312713,0.211813,-0.125427,1.14,-30.84,-30.78,220.5379,-39.4155,-5.1235,6203
0.306467,5.523592,8.075889,-1.295608,0.192265,-0.126649,1.14,-29.94,-31.14,220.5379,-39.4155,-5.1235,6213
0.562655,5.525986,8.166871,-1.295608,0.192265,-0.126649,1.14,-29.94,-31.14,220.5379,-39.4155,-5.1235,6222
0.672791,5.418244,8.444607,-1.223526,0.130568,-0.20545,0.36,-29.04,-32.82,213.7945,-36.5903,-4.2666,6233
0.34717,5.049526,8.557138,-1.144725,0.115907,-0.276922,0.36,-29.04,-32.82,213.7945,-36.5903,-4.2666,6243
0.34717,5.049526,8.557138,-1.065923,0.079866,-0.297691,0.36,-29.04,-32.82,213.7945,-36.5903,-4.2666,6252
0.03352,4.728693,8.559532,-1.003615,0.060929,-0.281198,0.9,-28.32,-33.96,213.7945,-36.5903,-4.2666,6263
0.179571,4.606585,8.614601,-0.940696,0.032218,-0.239659,1.02,-27.36,-33.78,221.0247,-33.8952,-3.4802,6273
0.31365,4.843618,8.727132,-0.860062,0.003508,-0.199953,1.02,-27.36,-33.78,221.0247,-33.8952,-3.4802,6282
0.31365,4.843618,8.727132,-0.812414,0.007784,-0.188957,1.2,-26.64,-34.08,221.0247,-33.8952,-3.4802,6293
0.217879,4.647288,8.497281,-0.78859,-0.011153,-0.164523,1.2,-26.64,-34.08,221.0247,-33.8952,-3.4802,6303
0.052674,4.563488,8.461368,-0.792866,-0.017262,-0.128481,1.56,-26.52,-34.86,215.5573,-30.9334,-2.8653,6314
0.052674,4.563488,8.461368,-0.792866,-0.017262,-0.128481,1.56,-26.52,-34.86,215.5573,-30.9334,-2.8653,6323
0.052674,4.563488,8.461368,-0.792866,-0.017262,-0.128481,1.56,-26.52,-34.86,215.5573,-30.9334,-2.8653,6332
-0.002394,4.489266,8.317711,-0.819744,-0.019705,-0.095495,1.74,-25.86,-35.22,215.5573,-30.9334,-2.8653,6342
-0.002394,4.489266,8.317711,-1.050652,0.023666,-0.168799,1.74,-25.86,-35.22,215.5573,-30.9334,-2.8653,6353
0.67758,4.836436,8.265037,-1.050652,0.023666,-0.168799,1.38,-23.7,-35.88,228.2524,-30.4722,-2.8269,6362
0.902642,4.644893,8.449396,-1.332871,0.254573,-0.309298,1.38,-23.1,-36.18,228.2524,-30.4722,-2.8269,6373
0.469278,3.967313,8.317711,-1.332871,0.254573,-0.309298,1.38,-23.1,-36.18,228.2524,-30.4722,-2.8269,6382
-0.081405,3.55071,8.660092,-1.447103,0.255184,-0.276922,1.68,-22.92,-36.96,227.4764,-27.6194,-2.447,6393
-0.081405,3.55071,8.660092,-1.48009,0.24541,-0.218889,1.68,-22.92,-36.96,227.4764,-27.6194,-2.447,6403
-0.244216,3.577047,8.863605,-1.467262,0.197152,-0.178572,1.5,-22.8,-37.44,227.4764,-27.6194,-2.447,6413
0.043097,3.720703,9.466963,-1.339591,0.087196,-0.135812,1.92,-21.96,-37.62,227.4764,-27.6194,-2.447,6423
0.301679,3.936188,9.768641,-1.212531,0.024888,-0.149862,1.92,-21.96,-37.62,227.4764,-27.6194,-2.447,6432
0.31365,3.589018,9.531608,-1.111127,0.015725,-0.193233,2.16,-20.52,-38.1,216.2333,-23.5998,-1.4669,6442
0.31365,3.589018,9.531608,-1.043321,0.023055,-0.232329,2.16,-20.52,-38.1,216.2333,-23.5998,-1.4669,6453
0.24661,3.356774,9.304152,-0.995674,-0.00871,-0.272035,1.74,-19.44,-38.94,216.2333,-23.5998,-1.4669,6463
0.445335,3.126923,9.366403,-0.989565,0.06887,-0.308076,1.74,-19.44,-38.94,216.2333,-23.5998,-1.4669,6472
0.478855,3.081432,9.330489,-1.012778,0.144617,-0.313574,3.54,-17.46,-39.48,248.6152,-21.0529,-1.2111,6483
-0.021548,2.961718,9.361614,-1.046375,0.176382,-0.281809,3.54,-17.46,-39.48,248.6152,-21.0529,-1.2111,6493
-0.021548,2.961718,9.361614,-1.067756,0.20265,-0.236605,3.78,-16.8,-39.48,248.6152,-21.0529,-1.2111,6503
-0.260976,2.777359,9.225141,-1.084249,0.198374,-0.203618,3.78,-16.8,-39.48,248.6152,-21.0529,-1.2111,6513
-0.184359,2.581028,9.366403,-1.076308,0.183102,-0.188346,3.42,-16.32,-39.36,232.7274,-18.7377,-0.6817,6523
-0.047885,2.499623,9.510059,-1.051873,0.155002,-0.194455,3.42,-16.32,-39.36,232.7274,-18.7377,-0.6817,6533
0.177176,2.32963,9.730332,-1.012778,0.145839,-0.228663,3.72,-15.54,-39.3,232.7274,-18.7377,-0.6817,6542
0.177176,2.32963,9.730332,-0.953524,0.198984,-0.322737,3.72,-15.54,-39.3,232.7274,-18.7377,-0.6817,6552
0.124502,2.023162,9.584282,-0.906487,0.185545,-0.374049,3.78,-14.94,-40.02,232.1937,-16.3025,-0.1249,6563
-0.155628,1.891477,9.644139,-0.863116,0.189821,-0.405814,3.78,-14.94,-40.02,232.1937,-16.3025,-0.1249,6573
-0.217879,1.675992,9.531608,-0.825853,0.196541,-0.441855,3.96,-13.86,-40.5,232.1937,-16.3025,-0.1249,6583
0.031126,1.436565,9.313729,-0.787369,0.133011,-0.448575,3.96,-13.86,-40.5,232.1937,-16.3025,-0.1249,6592
0.031126,1.436565,9.313729,-0.784314,0.034662,-0.45957,3.66,-12.9,-40.44,232.581,-14.1913,0.5086,6603
-0.179571,1.649655,9.624985,-0.801419,0.089029,-0.488892,3.66,-12.9,-40.44,232.581,-14.1913,0.5086,6613
-0.344776,1.884294,9.651321,-0.789812,0.074368,-0.492557,4.08,-12.3,-40.56,232.581,-14.1913,0.5086,6623
-0.423787,1.738244,9.608225,-0.789812,0.074368,-0.492557,4.08,-12.3,-40.56,232.581,-14.1913,0.5086,6632
-0.69434,1.525153,9.495694,-0.830129,0.045046,-0.364886,5.64,-10.74,-41.1,249.6858,-12.3493,1.001,6643
-0.723071,1.149252,9.352037,-0.87289,0.04749,-0.257374,5.64,-10.74,-41.1,249.6858,-12.3493,1.001,6653
-0.723071,1.149252,9.352037,-0.954746,0.088418,-0.129092,5.34,-10.68,-41.76,249.6858,-12.3493,1.001,6663
-0.699128,0.804476,9.364009,-0.988954,0.120183,-0.064951,5.34,-10.68,-41.76,249.6858,-12.3493,1.001,6673
-0.701522,0.656031,9.598648,-0.955967,0.106133,0.019348,5.16,-11.22,-41.52,231.8773,-10.4572,1.2987,6683
-0.6273,0.928979,9.957788,-0.955967,0.106133,0.019348,5.16,-11.22,-41.52,231.8773,-10.4572,1.2987,6693
-0.6273,0.928979,9.957788,-0.857007,0.048101,0.043783,5.16,-11.22,-41.52,231.8773,-10.4572,1.2987,6703
-0.38069,1.273754,10.343267,-0.737278,0.024277,-0.005698,5.58,-10.02,-41.22,231.8773,-10.4572,1.2987,6713
-0.110137,1.027144,10.058349,-0.54119,0.000453,-0.14131,5.46,-9.06,-41.7,233.805,-8.2858,1.5311,6723
-0.332804,0.665608,9.912297,-0.445284,-0.035588,-0.19079,5.46,-9.06,-41.7,233.805,-8.2858,1.5311,6733
-0.368718,0.36393,9.811738,-0.387252,0.005951,-0.203618,5.34,-7.8,-41.76,233.805,-8.2858,1.5311,6742
-0.368718,0.36393,9.811738,-0.354876,0.084753,-0.207283,5.34,-7.8,-41.76,233.805,-8.2858,1.5311,6752
-0.572232,0.098165,9.747093,-0.314559,0.100024,-0.164523,5.34,-7.8,-41.76,233.805,-8.2858,1.5311,6762
-0.912219,0.158022,9.783007,-0.254083,0.048712,-0.068617,5.46,-6.9,-41.88,238.8946,-6.4161,1.7355,6773
-0.639271,1.036721,10.063137,-0.175893,-0.025203,0.021791,5.7,-6.3,-42.24,238.8946,-6.4161,1.7355,6782
-0.639271,1.036721,10.063137,-0.128856,-0.045362,-0.011195,5.7,-6.3,-42.24,238.8946,-6.4161,1.7355,6793
-0.119714,1.060664,10.005674,-0.107476,-0.033144,-0.090608,5.7,-6.3,-42.24,238.8946,-6.4161,1.7355,6802
-0.222668,0.502798,9.75667,-0.100756,-0.005045,-0.113821,5.7,-5.82,-42.42,252.4041,-6.1052,1.81,6812
-0.232245,0.057463,9.742304,-0.119082,0.028553,-0.088164,5.82,-6.48,-42.54,252.4041,-6.1052,1.81,6823
-0.548289,-0.01676,9.75667,-0.154512,0.088418,-0.017915,5.82,-6.48,-42.54,252.4041,-6.1052,1.81,6833
-0.548289,-0.01676,9.75667,-0.158177,0.100635,0.060276,5.34,-6.96,-42.66,234.7165,-5.8113,1.7699,6842
-0.521952,0.203513,9.929058,-0.136186,0.101857,0.089597,5.34,-6.96,-42.66,234.7165,-5.8113,1.7699,6853
-0.260976,0.591386,9.948212,-0.136186,0.101857,0.089597,5.34,-6.96,-42.66,234.7165,-5.8113,1.7699,6862
0.031126,1.067847,10.022434,-0.031117,0.082309,-0.096106,5.1,-6,-42.24,234.7165,-5.8113,1.7699,6873
-0.119714,1.087001,9.912297,-0.006683,0.09697,-0.217668,5.34,-5.64,-42.12,241.2329,-5.47,1.9593,6883
-0.119714,1.087001,9.912297,-0.024398,0.102468,-0.26165,5.34,-5.64,-42.12,241.2329,-5.47,1.9593,6892
-0.663214,0.792505,9.596253,-0.024398,0.102468,-0.26165,5.34,-5.64,-42.12,241.2329,-5.47,1.9593,6903
-0.960104,0.507586,9.380769,-0.11786,0.060318,-0.171853,5.88,-6.24,-42.3,241.2329,-5.47,1.9593,6913
-0.902642,0.33041,9.323306,-0.11786,0.060318,-0.171853,5.94,-6.12,-42.66,246.0523,-5.3714,2.1998,6923
-0.90743,0.351958,9.423865,-0.219264,0.018168,-0.045404,5.94,-6.12,-42.66,246.0523,-5.3714,2.1998,6933
-0.90743,0.351958,9.423865,-0.219264,0.018168,-0.045404,5.94,-5.94,-42.96,246.0523,-5.3714,2.1998,6943
-0.562655,0.464489,9.780613,-0.229649,0.007784,-0.002032,5.94,-5.94,-42.96,246.0523,-5.3714,2.1998,6952
-0.038308,0.675186,9.967366,-0.205825,0.005951,-0.015471,6.06,-5.76,-42.78,246.0523,-5.3714,2.1998,6962
0.021548,0.691945,9.988914,-0.136186,0.009616,-0.137644,6.06,-5.46,-42.66,252.9351,-4.8916,2.358,6973
-0.339987,0.639271,9.869201,-0.083652,0.013892,-0.230496,6.06,-5.46,-42.66,252.9351,-4.8916,2.358,6983
-0.339987,0.639271,9.869201,-0.067159,0.018168,-0.273867,5.88,-5.46,-42.18,252.9351,-4.8916,2.358,6992
-0.61054,0.466884,9.577099,-0.085484,0.01939,-0.272035,5.88,-5.46,-42.18,252.9351,-4.8916,2.358,7003
-0.960104,0.260976,9.390346,-0.133743,0.010838,-0.220722,5.88,-5.7,-41.64,238.2316,-4.5674,2.4085,7013
-1.151646,0.138868,9.399923,-0.190553,0.009005,-0.124205,5.88,-5.7,-41.64,238.2316,-4.5674,2.4085,7022
-1.094184,0.234639,9.545974,-0.222318,-0.01604,-0.027078,6.18,-5.52,-41.76,238.2316,-4.5674,2.4085,7033
-0.804476,0.509981,9.751882,-0.205825,-0.041696,0.012018,6.18,-5.52,-41.76,238.2316,-4.5674,2.4085,7044
-0.804476,0.509981,9.751882,-0.121526,-0.077737,-0.02158,6.18,-4.68,-42.24,245.7992,-4.2223,2.4781,7053
-0.452518,0.591386,9.917087,-0.054941,-0.082014,-0.070449,6.18,-4.68,-42.24,245.7992,-4.2223,2.4781,7063
-0.466884,0.490826,9.77343,-0.014624,-0.0869,-0.10649,5.82,-4.2,-42.24,245.7992,-4.2223,2.4781,7073
-0.466884,0.490826,9.77343,0.004924,-0.05819,-0.127871,5.82,-4.2,-42.24,245.7992,-4.2223,2.4781,7083
-0.509981,0.141262,9.466963,-0.019511,-0.061855,-0.102825,6.06,-4.44,-42.18,255.1263,-3.8793,2.3484,7093
-0.550683,-0.01676,9.45978,-0.055552,-0.045972,-0.068617,6.06,-4.44,-42.18,255.1263,-3.8793,2.3484,7103
-0.517163,-0.079011,9.419077,-0.080598,-0.039864,-0.04968,6.54,-4.38,-42.78,255.1263,-3.8793,2.3484,7113
-0.450124,-0.021548,9.510059,-0.081208,-0.048416,-0.04968,6.54,-4.38,-42.78,255.1263,-3.8793,2.3484,7123
-0.191542,0.10056,9.749487,-0.056774,-0.042307,-0.091219,6.3,-4.62,-42.9,244.0013,-3.8217,2.2259,7133
-0.191542,0.10056,9.749487,-0.028674,-0.052081,-0.121762,6.3,-4.62,-42.9,244.0013,-3.8217,2.2259,7143
-0.241822,0.189148,9.873989,-0.028674,-0.052081,-0.121762,6.12,-4.68,-42.48,244.0013,-3.8217,2.2259,7153
-0.256187,0.191542,9.90272,0.008589,-0.059412,-0.146807,6.12,-4.68,-42.48,244.0013,-3.8217,2.2259,7163
-0.41421,0.06704,9.77343,0.035467,-0.057579,-0.12726,6.36,-4.38,-42.3,253.6702,-3.6606,2.1366,7173
-0.41421,0.06704,9.77343,0.033023,-0.063688,-0.066173,6.36,-4.38,-42.3,253.6702,-3.6606,2.1366,7183
-0.588992,0.023943,9.696813,0.020806,-0.055135,-0.012417,6.24,-4.62,-42.48,253.6702,-3.6606,2.1366,7193
-0.498009,0.107742,9.651321,-0.000574,-0.03742,0.019959,6.24,-4.62,-42.48,253.6702,-3.6606,2.1366,7202
-0.351958,0.203513,9.744699,-0.009126,-0.028868,0.023624,5.88,-4.68,-42.42,243.32,-3.6958,2.017,7213
-0.272947,0.335198,9.751882,0.00248,-0.003823,-0.003865,5.88,-4.68,-42.42,243.32,-3.6958,2.017,7223
-0.272947,0.335198,9.751882,0.021417,-0.009931,-0.036241,5.34,-4.5,-41.94,243.32,-3.6958,2.017,7233
-0.193936,0.596174,9.823709,0.039132,-0.012375,-0.076558,5.34,-4.5,-41.94,243.32,-3.6958,2.017,7243
-0.325621,0.557866,9.778218,0.044019,-0.020927,-0.113821,5.52,-4.44,-42.36,243.32,-3.6958,2.017,7252
-0.603357,0.323227,9.715967,0.028747,-0.033755,-0.094273,5.04,-4.02,-42.24,250.3509,-3.7002,1.9585,7263
-0.708705,0.057463,9.634562,-0.001185,-0.041086,-0.027078,5.04,-4.02,-42.24,250.3509,-3.7002,1.9585,7273
-0.708705,0.057463,9.634562,-0.02562,-0.042918,0.038896,5.28,-4.26,-42.06,250.3509,-3.7002,1.9585,7283
-0.742225,-0.026337,9.699207,-0.03967,-0.045972,0.095706,5.28,-4.26,-42.06,250.3509,-3.7002,1.9585,7293
-0.555472,0.047885,9.648928,-0.050054,-0.07224,0.130525,5.88,-4.44,-42.48,254.9888,-3.7488,1.9041,7302
-0.471672,0.153234,8.672064,-0.120304,-0.144322,0.130525,5.88,-4.44,-42.48,254.9888,-3.7488,1.9041,7313
-0.471672,0.153234,8.672064,-0.120304,-0.144322,0.130525,5.88,-4.44,-42.48,254.9888,-3.7488,1.9041,7322
0.071828,0.284919,9.320911,-0.260803,-0.069796,0.057222,5.64,-4.5,-42.78,254.9888,-3.7488,1.9041,7333
0.41421,0.189148,10.020041,-0.253472,-0.01604,-0.107101,5.88,-4.02,-42.66,254.8579,-3.6108,1.719,7343
-0.339987,-0.090982,10.692831,-0.161843,0.02672,-0.175518,5.88,-4.02,-42.66,254.8579,-3.6108,1.719,7353
-0.339987,-0.090982,10.692831,-0.007905,0.055431,-0.166966,5.88,-4.32,-43.26,254.8579,-3.6108,1.719,7363
-0.620117,-0.225062,10.805362,0.213229,0.045046,-0.080834,5.88,-4.32,-43.26,254.8579,-3.6108,1.719,7372
-0.466884,-0.225062,10.194822,0.344565,0.020612,-0.005698,5.76,-4.74,-43.68,241.1605,-3.134,1.7128,7383
-0.368718,-0.074223,9.744699,0.365945,0.012671,0.056611,5.76,-4.74,-43.68,241.1605,-3.134,1.7128,7392
-0.023943,0.316044,9.232324,0.27065,0.055431,0.062109,5.52,-4.5,-42.66,241.1605,-3.134,1.7128,7403
