5.94,9.48,-12.42,323.9263,0.7058,-1.9611,1423
5.94,9.48,-12.42,323.9263,0.7058,-1.9611,1433
6.18,9.12,-12.84,323.941,0.724,-1.9319,1444
6.18,9.12,-12.84,323.941,0.724,-1.9319,1453
6.3,8.76,-12.9,323.941,0.724,-1.9319,1463
6.3,8.76,-12.9,323.941,0.724,-1.9319,1473
6.42,8.64,-13.14,323.9942,0.7359,-1.8667,1483
6.42,8.64,-13.14,323.9942,0.7359,-1.8667,1495
6,9.06,-13.08,323.9942,0.7359,-1.8667,1503
6,9.06,-13.08,323.9942,0.7359,-1.8667,1513
6.24,8.88,-12.42,324.2617,0.7111,-1.7824,1523
6.24,8.88,-12.42,324.2617,0.7111,-1.7824,1533
6.42,8.16,-12.36,324.2617,0.7111,-1.7824,1543
6.42,8.16,-12.36,324.2617,0.7111,-1.7824,1553
6.66,8.76,-12.54,320.1675,0.7593,-1.6216,1563
6.66,8.76,-12.54,320.1675,0.7593,-1.6216,1573
6.3,9.42,-12.66,320.1675,0.7593,-1.6216,1583
6.3,9.42,-12.66,320.1675,0.7593,-1.6216,1594
5.58,9.3,-12.84,324.2933,0.7806,-1.5188,1603
5.58,9.3,-12.84,324.2933,0.7806,-1.5188,1613
6.12,9.18,-12.72,324.2933,0.7806,-1.5188,1624
6.42,9.06,-13.14,324.2933,0.7806,-1.5188,1633
6.42,9.06,-13.14,324.2933,0.7806,-1.5188,1644
6.54,9.12,-13.2,320.2154,0.817,-1.5163,1653
6.54,9.12,-13.2,320.2154,0.817,-1.5163,1663
6.54,9.48,-13.86,320.2154,0.817,-1.5163,1673
6.72,9.36,-13.14,320.2154,0.817,-1.5163,1683
6.72,9.36,-13.14,320.2154,0.817,-1.5163,1693
6.6,9.72,-12.78,323.222,0.8137,-1.5014,1703
6.6,9.72,-12.78,323.222,0.8137,-1.5014,1714
6.24,10.2,-12.72,323.222,0.8137,-1.5014,1724
6.24,10.2,-12.72,323.222,0.8137,-1.5014,1734
6.24,9.84,-12.66,327.1367,0.8221,-1.5103,1743
6.24,9.84,-12.66,327.1367,0.8221,-1.5103,1753
6.72,9,-12.96,327.1367,0.8221,-1.5103,1763
6.72,9,-12.96,327.1367,0.8221,-1.5103,1773
6.84,8.7,-13.14,320.2175,0.8301,-1.5028,1783
6.84,8.7,-13.14,320.2175,0.8301,-1.5028,1793
6.9,8.76,-13.14,320.2175,0.8301,-1.5028,1803
6.9,8.76,-13.14,320.2175,0.8301,-1.5028,1814
6.9,8.94,-12.66,320.1948,0.8603,-1.5037,1823
6.9,8.94,-12.66,320.1948,0.8603,-1.5037,1833
6.42,8.28,-12.72,320.1948,0.8603,-1.5037,1843
6.42,8.28,-12.72,320.1948,0.8603,-1.5037,1854
6.18,7.74,-13.44,320.9207,0.8743,-1.4935,1863
6.18,7.74,-13.44,320.9207,0.8743,-1.4935,1874
6.36,8.34,-12.72,320.9207,0.8743,-1.4935,1883
6.36,8.34,-12.72,320.9207,0.8743,-1.4935,1893
6.36,9.12,-12.96,324.2413,0.8923,-1.4917,1903
6.36,9.12,-12.96,324.2413,0.8923,-1.4917,1914
6.36,9.18,-13.92,324.2413,0.8923,-1.4917,1923
6.36,9.18,-13.92,324.2413,0.8923,-1.4917,1933
6.36,8.58,-13.62,324.0534,0.9207,-1.4982,1943
6.36,8.58,-13.62,324.0534,0.9207,-1.4982,1953
6.36,8.46,-13.32,324.0534,0.9207,-1.4982,1964
6.36,8.46,-13.32,324.0534,0.9207,-1.4982,1974
6.3,8.1,-13.56,320.6992,0.9298,-1.496,1984
6.3,8.1,-13.56,320.6992,0.9298,-1.496,1993
6.18,8.4,-13.8,320.6992,0.9298,-1.496,2003
6.18,8.4,-13.8,320.6992,0.9298,-1.496,2013
6.24,8.58,-12.9,324.1675,0.9869,-1.4995,2023
6.24,8.58,-12.9,324.1675,0.9869,-1.4995,2033
6.18,8.34,-13.26,324.1675,0.9869,-1.4995,2043
6.18,8.34,-13.26,324.1675,0.9869,-1.4995,2053
5.88,9,-14.04,324.0057,0.9925,-1.4916,2064
5.88,9,-14.04,324.0057,0.9925,-1.4916,2074
5.82,9.24,-13.02,324.0057,0.9925,-1.4916,2083
5.82,9.24,-13.02,324.0057,0.9925,-1.4916,2093
6,8.82,-12.78,324.1385,1.0351,-1.4944,2104
6,8.82,-12.78,324.1385,1.0351,-1.4944,2113
5.58,8.52,-13.92,324.1385,1.0351,-1.4944,2123
5.58,8.52,-13.92,324.1385,1.0351,-1.4944,2133
4.92,8.46,-13.92,325.2838,1.064,-1.4947,2143
4.92,8.46,-13.92,325.2838,1.064,-1.4947,2153
5.58,8.58,-13.26,325.2838,1.064,-1.4947,2164
5.58,8.58,-13.26,325.2838,1.064,-1.4947,2173
6.24,8.88,-13.68,323.9345,1.0934,-1.4862,2183
6.24,8.88,-13.68,323.9345,1.0934,-1.4862,2193
5.7,8.16,-13.86,323.9345,1.0934,-1.4862,2203
5.7,8.16,-13.86,323.9345,1.0934,-1.4862,2213
5.1,7.26,-13.26,321.6554,1.1297,-1.4858,2223
5.1,7.26,-13.26,321.6554,1.1297,-1.4858,2233
4.98,7.56,-12.84,321.6554,1.1297,-1.4858,2243
4.98,7.56,-12.84,321.6554,1.1297,-1.4858,2254
5.16,8.34,-13.62,325.216,1.1649,-1.4798,2263
5.1,8.7,-13.62,325.216,1.1649,-1.4798,2273
5.1,8.7,-13.62,325.216,1.1649,-1.4798,2284
4.98,8.28,-13.98,325.216,1.1649,-1.4798,2293
5.22,8.22,-13.56,325.1938,1.2142,-1.4633,2303
5.22,8.22,-13.56,325.1938,1.2142,-1.4633,2313
6,8.28,-13.62,325.1938,1.2142,-1.4633,2323
6,8.28,-13.62,325.1938,1.2142,-1.4633,2333
5.76,8.34,-14.22,320.4284,1.2533,-1.4806,2343
5.76,8.34,-14.22,320.4284,1.2533,-1.4806,2353
5.16,7.68,-14.1,320.4284,1.2533,-1.4806,2363
5.16,7.68,-14.1,320.4284,1.2533,-1.4806,2373
5.76,7.44,-14.34,316.2167,1.3277,-1.6479,2384
5.76,7.44,-14.34,316.2167,1.3277,-1.6479,2393
6.06,8.1,-14.7,316.2167,1.3277,-1.6479,2404
6.06,8.1,-14.7,316.2167,1.3277,-1.6479,2414
6.06,8.34,-14.1,319.9723,1.4585,-1.7384,2423
6.06,8.34,-14.1,319.9723,1.4585,-1.7384,2433
5.46,8.16,-13.86,319.9723,1.4585,-1.7384,2443
5.46,8.16,-13.86,319.9723,1.4585,-1.7384,2453
4.62,8.28,-13.86,324.5218,1.4894,-1.826,2463
4.62,8.28,-13.86,324.5218,1.4894,-1.826,2473
4.74,8.1,-13.5,324.5218,1.4894,-1.826,2484
4.74,8.1,-13.5,324.5218,1.4894,-1.826,2493
5.16,7.86,-13.5,324.4544,1.5146,-2.0958,2504
5.16,7.86,-13.5,324.4544,1.5146,-2.0958,2513
4.92,7.62,-13.08,324.4544,1.5146,-2.0958,2524
4.92,7.62,-13.08,324.4544,1.5146,-2.0958,2534
4.2,7.44,-13.26,325.8441,1.5581,-2.2658,2543
4.2,7.44,-13.26,325.8441,1.5581,-2.2658,2553
4.2,7.8,-13.5,325.8441,1.5581,-2.2658,2563
4.2,7.8,-13.5,325.8441,1.5581,-2.2658,2573
4.62,7.44,-13.38,320.2848,1.6156,-2.278,2583
4.62,7.44,-13.38,320.2848,1.6156,-2.278,2593
5.4,6.6,-13.98,320.2848,1.6156,-2.278,2604
5.4,6.6,-13.98,320.2848,1.6156,-2.278,2615
5.34,7.02,-14.52,319.6095,1.6577,-2.2651,2623
5.34,7.02,-14.52,319.6095,1.6577,-2.2651,2633
5.1,7.74,-14.4,319.6095,1.6577,-2.2651,2644
5.22,7.56,-14.64,319.6095,1.6577,-2.2651,2654
5.22,7.56,-14.64,319.6095,1.6577,-2.2651,2663
3.96,7.44,-14.7,325.0428,1.6906,-2.2493,2674
3.96,7.44,-14.7,325.0428,1.6906,-2.2493,2683
3.9,7.56,-15.12,325.0428,1.6906,-2.2493,2693
3.9,7.56,-15.12,325.0428,1.6906,-2.2493,2704
4.08,7.86,-14.4,329.0717,1.6164,-2.2959,2714
3.84,8.04,-13.8,329.0717,1.6164,-2.2959,2724
3.84,8.04,-13.8,329.0717,1.6164,-2.2959,2733
3.54,7.8,-13.62,329.0717,1.6164,-2.2959,2743
3.54,7.8,-13.62,329.0717,1.6164,-2.2959,2753
4.44,7.02,-13.62,325.4688,1.573,-2.2789,2764
4.44,7.02,-13.62,325.4688,1.573,-2.2789,2774
5.58,6.9,-13.74,325.4688,1.573,-2.2789,2783
5.58,6.9,-13.74,325.4688,1.573,-2.2789,2793
5.1,6.9,-14.1,320.1222,1.5939,-2.165,2803
5.1,6.9,-14.1,320.1222,1.5939,-2.165,2814
3.84,6.6,-14.1,320.1222,1.5939,-2.165,2823
3.84,6.6,-14.1,320.1222,1.5939,-2.165,2833
3.78,6.54,-14.04,325.636,1.6621,-2.0985,2843
3.78,6.54,-14.04,325.636,1.6621,-2.0985,2854
3.66,7.44,-13.44,325.636,1.6621,-2.0985,2863
3.66,7.44,-13.44,325.636,1.6621,-2.0985,2874
3.06,7.8,-13.74,335.429,1.6606,-1.94,2883
3.06,7.8,-13.74,335.429,1.6606,-1.94,2893
3,7.02,-13.62,335.429,1.6606,-1.94,2903
3,7.02,-13.62,335.429,1.6606,-1.94,2913
3.42,6.84,-13.02,332.6302,1.6793,-1.8878,2923
3.42,6.84,-13.02,332.6302,1.6793,-1.8878,2934
3,7.32,-13.8,332.6302,1.6793,-1.8878,2943
3,7.32,-13.8,332.6302,1.6793,-1.8878,2953
3.36,7.26,-14.64,332.1598,1.6597,-1.7916,2963
3.36,7.26,-14.64,332.1598,1.6597,-1.7916,2974
4.32,6.84,-15.18,332.1598,1.6597,-1.7916,2983
4.32,6.84,-15.18,332.1598,1.6597,-1.7916,2994
4.2,6.84,-15.06,325.794,1.7302,-1.7294,3004
4.2,6.84,-15.06,325.794,1.7302,-1.7294,3013
3.96,7.14,-14.88,325.794,1.7302,-1.7294,3023
3.96,7.14,-14.88,325.794,1.7302,-1.7294,3034
3.96,7.14,-14.88,325.794,1.7302,-1.7294,3043
3.96,7.14,-14.88,325.794,1.7302,-1.7294,3053
3.36,6.78,-14.46,332.6738,1.7889,-1.6047,3063
3.36,6.78,-14.46,332.6738,1.7889,-1.6047,3073
3.18,6.6,-14.58,332.6738,1.7889,-1.6047,3083
3.18,6.6,-14.58,332.6738,1.7889,-1.6047,3093
2.94,6.18,-14.1,328.8352,1.827,-1.4713,3103
2.94,6.18,-14.1,328.8352,1.827,-1.4713,3113
2.88,6.84,-15.42,328.8352,1.827,-1.4713,3124
2.88,6.84,-15.42,328.8352,1.827,-1.4713,3133
2.7,7.02,-15.42,332.5953,1.8655,-1.4379,3143
2.7,7.02,-15.42,332.5953,1.8655,-1.4379,3153
2.22,6.36,-14.04,332.5953,1.8655,-1.4379,3163
2.22,6.36,-14.04,332.5953,1.8655,-1.4379,3173
2.28,6.3,-14.28,336.9013,1.9072,-1.475,3183
2.28,6.3,-14.28,336.9013,1.9072,-1.475,3193
3.12,6.96,-14.82,336.9013,1.9072,-1.475,3203
3.12,6.96,-14.82,336.9013,1.9072,-1.475,3213
2.46,7.68,-15.48,342.2451,1.8994,-1.537,3224
2.46,7.68,-15.48,342.2451,1.8994,-1.537,3233
2.22,8.16,-15.6,342.2451,1.8994,-1.537,3243
2.22,8.16,-15.6,342.2451,1.8994,-1.537,3253
2.52,7.56,-15.18,335.5151,1.9012,-1.5935,3263
2.52,7.56,-15.18,335.5151,1.9012,-1.5935,3274
2.4,6.84,-14.76,335.5151,1.9012,-1.5935,3284
2.4,6.84,-14.76,335.5151,1.9012,-1.5935,3293
2.46,6.42,-14.64,336.2459,1.9317,-1.5978,3303
2.46,6.42,-14.64,336.2459,1.9317,-1.5978,3313
3.18,7.08,-14.22,336.2459,1.9317,-1.5978,3323
3.18,7.08,-14.22,336.2459,1.9317,-1.5978,3333
2.94,8.1,-14.1,335.8395,1.9619,-1.5308,3343
2.94,8.1,-14.1,335.8395,1.9619,-1.5308,3353
2.1,7.8,-14.22,335.8395,1.9619,-1.5308,3363
2.1,7.8,-14.22,335.8395,1.9619,-1.5308,3373
1.98,7.2,-14.4,340.1208,2.0036,-1.4485,3383
1.98,7.2,-14.4,340.1208,2.0036,-1.4485,3393
1.74,6.78,-15.12,340.1208,2.0036,-1.4485,3403
1.74,6.78,-15.12,340.1208,2.0036,-1.4485,3413
1.68,6.18,-14.64,336.3011,1.9949,-1.5453,3423
1.68,6.18,-14.64,336.3011,1.9949,-1.5453,3434
2.64,6.9,-14.58,336.3011,1.9949,-1.5453,3443
2.64,6.9,-14.58,336.3011,1.9949,-1.5453,3453
3.72,7.8,-15.12,329.236,2.0516,-1.6957,3463
3.72,7.8,-15.12,329.236,2.0516,-1.6957,3473
3.36,7.44,-14.76,329.236,2.0516,-1.6957,3483
3.36,7.44,-14.76,329.236,2.0516,-1.6957,3493
2.88,7.8,-14.82,335.2944,2.0323,-1.6667,3503
2.88,7.8,-14.82,335.2944,2.0323,-1.6667,3513
2.7,7.74,-15.3,335.2944,2.0323,-1.6667,3524
2.7,7.74,-15.3,335.2944,2.0323,-1.6667,3533
2.34,7.56,-14.94,341.8361,2.0579,-1.7113,3543
2.34,7.56,-14.94,341.8361,2.0579,-1.7113,3553
2.4,7.62,-14.34,341.8361,2.0579,-1.7113,3564
2.4,7.62,-14.34,341.8361,2.0579,-1.7113,3573
2.52,7.32,-14.76,331.7308,2.0654,-1.8131,3583
2.52,7.32,-14.76,331.7308,2.0654,-1.8131,3593
2.1,7.44,-15.36,331.7308,2.0654,-1.8131,3603
2.1,7.44,-15.36,331.7308,2.0654,-1.8131,3613
2.34,7.32,-15.18,339.0325,2.1015,-1.8028,3624
2.34,7.32,-15.18,339.0325,2.1015,-1.8028,3633
2.28,7.08,-15,339.0325,2.1015,-1.8028,3643
2.28,7.08,-15,339.0325,2.1015,-1.8028,3653
1.56,7.14,-14.7,339.0664,2.0536,-1.8046,3663
1.56,7.14,-14.7,339.0664,2.0536,-1.8046,3673
1.44,7.38,-14.46,339.0664,2.0536,-1.8046,3683
1.44,7.38,-14.46,339.0664,2.0536,-1.8046,3693
1.5,6.96,-14.94,339.0241,2.0753,-1.8172,3703
1.5,6.96,-14.94,339.0241,2.0753,-1.8172,3714
1.02,6.72,-14.88,339.0241,2.0753,-1.8172,3723
1.02,6.72,-14.88,339.0241,2.0753,-1.8172,3733
1.08,7.56,-14.46,349.0282,2.0527,-1.8565,3743
1.08,7.56,-14.46,349.0282,2.0527,-1.8565,3754
1.02,7.44,-14.22,349.0282,2.0527,-1.8565,3763
1.02,7.44,-14.22,349.0282,2.0527,-1.8565,3774
0.6,7.08,-14.28,347.274,2.0181,-1.9215,3783
0.6,7.08,-14.28,347.274,2.0181,-1.9215,3793
1.08,7.08,-14.52,347.274,2.0181,-1.9215,3803
1.08,7.08,-14.52,347.274,2.0181,-1.9215,3813
1.5,7.14,-14.64,338.9307,2.0536,-1.8722,3823
1.5,7.14,-14.64,338.9307,2.0536,-1.8722,3833
1.08,7.5,-15,338.9307,2.0536,-1.8722,3843
1.08,7.5,-15,338.9307,2.0536,-1.8722,3853
0.84,7.2,-15.48,346.9948,2.0435,-1.8837,3863
0.84,7.2,-15.48,346.9948,2.0435,-1.8837,3873
1.02,7.44,-14.88,346.9948,2.0435,-1.8837,3883
1.02,7.44,-14.88,346.9948,2.0435,-1.8837,3894
1.5,7.44,-14.88,339.0875,2.0348,-1.8014,3903
1.5,7.44,-14.88,339.0875,2.0348,-1.8014,3913
1.56,7.56,-15.9,339.0875,2.0348,-1.8014,3923
1.56,7.56,-15.9,339.0875,2.0348,-1.8014,3934
1.26,7.56,-15.84,348.6646,2.0551,-1.7492,3943
1.26,7.56,-15.84,348.6646,2.0551,-1.7492,3953
0.84,7.08,-14.76,348.6646,2.0551,-1.7492,3963
0.72,7.02,-14.28,348.6646,2.0551,-1.7492,3974
0.72,7.02,-14.28,348.6646,2.0551,-1.7492,3984
0.36,7.32,-15.48,356.1522,2.0668,-1.6585,3993
0.36,7.32,-15.48,356.1522,2.0668,-1.6585,4003
0.54,7.38,-15.3,356.1522,2.0668,-1.6585,4013
0.54,7.38,-15.3,356.1522,2.0668,-1.6585,4023
0.9,7.26,-14.64,347.4386,2.0839,-1.6728,4034
0.78,7.56,-14.88,347.4386,2.0839,-1.6728,4043
0.78,7.56,-14.88,347.4386,2.0839,-1.6728,4053
0.6,7.8,-15.6,347.4386,2.0839,-1.6728,4063
0.6,7.8,-15.6,347.4386,2.0839,-1.6728,4073
0.6,7.38,-14.88,347.4813,2.0512,-1.6609,4083
0.6,7.38,-14.88,347.4813,2.0512,-1.6609,4093
0.36,7.2,-14.7,347.4813,2.0512,-1.6609,4104
0.36,7.2,-14.7,347.4813,2.0512,-1.6609,4114
0.9,7.38,-15.72,347.6348,2.0198,-1.4704,4124
0.9,7.38,-15.72,347.6348,2.0198,-1.4704,4133
0.96,6.84,-15.54,347.6348,2.0198,-1.4704,4143
0.96,6.84,-15.54,347.6348,2.0198,-1.4704,4154
0.42,6.36,-15.24,356.3513,2.0232,-1.3317,4163
0.42,6.36,-15.24,356.3513,2.0232,-1.3317,4173
0.12,6.9,-15.3,356.3513,2.0232,-1.3317,4183
0.12,6.9,-15.3,356.3513,2.0232,-1.3317,4193
-0.18,7.5,-15.48,357.3053,2.0442,-1.3413,4203
-0.18,7.5,-15.48,357.3053,2.0442,-1.3413,4214
0,8.04,-15.42,357.3053,2.0442,-1.3413,4223
0,8.04,-15.42,357.3053,2.0442,-1.3413,4233
0,7.8,-15.3,357.2388,2.0745,-1.373,4243
0,7.8,-15.3,357.2388,2.0745,-1.373,4253
-0.6,6.9,-14.88,357.2388,2.0745,-1.373,4263
-0.6,6.9,-14.88,357.2388,2.0745,-1.373,4273
-0.36,7.08,-14.88,356.8862,2.0587,-1.3418,4283
-0.36,7.08,-14.88,356.8862,2.0587,-1.3418,4293
0,8.52,-14.82,356.8862,2.0587,-1.3418,4303
0,8.52,-14.82,356.8862,2.0587,-1.3418,4313
0.18,8.88,-14.52,357.8096,2.0702,-1.235,4323
0.18,8.88,-14.52,357.8096,2.0702,-1.235,4333
0.18,7.56,-15.12,357.8096,2.0702,-1.235,4344
0.18,7.56,-15.12,357.8096,2.0702,-1.235,4353
0,7.5,-15.42,357.9272,2.1546,-1.0273,4363
0,7.5,-15.42,357.9272,2.1546,-1.0273,4373
0.42,6.84,-15.06,357.9272,2.1546,-1.0273,4383
0.42,6.84,-15.06,357.9272,2.1546,-1.0273,4393
0.48,6.6,-14.58,357.9126,2.1578,-0.8953,4403
0.48,6.6,-14.58,357.9126,2.1578,-0.8953,4413
-0.12,7.26,-14.4,357.9126,2.1578,-0.8953,4423
-0.12,7.26,-14.4,357.9126,2.1578,-0.8953,4433
-0.48,7.38,-14.1,357.9127,2.1409,-0.9654,4443
-0.48,7.38,-14.1,357.9127,2.1409,-0.9654,4453
-0.84,7.56,-14.22,357.9127,2.1409,-0.9654,4463
-0.84,7.56,-14.22,357.9127,2.1409,-0.9654,4473
