Keuwl Accelerometer Data File
2021-04-25 21-53-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.2279716,0.143656,1.288120,9.907509,9.991928,7.453141,83.636429
0.2299714,0.143656,1.285726,9.912297,9.996367,7.436061,83.624680
0.2319713,0.131685,1.280937,9.890749,9.974219,7.417673,84.130402
0.2339712,0.124502,1.276148,9.864412,9.947396,7.405972,84.427803
0.2359710,0.131685,1.261783,9.854836,9.936157,7.335481,84.041931
0.2379709,0.160416,1.285726,9.823709,9.908789,7.513635,82.888115
0.2399707,0.179571,1.297697,9.804555,9.891691,7.610637,82.121651
0.2419707,0.208302,1.328822,9.771035,9.863178,7.837893,81.091003
0.2439706,0.260976,1.338400,9.771035,9.865726,7.944679,78.966286
0.2459705,0.289707,1.347977,9.773430,9.870203,8.029840,77.870499
0.2479705,0.313650,1.391074,9.761458,9.865067,8.311228,77.293808
0.2499704,0.351958,1.441353,9.763853,9.875940,8.640474,76.277702
0.2519704,0.368718,1.467690,9.771035,9.887527,8.803794,75.897797
0.2539703,0.390267,1.501210,9.787795,9.909938,9.004990,75.427498
0.2559702,0.409421,1.508393,9.809344,9.933082,9.053103,74.814163
0.2579702,0.404632,1.529942,9.852441,9.978729,9.125158,75.185844
0.2599702,0.421392,1.522759,9.878778,10.004330,9.086791,74.531662
0.2619702,0.426181,1.517970,9.893144,10.017991,9.055014,74.317535
0.2639701,0.407027,1.539519,9.917087,10.044123,9.122293,75.190666
0.2659701,0.397450,1.539519,9.938635,10.065016,9.089212,75.524315
0.2679700,0.397450,1.539519,9.929058,10.055560,9.097878,75.524315
0.2699700,0.409421,1.539519,9.895537,10.022943,9.145270,75.107414
0.2719700,0.395055,1.551490,9.859624,9.988762,9.223111,75.714371
0.2739700,0.390267,1.556279,9.840469,9.970414,9.260473,75.922279
0.2759700,0.380690,1.556279,9.821315,9.951138,9.265099,76.254494
0.2779700,0.375901,1.553884,9.816526,9.945855,9.249878,76.400803
0.2799699,0.368718,1.551490,9.804555,9.933396,9.238185,76.631409
0.2819699,0.342381,1.561067,9.797373,9.926867,9.264653,77.629471
0.2839698,0.344776,1.561067,9.778218,9.908045,9.285397,77.545654
0.2859698,0.332804,1.558673,9.780613,9.909622,9.255336,77.947327
0.2879697,0.342381,1.575433,9.790190,9.922048,9.351307,77.738838
0.2899697,0.337593,1.570644,9.802161,9.932939,9.307700,77.869461
0.2919696,0.328016,1.558673,9.792584,9.921278,9.238525,78.115776
0.2939695,0.339987,1.570644,9.794978,9.925931,9.317261,77.786003
0.2959695,0.320833,1.573039,9.797373,9.928036,9.305926,78.472214
0.2979694,0.330410,1.561067,9.835681,9.964272,9.214862,78.049355
0.2999693,0.325621,1.558673,9.854836,9.982649,9.178409,78.200081
0.3019693,0.320833,1.561067,9.895537,10.023049,9.149030,78.386208
0.3039692,0.306467,1.551490,9.919480,10.044757,9.058485,78.826164
0.3059691,0.306467,1.541913,9.924269,10.048012,9.001280,78.758522
0.3079689,0.301679,1.534730,9.933846,10.056228,8.947863,78.879272
0.3099688,0.282524,1.534730,9.948212,10.069863,8.915044,79.569351
0.3119687,0.270553,1.515576,9.945818,10.064267,8.799129,79.878464
0.3139685,0.256187,1.513182,9.955395,10.072995,8.763674,80.390724
0.3159684,0.258582,1.513182,9.950606,10.068324,8.770082,80.302620
0.3179683,0.251399,1.503605,9.924269,10.040674,8.733002,80.508087
0.3199682,0.268159,1.508393,9.905115,10.022897,8.792362,79.919403
0.3219680,0.282524,1.510787,9.902720,10.021286,8.822340,79.407761
0.3239678,0.311256,1.517970,9.905115,10.025588,8.891256,78.412270
0.3259677,0.337593,1.534730,9.917087,10.040815,9.004008,77.594284
0.3279675,0.344776,1.541913,9.914692,10.039795,9.054428,77.395851
0.3299673,0.371113,1.565856,9.912297,10.042075,9.221364,76.666740
0.3319671,0.390267,1.577827,9.900327,10.032862,9.323291,76.107048
0.3339670,0.411815,1.599376,9.893144,10.030049,9.477452,75.560837
0.3359669,0.433364,1.594587,9.881172,10.018387,9.493699,74.795853
0.3379667,0.435758,1.604164,9.876384,10.015298,9.553927,74.802788
0.3399664,0.428575,1.608953,9.864412,10.003951,9.580885,75.084503
0.3419663,0.433364,1.604164,9.864412,10.003388,9.561764,74.882454
0.3439661,0.433364,1.601770,9.873989,10.012448,9.539596,74.860893
0.3459658,0.418998,1.601770,9.890749,10.028367,9.502950,75.340782
0.3479657,0.423787,1.594587,9.897932,10.034509,9.463941,75.116783
0.3499655,0.433364,1.585010,9.902720,10.038124,9.421413,74.708267
0.3519653,0.440547,1.580221,9.919480,10.054216,9.390571,74.422173
0.3539650,0.430969,1.575433,9.933846,10.067225,9.337005,74.700684
0.3559647,0.418998,1.565856,9.986520,10.117215,9.219467,75.019516
0.3579645,0.390267,1.568250,10.036800,10.166075,9.146990,76.025520
0.3599642,0.392661,1.573039,10.051166,10.181088,9.163174,75.984276
0.3619639,0.375901,1.580221,10.072714,10.202841,9.160578,76.619240
0.3639637,0.328016,1.585010,10.099051,10.227937,9.105477,78.307770
0.3659635,0.311256,1.594587,10.111023,10.240722,9.128495,78.955017
0.3679633,0.277736,1.585010,10.120600,10.247728,9.034310,80.061157
0.3699630,0.275342,1.585010,10.115811,10.242934,9.036224,80.145149
0.3719627,0.256187,1.577827,10.113417,10.238963,8.981657,80.777527
0.3739625,0.234639,1.563461,10.094262,10.217319,8.901392,81.464943
0.3759622,0.229850,1.570644,10.087080,10.211216,8.943119,81.674347
