Keuwl Accelerometer Data File
2021-04-25 17-41-08

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
5.1075258,0.033520,0.055068,9.893144,9.893353,0.373253,58.671307
5.1095257,0.023943,0.059857,9.895537,9.895747,0.373253,68.198593
5.1115255,0.014366,0.062251,9.905115,9.905321,0.369565,77.005379
5.1135254,0.033520,0.067040,9.900327,9.900610,0.433410,63.434948
5.1155248,0.031126,0.071828,9.883567,9.883877,0.453703,66.571312
5.1175246,0.028731,0.067040,9.878778,9.879046,0.422899,66.801414
5.1195250,0.031126,0.050280,9.876384,9.876560,0.342641,58.240520
5.1215248,0.038308,0.062251,9.888355,9.888625,0.423362,58.392498
5.1235242,0.038308,0.062251,9.881172,9.881442,0.423362,58.392498
5.1255240,0.038308,0.071828,9.893144,9.893478,0.471469,61.927513
5.1275239,0.043097,0.083800,9.902720,9.903169,0.545005,62.783890
5.1295238,0.045491,0.062251,9.873989,9.874290,0.446749,53.841812
5.1315231,0.045491,0.064645,9.878778,9.879094,0.458849,54.865807
5.1335230,0.033520,0.067040,9.881172,9.881456,0.434763,63.434948
5.1355228,0.045491,0.059857,9.873989,9.874275,0.436111,52.765167
5.1375227,0.031126,0.057463,9.888355,9.888572,0.378976,61.557072
5.1395226,0.033520,0.059857,9.890749,9.890986,0.397129,60.751171
5.1415219,0.040703,0.057463,9.905115,9.905365,0.406864,54.688786
5.1435218,0.035914,0.055068,9.909904,9.910122,0.380522,56.888657
5.1455216,0.033520,0.059857,9.895537,9.895775,0.397129,60.751171
5.1475215,0.031126,0.064645,9.869201,9.869462,0.416841,64.290047
5.1495209,0.035914,0.067040,9.881172,9.881465,0.441019,61.821411
5.1515207,0.014366,0.074223,9.895537,9.895826,0.437902,79.045937
5.1535206,0.028731,0.069434,9.893144,9.893429,0.435213,67.520569
5.1555204,0.028731,0.064645,9.890749,9.891002,0.409739,66.037514
5.1575198,0.052674,0.050280,9.888355,9.888623,0.421973,43.667778
5.1595197,0.033520,0.055068,9.893144,9.893353,0.373253,58.671307
5.1615195,0.023943,0.059857,9.885961,9.886170,0.373253,68.198593
5.1635189,0.014366,0.047885,9.895537,9.895664,0.290066,73.300758
5.1655188,0.021548,0.045491,9.902720,9.902848,0.291412,64.653824
5.1675186,0.028731,0.064645,9.893144,9.893396,0.409739,66.037514
5.1695185,0.023943,0.057463,9.871595,9.871792,0.361536,67.380135
5.1715183,0.016760,0.052674,9.871595,9.871750,0.320816,72.349876
5.1735177,0.021548,0.052674,9.881172,9.881336,0.330431,67.750977
5.1755176,0.026337,0.059857,9.885961,9.886177,0.378976,66.250504
5.1775174,0.019154,0.064645,9.878778,9.879007,0.390671,73.495636
5.1795168,0.026337,0.062251,9.885961,9.886191,0.391671,67.067902
5.1815166,0.031126,0.057463,9.883567,9.883782,0.378459,61.557072
5.1835165,0.016760,0.052674,9.876384,9.876538,0.320206,72.349876
5.1855164,0.021548,0.059857,9.881172,9.881377,0.369035,70.201126
5.1875157,0.026337,0.052674,9.883567,9.883742,0.341497,63.434948
5.1895156,0.043097,0.059857,9.893144,9.893418,0.427043,54.246113
5.1915154,0.035914,0.062251,9.890749,9.891010,0.416371,60.018360
5.1935153,0.031126,0.067040,9.895537,9.895813,0.427501,65.095230
5.1955147,0.031126,0.062251,9.893144,9.893389,0.403483,63.434948
5.1975145,0.026337,0.064645,9.885961,9.886208,0.404935,67.833656
5.1995144,0.035914,0.040703,9.883567,9.883716,0.314658,48.576336
5.2015142,0.028731,0.055068,9.873989,9.874185,0.360452,62.447189
5.2035136,0.031126,0.062251,9.862018,9.862264,0.404935,63.434948
5.2055135,0.038308,0.055068,9.869201,9.869429,0.389165,55.175510
5.2075133,0.028731,0.059857,9.890749,9.890972,0.385122,64.358994
5.2095132,0.021548,0.059857,9.893144,9.893348,0.367973,70.201126
5.2115126,0.031126,0.057463,9.881172,9.881389,0.379492,61.557072
5.2135124,0.028731,0.057463,9.878778,9.878986,0.372729,63.434948
5.2155123,0.031126,0.055068,9.871595,9.871798,0.366908,60.524113
5.2175121,0.040703,0.057463,9.890749,9.891000,0.407824,54.688786
5.2195120,0.033520,0.057463,9.888355,9.888579,0.385630,59.743561
5.2215114,0.023943,0.055068,9.888355,9.888537,0.347742,66.501434
5.2235112,0.033520,0.055068,9.895537,9.895747,0.373253,58.671307
5.2255111,0.033520,0.059857,9.885961,9.886199,0.398113,60.751171
5.2275105,0.021548,0.067040,9.885961,9.886211,0.408304,72.181114
5.2295103,0.040703,0.064645,9.893144,9.893438,0.442348,57.804264
5.2315102,0.043097,0.057463,9.897932,9.898192,0.415430,53.130104
5.2335100,0.043097,0.064645,9.876384,9.876689,0.450240,56.309933
5.2355094,0.031126,0.059857,9.885961,9.886191,0.391671,62.525570
5.2375093,0.033520,0.050280,9.895537,9.895722,0.350545,56.309929
5.2395096,0.026337,0.050280,9.897932,9.898094,0.328053,62.354023
5.2415094,0.021548,0.050280,9.895537,9.895689,0.317135,66.801414
5.2435088,0.035914,0.055068,9.897932,9.898150,0.380522,56.888657
5.2455087,0.040703,0.064645,9.885961,9.886255,0.442348,57.804264
5.2475085,0.040703,0.074223,9.878778,9.879140,0.490588,61.260204
5.2495084,0.031126,0.043097,9.885961,9.886104,0.308377,54.162346
5.2515078,0.035914,0.055068,9.881172,9.881392,0.381549,56.888657
5.2535076,0.035914,0.069434,9.883567,9.883876,0.452840,62.650124
5.2555075,0.033520,0.055068,9.888355,9.888566,0.374300,58.671307
5.2575073,0.038308,0.057463,9.890749,9.890990,0.400074,56.309933
5.2595067,0.033520,0.033520,9.888355,9.888469,0.274825,45.000000
5.2615066,0.031126,0.059857,9.883567,9.883797,0.390671,62.525570
5.2635064,0.028731,0.057463,9.881172,9.881381,0.372729,63.434948
5.2655063,0.035914,0.055068,9.878778,9.878997,0.382061,56.888657
5.2675056,0.045491,0.050280,9.883567,9.883800,0.393167,47.862404
5.2695055,0.045491,0.047885,9.878778,9.878999,0.383595,46.468803
5.2715054,0.033520,0.045491,9.871595,9.871758,0.328649,53.615646
5.2735052,0.035914,0.057463,9.890749,9.890981,0.392170,57.994614
5.2755046,0.038308,0.064645,9.890749,9.891034,0.435213,59.349331
5.2775044,0.038308,0.055068,9.871595,9.871823,0.389165,55.175510
5.2795043,0.033520,0.057463,9.864412,9.864636,0.386137,59.743561
5.2815042,0.038308,0.062251,9.883567,9.883837,0.423362,58.392498
5.2835035,0.040703,0.071828,9.890749,9.891093,0.478063,60.461220
5.2855034,0.055068,0.064645,9.888355,9.888720,0.491783,49.573921
5.2875032,0.055068,0.055068,9.888355,9.888662,0.451541,45.000000
5.2895031,0.035914,0.057463,9.895537,9.895769,0.392170,57.994614
5.2915025,0.035914,0.055068,9.878778,9.878997,0.382061,56.888657
5.2935023,0.023943,0.067040,9.871595,9.871852,0.413068,70.346176
5.2955022,0.023943,0.069434,9.876384,9.876657,0.425666,70.974396
5.2975020,0.021548,0.055068,9.871595,9.871773,0.343211,68.629379
5.2995014,0.023943,0.059857,9.883567,9.883777,0.373253,68.198593
5.3015013,0.021548,0.067040,9.888355,9.888606,0.408304,72.181114
5.3035011,0.038308,0.064645,9.900327,9.900612,0.434763,59.349331
5.3055010,0.050280,0.067040,9.897932,9.898287,0.484971,53.130104
5.3075004,0.040703,0.067040,9.890749,9.891060,0.454134,58.736271
5.3095002,0.033520,0.047885,9.888355,9.888528,0.338620,55.007977
5.3115001,0.026337,0.047885,9.885961,9.886111,0.316518,61.189205
5.3134999,0.028731,0.052674,9.893144,9.893326,0.347742,61.389542
5.3154993,0.043097,0.055068,9.900327,9.900574,0.404935,51.952961
5.3174992,0.031126,0.057463,9.895537,9.895753,0.377942,61.557072
5.3194990,0.040703,0.059857,9.893144,9.893409,0.419648,55.784298
5.3214989,0.035914,0.059857,9.883567,9.883813,0.404452,59.036243
5.3234987,0.028731,0.064645,9.885961,9.886213,0.409739,66.037514
5.3254981,0.035914,0.055068,9.895537,9.895756,0.380522,56.888657
5.3274980,0.040703,0.055068,9.878778,9.879015,0.397129,53.530769
5.3294978,0.038308,0.064645,9.876384,9.876670,0.436111,59.349331
5.3314972,0.026337,0.071828,9.866806,9.867103,0.444114,69.863693
5.3334970,0.023943,0.069434,9.883567,9.883840,0.425666,70.974396
5.3354969,0.040703,0.059857,9.902720,9.902986,0.419181,55.784298
5.3374968,0.033520,0.043097,9.905115,9.905266,0.315899,52.125015
5.3394961,0.028731,0.045491,9.893144,9.893290,0.310904,57.724358
5.3414960,0.026337,0.052674,9.888355,9.888531,0.341497,63.434948
5.3434958,0.038308,0.064645,9.888355,9.888640,0.435213,59.349331
5.3454957,0.038308,0.059857,9.888355,9.888611,0.412120,57.380756
5.3474956,0.014366,0.081405,9.878778,9.879124,0.479698,79.992020
5.3494949,0.007183,0.074223,9.890749,9.891030,0.432054,84.472458
5.3514948,0.016760,0.071828,9.895537,9.895812,0.427043,76.865974
