LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Speed ( m/s),Time since start in ms 
55.855625,37.479225,178.3529,1.4177,18978
55.855625,37.479225,178.3529,1.4177,18988
55.855625,37.479225,178.3529,1.4177,18998
55.855625,37.479225,178.3529,1.4177,19008
55.855625,37.479225,178.3529,1.4177,19018
55.855625,37.479225,178.3529,1.4177,19028
55.855625,37.479225,178.3529,1.4177,19038
55.855625,37.479225,178.3529,1.4177,19049
55.855625,37.479225,178.3529,1.4177,19059
55.855625,37.479225,178.3529,1.4177,19069
55.855625,37.479225,178.3529,1.4177,19078
55.855625,37.479225,178.3529,1.4177,19089
55.855625,37.479225,178.3529,1.4177,19098
55.855625,37.479225,178.3529,1.4177,19108
55.855625,37.479225,178.3529,1.4177,19118
55.855625,37.479225,178.3529,1.4177,19128
55.855625,37.479225,178.3529,1.4177,19138
55.855625,37.479225,178.3529,1.4177,19148
55.855625,37.479225,178.3529,1.4177,19158
55.855625,37.479225,178.3529,1.4177,19169
55.855625,37.479225,178.3529,1.4177,19178
55.855625,37.479225,178.3529,1.4177,19188
55.855625,37.479225,178.3529,1.4177,19198
55.855625,37.479225,178.3529,1.4177,19208
55.855625,37.479225,178.3529,1.4177,19218
55.855625,37.479225,178.3529,1.4177,19228
55.855625,37.479225,178.3529,1.4177,19238
55.855625,37.479225,178.3529,1.4177,19248
55.855625,37.479225,178.3529,1.4177,19258
55.855625,37.479225,178.3529,1.4177,19268
55.855625,37.479225,178.3529,1.4177,19278
55.855625,37.479225,178.3529,1.4177,19289
55.855625,37.479225,178.3529,1.4177,19298
55.855625,37.479225,178.3529,1.4177,19308
55.855625,37.479225,178.3529,1.4177,19319
55.855625,37.479225,178.3529,1.4177,19328
55.855625,37.479225,178.3529,1.4177,19338
55.855625,37.479225,178.3529,1.4177,19348
55.855625,37.479225,178.3529,1.4177,19358
55.855625,37.479225,178.3529,1.4177,19368
55.855625,37.479225,178.3529,1.4177,19378
55.855625,37.479225,178.3529,1.4177,19388
55.855625,37.479225,178.3529,1.4177,19399
55.855625,37.479225,178.3529,1.4177,19408
55.855625,37.479225,178.3529,1.4177,19418
55.855625,37.479225,178.3529,1.4177,19429
55.855625,37.479225,178.3529,1.4177,19438
55.855625,37.479225,178.3529,1.4177,19448
55.855625,37.479225,178.3529,1.4177,19458
55.855625,37.479225,178.3529,1.4177,19468
55.855625,37.479225,178.3529,1.4177,19478
55.855625,37.479225,178.3529,1.4177,19488
55.855625,37.479225,178.3529,1.4177,19498
55.855625,37.479233,178.6644,1.3881,19508
55.855625,37.479233,178.6644,1.3881,19518
55.855625,37.479233,178.6644,1.3881,19528
55.855625,37.479233,178.6644,1.3881,19538
55.855625,37.479233,178.6644,1.3881,19548
55.855625,37.479233,178.6644,1.3881,19558
