LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Speed ( m/s),Time since start in ms 
55.855835,37.48458,176.8436,0.4836,870
55.855835,37.48458,176.8436,0.4836,879
55.855835,37.48458,176.8436,0.4836,889
55.855835,37.48458,176.8436,0.4836,899
55.855835,37.48458,176.8436,0.4836,909
55.855835,37.48458,176.8436,0.4836,919
55.855835,37.48458,176.8436,0.4836,929
55.855835,37.48458,176.8436,0.4836,939
55.855835,37.48458,176.8436,0.4836,949
55.855835,37.48458,176.8436,0.4836,959
55.855835,37.48458,176.8436,0.4836,969
55.855835,37.48458,176.8436,0.4836,979
55.855835,37.48458,176.8436,0.4836,989
55.855835,37.48458,176.8436,0.4836,999
55.855835,37.48458,176.8436,0.4836,1009
55.855835,37.48458,176.8436,0.4836,1019
55.855835,37.48458,176.8436,0.4836,1029
55.855835,37.48458,176.8436,0.4836,1039
55.855835,37.48458,176.8436,0.4836,1050
55.855835,37.48458,176.8436,0.4836,1060
55.855835,37.48458,176.8436,0.4836,1070
55.855835,37.48458,176.8436,0.4836,1079
55.855835,37.48458,176.8436,0.4836,1089
55.855835,37.48458,176.8436,0.4836,1100
55.855835,37.48458,176.8436,0.4836,1109
55.855835,37.48458,176.8436,0.4836,1119
55.855835,37.48458,176.8436,0.4836,1129
55.855835,37.48458,176.8436,0.4836,1140
55.855835,37.48458,176.8436,0.4836,1149
55.855835,37.48458,176.8436,0.4836,1159
55.855835,37.48458,176.8436,0.4836,1169
55.855835,37.48458,176.8436,0.4836,1179
55.855835,37.48458,176.8436,0.4836,1189
55.855835,37.48458,176.8436,0.4836,1199
55.855835,37.48458,176.8436,0.4836,1210
55.855835,37.48458,176.8436,0.4836,1220
55.855835,37.48458,176.8436,0.4836,1229
55.855835,37.48458,176.8436,0.4836,1239
55.855835,37.48458,176.8436,0.4836,1250
55.855835,37.48458,176.8436,0.4836,1260
55.855835,37.48458,176.8436,0.4836,1270
55.855835,37.48458,176.8436,0.4836,1279
55.855835,37.48458,176.8436,0.4836,1289
55.855835,37.48458,176.8436,0.4836,1300
55.855835,37.48458,176.8436,0.4836,1309
55.855835,37.48458,176.8436,0.4836,1319
55.855835,37.48458,176.8436,0.4836,1329
55.855835,37.48458,176.8436,0.4836,1339
55.855835,37.48458,176.8436,0.4836,1350
55.855835,37.48458,176.8436,0.4836,1359
55.855835,37.48458,176.8436,0.4836,1369
55.855835,37.48458,176.691,0.0224,1380
55.855835,37.48458,176.691,0.0224,1389
55.855835,37.48458,176.691,0.0224,1399
55.855835,37.48458,176.691,0.0224,1409
55.855835,37.48458,176.691,0.0224,1419
55.855835,37.48458,176.691,0.0224,1430
55.855835,37.48458,176.691,0.0224,1439
55.855835,37.48458,176.691,0.0224,1449
55.855835,37.48458,176.691,0.0224,1459
55.855835,37.48458,176.691,0.0224,1469
55.855835,37.48458,176.691,0.0224,1479
55.855835,37.48458,176.691,0.0224,1489
55.855835,37.48458,176.691,0.0224,1499
55.855835,37.48458,176.691,0.0224,1509
55.855835,37.48458,176.691,0.0224,1519
55.855835,37.48458,176.691,0.0224,1530
55.855835,37.48458,176.691,0.0224,1539
55.855835,37.48458,176.691,0.0224,1549
55.855835,37.48458,176.691,0.0224,1559
55.855835,37.48458,176.691,0.0224,1569
55.855835,37.48458,176.691,0.0224,1579
55.855835,37.48458,176.691,0.0224,1589
55.855835,37.48458,176.691,0.0224,1600
55.855835,37.48458,176.691,0.0224,1609
55.855835,37.48458,176.691,0.0224,1619
55.855835,37.48458,176.691,0.0224,1630
55.855835,37.48458,176.691,0.0224,1639
55.855835,37.48458,176.691,0.0224,1649
55.855835,37.48458,176.691,0.0224,1659
55.855835,37.48458,176.691,0.0224,1669
55.855835,37.48458,176.691,0.0224,1679
55.855835,37.48458,176.691,0.0224,1689
55.855835,37.48458,176.691,0.0224,1699
55.855835,37.48458,176.691,0.0224,1709
55.855835,37.48458,176.691,0.0224,1720
55.855835,37.48458,176.691,0.0224,1729
55.855835,37.48458,176.691,0.0224,1739
55.855835,37.48458,176.691,0.0224,1750
55.855835,37.48458,176.691,0.0224,1759
55.855835,37.48458,176.691,0.0224,1769
55.855835,37.48458,176.691,0.0224,1780
55.855835,37.48458,176.691,0.0224,1789
55.855835,37.48458,176.691,0.0224,1799
55.855835,37.48458,176.691,0.0224,1809
55.855835,37.48458,176.691,0.0224,1819
55.855835,37.48458,176.691,0.0224,1829
55.855835,37.48458,176.691,0.0224,1839
55.855835,37.48458,176.691,0.0224,1849
55.855835,37.48458,176.691,0.0224,1860
55.855835,37.48458,176.691,0.0224,1870
55.855835,37.48458,176.691,0.0224,1879
55.855835,37.48458,176.691,0.0224,1889
55.855835,37.48458,176.691,0.0224,1899
55.855835,37.48458,176.691,0.0224,1910
55.855835,37.48458,176.691,0.0224,1919
55.855835,37.48458,176.691,0.0224,1929
55.855835,37.48458,176.691,0.0224,1940
55.855835,37.48458,176.691,0.0224,1949
55.855835,37.48458,176.691,0.0224,1959
55.855835,37.48458,176.691,0.0224,1969
55.855835,37.48458,176.691,0.0224,1979
55.855835,37.48458,176.691,0.0224,1990
55.855835,37.48458,176.691,0.0224,1999
55.855835,37.48458,176.691,0.0224,2009
55.855835,37.48458,176.691,0.0224,2019
55.855835,37.48458,176.691,0.0224,2029
55.855835,37.48458,176.691,0.0224,2040
55.855835,37.48458,176.691,0.0224,2049
55.855835,37.48458,176.691,0.0224,2059
55.855835,37.48458,176.691,0.0224,2070
55.855835,37.48458,176.691,0.0224,2080
55.855835,37.48458,176.691,0.0224,2089
55.855835,37.48458,176.691,0.0224,2099
55.855835,37.48458,176.691,0.0224,2109
55.855835,37.48458,176.691,0.0224,2119
55.855835,37.48458,176.691,0.0224,2129
55.855835,37.48458,176.691,0.0224,2139
55.855835,37.48458,176.691,0.0224,2149
55.855835,37.48458,176.691,0.0224,2159
55.855835,37.48458,176.691,0.0224,2169
55.855835,37.48458,176.691,0.0224,2180
55.855835,37.48458,176.691,0.0224,2189
55.855835,37.48458,176.691,0.0224,2199
55.855835,37.48458,176.691,0.0224,2209
55.855835,37.48458,176.691,0.0224,2220
55.855835,37.48458,176.691,0.0224,2230
55.855835,37.48458,176.691,0.0224,2239
55.855835,37.48458,176.691,0.0224,2249
55.855835,37.48458,176.691,0.0224,2260
55.855835,37.48458,176.691,0.0224,2269
55.855835,37.48458,176.691,0.0224,2279
55.855835,37.48458,176.691,0.0224,2289
55.855835,37.48458,176.691,0.0224,2299
55.855835,37.48458,176.691,0.0224,2309
55.855835,37.48458,176.691,0.0224,2319
55.855835,37.48458,176.691,0.0224,2329
55.855835,37.48458,176.691,0.0224,2340
55.855835,37.48458,176.691,0.0224,2349
55.855835,37.48458,176.691,0.0224,2359
55.855835,37.48458,176.691,0.0224,2369
55.855835,37.48458,176.9339,0.0407,2380
55.855835,37.48458,176.9339,0.0407,2389
55.855835,37.48458,176.9339,0.0407,2399
55.855835,37.48458,176.9339,0.0407,2410
55.855835,37.48458,176.9339,0.0407,2419
55.855835,37.48458,176.9339,0.0407,2429
55.855835,37.48458,176.9339,0.0407,2440
55.855835,37.48458,176.9339,0.0407,2449
55.855835,37.48458,176.9339,0.0407,2459
55.855835,37.48458,176.9339,0.0407,2469
55.855835,37.48458,176.9339,0.0407,2480
55.855835,37.48458,176.9339,0.0407,2489
55.855835,37.48458,176.9339,0.0407,2499
55.855835,37.48458,176.9339,0.0407,2510
55.855835,37.48458,176.9339,0.0407,2520
55.855835,37.48458,176.9339,0.0407,2529
55.855835,37.48458,176.9339,0.0407,2539
55.855835,37.48458,176.9339,0.0407,2549
55.855835,37.48458,176.9339,0.0407,2560
55.855835,37.48458,176.9339,0.0407,2569
55.855835,37.48458,176.9339,0.0407,2580
55.855835,37.48458,176.9339,0.0407,2590
55.855835,37.48458,176.9339,0.0407,2599
55.855835,37.48458,176.9339,0.0407,2609
55.855835,37.48458,176.9339,0.0407,2619
55.855835,37.48458,176.9339,0.0407,2629
55.855835,37.48458,176.9339,0.0407,2639
55.855835,37.48458,176.9339,0.0407,2650
55.855835,37.48458,176.9339,0.0407,2659
55.855835,37.48458,176.9339,0.0407,2670
55.855835,37.48458,176.9339,0.0407,2679
55.855835,37.48458,176.9339,0.0407,2689
55.855835,37.48458,176.9339,0.0407,2699
55.855835,37.48458,176.9339,0.0407,2710
55.855835,37.48458,176.9339,0.0407,2719
55.855835,37.48458,176.9339,0.0407,2729
55.855835,37.48458,176.9339,0.0407,2740
55.855835,37.48458,176.9339,0.0407,2749
55.855835,37.48458,176.9339,0.0407,2759
55.855835,37.48458,176.9339,0.0407,2770
55.855835,37.48458,176.9339,0.0407,2779
55.855835,37.48458,176.9339,0.0407,2789
55.855835,37.48458,176.9339,0.0407,2800
55.855835,37.48458,176.9339,0.0407,2809
55.855835,37.48458,176.9339,0.0407,2820
55.855835,37.48458,176.9339,0.0407,2829
55.855835,37.48458,176.9339,0.0407,2839
55.855835,37.48458,176.9339,0.0407,2849
55.855835,37.48458,176.9339,0.0407,2860
55.855835,37.48458,176.9339,0.0407,2869
55.855835,37.48458,176.9339,0.0407,2879
55.855835,37.48458,176.9339,0.0407,2889
55.855835,37.48458,176.9339,0.0407,2900
55.855835,37.48458,176.9339,0.0407,2909
55.855835,37.48458,176.9339,0.0407,2919
55.855835,37.48458,176.9339,0.0407,2929
55.855835,37.48458,176.9339,0.0407,2940
55.855835,37.48458,176.9339,0.0407,2949
55.855835,37.48458,176.9339,0.0407,2959
55.855835,37.48458,176.9339,0.0407,2969
55.855835,37.48458,176.9339,0.0407,2979
55.855835,37.48458,176.9339,0.0407,2990
55.855835,37.48458,176.9339,0.0407,3000
55.855835,37.48458,176.9339,0.0407,3010
55.855835,37.48458,176.9339,0.0407,3019
55.855835,37.48458,176.9339,0.0407,3029
55.855835,37.48458,176.9339,0.0407,3039
55.855835,37.48458,176.9339,0.0407,3049
55.855835,37.48458,176.9339,0.0407,3059
55.855835,37.48458,176.9339,0.0407,3069
55.855835,37.48458,176.9339,0.0407,3079
55.855835,37.48458,176.9339,0.0407,3089
55.855835,37.48458,176.9339,0.0407,3099
55.855835,37.48458,176.9339,0.0407,3109
55.855835,37.48458,176.9339,0.0407,3120
55.855835,37.48458,176.9339,0.0407,3129
55.855835,37.48458,176.9339,0.0407,3140
55.855835,37.48458,176.9339,0.0407,3149
55.855835,37.48458,176.9339,0.0407,3159
55.855835,37.48458,176.9339,0.0407,3169
55.855835,37.48458,176.9339,0.0407,3179
55.855835,37.48458,176.9339,0.0407,3189
55.855835,37.48458,176.9339,0.0407,3199
55.855835,37.48458,176.9339,0.0407,3209
55.855835,37.48458,176.9339,0.0407,3219
55.855835,37.48458,176.9339,0.0407,3229
55.855835,37.48458,176.9339,0.0407,3239
55.855835,37.48458,176.9339,0.0407,3250
55.855835,37.48458,176.9339,0.0407,3260
55.855835,37.48458,176.9339,0.0407,3269
55.855835,37.48458,176.9339,0.0407,3279
55.855835,37.48458,176.9339,0.0407,3290
55.855835,37.48458,176.9339,0.0407,3299
55.855835,37.48458,176.9339,0.0407,3309
55.855835,37.48458,176.9339,0.0407,3320
55.855835,37.48458,176.9339,0.0407,3329
55.855835,37.48458,176.9339,0.0407,3339
55.855835,37.48458,176.9339,0.0407,3349
55.855835,37.48458,176.9339,0.0407,3359
55.855835,37.48458,176.9339,0.0407,3369
55.855835,37.48458,176.9339,0.0407,3379
55.855835,37.48458,176.9339,0.0407,3389
55.855835,37.48458,176.9339,0.0407,3399
55.855835,37.48458,176.9339,0.0407,3409
55.855835,37.48458,176.9339,0.0407,3420
55.855835,37.48458,176.9339,0.0407,3430
55.855835,37.48458,176.9339,0.0407,3439
55.855835,37.48458,176.9339,0.0407,3449
55.855835,37.48458,176.9339,0.0407,3459
55.855835,37.48458,176.9339,0.0407,3469
55.855835,37.48458,176.9339,0.0407,3480
55.855835,37.48458,176.9339,0.0407,3489
55.855835,37.48458,176.9339,0.0407,3499
55.855835,37.48458,176.9339,0.0407,3509
55.855835,37.48458,176.9339,0.0407,3519
55.855835,37.48458,176.9339,0.0407,3530
55.855835,37.48458,176.9339,0.0407,3539
55.855835,37.48458,176.9339,0.0407,3550
55.855835,37.48458,176.9339,0.0407,3559
55.855835,37.48458,176.9339,0.0407,3570
55.855835,37.48458,176.9339,0.0407,3579
55.855835,37.48458,176.9339,0.0407,3590
55.855835,37.48458,176.9339,0.0407,3600
55.855835,37.48458,176.9339,0.0407,3609
55.855835,37.48458,176.9339,0.0407,3620
55.855835,37.48458,176.9339,0.0407,3629
55.855835,37.48458,176.9339,0.0407,3639
55.855835,37.48458,176.9339,0.0407,3650
55.855835,37.48458,176.9339,0.0407,3659
55.855835,37.48458,176.9339,0.0407,3669
55.855835,37.48458,176.9339,0.0407,3679
55.855835,37.48458,176.9339,0.0407,3689
55.855835,37.48458,176.9339,0.0407,3699
55.855835,37.48458,176.9339,0.0407,3709
55.855835,37.48458,176.9339,0.0407,3719
55.855835,37.48458,176.9339,0.0407,3729
55.855835,37.48458,176.9339,0.0407,3739
55.855835,37.48458,176.9339,0.0407,3749
55.855835,37.48458,176.9339,0.0407,3759
55.855835,37.48458,176.9339,0.0407,3769
55.855835,37.48458,176.9339,0.0407,3779
55.855835,37.48458,176.9339,0.0407,3789
55.855835,37.48458,176.9339,0.0407,3799
55.855835,37.48458,176.9339,0.0407,3810
55.855835,37.48458,176.9339,0.0407,3819
55.855835,37.48458,176.9339,0.0407,3829
55.855835,37.48458,176.9339,0.0407,3840
55.855835,37.48458,176.9339,0.0407,3849
55.855835,37.48458,176.9339,0.0407,3859
55.855835,37.48458,176.9339,0.0407,3869
55.855835,37.48458,176.9339,0.0407,3879
55.855835,37.48458,176.9339,0.0407,3889
55.855835,37.48458,176.9339,0.0407,3899
55.855835,37.48458,176.9339,0.0407,3910
55.855835,37.48458,176.9339,0.0407,3919
55.855835,37.48458,176.9339,0.0407,3929
55.855835,37.48458,176.9339,0.0407,3939
55.855835,37.48458,176.9339,0.0407,3950
55.855835,37.48458,176.9339,0.0407,3959
55.855835,37.48458,176.9339,0.0407,3969
55.855835,37.48458,176.9339,0.0407,3979
55.855835,37.48458,176.9339,0.0407,3989
55.855835,37.48458,176.9339,0.0407,3999
55.855835,37.48458,176.9339,0.0407,4009
55.855835,37.48458,176.9339,0.0407,4020
55.855835,37.48458,176.9339,0.0407,4029
55.855835,37.48458,176.9339,0.0407,4039
55.855835,37.48458,176.9339,0.0407,4049
55.855835,37.48458,176.9339,0.0407,4059
55.855835,37.48458,176.9339,0.0407,4069
55.855835,37.48458,176.9339,0.0407,4079
55.855835,37.48458,176.9339,0.0407,4089
55.855835,37.48458,176.9339,0.0407,4100
55.855835,37.48458,176.9339,0.0407,4109
55.855835,37.48458,176.9339,0.0407,4119
55.855835,37.48458,176.9339,0.0407,4129
55.855835,37.48458,176.9339,0.0407,4139
55.855835,37.48458,176.9339,0.0407,4149
55.855835,37.48458,176.9339,0.0407,4159
55.855835,37.48458,176.9339,0.0407,4169
55.855835,37.48458,176.9339,0.0407,4179
55.855835,37.48458,176.9339,0.0407,4190
55.855835,37.48458,176.9339,0.0407,4200
55.855835,37.48458,176.9339,0.0407,4209
55.855835,37.48458,176.9339,0.0407,4219
55.855835,37.48458,176.9339,0.0407,4229
55.855835,37.48458,176.9339,0.0407,4239
55.855835,37.48458,176.9339,0.0407,4249
55.855835,37.48458,176.9339,0.0407,4259
55.855835,37.48458,176.9339,0.0407,4269
55.855835,37.48458,176.9339,0.0407,4279
55.855835,37.48458,176.9339,0.0407,4289
55.855835,37.48458,176.9339,0.0407,4299
55.855835,37.48458,176.9339,0.0407,4310
55.855835,37.48458,176.9339,0.0407,4319
55.855835,37.48458,176.9339,0.0407,4329
55.855835,37.48458,176.9339,0.0407,4340
55.855835,37.48458,176.9339,0.0407,4349
55.855835,37.48458,176.9339,0.0407,4359
55.855835,37.48458,176.9339,0.0407,4369
55.855835,37.48458,176.9339,0.0407,4379
55.855835,37.48458,176.9339,0.0407,4389
55.855835,37.48458,176.9339,0.0407,4400
55.855835,37.48458,176.9339,0.0407,4410
55.855835,37.48458,176.9339,0.0407,4419
55.855835,37.48458,176.9339,0.0407,4429
55.855835,37.48458,176.9339,0.0407,4439
55.855835,37.48458,176.9339,0.0407,4449
55.855835,37.48458,176.9339,0.0407,4459
55.855835,37.48458,176.9339,0.0407,4469
55.855835,37.48458,176.9339,0.0407,4479
55.855835,37.48458,176.9339,0.0407,4490
55.855835,37.48458,176.9339,0.0407,4499
55.855835,37.48458,176.9339,0.0407,4509
55.855835,37.48458,176.9339,0.0407,4519
55.855835,37.48458,176.9339,0.0407,4530
55.855835,37.48458,176.9339,0.0407,4539
55.855835,37.48458,176.9339,0.0407,4549
55.855835,37.48458,176.9339,0.0407,4559
55.855835,37.48458,176.9339,0.0407,4570
55.855835,37.48458,176.9339,0.0407,4579
55.855835,37.48458,176.9339,0.0407,4589
55.855835,37.48458,176.9339,0.0407,4599
55.855835,37.48458,176.9339,0.0407,4609
55.855835,37.48458,176.9339,0.0407,4620
55.855835,37.48458,176.9339,0.0407,4629
55.855835,37.48458,176.9339,0.0407,4639
55.855835,37.48458,176.9339,0.0407,4649
55.855835,37.48458,176.9339,0.0407,4659
55.855835,37.48458,176.9339,0.0407,4669
55.855835,37.48458,176.9339,0.0407,4679
55.855835,37.48458,176.9339,0.0407,4690
55.855835,37.48458,176.9339,0.0407,4700
55.855835,37.48458,176.9339,0.0407,4709
55.855835,37.48458,176.9339,0.0407,4720
55.855835,37.48458,176.9339,0.0407,4730
55.855835,37.48458,176.9339,0.0407,4739
55.855835,37.48458,176.9339,0.0407,4749
55.855835,37.48458,176.9339,0.0407,4760
55.855835,37.48458,176.9339,0.0407,4770
55.855835,37.48458,176.9339,0.0407,4779
55.855835,37.48458,176.9339,0.0407,4789
55.855835,37.48458,176.9339,0.0407,4799
55.855835,37.48458,176.9339,0.0407,4810
55.855835,37.48458,176.9339,0.0407,4819
55.855835,37.48458,176.9339,0.0407,4829
55.855835,37.48458,176.9339,0.0407,4839
55.855835,37.48458,176.9339,0.0407,4850
55.855835,37.48458,176.9339,0.0407,4859
55.855835,37.48458,176.9339,0.0407,4869
55.855835,37.48458,176.9339,0.0407,4880
55.855835,37.48458,176.9339,0.0407,4890
55.855835,37.48458,176.9339,0.0407,4900
55.855835,37.48458,176.9339,0.0407,4909
55.855835,37.48458,176.9339,0.0407,4919
55.855835,37.48458,176.9339,0.0407,4929
55.855835,37.48458,176.9339,0.0407,4939
55.855835,37.48458,176.9339,0.0407,4949
55.855835,37.48458,176.9339,0.0407,4959
55.855835,37.48458,176.9339,0.0407,4969
55.855835,37.48458,176.9339,0.0407,4979
55.855835,37.48458,176.9339,0.0407,4990
55.855835,37.48458,176.9339,0.0407,4999
55.855835,37.48458,176.9339,0.0407,5009
55.855835,37.48458,176.9339,0.0407,5019
55.855835,37.48458,176.9339,0.0407,5029
55.855835,37.48458,176.9339,0.0407,5039
55.855835,37.48458,176.9339,0.0407,5049
55.855835,37.48458,176.9339,0.0407,5060
55.855835,37.48458,176.9339,0.0407,5069
55.855835,37.48458,176.9339,0.0407,5079
55.855835,37.48458,176.9339,0.0407,5089
55.855835,37.48458,176.9339,0.0407,5100
55.855835,37.48458,176.9339,0.0407,5109
55.855835,37.48458,176.9339,0.0407,5119
55.855835,37.48458,176.9339,0.0407,5129
55.855835,37.48458,176.9339,0.0407,5139
55.855835,37.48458,176.9339,0.0407,5149
55.855835,37.48458,176.9339,0.0407,5160
55.855835,37.48458,176.9339,0.0407,5169
55.855835,37.48458,176.9339,0.0407,5179
55.855835,37.48458,176.9339,0.0407,5189
55.855835,37.48458,176.9339,0.0407,5199
55.855835,37.48458,176.9339,0.0407,5209
55.855835,37.48458,176.9339,0.0407,5220
55.855835,37.48458,176.9339,0.0407,5229
55.855835,37.48458,176.9339,0.0407,5239
55.855835,37.48458,176.9339,0.0407,5249
55.855835,37.48458,176.9339,0.0407,5260
55.855835,37.48458,176.9339,0.0407,5269
55.855835,37.48458,176.9339,0.0407,5279
55.855835,37.48458,176.9339,0.0407,5290
55.855835,37.48458,176.9339,0.0407,5299
55.855835,37.48458,176.9339,0.0407,5309
55.855835,37.48458,176.9339,0.0407,5319
55.855835,37.48458,176.9339,0.0407,5329
55.855835,37.48458,176.9339,0.0407,5340
55.855835,37.48458,176.9339,0.0407,5349
55.855835,37.48458,176.9339,0.0407,5359
55.855835,37.48458,176.9339,0.0407,5369
55.855835,37.48458,176.9339,0.0407,5379
55.85583,37.48458,177.1318,0.0153,5389
55.85583,37.48458,177.1318,0.0153,5400
55.85583,37.48458,177.1318,0.0153,5409
55.85583,37.48458,177.1318,0.0153,5419
55.85583,37.48458,177.1318,0.0153,5429
55.85583,37.48458,177.1318,0.0153,5439
55.85583,37.48458,177.1318,0.0153,5449
55.85583,37.48458,177.1318,0.0153,5459
55.85583,37.48458,177.1318,0.0153,5469
55.85583,37.48458,177.1318,0.0153,5479
55.85583,37.48458,177.1318,0.0153,5490
55.85583,37.48458,177.1318,0.0153,5499
55.85583,37.48458,177.1318,0.0153,5509
55.85583,37.48458,177.1318,0.0153,5519
55.85583,37.48458,177.1318,0.0153,5529
55.85583,37.48458,177.1318,0.0153,5540
55.85583,37.48458,177.1318,0.0153,5549
55.85583,37.48458,177.1318,0.0153,5559
55.85583,37.48458,177.1318,0.0153,5569
55.85583,37.48458,177.1318,0.0153,5579
55.85583,37.48458,177.1318,0.0153,5590
55.85583,37.48458,177.1318,0.0153,5599
55.85583,37.48458,177.1318,0.0153,5609
55.85583,37.48458,177.1318,0.0153,5619
55.85583,37.48458,177.1318,0.0153,5629
55.85583,37.48458,177.1318,0.0153,5639
55.85583,37.48458,177.1318,0.0153,5649
55.85583,37.48458,177.1318,0.0153,5660
55.85583,37.48458,177.1318,0.0153,5669
55.85583,37.48458,177.1318,0.0153,5679
55.85583,37.48458,177.1318,0.0153,5689
55.85583,37.48458,177.1318,0.0153,5699
55.85583,37.48458,177.1318,0.0153,5709
55.85583,37.48458,177.1318,0.0153,5719
55.85583,37.48458,177.1318,0.0153,5729
55.85583,37.48458,177.1318,0.0153,5739
55.85583,37.48458,177.1318,0.0153,5749
55.85583,37.48458,177.1318,0.0153,5759
55.85583,37.48458,177.1318,0.0153,5770
55.85583,37.48458,177.1318,0.0153,5779
55.85583,37.48458,177.1318,0.0153,5789
55.85583,37.48458,177.1318,0.0153,5799
55.85583,37.48458,177.1318,0.0153,5809
55.85583,37.48458,177.1318,0.0153,5820
55.85583,37.48458,177.1318,0.0153,5829
55.85583,37.48458,177.1318,0.0153,5839
55.85583,37.48458,177.1318,0.0153,5849
55.85583,37.48458,177.1318,0.0153,5860
55.85583,37.48458,177.1318,0.0153,5870
55.85583,37.48458,177.1318,0.0153,5879
55.85583,37.48458,177.1318,0.0153,5889
55.85583,37.48458,177.1318,0.0153,5899
55.85583,37.48458,177.1318,0.0153,5910
55.85583,37.48458,177.1318,0.0153,5919
55.85583,37.48458,177.1318,0.0153,5929
55.85583,37.48458,177.1318,0.0153,5940
55.85583,37.48458,177.1318,0.0153,5949
55.85583,37.48458,177.1318,0.0153,5959
55.85583,37.48458,177.1318,0.0153,5969
55.85583,37.48458,177.1318,0.0153,5979
55.85583,37.48458,177.1318,0.0153,5990
55.85583,37.48458,177.1318,0.0153,5999
55.85583,37.48458,177.1318,0.0153,6010
55.85583,37.48458,177.1318,0.0153,6020
55.85583,37.48458,177.1318,0.0153,6030
55.85583,37.48458,177.1318,0.0153,6039
55.85583,37.48458,177.1318,0.0153,6049
55.85583,37.48458,177.1318,0.0153,6060
55.85583,37.48458,177.1318,0.0153,6069
55.85583,37.48458,177.1318,0.0153,6079
55.85583,37.48458,177.1318,0.0153,6089
55.85583,37.48458,177.1318,0.0153,6099
55.85583,37.48458,177.1318,0.0153,6109
55.85583,37.48458,177.1318,0.0153,6120
