Keuwl Accelerometer Data File
2021-04-25 23-01-12

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
4.3439989,-0.272947,-1.458113,10.230737,10.337726,8.250311,259.397400
4.3459988,-0.313650,-2.162030,11.004087,11.218854,11.229018,261.745575
4.3479981,-0.430969,-3.222694,11.959403,12.393499,15.209312,262.383057
4.3499980,-0.452518,-3.727886,11.818140,12.400416,17.627806,263.078888
4.3519979,-0.466884,-3.780560,11.516461,12.130107,18.302570,262.959839
4.3539972,-0.488432,-3.723097,10.850853,11.482205,19.088474,262.526062
4.3559971,-0.524346,-3.636904,10.558752,11.179859,19.188192,261.795990
4.3579969,-0.617723,-3.445361,10.367210,10.942173,18.656315,259.835358
4.3599968,-0.596174,-3.239454,10.726351,11.220699,17.070717,259.572235
4.3619967,-0.351958,-3.100586,10.202005,10.668572,17.007362,263.523865
4.3639960,-0.138868,-3.043123,9.601042,10.072730,17.603588,267.387207
4.3659959,0.380690,-2.777359,8.645726,9.088852,17.964996,277.804840
4.3679957,0.665608,-2.473286,8.573898,8.948291,16.632483,285.062531
4.3699951,0.986441,-1.539519,9.105427,9.287194,11.354404,302.649567
4.3719950,0.842785,-0.588992,9.720756,9.774982,6.037931,325.051697
4.3739948,0.629694,-0.258582,9.907509,9.930866,3.930442,337.674683
4.3759947,0.167599,0.148445,10.161303,10.163769,1.262226,41.531773
4.3779941,0.004789,0.289707,10.348056,10.352112,1.603887,89.053047
4.3799939,-0.150839,0.411815,10.470163,10.479344,2.398575,110.116730
4.3819938,-0.124502,0.239427,9.878778,9.882463,1.564731,117.474434
4.3839936,-0.081405,0.086194,9.284998,9.285755,0.731684,133.363419
4.3859930,0.026337,-0.172388,8.073495,8.075378,1.237488,278.686340
4.3879929,0.148445,-0.184359,7.630554,7.634224,1.776741,308.840851
4.3899927,0.225062,-0.098165,7.666468,7.670399,1.834404,336.434601
4.3919926,0.337593,0.181965,7.946598,7.955847,2.763005,28.324984
4.3939919,0.275342,0.282524,8.188420,8.197918,2.758254,45.737675
4.3959918,0.138868,0.110137,8.509253,8.511099,1.193374,38.418056
4.3979917,-0.229850,-0.481249,9.371192,9.386355,3.257203,244.470306
4.3999915,-0.344776,-0.806871,9.653716,9.693511,5.193502,246.862991
4.4019909,-0.294496,-1.259389,9.723150,9.808794,7.576938,256.838440
4.4039907,-0.028731,-1.151646,9.605830,9.674663,6.838707,268.570892
4.4059906,0.026337,-0.991230,9.833286,9.883155,5.758200,271.522003
4.4079905,-0.205908,-0.816448,10.802968,10.835732,4.456764,255.845215
4.4099903,-0.677580,-0.837996,11.516461,11.566772,5.345918,231.041992
4.4119897,-0.845179,-0.770957,11.363228,11.420668,5.748832,222.370483
4.4139895,-0.775745,-0.359141,10.405519,10.440574,4.696486,204.842392
4.4159894,-0.306467,-0.079011,10.012857,10.017859,1.810457,194.456757
4.4179897,-0.019154,0.110137,9.416683,9.417347,0.680125,99.865807
4.4199896,0.445335,-0.272947,9.253872,9.268601,3.230588,328.495728
4.4219894,0.665608,-0.598569,9.651321,9.692745,5.299014,318.035583
4.4239888,0.696734,-0.581809,10.185245,10.225612,5.092738,320.136383
4.4259887,0.672791,-0.469278,10.903527,10.934340,4.302340,325.103882
4.4279885,0.620117,-0.481249,10.881979,10.910253,4.125782,322.186340
4.4299884,0.397450,-0.811659,10.336084,10.375519,4.996967,296.089874
4.4319882,0.184359,-1.223474,9.857229,9.934578,7.154369,278.569153
4.4339881,0.146051,-1.331217,9.766247,9.857639,7.808061,276.261017
4.4359875,0.162811,-1.376708,9.555551,9.655588,8.254785,276.744537
4.4379873,0.150839,-1.388679,9.433443,9.536301,8.422800,276.199188
4.4399872,0.000000,-1.403045,9.184438,9.290987,8.685572,270.000000
4.4419870,-0.239427,-1.438959,9.421472,9.533732,8.801317,260.553131
4.4439864,-0.335198,-1.410228,9.794978,9.901651,8.417879,256.629425
4.4459863,-0.363930,-1.134886,10.752688,10.818536,6.324744,252.220245
4.4479861,-0.220273,-0.608146,10.822123,10.841434,3.420336,250.089371
4.4499860,-0.131685,-0.296890,10.422278,10.427338,1.784873,246.080399
4.4519858,-0.016760,0.404632,9.342461,9.351234,2.482149,92.371841
4.4539857,-0.038308,0.996018,8.719949,8.776732,6.521042,92.202599
4.4559851,-0.088588,1.142069,8.485310,8.562281,7.688348,94.435448
4.4579849,-0.134079,1.271360,7.762239,7.866809,9.352442,96.020241
4.4599848,-0.119714,1.300091,7.405492,7.519699,9.998513,95.261017
4.4619846,-0.083800,1.374314,7.075082,7.207811,11.012563,93.489326
4.4639845,-0.165205,1.357554,7.941810,8.058697,9.770465,96.938385
4.4659839,-0.284919,1.278543,8.554744,8.654449,8.705540,102.562881
4.4679837,-0.615329,0.928979,9.974549,10.036596,6.374245,123.519341
4.4699836,-0.933767,0.481249,11.257880,11.306786,5.330942,152.734116
4.4719834,-1.027144,0.301679,11.542799,11.592336,5.298718,163.632156
4.4739828,-1.130098,0.023943,11.442240,11.497936,5.641808,178.786285
4.4759827,-1.072635,0.016760,11.308160,11.358931,5.419240,179.104828
4.4779825,-1.036721,0.141262,11.621810,11.668814,5.144413,172.240738
4.4799824,-0.967287,0.526740,12.270658,12.319990,5.129080,151.429306
4.4819818,-0.878699,0.938556,11.705609,11.776005,6.267977,133.113464
4.4839816,-0.785322,1.189955,10.980145,11.072321,7.398258,123.423203
4.4859815,-0.397450,1.936968,9.478934,9.682975,11.783031,101.595657
4.4879813,-0.177176,2.312870,9.009656,9.303475,14.437934,94.380562
4.4899807,0.198725,2.686376,8.844451,9.245563,16.938950,85.769249
4.4919806,0.390267,2.581028,9.134158,9.499835,15.948925,81.401672
4.4939804,0.426181,2.442160,9.239507,9.566309,15.019387,80.101006
4.4959803,0.476461,2.332024,8.990502,9.300241,14.828634,78.452705
4.4979796,0.476461,2.389486,8.511647,8.853518,15.974173,78.723190
4.4999795,0.383084,2.430189,8.293768,8.650963,16.522047,81.041870
4.5019794,-0.014366,1.901054,8.236305,8.452866,12.997404,90.432961
4.5039792,-0.249005,1.446142,8.382356,8.509830,9.929631,99.769699
4.5059786,-0.600963,0.620117,8.549955,8.593453,5.767282,134.101318
4.5079784,-0.691945,0.124502,8.346442,8.376000,4.814871,169.799866
4.5099783,-0.708705,0.000000,8.164477,8.195179,4.961082,180.000000
4.5119781,-0.818842,-0.165205,8.468550,8.509649,5.633464,191.406555
4.5139775,-1.065452,-0.507586,9.938635,10.008461,6.771988,205.473343
4.5159774,-1.161223,-0.708705,10.862824,10.947678,7.138255,211.396103
4.5179772,-1.189955,-0.917007,12.318543,12.409811,6.953135,217.618698
4.5199776,-0.945739,-0.861939,12.766273,12.830241,5.723753,222.345810
4.5219765,-0.787716,-0.349564,12.581914,12.611394,3.918366,203.930161
4.5239768,-0.600963,0.160416,11.585896,11.602580,3.073070,165.054382
4.5259767,-0.562655,0.287313,11.083098,11.101090,3.262548,152.949402
4.5279765,-0.524346,0.323227,10.853248,10.870713,3.248295,148.348724
4.5299759,-0.440547,0.313650,11.420691,11.433488,2.711155,144.550781
4.5319757,-0.383084,0.359141,11.561953,11.573871,2.600379,136.847610
4.5339756,-0.371113,0.330410,11.451817,11.462591,2.484435,138.320602
4.5359750,-0.397450,0.023943,11.095070,11.102212,2.055285,176.552612
4.5379748,-0.385478,-0.196331,11.013664,11.022157,2.249336,206.990509
4.5399747,-0.272947,-0.694340,10.795785,10.821533,3.953244,248.540039
4.5419745,-0.014366,-1.067847,10.410307,10.464941,5.857187,269.229248
4.5439744,0.119714,-1.177983,10.130177,10.199140,6.666680,275.802826
4.5459738,0.256187,-1.357554,9.560339,9.659641,8.222610,280.686768
4.5479736,0.150839,-1.611347,9.780613,9.913606,9.395551,275.347900
4.5499735,0.031126,-1.752609,10.134965,10.285433,9.812495,271.017456
4.5519729,-0.172388,-1.975277,10.503684,10.689192,10.689973,265.012268
4.5539727,-0.158022,-1.946545,10.221159,10.406061,10.817089,265.358856
4.5559726,0.043097,-1.551490,9.222747,9.352435,9.552754,271.591125
4.5579724,0.292102,-1.070241,8.480521,8.552776,7.452878,285.265961
4.5599723,0.366324,-0.952921,8.303345,8.365870,7.009414,291.027863
4.5619717,0.397450,-0.974470,8.205180,8.272396,7.308899,292.188690
4.5639715,0.378295,-1.005595,8.310528,8.379690,7.366443,290.615814
4.5659714,0.280130,-0.861939,8.679246,8.726438,5.961378,288.004150
4.5679712,0.162811,-0.584203,8.597841,8.619204,4.034782,285.572540
4.5699706,0.088588,-0.438152,8.549955,8.561633,2.992840,281.430298
4.5719705,-0.193936,-0.098165,8.763046,8.765741,1.420789,206.847290
4.5739703,-0.543500,0.191542,9.639350,9.656560,3.421252,160.586380
4.5759702,-0.687157,0.306467,10.060742,10.088838,4.276954,155.963455
4.5779696,-0.854756,0.454912,10.393547,10.438552,5.322333,151.977524
4.5799694,-0.806871,0.718282,9.998491,10.056679,6.166437,138.324280
4.5819693,-0.713494,0.866727,9.804555,9.868616,6.531949,129.461365
4.5839691,-0.517163,1.077424,10.161303,10.231342,6.707972,115.641006
4.5859685,-0.457306,1.166012,10.451010,10.525793,6.833916,111.414970
4.5879683,-0.354353,1.278543,10.908316,10.988703,6.934633,105.490906
4.5899682,-0.174782,1.415016,10.903527,10.996351,7.449875,97.041481
4.5919681,-0.045491,1.582616,10.793391,10.908897,8.345133,91.646477
4.5939674,0.150839,1.786129,10.506078,10.657893,9.682269,85.172806
4.5959673,0.260976,1.704724,10.180456,10.325497,9.614722,81.296173
4.5979671,0.263370,1.594587,10.008069,10.137727,9.173397,80.621399
4.5999670,0.215485,1.204320,9.895537,9.970881,7.048068,79.855614
4.6019664,0.112531,0.790111,9.991309,10.023133,4.566988,81.894203
4.6039662,0.083800,0.588992,9.988914,10.006616,3.408467,81.902512
4.6059661,-0.019154,0.184359,10.003280,10.004996,1.061463,95.931526
4.6079659,-0.110137,-0.031126,10.209188,10.209829,0.642549,195.780746
4.6099653,-0.320833,-0.447729,10.558752,10.573110,2.986227,234.375473
4.6119652,-0.521952,-0.914613,10.510866,10.563487,5.721287,240.287430
4.6139650,-0.569837,-1.110944,10.577906,10.651338,6.731758,242.845306
4.6159649,-0.536318,-1.395862,10.716774,10.820597,7.943394,248.982254
4.6179643,-0.366324,-1.697541,10.795785,10.934569,9.138350,257.822479
4.6199641,-0.287313,-1.769369,10.771842,10.919972,9.448018,260.776733
4.6219640,-0.203513,-1.642473,11.123801,11.246247,8.462552,262.936676
4.6239638,-0.328016,-1.505999,11.504491,11.607280,7.630749,257.712524
4.6259632,-0.421392,-1.271360,11.873209,11.948516,6.436143,251.662216
4.6279631,-0.519558,-1.156435,10.946625,11.019794,6.606280,245.806793
4.6299629,-0.442941,-1.051087,10.173274,10.237016,6.397182,247.148849
4.6319623,-0.081405,-0.727860,8.648121,8.679078,4.840719,263.618439
4.6339622,0.296890,-0.562655,7.853221,7.878947,4.631343,297.818787
4.6359620,0.416604,-0.620117,7.649708,7.686100,5.577770,303.893768
4.6379623,0.474066,-0.818842,7.752662,7.810186,6.958240,300.068573
4.6399622,0.440547,-0.890670,8.023215,8.084514,7.060081,296.318085
4.6419616,0.385478,-0.842785,8.214757,8.266869,6.436692,294.578705
4.6439614,0.129291,-0.775745,8.909097,8.943741,5.044691,279.462311
4.6459613,-0.057463,-0.830813,9.280210,9.317502,5.127934,266.043488
4.6479611,-0.426181,-1.096578,9.725544,9.796444,6.897451,248.761566
4.6499605,-0.512375,-1.391074,8.992896,9.114264,9.360761,249.779709
4.6519604,-0.457306,-1.443748,8.605023,8.737274,9.981544,252.424423
4.6539602,-0.239427,-1.391074,8.367990,8.486205,9.574625,260.234100
4.6559601,-0.064645,-1.355160,8.839663,8.943169,8.725575,267.268890
4.6579595,-0.031126,-1.316851,9.024022,9.119652,8.304728,268.645996
4.6599593,-0.007183,-0.967287,9.038387,9.090002,6.108686,269.574554
4.6619592,-0.038308,-0.375901,9.375980,9.383591,2.307747,264.181030
4.6639590,-0.100560,-0.114925,9.593859,9.595074,0.911716,228.814072
4.6659584,-0.213090,0.002394,9.845258,9.847564,1.240016,179.356247
4.6679583,-0.213090,-0.033520,9.742304,9.744692,1.268412,188.939560
4.6699581,-0.069434,0.052674,9.756670,9.757059,0.511673,142.815292
4.6719580,0.181965,0.375901,10.307353,10.315810,2.320181,64.169472
4.6739573,0.263370,0.514769,10.472558,10.488509,3.160316,62.904449
4.6759572,0.205908,0.634483,10.731140,10.751853,3.556994,72.020287
4.6779571,0.043097,0.720677,10.999298,11.022966,3.755358,86.577751
4.6799569,-0.023943,0.785322,11.121407,11.149125,4.041039,91.746284
4.6819563,-0.090982,0.888276,11.202812,11.238341,4.557156,95.848175
4.6839561,-0.074223,0.744619,10.994510,11.019946,3.893651,95.692352
4.6859560,-0.026337,0.605752,10.846065,10.862999,3.199655,92.489555
4.6879559,0.110137,0.229850,10.690437,10.693476,1.365874,64.397812
4.6899552,0.193936,-0.019154,10.644946,10.646730,1.049038,354.359436
4.6919551,0.371113,-0.440547,10.522838,10.538591,3.133254,310.110504
4.6939549,0.545895,-0.462095,10.623397,10.647446,3.851631,319.752380
4.6959548,0.624906,-0.313650,10.802968,10.825572,3.703220,333.347198
4.6979542,0.646454,0.028731,11.298583,11.317098,3.277814,2.544804
4.6999540,0.418998,0.000000,11.530828,11.538437,2.080931,0.000000
4.7019539,0.294496,-0.122108,11.372806,11.377274,1.605838,337.479431
4.7039537,0.203513,-0.344776,10.611426,10.618977,2.160754,300.552399
4.7059531,0.454912,-0.363930,9.306546,9.324762,3.581952,321.340179
4.7079530,0.672791,-0.249005,8.561927,8.591929,4.789579,339.690155
4.7099528,0.969681,-0.306467,7.570697,7.638694,7.650630,342.460907
4.7119522,1.041510,-0.402238,7.474926,7.557847,8.495141,338.883087
4.7139521,0.993624,-0.684763,8.224334,8.312391,8.347226,325.427063
4.7159519,0.782928,-0.883487,9.419077,9.492763,7.143557,311.546692
4.7179518,0.648848,-0.878699,9.830893,9.891388,6.340040,306.442902
4.7199516,0.241822,-0.833208,10.206794,10.243601,4.858534,286.184296
4.7219510,-0.196331,-0.735042,10.024829,10.053658,4.340004,255.045349
4.7239509,-0.387873,-0.711100,9.850046,9.883295,4.701072,241.389542
4.7259507,-0.538712,-0.751802,9.663293,9.707453,5.467194,234.376114
4.7279506,-0.500403,-0.799688,9.584282,9.630595,5.621310,237.963791
4.7299500,-0.414210,-0.969681,9.411894,9.470777,6.392398,246.869736
4.7319498,-0.277736,-1.041510,9.421472,9.482933,6.526844,255.068588
4.7339497,-0.237033,-0.940950,9.744699,9.792892,5.686582,255.860886
4.7359495,-0.213090,-0.507586,10.225947,10.240754,3.081467,247.226776
4.7379489,-0.251399,0.074223,10.046377,10.049796,1.494624,163.551392
4.7399487,-0.256187,0.414210,9.833286,9.845340,2.835451,121.736671
4.7419486,-0.227456,1.024750,9.373586,9.432177,6.389576,102.514633
4.7439485,-0.162811,1.276148,9.237112,9.326269,7.928825,97.270500
4.7459478,-0.138868,1.249811,9.086273,9.172877,7.879455,96.340195
4.7479477,-0.093377,1.015172,9.110215,9.167077,6.384941,95.255341
4.7499475,-0.076617,0.876305,9.414289,9.455296,5.338105,94.996758
4.7519479,-0.079011,0.790111,10.230737,10.261505,4.438046,95.710594
4.7539468,-0.172388,0.763774,10.558752,10.587744,4.241040,102.718842
4.7559466,-0.189148,0.780534,10.283410,10.314724,4.465676,103.621964
4.7579470,-0.169994,0.787716,9.241900,9.276967,4.983305,102.177986
4.7599459,-0.064645,0.624906,8.200391,8.224421,4.380924,95.906143
4.7619462,0.035914,0.529135,7.946598,7.964276,3.818237,86.117104
4.7639461,0.193936,0.289707,8.339259,8.346543,2.393919,56.200798
4.7659459,0.198725,0.131685,9.435837,9.438848,1.447262,33.530468
4.7679458,0.083800,0.110137,9.960183,9.961144,0.795985,52.733601
4.7699451,-0.292102,0.055068,10.752688,10.756796,1.583379,169.323639
4.7719450,-0.476461,0.071828,10.898739,10.909386,2.531495,171.427002
4.7739449,-0.708705,0.172388,10.910710,10.935062,3.824489,166.328690
4.7759447,-0.660820,0.234639,10.659311,10.682352,3.763848,160.451447
4.7779441,-0.572232,0.277736,10.613820,10.632862,3.429540,154.110123
4.7799439,-0.390267,0.447729,10.515655,10.532414,3.232708,131.077286
4.7819438,-0.289707,0.675186,10.120600,10.147233,4.152137,113.223106
4.7839437,-0.287313,0.835602,9.708784,9.748911,5.200289,108.974998
4.7859430,-0.380690,1.055875,8.722343,8.794264,7.332645,109.826477
4.7879429,-0.529135,1.024750,8.186026,8.266869,8.019418,117.309799
4.7899427,-0.560260,0.881093,8.190814,8.257097,7.264688,122.451042
4.7919421,-0.433364,0.395055,8.492493,8.512714,3.950023,137.647629
4.7939420,-0.330410,0.217879,8.672064,8.681090,2.613069,146.598328
4.7959418,-0.162811,0.114925,9.100638,9.102820,1.254606,144.782410
4.7979417,-0.260976,-0.074223,10.051166,10.054827,1.546237,195.875946
4.7999411,-0.442941,-0.246610,10.829305,10.841165,2.680295,209.107162
4.8019409,-0.912219,-0.584203,12.143762,12.191980,5.097429,212.636307
4.8039408,-1.185166,-0.519558,12.526846,12.593508,5.897874,203.671875
4.8059406,-1.228263,-0.282524,12.249110,12.313779,5.874597,192.953827
4.8079400,-1.146858,0.177176,10.908316,10.969869,6.072475,171.217880
4.8099399,-0.924190,0.244216,9.268238,9.317404,5.888594,165.197998
4.8119397,-0.735042,0.349564,8.631361,8.669652,5.386961,154.565643
4.8139396,-0.179571,0.629694,7.843644,7.870928,4.772041,105.916618
4.8159394,0.083800,0.881093,7.678439,7.729280,6.575276,84.567017
4.8179393,0.351958,1.362342,7.951386,8.074924,10.035150,75.514481
4.8199387,0.193936,1.405439,8.832479,8.945701,9.125439,82.143387
4.8219385,0.019154,1.276148,9.407105,9.493290,7.726315,89.140091
4.8239384,-0.299284,0.950527,10.202005,10.250561,5.578965,107.477203
4.8259382,-0.450124,0.641666,9.938635,9.969494,4.509237,125.049377
4.8279381,-0.512375,0.505192,9.684841,9.711535,4.249067,135.404434
4.8299375,-0.646454,0.246610,9.433443,9.458782,4.194793,159.119080
4.8319373,-0.924190,0.088588,9.591465,9.636294,5.528822,174.524643
4.8339372,-1.089395,-0.378295,10.079897,10.145650,6.526663,199.149704
4.8359370,-1.230657,-0.950527,10.431855,10.547114,8.478226,217.681549
4.8379369,-1.182772,-1.108549,10.498895,10.623305,8.777313,223.144669
4.8399367,-0.845179,-0.981653,10.288198,10.369427,7.176245,229.272354
4.8419361,-0.498009,-0.505192,10.297776,10.322182,3.940791,225.410233
4.8439360,-0.414210,-0.270553,10.448615,10.460321,2.710939,213.151733
4.8459358,-0.450124,-0.095771,10.735929,10.745788,2.454554,192.011475
4.8479357,-0.507586,-0.229850,10.709591,10.724076,2.978350,204.362457
4.8499355,-0.442941,-0.193936,10.604243,10.615262,2.610820,203.645630
4.8519349,-0.234639,0.014366,10.522838,10.525463,1.279777,176.496475
4.8539348,-0.119714,0.105348,10.515655,10.516864,0.868856,138.652222
4.8559346,-0.059857,0.225062,10.158908,10.161577,1.313284,104.893471
4.8579345,-0.203513,0.339987,9.759064,9.767104,2.324984,120.904381
4.8599348,-0.294496,0.385478,9.605830,9.618072,2.891034,127.378929
4.8619337,-0.373507,0.605752,9.170073,9.197645,4.437605,121.658020
4.8639340,-0.284919,0.739831,8.356019,8.393544,5.419854,111.062355
4.8659339,-0.241822,0.706311,8.130958,8.165159,5.246018,108.899811
4.8679338,-0.222668,0.536318,8.334471,8.354676,3.985607,112.547180
4.8699336,-0.275342,0.177176,8.916280,8.922290,2.103103,147.239594
4.8719330,-0.306467,0.019154,9.311335,9.316397,1.888859,176.423660
4.8739328,-0.301679,-0.169994,9.739910,9.746064,2.036247,209.400909
4.8759327,-0.277736,-0.260976,9.756670,9.764111,2.236947,223.218033
4.8779325,-0.287313,-0.414210,9.589070,9.602312,3.009343,235.253204
4.8799319,-0.430969,-0.591386,10.166091,10.192393,4.117086,233.917496
4.8819318,-0.526740,-0.687157,10.704803,10.739759,4.624063,232.528015
4.8839316,-0.665608,-0.725465,11.401537,11.443967,4.935386,227.463867
4.8859315,-0.797293,-0.457306,11.095070,11.133076,4.735655,209.837448
4.8879309,-0.833208,-0.296890,10.592272,10.629139,4.773478,199.612091
4.8899307,-0.888276,-0.150839,9.598648,9.640842,5.362497,189.637543
4.8919306,-0.809265,-0.332804,9.356826,9.397652,5.342618,202.354553
4.8939304,-0.663214,-0.481249,9.356826,9.392637,5.004881,215.965836
4.8959298,-0.184359,-0.596174,9.160496,9.181726,3.897119,252.816452
4.8979297,0.071828,-0.488432,9.019233,9.032734,3.133066,278.365875
4.8999295,0.404632,-0.045491,9.320911,9.329801,2.501316,353.585388
4.9019294,0.318439,0.299284,10.666494,10.675443,2.346103,43.223953
4.9039292,0.143656,0.292102,11.257880,11.262586,1.656231,63.811890
4.9059286,-0.246610,-0.028731,11.631387,11.634036,1.222854,186.645279
4.9079285,-0.356747,-0.320833,10.939442,10.949959,2.511390,221.965958
4.9099283,-0.280130,-0.363930,10.486923,10.496974,2.507490,232.413193
4.9119277,0.009577,-0.361535,9.663293,9.670058,2.143384,271.517426
4.9139276,0.172388,-0.287313,8.684034,8.690495,2.209480,300.963745
4.9159274,0.143656,-0.215485,8.552350,8.556271,1.734494,303.690063
4.9179273,-0.117319,0.067040,9.021627,9.022639,0.857978,150.255112
4.9199271,-0.299284,0.227456,9.519637,9.527056,2.261226,142.765167
4.9219265,-0.498009,0.359141,9.821315,9.840488,3.577248,144.202591
4.9239264,-0.493221,0.270553,9.191621,9.208819,3.502243,151.253311
4.9259262,-0.442941,0.150839,8.978531,8.990715,2.983210,161.194214
4.9279261,-0.256187,-0.179571,8.913885,8.919374,2.010129,215.027939
4.9299254,-0.086194,-0.636877,8.861211,8.884486,4.148268,262.292511
4.9319253,-0.023943,-0.835602,8.777411,8.817129,5.440389,268.358734
4.9339252,-0.026337,-1.051087,8.935433,8.997080,6.711041,268.564636
4.9359250,-0.275342,-1.043904,9.811738,9.870955,6.279134,255.224106
4.9379244,-0.481249,-1.031932,10.252285,10.315320,6.337349,244.997665
4.9399242,-0.988836,-1.388679,11.090281,11.220541,8.738937,234.546509
4.9419241,-1.189955,-1.656838,11.255486,11.438840,10.272456,234.313782
4.9439235,-1.292908,-2.032739,10.929865,11.192211,12.429939,237.541916
4.9459233,-0.962498,-1.915420,10.403124,10.621686,11.643290,243.320465
4.9479232,-0.766168,-1.745426,10.182851,10.359729,10.602797,246.300568
4.9499230,-0.481249,-1.288120,10.249890,10.341717,7.640953,249.514008
4.9519229,-0.421392,-0.629694,10.762265,10.788904,4.027155,236.209503
4.9539223,-0.430969,-0.275342,11.150138,11.161860,2.626145,212.574051
4.9559221,-0.402238,0.440547,11.336891,11.352576,3.012204,132.397430
4.9579220,-0.222668,0.749408,11.040001,11.067647,4.050574,106.547981
4.9599214,-0.059857,1.177983,9.914692,9.984606,6.784344,92.908867
4.9619212,0.354353,1.333611,8.710372,8.818995,9.001913,75.119812
4.9639211,0.560260,1.316851,8.207574,8.331402,9.890698,66.952454
4.9659209,0.859545,1.058270,7.304933,7.431069,10.571812,50.915905
4.9679203,0.830813,0.660820,7.031985,7.111663,8.584763,38.498356
4.9699202,0.687157,0.517163,7.333664,7.383920,6.688590,36.965603
4.9719200,0.320833,0.457306,8.521224,8.539515,3.750767,54.947624
4.9739203,-0.174782,0.227456,9.957788,9.961920,1.650194,127.539436
4.9759192,-0.454912,-0.007183,10.364816,10.374796,2.513338,180.904602
4.9779196,-0.933767,-0.596174,10.580300,10.638144,5.977600,212.556671
4.9799194,-1.067847,-0.816448,10.719169,10.803123,7.147676,217.400589
4.9819193,-1.015172,-0.948133,10.826911,10.915655,7.311019,223.044327
4.9839187,-0.756591,-0.871516,10.759871,10.821589,6.122150,229.037704
4.9859185,-0.612934,-0.763774,10.711986,10.756658,5.223560,231.252686
4.9879184,-0.435758,-0.296890,10.817333,10.830176,2.790638,214.267334
4.9899182,-0.395055,0.428575,10.771842,10.787601,3.097309,132.669479
4.9919176,-0.385478,0.826025,10.391152,10.431058,5.013369,115.016891
4.9939175,-0.330410,1.539519,9.119793,9.254724,9.795809,102.113014
4.9959173,-0.148445,1.699935,7.630554,7.819026,12.605530,94.990631
4.9979172,-0.028731,1.522759,7.043956,7.206729,12.200575,91.080925
4.9999166,0.179571,0.984047,6.605804,6.681111,8.610713,79.658356
5.0019164,0.217879,0.699128,6.885934,6.924763,6.070376,72.690674
5.0039163,0.052674,0.160416,8.186026,8.187767,1.181674,71.821983
5.0059161,-0.263370,-0.249005,9.433443,9.440403,2.200248,223.393997
5.0079155,-0.433364,-0.409421,9.902720,9.920650,3.445260,223.372711
5.0099154,-0.802082,-0.708705,10.515655,10.569985,5.811800,221.463242
5.0119152,-1.139675,-1.015172,10.994510,11.099940,7.903235,221.693253
5.0139151,-1.245023,-1.177983,11.291400,11.420746,8.631331,223.415146
5.0159144,-1.247417,-1.472479,11.561953,11.721902,9.476001,229.730240
5.0179143,-0.960104,-1.618530,11.329708,11.484935,9.430756,239.323776
5.0199142,-0.711100,-1.534730,10.893950,11.024483,8.825657,245.139893
5.0219140,-0.205908,-1.070241,9.998491,10.057715,6.220850,259.109711
5.0239134,-0.057463,-0.718282,9.797373,9.823836,4.206495,265.426086
5.0259132,0.009577,-0.011971,9.656111,9.656123,0.092787,308.659821
5.0279131,-0.124502,0.253793,9.493299,9.497507,1.705595,116.131004
5.0299129,-0.146051,0.313650,9.359221,9.365613,2.117016,114.968987
5.0319123,-0.079011,0.514769,9.438231,9.452589,3.158333,98.726135
5.0339122,0.014366,0.725465,9.974549,10.000907,4.160713,88.865578
5.0359120,-0.011971,0.773351,10.276228,10.305293,4.304251,90.886864
5.0379119,-0.265765,0.723071,10.541992,10.570102,4.179451,110.180885
5.0399113,-0.557866,0.725465,10.285805,10.326437,5.084421,127.559456
5.0419111,-0.672791,0.917007,10.163696,10.227134,6.384971,126.266808
5.0439110,-0.751802,1.233052,9.646533,9.754036,8.514423,121.371025
5.0459108,-0.742225,1.256994,9.227535,9.342288,8.989551,120.560837
5.0479107,-0.761379,0.938556,8.585870,8.670510,8.012316,129.049805
5.0499101,-0.639271,0.517163,8.545167,8.584638,5.496437,141.027527
5.0519099,-0.507586,0.380690,8.664881,8.688080,4.188018,143.130096
5.0539098,-0.253793,0.299284,8.885154,8.893815,2.528865,130.297943
5.0559096,-0.186753,0.347170,9.131764,9.140269,2.471876,118.277184
5.0579090,-0.222668,0.356747,9.387952,9.397366,2.564756,121.970810
5.0599089,-0.375901,0.380690,9.866806,9.881300,3.103686,134.637375
5.0619087,-0.514769,0.363930,10.182851,10.202347,3.542653,144.740570
5.0639086,-0.562655,0.225062,10.113417,10.131557,3.429083,158.198593
5.0659084,-0.622511,0.016760,9.636956,9.657056,3.697294,178.457794
5.0679083,-0.641666,-0.086194,9.435837,9.458022,3.925157,187.650650
5.0699081,-0.658426,-0.239427,9.361614,9.387794,4.279930,199.983109
5.0719080,-0.687157,-0.335198,9.608225,9.638596,4.549585,206.003342
5.0739079,-0.701523,-0.387873,9.435837,9.469826,4.855872,208.938248
5.0759087,-0.713494,-0.418998,9.069513,9.107179,5.212746,210.423508
5.0779085,-0.684763,-0.237033,9.670476,9.697587,4.285280,199.093491
5.0799084,-0.672791,-0.158022,10.350450,10.373496,3.819929,193.217789
5.0819082,-0.651243,-0.131685,11.212389,11.232058,3.391248,191.431412
5.0839081,-0.591386,-0.148445,11.073521,11.090294,3.151570,194.090805
5.0859079,-0.536318,0.004789,10.120600,10.134801,3.033510,179.488449
5.0879078,-0.426181,0.447729,9.778218,9.797737,3.617200,133.587509
