ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
0.10056,-1.072635,9.634562,0.027069,-0.096961,1.638683,-2.04,-1.56,-18.84,147.8691,2.715,-0.5411,7061
0.454912,-0.92419,9.871595,0.053336,-0.100627,1.644792,-2.16,-1.62,-19.2,147.8691,2.715,-0.5411,7071
0.454912,-0.92419,9.871595,0.053336,-0.100627,1.644792,-2.16,-1.62,-19.2,147.8691,2.715,-0.5411,7080
0.802082,-0.483643,9.433443,0.057612,-0.050536,1.641738,-1.5,-1.8,-19.5,147.8691,2.715,-0.5411,7090
0.802082,-0.483643,9.433443,0.057612,-0.050536,1.641738,-1.5,-1.8,-19.5,147.8691,2.715,-0.5411,7100
0.883487,-0.404632,9.153313,0.018517,-0.040762,1.633796,-1.14,-1.62,-19.2,164.1438,2.6507,-0.5513,7110
0.732648,-0.656031,9.727939,-0.013248,-0.035264,1.616081,-1.38,-1.44,-18.72,164.1438,2.6507,-0.5513,7121
0.732648,-0.656031,9.727939,-0.013248,-0.035264,1.616081,-1.38,-1.44,-18.72,164.1438,2.6507,-0.5513,7130
0.553077,-0.893064,10.017646,0.011186,-0.056644,1.60081,-0.48,-1.14,-18.48,190.3852,3.0795,-1.1466,7141
0.553077,-0.893064,10.017646,0.011186,-0.056644,1.60081,-0.48,-1.14,-18.48,190.3852,3.0795,-1.1466,7150
0.371113,-0.921796,9.646533,0.045395,-0.040762,1.597755,-0.84,-0.96,-18.96,190.3852,3.0795,-1.1466,7161
0.426181,-0.732648,9.428655,0.037453,-0.05359,1.592258,-0.66,-0.78,-18.84,190.3852,3.0795,-1.1466,7170
0.426181,-0.732648,9.428655,0.037453,-0.05359,1.592258,-0.66,-0.78,-18.84,190.3852,3.0795,-1.1466,7181
0.442941,-0.629694,9.481328,0.009354,-0.042594,1.587371,-1.14,-0.9,-19.26,170.5369,3.6362,-1.9062,7190
0.442941,-0.629694,9.481328,0.009354,-0.042594,1.587371,-1.14,-0.9,-19.26,170.5369,3.6362,-1.9062,7201
0.572232,-0.629694,9.62259,0.001412,-0.071916,1.584927,-1.14,-0.78,-19.26,170.5369,3.6362,-1.9062,7210
0.572232,-0.629694,9.62259,0.001412,-0.071916,1.584927,-1.14,-0.78,-19.26,170.5369,3.6362,-1.9062,7221
0.617723,-0.730254,9.792584,0.012408,-0.054201,1.574543,-0.54,-0.78,-19.44,172.9427,3.9528,-2.1519,7232
0.5435,-0.809265,9.646533,0.031345,-0.047481,1.571488,0.18,-1.32,-19.44,172.9427,3.9528,-2.1519,7240
0.5435,-0.809265,9.646533,0.031345,-0.047481,1.571488,0.18,-1.32,-19.44,172.9427,3.9528,-2.1519,7250
0.335198,-0.82363,9.692024,0.030734,-0.045649,1.575764,0.18,-1.32,-19.44,172.9427,3.9528,-2.1519,7260
0.268159,-0.828419,9.718362,0.025236,-0.048703,1.575764,-0.48,-1.32,-20.1,198.5038,4.1078,-2.3294,7270
0.268159,-0.828419,9.718362,0.025236,-0.048703,1.575764,-0.48,-1.32,-20.1,198.5038,4.1078,-2.3294,7281
0.22985,-0.837996,9.598648,0.023403,-0.057255,1.588592,0.24,-1.26,-19.26,198.5038,4.1078,-2.3294,7290
0.22985,-0.837996,9.598648,0.023403,-0.057255,1.588592,0.24,-1.26,-19.26,198.5038,4.1078,-2.3294,7301
0.26337,-0.909824,9.543579,0.017295,-0.059699,1.597755,1.02,-0.66,-19.2,198.5038,4.1078,-2.3294,7310
0.320833,-0.945739,9.742304,0.024014,-0.061531,1.611194,1.26,-0.54,-19.44,215.4302,4.4903,-2.3083,7320
0.320833,-0.945739,9.742304,0.041729,-0.052979,1.625244,1.26,-0.54,-19.44,215.4302,4.4903,-2.3083,7331
0.337593,-0.888276,9.859624,0.047838,-0.054201,1.633186,1.62,-0.96,-19.56,215.4302,4.4903,-2.3083,7340
0.311256,-0.837996,9.648928,0.045395,-0.054201,1.640516,1.2,-1.5,-19.56,213.6753,4.6762,-2.1444,7350
0.311256,-0.837996,9.648928,0.03501,-0.052979,1.660675,1.2,-1.5,-19.56,213.6753,4.6762,-2.1444,7361
0.210696,-0.699128,9.308941,0.026458,-0.054201,1.682666,1.32,-1.62,-19.32,213.6753,4.6762,-2.1444,7370
0.210696,-0.699128,9.308941,0.026458,-0.054201,1.682666,1.32,-1.62,-19.32,213.6753,4.6762,-2.1444,7380
0.150839,-0.651243,9.490906,0.017906,-0.057255,1.69977,1.86,-0.9,-19.14,213.6753,4.6762,-2.1444,7390
0.186753,-0.861939,9.804555,0.023403,-0.052979,1.726648,2.34,-1.5,-19.5,225.4859,4.8175,-1.9031,7400
0.186753,-0.861939,9.804555,0.008132,-0.050536,1.729091,2.34,-1.5,-19.5,225.4859,4.8175,-1.9031,7411
0.304073,-1.000807,9.569917,-0.00714,-0.056644,1.719318,2.22,-1.92,-19.08,225.4859,4.8175,-1.9031,7420
0.304073,-1.000807,9.569917,-0.00714,-0.056644,1.719318,2.22,-1.92,-19.08,225.4859,4.8175,-1.9031,7431
0.509981,-0.979258,9.565128,-0.016303,-0.084133,1.702824,2.04,-2.28,-18.9,215.5855,4.8748,-1.743,7440
0.509981,-0.979258,9.565128,-0.016303,-0.084133,1.702824,2.04,-2.28,-18.9,215.5855,4.8748,-1.743,7450
0.742225,-0.888276,10.012857,0.022793,-0.084133,1.677779,2.76,-1.68,-19.2,215.5855,4.8748,-1.743,7460
0.952921,-0.895459,9.778218,0.058223,-0.06092,1.658231,2.88,-1.02,-19.08,215.5855,4.8748,-1.743,7470
0.952921,-0.895459,9.778218,0.058223,-0.06092,1.658231,2.88,-1.02,-19.08,215.5855,4.8748,-1.743,7481
0.773351,-0.895459,9.445415,0.04234,-0.024879,1.652733,2.7,-1.14,-19.08,233.0062,4.9924,-1.5322,7490
0.773351,-0.895459,9.445415,0.04234,-0.024879,1.652733,2.7,-1.14,-19.08,233.0062,4.9924,-1.5322,7500
0.390267,-0.785322,9.636956,0.015462,-0.030988,1.658231,3.3,-1.68,-19.5,233.0062,4.9924,-1.5322,7510
0.057463,-0.826025,9.567522,0.019738,-0.04687,1.674114,3.54,-1.5,-19.26,239.1921,4.9906,-1.2956,7521
0.057463,-0.826025,9.567522,0.019738,-0.04687,1.674114,3.54,-1.5,-19.26,239.1921,4.9906,-1.2956,7530
0.040703,-0.90743,9.385557,0.02768,-0.061531,1.691829,3.48,-1.44,-19.56,239.1921,4.9906,-1.2956,7540
0.040703,-0.90743,9.385557,0.02768,-0.061531,1.691829,3.48,-1.44,-19.56,239.1921,4.9906,-1.2956,7550
0.198725,-1.012778,9.692024,0.017295,-0.071305,1.710765,4.38,-1.86,-19.68,239.1921,4.9906,-1.2956,7560
0.198725,-1.012778,9.692024,0.017295,-0.071305,1.710765,4.38,-1.86,-19.68,239.1921,4.9906,-1.2956,7570
0.399844,-0.92419,9.955395,0.019738,-0.070694,1.716874,4.26,-2.28,-19.86,229.9125,5.0579,-1.297,7581
0.598569,-0.928979,9.57231,0.024014,-0.054812,1.708933,4.38,-2.52,-20.34,229.9125,5.0579,-1.297,7590
0.598569,-0.928979,9.57231,0.024014,-0.054812,1.708933,4.38,-2.52,-20.34,229.9125,5.0579,-1.297,7600
0.684763,-0.976864,9.416683,0.01363,-0.07497,1.695494,5.1,-2.4,-19.92,229.9125,5.0579,-1.297,7610
0.684763,-0.976864,9.416683,0.01363,-0.07497,1.695494,5.1,-2.4,-19.92,229.9125,5.0579,-1.297,7620
0.725465,-1.012778,9.897932,0.022793,-0.06092,1.686942,5.4,-2.22,-19.98,235.3632,5.225,-1.4436,7631
0.572232,-0.945739,9.873989,0.055168,-0.037707,1.695494,4.8,-2.64,-20.28,235.3632,5.225,-1.4436,7640
0.572232,-0.945739,9.873989,0.055168,-0.037707,1.695494,4.8,-2.64,-20.28,235.3632,5.225,-1.4436,7651
0.239427,-0.809265,9.284998,0.050892,-0.021214,1.709544,4.86,-3.24,-19.74,235.3632,5.225,-1.4436,7660
0.064645,-0.871516,9.244295,0.007521,-0.061531,1.721761,5.52,-3.12,-19.62,233.8664,5.3774,-1.8204,7670
0.064645,-0.871516,9.244295,0.007521,-0.061531,1.721761,5.52,-3.12,-19.62,233.8664,5.3774,-1.8204,7680
0.126897,-1.017567,9.905115,-0.002253,-0.073138,1.733978,6.36,-3.06,-19.14,233.8664,5.3774,-1.8204,7690
0.126897,-1.082212,9.881172,-0.002253,-0.073138,1.7352,6.36,-3.06,-19.14,233.8664,5.3774,-1.8204,7700
0.275342,-1.082212,9.881172,0.031345,-0.071916,1.7352,6.72,-2.88,-19.68,233.8664,5.3774,-1.8204,7711
0.622511,-1.058269,9.598648,0.04906,-0.070694,1.727259,6.78,-2.94,-20.04,237.0593,5.5485,-1.6188,7721
0.622511,-1.058269,9.598648,0.04906,-0.070694,1.727259,6.78,-2.94,-20.04,237.0593,5.5485,-1.6188,7730
0.833208,-0.95771,9.613013,0.037453,-0.062142,1.712598,6.66,-3.6,-19.92,237.0593,5.5485,-1.6188,7740
0.833208,-0.95771,9.613013,0.019127,-0.058477,1.697326,6.66,-3.6,-19.92,237.0593,5.5485,-1.6188,7751
0.806871,-0.85715,9.60583,0.016684,-0.047481,1.688774,7.02,-3.78,-20.28,231.9276,5.6261,-1.6104,7761
0.612934,-0.871516,9.58907,0.01424,-0.042594,1.683277,6.9,-3.84,-20.46,231.9276,5.6261,-1.6104,7770
0.612934,-0.871516,9.58907,0.01424,-0.042594,1.683277,6.9,-3.84,-20.46,231.9276,5.6261,-1.6104,7781
0.316044,-0.933767,9.675264,0.025236,-0.040151,1.680833,7.2,-3.9,-20.04,231.9276,5.6261,-1.6104,7790
0.316044,-0.933767,9.675264,0.025236,-0.040151,1.680833,7.2,-3.9,-20.04,231.9276,5.6261,-1.6104,7800
0.284919,-0.967287,9.718362,0.037453,-0.047481,1.680222,7.68,-4.02,-19.5,236.0795,5.6822,-2.0434,7810
0.284919,-0.967287,9.718362,0.037453,-0.047481,1.680222,7.68,-4.02,-19.5,236.0795,5.6822,-2.0434,7820
0.318439,-0.943344,9.593859,0.035621,-0.064586,1.682666,8.04,-4.02,-19.26,236.0795,5.6822,-2.0434,7830
0.517163,-0.866727,9.553157,0.02096,-0.070694,1.674114,8.04,-4.44,-19.68,236.0795,5.6822,-2.0434,7840
0.517163,-0.866727,9.553157,0.02096,-0.070694,1.674114,8.04,-4.44,-19.68,236.0795,5.6822,-2.0434,7850
0.656031,-0.933767,9.565128,0.01363,-0.054201,1.650901,7.74,-5.16,-19.92,231.5514,5.6859,-2.0901,7860
0.687157,-0.981653,9.553157,0.009354,-0.052368,1.625855,7.74,-5.7,-20.04,231.5514,5.6859,-2.0901,7871
0.687157,-0.981653,9.553157,0.009354,-0.052368,1.625855,7.74,-5.7,-20.04,231.5514,5.6859,-2.0901,7881
0.665608,-1.108549,9.91948,0.019127,-0.056033,1.606307,8.22,-5.46,-20.16,231.5514,5.6859,-2.0901,7891
0.665608,-1.108549,9.91948,0.019127,-0.056033,1.606307,8.22,-5.46,-20.16,231.5514,5.6859,-2.0901,7900
0.579415,-1.017567,10.005674,0.051503,-0.052368,1.591647,7.74,-4.98,-19.92,231.5478,5.7212,-2.1277,7910
0.608146,-0.828419,9.457385,0.050282,-0.051147,1.575764,8.04,-5.7,-19.44,231.5478,5.7212,-2.1277,7921
0.608146,-0.828419,9.457385,0.014851,-0.045649,1.563547,8.04,-5.7,-19.44,231.5478,5.7212,-2.1277,7930
0.519558,-0.687157,9.179649,0.008743,-0.047481,1.559271,8.82,-5.76,-19.14,231.5478,5.7212,-2.1277,7940
0.519558,-0.687157,9.179649,0.008743,-0.047481,1.559271,8.82,-5.76,-19.14,231.5478,5.7212,-2.1277,7950
0.387873,-0.782928,9.780613,-0.005307,-0.052368,1.545832,8.34,-6.24,-19.44,227.6129,5.7597,-1.8239,7960
0.387873,-0.782928,9.780613,-0.005307,-0.052368,1.545832,8.34,-6.24,-19.44,227.6129,5.7597,-1.8239,7970
0.339987,-0.95771,10.046377,0.010575,-0.043205,1.542777,8.7,-6.36,-19.44,227.6129,5.7597,-1.8239,7980
0.339987,-0.95771,10.046377,0.010575,-0.043205,1.542777,8.7,-6.36,-19.44,227.6129,5.7597,-1.8239,7991
0.284919,-0.962498,9.696813,0.037453,-0.044427,1.542777,8.58,-6.36,-19.98,230.1848,5.8408,-1.6415,8000
0.351958,-0.931373,9.44302,0.023403,-0.058477,1.53728,9,-6.6,-20.16,230.1848,5.8408,-1.6415,8010
0.351958,-0.931373,9.44302,0.023403,-0.058477,1.53728,9,-6.6,-20.16,230.1848,5.8408,-1.6415,8020
0.392661,-0.931373,9.531608,0.010575,-0.049925,1.536669,9.3,-7.26,-20.46,230.1848,5.8408,-1.6415,8030
0.395055,-0.902642,9.883567,0.013019,-0.056033,1.529338,9.24,-7.86,-20.04,223.3895,5.8878,-1.273,8040
0.395055,-0.902642,9.883567,0.013019,-0.056033,1.529338,9.24,-7.86,-20.04,223.3895,5.8878,-1.273,8050
0.320833,-0.931373,9.924269,0.038675,-0.048703,1.529949,9.24,-8.28,-19.98,223.3895,5.8878,-1.273,8060
0.282524,-0.90743,9.510059,0.046616,-0.055423,1.53056,9.36,-8.16,-19.86,223.3895,5.8878,-1.273,8070
0.282524,-0.90743,9.510059,0.046616,-0.055423,1.53056,9.36,-8.16,-19.86,223.3895,5.8878,-1.273,8081
0.227456,-0.842785,9.325701,0.020349,-0.04626,1.534836,9.36,-8.28,-19.86,223.1147,5.9029,-1.0362,8090
0.227456,-0.842785,9.325701,0.020349,-0.04626,1.534836,9.36,-8.28,-19.86,223.1147,5.9029,-1.0362,8101
0.418998,-0.826025,9.646533,0.000191,-0.071916,1.528728,9,-8.64,-19.98,223.1147,5.9029,-1.0362,8110
0.615329,-0.871516,9.80695,0.009354,-0.063975,1.507958,9,-8.64,-19.98,223.1147,5.9029,-1.0362,8120
0.615329,-0.871516,9.80695,0.009354,-0.063975,1.507958,9.3,-8.58,-19.92,223.1147,5.9029,-1.0362,8131
0.87391,-0.87391,9.80695,0.032566,-0.070083,1.470084,9.72,-8.34,-19.98,226.554,5.6522,-1.3259,8140
0.87391,-0.87391,9.80695,0.032566,-0.070083,1.470084,9.72,-8.34,-19.98,226.554,5.6522,-1.3259,8150
0.914613,-0.804476,9.77343,0.036843,-0.04626,1.430378,10.26,-8.76,-19.92,226.554,5.6522,-1.3259,8161
0.830813,-0.72786,9.447808,0.024625,-0.033431,1.401057,10.56,-9.06,-19.08,226.554,5.6522,-1.3259,8171
0.830813,-0.72786,9.447808,0.024625,-0.033431,1.401057,10.56,-9.06,-19.08,226.554,5.6522,-1.3259,8180
0.514769,-0.747014,9.399923,0.002023,-0.027934,1.363794,10.38,-9.18,-18.66,224.3404,5.5437,-1.5826,8191
0.514769,-0.747014,9.399923,0.002023,-0.027934,1.363794,10.38,-9.18,-18.66,224.3404,5.5437,-1.5826,8200
0.404632,-0.742225,9.802161,0.01424,-0.050536,1.333862,9.72,-9.36,-18.96,224.3404,5.5437,-1.5826,8210
0.404632,-0.742225,9.802161,0.01424,-0.050536,1.333862,9.72,-9.36,-18.96,224.3404,5.5437,-1.5826,8221
0.538712,-0.780534,10.115811,0.047838,-0.070694,1.305151,9.72,-9.96,-18.96,221.6277,5.5903,-1.4198,8230
0.64406,-0.775745,9.378374,0.038064,-0.034042,1.289268,9.72,-10.2,-19.62,221.6277,5.5903,-1.4198,8240
0.64406,-0.775745,9.378374,0.038064,-0.034042,1.289268,9.72,-10.2,-19.62,221.6277,5.5903,-1.4198,8250
0.514769,-0.770956,9.024022,-0.015692,-0.026101,1.285603,9.3,-10.92,-19.14,221.6277,5.5903,-1.4198,8260
0.349564,-0.835602,10.00328,-0.020579,-0.028545,1.269721,9.3,-10.92,-19.14,221.6277,5.5903,-1.4198,8270
0.349564,-0.835602,10.00328,-0.020579,-0.028545,1.269721,9.54,-11.76,-19.02,217.0607,5.5768,-1.2081,8280
0.354353,-0.794899,10.345661,0.033177,-0.052368,1.247119,9.72,-11.22,-19.44,217.0607,5.5768,-1.2081,8291
0.354353,-0.794899,10.345661,0.033177,-0.052368,1.247119,9.72,-11.22,-19.44,217.0607,5.5768,-1.2081,8301
0.596174,-0.684763,9.464568,0.066164,-0.059699,1.216575,10.26,-10.5,-19.86,221.0501,5.6517,-1.0508,8310
0.596174,-0.684763,9.464568,0.066164,-0.059699,1.216575,10.26,-10.5,-19.86,221.0501,5.6517,-1.0508,8320
0.756591,-0.567443,9.184438,0.015462,-0.044427,1.187254,9.78,-11.04,-19.92,221.0501,5.6517,-1.0508,8331
0.64406,-0.562655,9.70639,-0.010194,-0.026712,1.176258,9.84,-11.16,-20.34,221.0501,5.6517,-1.0508,8340
0.64406,-0.562655,9.70639,-0.010194,-0.026712,1.176258,9.84,-11.16,-20.34,221.0501,5.6517,-1.0508,8350
0.29689,-0.684763,9.838076,0.003856,-0.005332,1.167706,9.42,-11.52,-20.46,213.8427,5.5891,-0.8767,8361
0.29689,-0.684763,9.838076,0.003856,-0.005332,1.167706,9.42,-11.52,-20.46,213.8427,5.5891,-0.8767,8371
0.129291,-0.691945,9.478934,0.01424,-0.040151,1.148158,8.94,-12.18,-20.22,213.8427,5.5891,-0.8767,8381
0.292102,-0.665608,9.862018,0.01424,-0.040151,1.148158,8.94,-12.3,-19.56,213.6036,5.6155,-0.6584,8390
0.292102,-0.665608,9.862018,0.020349,-0.078025,1.124335,8.94,-12.3,-19.56,213.6036,5.6155,-0.6584,8401
0.756591,-0.634483,9.835681,0.02829,-0.082301,1.093792,9.66,-11.94,-19.08,213.6036,5.6155,-0.6584,8410
0.828419,-0.591386,9.352037,0.013019,-0.026101,1.070579,9.72,-12.6,-19.14,213.6036,5.6155,-0.6584,8421
0.828419,-0.591386,9.352037,0.013019,-0.026101,1.070579,9.72,-12.6,-19.14,213.6036,5.6155,-0.6584,8430
0.641666,-0.718282,9.378374,-0.013248,-0.016327,1.041868,9.42,-12.6,-19.92,211.7118,5.5782,-0.5473,8441
0.641666,-0.718282,9.378374,-0.013248,-0.016327,1.041868,9.42,-12.6,-19.92,211.7118,5.5782,-0.5473,8450
0.332804,-0.691945,9.96976,-0.004696,-0.010219,1.014379,8.94,-12.84,-20.22,211.7118,5.5782,-0.5473,8461
0.332804,-0.691945,9.96976,-0.004696,-0.010219,1.014379,8.94,-12.84,-20.22,211.7118,5.5782,-0.5473,8470
0.289707,-0.749408,10.113417,0.023403,-0.037097,0.997275,8.88,-13.14,-20.16,211.5581,5.6002,-0.4056,8480
0.385478,-0.739831,10.058349,0.041119,-0.063364,0.984447,9.18,-13.5,-19.92,211.5581,5.6002,-0.4056,8490
0.385478,-0.739831,10.058349,0.041119,-0.063364,0.984447,9.18,-13.5,-19.92,211.5581,5.6002,-0.4056,8500
0.620117,-0.56026,9.347249,0.010575,-0.01144,0.947795,9.3,-14.16,-19.68,211.5581,5.6002,-0.4056,8511
0.620117,-0.56026,9.347249,0.010575,-0.01144,0.947795,9.3,-14.16,-19.68,211.5581,5.6002,-0.4056,8520
0.299284,-0.531529,9.636956,0.003856,0.000777,0.948406,9.24,-13.44,-19.56,211.4751,5.524,-0.2803,8530
-0.014366,-0.557866,9.660899,0.010575,0.00322,0.94413,9.24,-13.32,-19.5,211.4751,5.524,-0.2803,8540
-0.014366,-0.557866,9.660899,0.010575,0.00322,0.94413,9.24,-13.32,-19.5,211.4751,5.524,-0.2803,8550
0.01676,-0.687157,9.759064,0.019127,-0.071916,0.939243,9.3,-13.56,-19.56,209.7102,5.513,-0.1349,8561
0.01676,-0.687157,9.759064,0.019127,-0.071916,0.939243,9.3,-13.56,-19.56,209.7102,5.513,-0.1349,8571
0.462095,-0.744619,9.675264,0.015462,-0.062753,0.924582,9.48,-13.98,-19.86,209.7102,5.513,-0.1349,8581
0.708705,-0.656031,9.490906,0.004467,-0.041373,0.909921,9.48,-13.98,-20.16,209.7102,5.513,-0.1349,8590
0.708705,-0.656031,9.490906,0.004467,-0.041373,0.909921,9.48,-13.98,-20.16,209.7102,5.513,-0.1349,8601
0.816448,-0.52674,9.613013,0.005078,-0.010829,0.879378,8.88,-14.28,-19.8,209.6308,5.4628,-0.0276,8611
0.816448,-0.52674,9.613013,0.005078,-0.010829,0.879378,8.88,-14.28,-19.8,209.6308,5.4628,-0.0276,8620
0.596174,-0.390267,9.751882,0.018517,-0.010219,0.835396,8.46,-14.76,-19.56,209.6308,5.4628,-0.0276,8630
0.596174,-0.390267,9.751882,0.018517,-0.010219,0.835396,8.46,-14.76,-19.56,209.6308,5.4628,-0.0276,8641
0.433364,-0.445335,9.656111,0.01424,-0.043816,0.78897,8.52,-15.36,-19.32,208.1743,5.4352,0.1116,8650
0.56026,-0.687157,9.541185,0.000801,-0.04626,0.764535,8.64,-15.3,-19.26,208.1743,5.4352,0.1116,8660
0.663214,-0.773351,9.656111,-0.004696,-0.02549,0.741933,8.58,-15.36,-19.32,208.1743,5.4352,0.1116,8670
0.663214,-0.773351,9.656111,-0.004696,-0.02549,0.741933,8.58,-15.36,-19.32,208.1743,5.4352,0.1116,8680
0.588992,-0.773351,9.950606,0.021571,-0.003499,0.71872,8.94,-14.94,-19.68,207.9733,5.3944,0.1959,8690
0.588992,-0.773351,9.950606,0.021571,-0.003499,0.71872,8.94,-14.94,-19.68,207.9733,5.3944,0.1959,8701
0.471672,-0.469278,9.766247,0.052725,-0.013884,0.68329,9.3,-14.52,-20.1,207.9733,5.3944,0.1959,8710
0.447729,-0.172388,9.25866,0.030123,-0.027323,0.649082,9.3,-14.52,-20.1,207.9733,5.3944,0.1959,8720
0.447729,-0.172388,9.25866,0.011797,-0.036486,0.636864,8.52,-15.18,-19.62,207.9733,5.3944,0.1959,8730
0.471672,-0.217879,9.352037,-0.019968,-0.034653,0.616706,8.28,-15.18,-19.14,205.3019,5.2913,0.3278,8740
0.471672,-0.217879,9.352037,-0.019968,-0.034653,0.616706,8.28,-15.18,-19.14,205.3019,5.2913,0.3278,8751
0.66082,-0.493221,9.864412,-0.021801,-0.029766,0.57761,7.92,-15.96,-18.6,205.3019,5.2913,0.3278,8760
0.66082,-0.493221,9.864412,-0.021801,-0.029766,0.57761,7.92,-15.96,-18.6,205.3019,5.2913,0.3278,8771
0.811659,-0.66082,9.921875,0.010575,-0.019382,0.534239,8.4,-16.32,-19.2,205.3019,5.2913,0.3278,8780
0.66082,-0.687157,9.735122,0.025847,-0.012051,0.498198,8.4,-16.74,-19.08,202.8514,5.2968,0.3773,8790
0.66082,-0.687157,9.735122,0.025847,-0.012051,0.498198,8.4,-16.74,-19.08,202.8514,5.2968,0.3773,8801
0.617723,-0.603357,9.737515,0.022793,-0.022436,0.459713,7.98,-16.14,-19.2,202.8514,5.2968,0.3773,8810
0.617723,-0.603357,9.737515,0.022793,-0.022436,0.459713,7.98,-16.14,-19.2,202.8514,5.2968,0.3773,8820
0.426181,-0.407027,9.543579,0.011797,0.01666,0.432224,8.1,-15.6,-19.44,203.9795,5.2438,0.4163,8831
0.399844,-0.304073,9.560339,0.010575,-0.01816,0.404735,8.1,-15.84,-19.26,203.9795,5.2438,0.4163,8840
0.399844,-0.304073,9.560339,0.010575,-0.01816,0.404735,8.1,-15.84,-19.26,203.9795,5.2438,0.4163,8851
0.387873,-0.29689,9.77343,0.016073,-0.008386,0.378468,9.12,-16.74,-19.98,203.9795,5.2438,0.4163,8860
0.387873,-0.29689,9.77343,0.016073,-0.008386,0.378468,9.12,-16.74,-19.98,203.9795,5.2438,0.4163,8871
0.421392,-0.294496,9.450203,0.005078,-0.022436,0.352812,8.7,-16.92,-19.26,205.3537,5.1854,0.4837,8881
0.603357,-0.474066,9.507666,-0.015081,-0.022436,0.32288,8.82,-16.8,-18.84,205.3537,5.1854,0.4837,8891
0.603357,-0.474066,9.507666,-0.015081,-0.022436,0.32288,8.82,-16.8,-18.84,205.3537,5.1854,0.4837,8901
0.691945,-0.641666,9.869201,-0.01447,-0.012051,0.288671,8.58,-16.08,-19.38,205.3537,5.1854,0.4837,8911
0.691945,-0.641666,9.869201,-0.01447,-0.012051,0.288671,8.58,-16.08,-19.38,205.3537,5.1854,0.4837,8921
0.553077,-0.706311,10.067925,0.016073,-0.001056,0.258128,7.62,-15.54,-19.5,203.9257,5.1706,0.5044,8930
0.517163,-0.555472,9.684841,0.038675,0.005053,0.237969,7.32,-15.78,-19.5,203.9257,5.1706,0.5044,8941
0.517163,-0.555472,9.684841,0.038675,0.005053,0.237969,7.32,-15.78,-19.5,203.9257,5.1706,0.5044,8951
0.371113,-0.311256,9.356826,0.024625,0.006275,0.214756,7.32,-16.74,-19.26,203.9257,5.1706,0.5044,8960
0.371113,-0.311256,9.356826,0.024625,0.006275,0.214756,7.32,-16.74,-19.26,203.9257,5.1706,0.5044,8971
0.239427,-0.193936,9.478934,-0.002253,-0.006553,0.201317,8.04,-16.98,-19.32,202.7642,5.0988,0.5512,8980
0.239427,-0.193936,9.478934,-0.002253,-0.006553,0.201317,8.04,-16.98,-19.32,202.7642,5.0988,0.5512,8992
0.191542,-0.24661,9.720756,-0.012027,-0.005332,0.190933,7.92,-16.62,-19.38,202.7642,5.0988,0.5512,9000
0.328016,-0.433364,9.634562,-0.004085,-0.012051,0.177494,7.5,-16.56,-19.92,202.7642,5.0988,0.5512,9011
0.328016,-0.433364,9.634562,-0.004085,-0.012051,0.177494,7.5,-16.56,-19.92,202.7642,5.0988,0.5512,9020
0.433364,-0.529135,9.62259,-0.002253,-0.019992,0.158557,7.5,-16.56,-19.92,202.7642,5.0988,0.5512,9030
0.591386,-0.61054,9.747093,-0.00714,-0.016938,0.131068,7.5,-17.16,-19.14,202.7488,5.0798,0.5758,9041
0.591386,-0.61054,9.747093,-0.00714,-0.016938,0.131068,7.5,-17.16,-19.14,202.7488,5.0798,0.5758,9050
0.56026,-0.562655,9.900327,0.00691,0.000777,0.10419,7.32,-17.16,-18.72,202.7488,5.0798,0.5758,9060
0.56026,-0.562655,9.900327,0.00691,0.000777,0.10419,7.32,-17.16,-18.72,202.7488,5.0798,0.5758,9071
0.459701,-0.490826,9.658504,0.014851,0.012383,0.078533,7.86,-16.74,-19.92,202.6453,5.0757,0.5564,9081
0.301679,-0.34717,9.543579,0.013019,0.009329,0.060818,8.58,-16.56,-19.26,202.6453,5.0757,0.5564,9090
0.301679,-0.34717,9.543579,0.013019,0.009329,0.060818,8.58,-16.56,-19.26,202.6453,5.0757,0.5564,9101
0.251399,-0.304073,9.660899,0.003856,-0.00411,0.042492,8.4,-15.96,-18.78,202.6453,5.0757,0.5564,9110
0.251399,-0.304073,9.660899,0.003856,-0.00411,0.042492,8.4,-15.96,-18.78,202.6453,5.0757,0.5564,9120
0.328016,-0.339987,9.696813,0.001412,-0.007775,0.028442,7.92,-15.96,-18.36,204.0427,5.0293,0.5794,9130
0.328016,-0.339987,9.696813,0.001412,-0.007775,0.028442,7.92,-15.96,-18.36,204.0427,5.0293,0.5794,9141
0.445335,-0.457306,9.603436,-0.002253,-0.00411,0.013782,7.32,-16.38,-19.32,204.0427,5.0293,0.5794,9151
0.399844,-0.462095,9.61062,-0.00714,0.006275,-0.002712,7.14,-17.1,-19.68,204.0427,5.0293,0.5794,9160
0.399844,-0.462095,9.61062,-0.00714,0.006275,-0.002712,7.14,-17.1,-19.68,204.0427,5.0293,0.5794,9170
0.428575,-0.430969,9.684841,-0.008362,-0.003499,-0.024092,7.5,-17.4,-19.32,202.7845,5.0123,0.5612,9181
