ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.201926,-4.37434,19.008148,0.559486,0.367998,9.783759,-1.033179,0.32186,-0.248335,-14.58,-4.44,-42.36,96.8185,-3.356,-2.5705,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4219,2021-05-20 22:07:03:681
1.201926,-4.37434,19.008148,0.559486,0.367998,9.783759,-0.528604,0.706094,-0.024758,-15.18,-3.36,-42.42,96.3165,-2.1506,-3.2729,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4230,2021-05-20 22:07:03:692
0.210696,-3.64648,17.389618,0.458381,0.215274,9.793566,0.282625,0.831933,0.246466,-15.18,-3.36,-42.42,96.3165,-2.1506,-3.2729,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4240,2021-05-20 22:07:03:702
1.149252,-1.549096,11.669696,0.458381,0.215274,9.793566,1.0908,0.429983,0.372304,-15.72,-2.46,-42.3,96.3165,-2.1506,-3.2729,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4250,2021-05-20 22:07:03:712
2.286533,0.579415,7.039168,0.325881,0.334177,9.795535,1.336978,0.04636,0.316715,-15.72,-2.46,-42.3,96.3165,-2.1506,-3.2729,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4260,2021-05-20 22:07:03:722
2.286533,0.579415,7.039168,0.325881,0.334177,9.795535,1.206253,-0.518691,0.062595,-15.3,-2.52,-42.3,96.5077,-1.9528,-1.9054,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4269,2021-05-20 22:07:03:731
3.201146,2.150059,4.467717,0.366079,0.586521,9.782248,0.842177,-0.741046,-0.165257,-15.3,-2.52,-42.3,96.5077,-1.9528,-1.9054,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4279,2021-05-20 22:07:03:741
3.007209,1.980065,5.470918,0.366079,0.586521,9.782248,0.071876,-0.693398,-0.467025,-14.88,-2.52,-43.2,96.5077,-1.9528,-1.9054,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4289,2021-05-20 22:07:03:751
1.747821,1.089395,7.529995,0.506617,0.68436,9.769615,-0.598243,-0.305499,-0.593474,-14.88,-2.52,-43.2,96.5077,-1.9528,-1.9054,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4299,2021-05-20 22:07:03:761
0.919402,-0.579414,9.081485,0.506617,0.68436,9.769615,-0.97759,0.098894,-0.538496,-14.94,-3.42,-43.32,89.7382,-4.0017,-2.9685,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4310,2021-05-20 22:07:03:772
0.919402,-0.579414,9.081485,0.551216,0.568063,9.774654,-1.020962,0.235728,-0.415101,-14.94,-3.42,-43.32,89.7382,-4.0017,-2.9685,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4319,2021-05-20 22:07:03:781
0.407027,-1.573039,10.522838,0.551216,0.568063,9.774654,-0.862137,0.251,-0.263607,-14.88,-4.32,-43.32,89.7382,-4.0017,-2.9685,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4329,2021-05-20 22:07:03:791
0.459701,-1.479662,11.260275,0.508764,0.375781,9.786232,-0.579306,0.244891,-0.137158,-14.88,-4.32,-43.32,89.7382,-4.0017,-2.9685,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4340,2021-05-20 22:07:03:802
1.043904,-0.988835,10.853248,0.508764,0.375781,9.786232,-0.246385,0.200298,-0.09684,-15.42,-3.72,-42.42,100.4472,-2.1961,-2.976,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4349,2021-05-20 22:07:03:811
1.381497,-0.124502,9.447808,0.462234,0.256222,9.792399,0.075541,0.100116,-0.123719,-15.42,-3.72,-42.42,100.4472,-2.1961,-2.976,984.7441,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4359,2021-05-20 22:07:03:821
1.381497,-0.124502,9.447808,0.462234,0.256222,9.792399,0.324164,-0.049546,-0.217792,-15.66,-2.88,-42.36,100.4472,-2.1961,-2.976,984.7395,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4369,2021-05-20 22:07:03:831
1.419805,0.761379,7.580274,0.442529,0.265214,9.79307,0.454889,-0.191267,-0.339354,-15.66,-2.88,-42.36,100.4472,-2.1961,-2.976,984.7395,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4380,2021-05-20 22:07:03:842
1.089395,1.194743,6.737489,0.455335,0.304763,9.791331,0.454889,-0.191267,-0.339354,-14.7,-2.4,-42.78,93.5939,-1.5497,-2.5873,984.7395,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4389,2021-05-20 22:07:03:851
0.517163,1.589799,5.67922,0.455335,0.304763,9.791331,0.438395,-0.158891,-0.387612,-14.7,-2.4,-42.78,93.5939,-1.5497,-2.5873,984.7395,55.8557,37.480904,178.1758,NaN,,1.1905,3.0,77.3091,30 / 30,,4399,2021-05-20 22:07:03:861
-0.136474,1.704724,5.274588,0.486508,0.393341,9.786674,0.331494,-0.044659,-0.423653,-14.28,-2.46,-42.54,93.5939,-1.5497,-2.5873,984.7395,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4410,2021-05-20 22:07:03:872
-0.136474,1.704724,5.274588,0.486508,0.393341,9.786674,0.1519,0.120274,-0.369286,-14.28,-2.46,-42.54,93.5939,-1.5497,-2.5873,984.7395,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4419,2021-05-20 22:07:03:881
-0.167599,1.515576,5.186,0.473922,0.441595,9.785233,0.002848,0.210683,-0.335689,-14.64,-2.82,-42.12,95.6911,-2.2987,-2.8459,984.7395,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4429,2021-05-20 22:07:03:891
-0.05028,1.50121,5.602603,0.473922,0.441595,9.785233,-0.092447,0.245502,-0.3082,-14.64,-2.82,-42.12,95.6911,-2.2987,-2.8459,984.7395,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4440,2021-05-20 22:07:03:902
0.134079,1.292908,6.555525,0.427174,0.4371,9.787586,-0.11627,0.247334,-0.29415,-14.82,-3.12,-42.42,95.6911,-2.2987,-2.8459,984.7395,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4449,2021-05-20 22:07:03:911
0.117319,1.127703,6.778192,0.427174,0.4371,9.787586,-0.082062,0.243058,-0.291706,-14.82,-3.12,-42.42,95.6911,-2.2987,-2.8459,984.7395,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4460,2021-05-20 22:07:03:922
0.117319,1.127703,6.778192,0.376489,0.421335,9.790359,-0.044188,0.191746,-0.284376,-15.12,-3.6,-42.72,98.8958,-2.5546,-2.4991,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4471,2021-05-20 22:07:03:933
0.081405,1.30488,6.969734,0.376489,0.421335,9.790359,0.005903,0.093396,-0.256276,-15.12,-3.6,-42.72,98.8958,-2.5546,-2.4991,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4479,2021-05-20 22:07:03:941
0.5435,1.460508,6.926637,0.345175,0.420732,9.791538,0.012011,0.012762,-0.272159,-15.06,-4.08,-42.78,98.8958,-2.5546,-2.4991,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4489,2021-05-20 22:07:03:951
0.699128,1.458113,7.537177,0.345175,0.420732,9.791538,-0.063736,-0.068483,-0.324082,-15.06,-4.08,-42.78,98.8958,-2.5546,-2.4991,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4500,2021-05-20 22:07:03:962
0.699128,1.458113,7.537177,0.347339,0.421972,9.791409,-0.142537,-0.048935,-0.346073,-14.64,-3.78,-43.2,98.9818,-2.4589,-2.019,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4509,2021-05-20 22:07:03:971
0.375901,1.436565,8.46855,0.347339,0.421972,9.791409,-0.206067,0.002988,-0.303924,-14.64,-3.78,-43.2,98.9818,-2.4589,-2.019,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4520,2021-05-20 22:07:03:982
0.275342,1.087001,9.352037,0.350656,0.395939,9.792377,-0.228059,0.03964,-0.261774,-14.76,-3.54,-42.96,98.9818,-2.4589,-2.019,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4529,2021-05-20 22:07:03:991
0.10056,0.969681,10.28341,0.350656,0.395939,9.792377,-0.210954,0.093396,-0.198244,-14.76,-3.54,-42.96,98.9818,-2.4589,-2.019,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4540,2021-05-20 22:07:04:002
0.105348,1.039115,10.568329,0.339001,0.356614,9.794299,-0.188963,0.130048,-0.13899,-14.76,-4.32,-42.48,99.5967,-2.3139,-2.0508,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4550,2021-05-20 22:07:04:012
0.105348,1.039115,10.568329,0.339001,0.356614,9.794299,-0.173692,0.14532,-0.101117,-14.76,-4.32,-42.48,99.5967,-2.3139,-2.0508,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4559,2021-05-20 22:07:04:021
0.06704,0.933767,11.109435,0.311853,0.322802,9.796373,-0.148646,0.12394,-0.068741,-14.64,-4.08,-42.36,99.5967,-2.3139,-2.0508,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4569,2021-05-20 22:07:04:031
0.081405,0.821236,11.576319,0.311853,0.322802,9.796373,-0.108329,0.078125,-0.046139,-14.64,-4.08,-42.36,99.5967,-2.3139,-2.0508,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4579,2021-05-20 22:07:04:041
-0.076617,0.816448,12.177281,0.288308,0.296752,9.797918,-0.062514,0.056744,-0.005822,-14.58,-3.42,-42.42,96.6861,-1.8863,-1.8233,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4589,2021-05-20 22:07:04:051
-0.052674,0.536318,12.835708,0.288308,0.296752,9.797918,-0.022808,0.042695,0.024722,-14.58,-3.42,-42.42,96.6861,-1.8863,-1.8233,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4599,2021-05-20 22:07:04:061
-0.052674,0.536318,12.835708,0.276573,0.285235,9.798599,0.013233,0.077514,0.084587,-14.04,-3.18,-42.78,96.6861,-1.8863,-1.8233,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4609,2021-05-20 22:07:04:071
-0.019154,0.36393,13.223579,0.276573,0.285235,9.798599,0.036446,0.13799,0.146895,-14.04,-3.18,-42.78,96.6861,-1.8863,-1.8233,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4620,2021-05-20 22:07:04:082
-0.253793,-0.043097,13.577932,0.262089,0.287553,9.798929,0.061492,0.263828,0.266624,-13.8,-3.3,-43.14,97.6587,-1.6803,-1.5321,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4629,2021-05-20 22:07:04:091
-0.687157,0.090982,13.549201,0.24529,0.29171,9.799241,0.081039,0.337743,0.402236,-13.8,-3.24,-42.78,97.6587,-1.6803,-1.5321,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4640,2021-05-20 22:07:04:102
-0.864333,0.430969,12.761485,0.24529,0.29171,9.799241,0.081039,0.337743,0.402236,-13.8,-3.24,-42.78,97.6587,-1.6803,-1.5321,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4649,2021-05-20 22:07:04:111
-0.864333,0.430969,12.761485,0.185799,0.304623,9.800157,0.059048,0.249167,0.483482,-13.98,-3.42,-42.6,97.6587,-1.6803,-1.5321,984.7485,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4660,2021-05-20 22:07:04:122
0.210696,0.040703,12.639377,0.185799,0.304623,9.800157,-0.011812,0.040251,0.502418,-13.98,-3.42,-42.6,97.6587,-1.6803,-1.5321,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4669,2021-05-20 22:07:04:131
0.921796,-0.533923,14.583528,0.1619,0.307135,9.800502,-0.014867,0.031088,0.50364,-13.98,-3.54,-43.32,101.3847,-1.7801,-1.0861,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4680,2021-05-20 22:07:04:142
0.883487,-0.679974,15.273079,0.160211,0.304798,9.800603,0.107306,0.177085,0.490812,-14.16,-3.18,-43.32,101.3847,-1.7801,-1.0861,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4689,2021-05-20 22:07:04:151
0.883487,-0.679974,15.273079,0.160211,0.304798,9.800603,0.547129,0.37806,0.473708,-14.16,-3.18,-43.32,101.3847,-1.7801,-1.0861,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4699,2021-05-20 22:07:04:161
0.354353,-0.301679,13.051192,0.111716,0.349738,9.799775,0.756045,0.293149,0.44744,-13.8,-3.18,-43.02,101.3847,-1.7801,-1.0861,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4709,2021-05-20 22:07:04:171
-0.339987,0.622511,10.204399,0.111716,0.349738,9.799775,0.868445,0.176474,0.39796,-13.8,-3.18,-43.02,101.3847,-1.7801,-1.0861,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4719,2021-05-20 22:07:04:181
-0.735042,1.438959,7.089448,0.055088,0.490542,9.794219,0.868445,0.176474,0.39796,-13.38,-3.48,-42.84,96.6544,-2.0438,-0.6531,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4729,2021-05-20 22:07:04:191
-0.984047,1.941757,5.770202,0.055088,0.490542,9.794219,0.666859,-0.080089,0.288616,-13.38,-3.48,-42.84,96.6544,-2.0438,-0.6531,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4739,2021-05-20 22:07:04:201
-0.984047,1.941757,5.770202,0.058153,0.63429,9.785943,0.282014,-0.251742,0.189044,-12.78,-3.72,-43.08,96.6544,-2.0438,-0.6531,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4750,2021-05-20 22:07:04:212
-0.744619,1.561067,6.517216,0.058153,0.63429,9.785943,-0.173081,-0.331155,0.089473,-12.78,-3.72,-43.08,96.6544,-2.0438,-0.6531,984.7524,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4759,2021-05-20 22:07:04:221
-0.725465,0.612934,9.179649,0.118879,0.623367,9.786096,-0.618401,-0.206538,0.00212,-12.78,-4.02,-43.02,95.7155,-3.6445,-0.696,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4769,2021-05-20 22:07:04:231
-0.390267,-0.56026,10.642551,0.118879,0.623367,9.786096,-0.800439,-0.10208,-0.071795,-12.78,-4.02,-43.02,95.7155,-3.6445,-0.696,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4779,2021-05-20 22:07:04:241
-0.239427,-1.901054,11.743917,0.149261,0.487099,9.793407,-0.83648,-0.081311,-0.101117,-13.44,-3.96,-43.26,95.7155,-3.6445,-0.696,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4790,2021-05-20 22:07:04:252
-0.239427,-1.901054,11.743917,0.149261,0.487099,9.793407,-0.786389,-0.072148,-0.087677,-13.44,-3.96,-43.26,95.7155,-3.6445,-0.696,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4800,2021-05-20 22:07:04:262
0.06704,-2.746233,12.682474,0.163427,0.326308,9.799857,-0.630008,0.020093,-0.032089,-13.68,-3.54,-43.2,97.889,-2.8471,-0.8732,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4809,2021-05-20 22:07:04:271
0.225062,-2.949746,12.964998,0.163427,0.326308,9.799857,-0.395436,0.098283,0.028387,-13.68,-3.54,-43.2,97.889,-2.8471,-0.8732,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4819,2021-05-20 22:07:04:281
0.232245,-2.590605,11.930672,0.158981,0.203652,9.803246,-0.00998,0.108057,0.119406,-13.8,-3.24,-43.08,97.889,-2.8471,-0.8732,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4829,2021-05-20 22:07:04:291
0.201119,-1.802889,9.857229,0.158981,0.203652,9.803246,0.27896,0.043916,0.190266,-13.8,-3.24,-43.08,97.889,-2.8471,-0.8732,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4839,2021-05-20 22:07:04:301
0.416604,-0.82363,7.659285,0.13853,0.190433,9.803823,0.492762,-0.055044,0.248298,-13.32,-2.88,-43.26,99.6976,-1.1899,-0.9291,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4849,2021-05-20 22:07:04:311
0.416604,-0.82363,7.659285,0.138161,0.224625,9.803103,0.589279,-0.141176,0.264181,-13.26,-2.64,-42.78,99.6976,-1.1899,-0.9291,984.7512,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4859,2021-05-20 22:07:04:321
0.634483,0.167599,5.832454,0.138161,0.224625,9.803103,0.577062,-0.182715,0.254407,-13.26,-2.64,-42.78,99.6976,-1.1899,-0.9291,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4870,2021-05-20 22:07:04:332
0.596174,1.151646,4.642499,0.164407,0.332884,9.79962,0.446948,-0.144841,0.217755,-13.32,-2.58,-42.18,99.6976,-1.1899,-0.9291,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4880,2021-05-20 22:07:04:342
0.05028,1.565856,3.996045,0.164407,0.332884,9.79962,0.256968,-0.049546,0.213479,-13.32,-2.58,-42.18,99.6976,-1.1899,-0.9291,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4889,2021-05-20 22:07:04:351
0.05028,1.565856,3.996045,0.197419,0.425608,9.795421,0.256968,-0.049546,0.213479,-13.5,-2.94,-42.12,97.2566,-1.9453,-0.9612,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4899,2021-05-20 22:07:04:361
-0.605751,1.845986,4.079845,0.197419,0.425608,9.795421,0.052329,0.071405,0.251964,-13.5,-2.94,-42.12,97.2566,-1.9453,-0.9612,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4909,2021-05-20 22:07:04:371
-0.624906,1.874717,4.573065,0.192196,0.444164,9.794701,-0.163918,0.171587,0.304498,-13.2,-3.12,-42.78,97.2566,-1.9453,-0.9612,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4919,2021-05-20 22:07:04:381
-0.622511,1.905843,5.514015,0.192196,0.444164,9.794701,-0.221339,0.140433,0.308774,-13.2,-3.12,-42.78,97.2566,-1.9453,-0.9612,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4930,2021-05-20 22:07:04:392
-0.421392,1.829226,6.208355,0.163646,0.40633,9.796862,-0.168805,0.021925,0.286172,-13.32,-3.18,-42.84,94.8823,-2.5959,-1.1241,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4939,2021-05-20 22:07:04:401
-0.421392,1.829226,6.208355,0.163646,0.40633,9.796862,-0.086338,-0.11552,0.233638,-13.32,-3.18,-42.84,94.8823,-2.5959,-1.1241,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4949,2021-05-20 22:07:04:411
-0.21309,1.733455,6.701576,0.173874,0.382725,9.797636,-0.026473,-0.271901,0.140786,-13.26,-2.7,-42.84,94.8823,-2.5959,-1.1241,984.7546,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4959,2021-05-20 22:07:04:421
-0.03352,1.465296,7.515629,0.173874,0.382725,9.797636,-0.022197,-0.354979,0.060763,-13.26,-2.7,-42.84,94.8823,-2.5959,-1.1241,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4970,2021-05-20 22:07:04:432
-0.102954,1.118126,8.514041,0.231053,0.379725,9.796572,-0.053962,-0.381857,0.007617,-12.9,-2.16,-42.84,91.4588,-2.2367,-1.0167,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4980,2021-05-20 22:07:04:442
-0.39745,0.763774,9.653716,0.231053,0.379725,9.796572,-0.092447,-0.359866,-0.022926,-12.9,-2.16,-42.84,91.4588,-2.2367,-1.0167,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4989,2021-05-20 22:07:04:451
-0.39745,0.763774,9.653716,0.302595,0.368013,9.79507,-0.109551,-0.312218,-0.013763,-13.74,-2.58,-43.32,91.4588,-2.2367,-1.0167,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,4999,2021-05-20 22:07:04:461
-0.600963,0.445335,10.570724,0.302595,0.368013,9.79507,-0.085116,-0.294503,0.019835,-13.74,-2.58,-43.32,91.4588,-2.2367,-1.0167,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5009,2021-05-20 22:07:04:471
-0.416604,0.287313,11.279428,0.361295,0.350925,9.793707,-0.015477,-0.316494,0.049156,-14.04,-3.06,-43.26,96.1681,-2.1506,-1.7695,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5019,2021-05-20 22:07:04:481
0.090982,0.356747,11.770255,0.361295,0.350925,9.793707,0.036446,-0.34887,0.038772,-14.04,-3.06,-43.26,96.1681,-2.1506,-1.7695,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5029,2021-05-20 22:07:04:491
0.653637,0.294496,12.24911,0.42423,0.351394,9.791166,0.054161,-0.354368,-0.001545,-14.04,-3.36,-43.02,96.1681,-2.1506,-1.7695,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5039,2021-05-20 22:07:04:501
0.804476,-0.040703,12.850073,0.42423,0.351394,9.791166,0.054772,-0.342761,-0.071795,-14.04,-3.36,-43.02,96.1681,-2.1506,-1.7695,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5049,2021-05-20 22:07:04:511
0.804476,-0.040703,12.850073,0.49129,0.362757,9.787616,0.043166,-0.303666,-0.109669,-14.4,-3.24,-43.2,96.6716,-2.1199,-2.8736,984.7495,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5059,2021-05-20 22:07:04:521
0.69434,-0.411815,13.542018,0.49129,0.362757,9.787616,0.043776,-0.17966,-0.135936,-14.4,-3.24,-43.2,96.6716,-2.1199,-2.8736,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5070,2021-05-20 22:07:04:532
0.531529,-0.502798,13.752714,0.54033,0.371638,9.784698,0.087759,-0.072759,-0.152429,-15.06,-2.76,-43.02,96.6716,-2.1199,-2.8736,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5080,2021-05-20 22:07:04:542
0.308861,-0.639271,13.585115,0.54033,0.371638,9.784698,0.183054,-0.001288,-0.130438,-15.06,-2.76,-43.02,96.6716,-2.1199,-2.8736,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5090,2021-05-20 22:07:04:552
0.308861,-0.639271,13.585115,0.550485,0.392914,9.7833,0.317444,-0.019003,-0.107225,-15.48,-2.7,-42.18,96.208,-2.1718,-3.1608,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5099,2021-05-20 22:07:04:561
-0.047885,-0.124502,12.756696,0.550485,0.392914,9.7833,0.497649,-0.092307,-0.08218,-15.48,-2.7,-42.18,96.208,-2.1718,-3.1608,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5110,2021-05-20 22:07:04:572
0.043097,1.336005,11.049579,0.553936,0.460044,9.780179,0.579505,-0.230973,-0.121886,-15.48,-3.3,-42.36,96.208,-2.1718,-3.1608,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5119,2021-05-20 22:07:04:581
0.632089,1.781341,9.098245,0.553936,0.460044,9.780179,0.579505,-0.230973,-0.121886,-15.48,-3.3,-42.36,96.208,-2.1718,-3.1608,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5129,2021-05-20 22:07:04:591
1.206715,1.228263,9.543579,0.596451,0.567581,9.772025,0.351653,-0.417287,-0.231231,-15.3,-3.42,-43.26,94.2988,-2.6888,-3.2417,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5139,2021-05-20 22:07:04:601
1.206715,1.228263,9.543579,0.596451,0.567581,9.772025,-0.152922,-0.389187,-0.340576,-15.3,-3.42,-43.26,94.2988,-2.6888,-3.2417,984.7515,55.85571,37.48093,178.0953,NaN,,1.3548,3.0,72.7155,30 / 30,,5150,2021-05-20 22:07:04:612
