ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Speed ( m/s),Time since start in ms 
-0.136474,1.575433,7.376761,0.426816,0.33479,-0.107356,-10.32,-7.14,-39.78,93.2367,-9.1373,-0.5157,55.814014,37.50037,202.2792,0,3912
-0.153234,1.573039,7.491686,0.385888,0.303635,-0.055432,-10.32,-7.14,-39.78,93.2367,-9.1373,-0.5157,55.814014,37.50037,202.2792,0,3920
-0.191542,1.546702,7.59464,0.349847,0.28592,-0.01145,-10.26,-7.5,-40.08,90.3441,-9.8396,-0.0537,55.814014,37.50037,202.2792,0,3931
-0.191542,1.546702,7.59464,0.349847,0.28592,-0.01145,-10.26,-7.5,-40.08,90.3441,-9.8396,-0.0537,55.814014,37.50037,202.2792,0,3941
-0.237033,1.520365,8.13814,0.209348,0.229721,0.160814,-10.02,-8.4,-40.86,90.3441,-9.8396,-0.0537,55.814014,37.50037,202.2792,0,3950
-0.184359,1.460508,8.868394,0.136044,0.169245,0.260996,-10.02,-8.4,-40.86,90.3441,-9.8396,-0.0537,55.814014,37.50037,202.2792,0,3961
-0.241822,1.343188,9.387952,0.104279,0.127095,0.31353,-9.66,-9.06,-40.5,90.3441,-9.8396,-0.0537,55.814014,37.50037,202.2792,0,3970
-0.241822,1.343188,9.387952,0.096949,0.103272,0.331856,-9.66,-9.06,-40.5,90.3441,-9.8396,-0.0537,55.814014,37.50037,202.2792,0,3981
-0.249005,1.132492,9.562734,0.073125,0.061122,0.322693,-9.06,-8.88,-40.44,97.8827,-10.8624,0.8282,55.814014,37.50037,202.2792,0,3990
-0.210696,0.842785,9.792584,0.041971,0.037909,0.300091,-9.06,-8.88,-40.44,97.8827,-10.8624,0.8282,55.814014,37.50037,202.2792,0,4001
-0.10056,0.61054,10.345661,0.037695,0.037298,0.245113,-9.06,-8.94,-41.1,97.8827,-10.8624,0.8282,55.814014,37.50037,202.2792,0,4010
-0.10056,0.61054,10.345661,0.101225,0.057457,0.135768,-9.06,-8.94,-41.1,97.8827,-10.8624,0.8282,55.814014,37.50037,202.2792,0,4021
0.325621,0.945739,10.984933,0.173918,0.062344,0.017871,-9.54,-8.52,-41.1,95.1913,-11.1043,0.8787,55.814014,37.50037,202.2792,0,4030
0.486038,1.963305,11.049579,0.173918,0.062344,0.017871,-9.54,-8.52,-41.1,95.1913,-11.1043,0.8787,55.814014,37.50037,202.2792,0,4040
0.486038,1.963305,11.049579,0.238058,0.088,-0.100026,-8.88,-7.38,-41.04,95.1913,-11.1043,0.8787,55.814014,37.50037,202.2792,0,4051
0.05028,1.836409,10.077502,0.247221,0.017751,-0.130569,-8.88,-7.38,-41.04,95.1913,-11.1043,0.8787,55.814014,37.50037,202.2792,0,4061
0.06704,0.948133,10.015251,0.118329,-0.06716,-0.079867,-8.58,-7.62,-41.4,89.1865,-11.2704,0.9402,55.814014,37.50037,202.2792,0,4071
-0.0838,0.225062,10.94423,-0.105248,-0.061662,-0.002287,-9.3,-7.92,-40.92,89.1865,-11.2704,0.9402,55.814014,37.50037,202.2792,0,4081
-0.0838,0.225062,10.94423,-0.328214,-0.007295,0.146764,-9.3,-7.92,-40.92,89.1865,-11.2704,0.9402,55.814014,37.50037,202.2792,0,4091
-0.454912,-0.452518,12.411921,-0.300114,0.044018,0.369119,-9.84,-8.22,-40.5,89.1865,-11.2704,0.9402,55.814014,37.50037,202.2792,0,4101
-0.749408,-0.423787,13.958622,-0.06432,0.112435,0.530998,-9.84,-8.22,-40.5,89.1865,-11.2704,0.9402,55.814014,37.50037,202.2792,0,4111
-1.051087,0.469278,13.161328,0.407879,0.075783,0.667832,-9.9,-8.04,-40.26,89.9498,-11.3699,0.9381,55.814014,37.50037,202.2792,0,4120
-1.656838,1.098972,10.290593,0.618628,-0.068381,0.712425,-10.38,-7.92,-40.14,89.9498,-11.3699,0.9381,55.814014,37.50037,202.2792,0,4130
-1.656838,1.098972,10.290593,0.618628,-0.068381,0.712425,-10.38,-7.92,-40.14,89.9498,-11.3699,0.9381,55.814014,37.50037,202.2792,0,4140
-1.778946,1.216292,8.514041,0.566704,-0.192998,0.742358,-9.72,-7.98,-40.2,89.9498,-11.3699,0.9381,55.814014,37.50037,202.2792,0,4151
-1.675992,1.415016,7.539572,0.203239,-0.296234,0.70143,-9.72,-7.98,-40.2,89.9498,-11.3699,0.9381,55.814014,37.50037,202.2792,0,4161
-1.675992,1.415016,7.539572,-0.208484,-0.315171,0.632402,-9.72,-8.16,-40.62,87.1942,-11.785,0.7317,55.814014,37.50037,202.2792,0,4170
-0.972076,1.177983,8.810931,-0.569505,-0.308451,0.506564,-10.26,-8.7,-41.1,87.1942,-11.785,0.7317,55.814014,37.50037,202.2792,0,4181
-0.972076,1.177983,8.810931,-0.710615,-0.307841,0.300702,-10.26,-8.7,-41.1,87.1942,-11.785,0.7317,55.814014,37.50037,202.2792,0,4191
-0.01676,-0.069434,10.970567,-0.576836,-0.296234,0.116221,-10.5,-8.22,-40.86,87.1942,-11.785,0.7317,55.814014,37.50037,202.2792,0,4201
0.533923,-0.39745,12.107848,-0.415567,-0.243089,0.014206,-10.5,-8.22,-40.86,87.1942,-11.785,0.7317,55.814014,37.50037,202.2792,0,4210
0.701523,0.196331,11.803775,-0.111967,-0.086707,-0.142786,-11.4,-7.02,-39.84,84.7289,-11.2963,-0.4325,55.814014,37.50037,202.2792,0,4220
0.512375,0.466884,10.355239,0.078012,0.009809,-0.196542,-11.34,-6.12,-39.78,84.7289,-11.2963,-0.4325,55.814014,37.50037,202.2792,0,4231
0.512375,0.466884,10.355239,0.078012,0.009809,-0.196542,-11.34,-6.12,-39.78,84.7289,-11.2963,-0.4325,55.814014,37.50037,202.2792,0,4241
0.469278,0.57702,9.296969,0.180637,0.080059,-0.198986,-11.22,-5.52,-40.26,84.7289,-11.2963,-0.4325,55.814014,37.50037,202.2792,0,4251
0.67758,0.876305,8.624178,0.159868,0.241327,-0.123849,-11.22,-5.52,-40.26,84.7289,-11.2963,-0.4325,55.814014,37.50037,202.2792,0,4260
0.648849,1.273754,8.526012,0.119551,0.310966,-0.068261,-11.22,-5.28,-40.02,77.0377,-10.4936,-0.8371,55.814014,37.50037,202.2792,0,4271
0.648849,1.273754,8.526012,0.082899,0.336011,-0.012672,-11.22,-5.28,-40.02,77.0377,-10.4936,-0.8371,55.814014,37.50037,202.2792,0,4281
0.31365,1.424594,8.674458,0.079844,0.315853,0.047193,-11.16,-5.52,-39.72,77.0377,-10.4936,-0.8371,55.814014,37.50037,202.2792,0,4291
0.057463,1.400651,8.743892,0.089007,0.290196,0.088732,-11.16,-5.52,-39.72,77.0377,-10.4936,-0.8371,55.814014,37.50037,202.2792,0,4300
0.052674,1.426988,8.667274,0.101836,0.226666,0.10828,-10.74,-6.72,-40.08,86.6645,-10.8021,-0.2663,55.814014,37.50037,202.2792,0,4311
0.052674,1.426988,8.667274,0.111609,0.042185,0.10889,-10.74,-6.72,-40.08,86.6645,-10.8021,-0.2663,55.814014,37.50037,202.2792,0,4320
0.141262,1.505999,8.387145,0.106722,-0.108088,0.082012,-10.32,-6.78,-40.32,86.6645,-10.8021,-0.2663,55.814014,37.50037,202.2792,0,4331
0.141262,1.505999,8.387145,0.106722,-0.108088,0.082012,-10.32,-6.78,-40.32,86.6645,-10.8021,-0.2663,55.814014,37.50037,202.2792,0,4341
0.153234,1.417411,8.190814,0.078623,-0.27241,0.038641,-10.32,-6.42,-40.38,80.4202,-10.9892,0.3119,55.814014,37.50037,202.2792,0,4351
0.131685,1.273754,8.722343,0.045025,-0.415964,-0.020002,-10.32,-6.42,-40.38,80.4202,-10.9892,0.3119,55.814014,37.50037,202.2792,0,4361
0.002394,1.101366,9.165284,0.042582,-0.476439,-0.06093,-10.2,-6.24,-40.5,80.4202,-10.9892,0.3119,55.814014,37.50037,202.2792,0,4370
-0.019154,0.909824,9.478934,0.053577,-0.463,-0.095749,-9.96,-6.36,-40.68,80.4202,-10.9892,0.3119,55.814014,37.50037,202.2792,0,4381
-0.019154,0.909824,9.478934,0.080455,-0.301121,-0.173329,-9.96,-6.36,-40.68,80.4202,-10.9892,0.3119,55.814014,37.50037,202.2792,0,4390
0.059857,0.833208,9.548368,0.100614,-0.202772,-0.227085,-11.04,-6.3,-40.92,78.9219,-11.1863,-0.4847,55.814014,37.50037,202.2792,0,4401
0.095771,0.794899,9.567522,0.131157,-0.086097,-0.276566,-11.04,-6.3,-40.92,78.9219,-11.1863,-0.4847,55.814014,37.50037,202.2792,0,4410
0.095771,0.794899,9.567522,0.179415,0.029968,-0.31505,-11.82,-6.24,-40.74,78.9219,-11.1863,-0.4847,55.814014,37.50037,202.2792,0,4425
0.237033,0.883487,9.636956,0.1898,0.040963,-0.324213,-11.82,-6.54,-40.62,83.5848,-11.3637,-1.1074,55.814014,37.50037,202.2792,0,4431
0.237033,0.883487,9.636956,0.247832,0.082502,-0.321159,-11.82,-6.54,-40.62,83.5848,-11.3637,-1.1074,55.814014,37.50037,202.2792,0,4441
0.258582,1.036721,9.648928,0.247832,0.082502,-0.321159,-11.46,-7.02,-40.56,83.5848,-11.3637,-1.1074,55.814014,37.50037,202.2792,0,4451
0.074223,1.087001,9.613013,0.236226,0.085557,-0.282674,-11.46,-7.02,-40.56,83.5848,-11.3637,-1.1074,55.814014,37.50037,202.2792,0,4461
0.074223,1.087001,9.613013,0.195909,0.053181,-0.245411,-11.46,-7.32,-40.92,83.5848,-11.3637,-1.1074,55.814014,37.50037,202.2792,0,4470
-0.093377,1.180378,9.778218,0.153759,0.003701,-0.21609,-11.46,-7.32,-40.92,83.5848,-11.3637,-1.1074,55.814014,37.50037,202.2792,0,4481
-0.093377,1.180378,9.778218,0.153759,0.003701,-0.21609,-11.52,-7.14,-40.44,82.6473,-11.9667,-0.7733,55.814014,37.50037,202.2792,0,4491
-0.136474,1.218686,10.0368,0.178805,-0.037838,-0.224031,-11.52,-7.14,-40.44,82.6473,-11.9667,-0.7733,55.814014,37.50037,202.2792,0,4500
-0.270553,1.707118,10.290593,0.228285,-0.020734,-0.242968,-11.64,-6.84,-39.84,82.6473,-11.9667,-0.7733,55.814014,37.50037,202.2792,0,4511
-0.481249,1.968094,9.730332,0.247832,0.000646,-0.229529,-11.64,-6.84,-39.84,82.6473,-11.9667,-0.7733,55.814014,37.50037,202.2792,0,4521
-0.481249,1.968094,9.730332,0.203239,-0.010349,-0.205705,-11.7,-7.08,-40.08,81.3884,-12.3517,-0.6595,55.814014,37.50037,202.2792,0,4531
-0.438152,1.664021,9.153313,-0.112578,-0.004241,-0.163556,-11.7,-7.08,-40.08,81.3884,-12.3517,-0.6595,55.814014,37.50037,202.2792,0,4541
-0.222668,1.331217,9.352037,-0.336766,0.046461,-0.176384,-11.52,-7.5,-39.48,81.3884,-12.3517,-0.6595,55.814014,37.50037,202.2792,0,4550
0.088588,0.981653,10.276228,-0.501699,0.075783,-0.226475,-11.52,-7.5,-39.48,81.3884,-12.3517,-0.6595,55.814014,37.50037,202.2792,0,4560
0.323227,0.292102,11.054367,-0.570727,0.079448,-0.311385,-11.22,-7.02,-39.48,80.3547,-12.7485,-0.5761,55.814014,37.50037,202.2792,0,4571
0.536318,-0.325621,11.842083,-0.516971,0.084946,-0.396906,-11.64,-7.26,-39.48,80.3547,-12.7485,-0.5761,55.814014,37.50037,202.2792,0,4581
0.536318,-0.325621,11.842083,-0.516971,0.084946,-0.396906,-11.64,-7.26,-39.48,80.3547,-12.7485,-0.5761,55.814014,37.50037,202.2792,0,4591
0.670397,-0.165205,12.42868,-0.359979,0.105715,-0.481205,-11.88,-7.02,-39.6,80.3547,-12.7485,-0.5761,55.814014,37.50037,202.2792,0,4601
0.533923,0.464489,11.681666,-0.099139,0.168634,-0.558785,-11.88,-7.02,-39.6,80.3547,-12.7485,-0.5761,55.814014,37.50037,202.2792,0,4610
0.533923,0.464489,11.681666,-0.099139,0.168634,-0.558785,-11.82,-6.48,-40.02,80.0566,-11.4618,-0.2166,55.814014,37.50037,202.2792,0,4621
0.56026,0.402238,9.826104,-0.148008,0.059289,-0.490979,-11.7,-6.24,-39.9,80.0566,-11.4618,-0.2166,55.814014,37.50037,202.2792,0,4630
0.64406,-0.189148,9.464568,-0.350816,-0.031119,-0.403015,-11.7,-6.24,-39.9,80.0566,-11.4618,-0.2166,55.814014,37.50037,202.2792,0,4641
0.447729,-0.471672,10.158908,-0.521858,-0.086097,-0.3291,-11.46,-5.94,-39.78,80.0566,-11.4618,-0.2166,55.814014,37.50037,202.2792,0,4651
0.447729,-0.471672,10.158908,-0.521858,-0.086097,-0.3291,-11.46,-5.94,-39.78,80.0566,-11.4618,-0.2166,55.814014,37.50037,202.2792,0,4661
0.22985,-0.567443,10.94423,-0.598827,-0.129468,-0.20937,-11.52,-6.66,-39.9,86.8647,-10.8941,0.3656,55.814014,37.50037,202.2792,0,4671
0.167599,-0.632089,11.490125,-0.455274,-0.177115,-0.052378,-11.52,-6.66,-39.9,86.8647,-10.8941,0.3656,55.814014,37.50037,202.2792,0,4681
0.167599,-0.632089,11.490125,-0.22009,-0.219265,0.056967,-11.28,-6.66,-40.14,86.8647,-10.8941,0.3656,55.814014,37.50037,202.2792,0,4690
0.174782,-0.282524,11.040001,-0.103415,-0.205826,0.104614,-11.28,-6.66,-40.14,86.8647,-10.8941,0.3656,55.814014,37.50037,202.2792,0,4701
-0.119714,0.260976,9.699207,0.057853,-0.148405,0.195633,-11.28,-6.12,-40.02,85.9249,-9.6599,0.163,55.814014,37.50037,202.2792,0,4712
-0.119714,0.260976,9.699207,0.076179,-0.122138,0.22129,-11.28,-6.12,-40.02,85.9249,-9.6599,0.163,55.814014,37.50037,202.2792,0,4720
-0.076617,0.533923,8.834874,0.076179,-0.122138,0.22129,-11.76,-5.7,-39.84,85.9249,-9.6599,0.163,55.814014,37.50037,202.2792,0,4731
0.131685,0.775745,8.427847,0.065794,-0.105644,0.223122,-11.76,-5.7,-39.84,85.9249,-9.6599,0.163,55.814014,37.50037,202.2792,0,4741
0.169994,0.928979,8.312923,-0.025835,-0.169174,0.096673,-12.06,-5.7,-39.72,86.4148,-9.5442,-0.4677,55.814014,37.50037,202.2792,0,4750
0.098165,0.914613,8.545167,-0.031333,-0.258971,0.008708,-12.06,-5.7,-39.72,86.4148,-9.5442,-0.4677,55.814014,37.50037,202.2792,0,4761
0.098165,0.914613,8.545167,-0.020948,-0.302343,-0.070093,-12.06,-5.76,-40.32,86.4148,-9.5442,-0.4677,55.814014,37.50037,202.2792,0,4771
0.258582,0.828419,8.614601,0.005319,-0.368927,-0.200818,-12.06,-5.76,-40.32,86.4148,-9.5442,-0.4677,55.814014,37.50037,202.2792,0,4781
0.29689,0.656031,8.152506,0.005319,-0.368927,-0.200818,-11.88,-6.06,-39.96,86.4797,-9.4996,-0.7065,55.814014,37.50037,202.2792,0,4791
0.107742,0.416604,9.09585,-0.111967,-0.52592,-0.275955,-11.58,-5.64,-39.36,86.4797,-9.4996,-0.7065,55.814014,37.50037,202.2792,0,4803
0.107742,0.416604,9.09585,-0.242692,-0.103201,-0.276566,-11.58,-5.64,-39.36,86.4797,-9.4996,-0.7065,55.814014,37.50037,202.2792,0,4812
0,0.325621,8.865999,-0.273236,-0.021956,-0.269846,-12.42,-5.52,-39,87.203,-9.4766,-1.2494,55.814014,37.50037,202.2792,0,4820
-0.167599,-0.055068,9.591465,-0.299503,0.114267,-0.216701,-12.42,-5.52,-39,87.203,-9.4766,-1.2494,55.814014,37.50037,202.2792,0,4831
-0.167599,-0.055068,9.591465,-0.204819,0.258431,-0.099415,-13.02,-4.68,-39.72,87.203,-9.4766,-1.2494,55.814014,37.50037,202.2792,0,4841
-0.098165,-0.466884,10.168485,-0.204819,0.258431,-0.099415,-13.02,-4.68,-39.72,87.203,-9.4766,-1.2494,55.814014,37.50037,202.2792,0,4851
0.332804,-1.240234,10.996904,-0.116854,0.370831,-0.030387,-13.02,-4.5,-39.66,87.203,-9.4766,-1.2494,55.814014,37.50037,202.2792,0,4860
0.373507,-1.391074,9.96976,-0.016061,0.409315,0.019093,-12.9,-4.68,-39,85.5637,-8.6243,-1.2077,55.814014,37.50037,202.2792,0,4871
0.373507,-1.391074,9.96976,-0.055768,0.198567,0.020926,-12.9,-4.68,-39,85.5637,-8.6243,-1.2077,55.814014,37.50037,202.2792,0,4881
-0.011971,-1.84838,10.898739,-0.185271,0.327459,0.11561,-12.6,-4.62,-39.24,85.5637,-8.6243,-1.2077,55.814014,37.50037,202.2792,0,4890
0.402238,-1.719089,11.195629,-0.196267,0.241327,0.130882,-12.66,-4.68,-39.06,86.1915,-8.4943,-0.6358,55.814014,37.50037,202.2792,0,4901
0.402238,-1.719089,11.195629,-0.196267,0.241327,0.130882,-12.66,-4.68,-39.06,86.1915,-8.4943,-0.6358,55.814014,37.50037,202.2792,0,4911
