ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.222668,0.062251,9.873989,0.15459,0.09161,9.805003,0.013946,-0.036709,-0.005747,141.18,-18.84,140.28,261.6712,-0.538,-0.8568,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,163,2021-05-11 18:52:05:962
0.220273,0.114925,9.912297,0.165636,0.092066,9.804819,0.011503,-0.025714,3.62E-4,141.72,-19.2,140.58,261.6712,-0.538,-0.8568,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,173,2021-05-11 18:52:05:972
0.210696,0.079011,9.926663,0.165636,0.092066,9.804819,0.015779,-0.005555,0.001583,141.72,-19.2,140.58,261.6712,-0.538,-0.8568,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,184,2021-05-11 18:52:05:983
0.210696,0.079011,9.926663,0.171704,0.093541,9.804701,0.027385,0.009106,-0.003304,142.62,-19.26,140.16,261.7709,-0.5379,-0.9678,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,193,2021-05-11 18:52:05:992
0.201119,0.076617,9.775824,0.171704,0.093541,9.804701,0.019444,0.01216,-0.013077,142.62,-19.26,140.16,261.7709,-0.5379,-0.9678,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,203,2021-05-11 18:52:06:002
0.141262,0.114925,9.703996,0.175491,0.095362,9.804617,0.005394,0.002997,-0.025906,143.04,-19.44,140.4,261.7709,-0.5379,-0.9678,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,213,2021-05-11 18:52:06:012
0.141262,0.114925,9.703996,0.175491,0.095362,9.804617,0.005394,0.002997,-0.025906,143.04,-19.44,140.4,261.7709,-0.5379,-0.9678,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,223,2021-05-11 18:52:06:022
0.124502,0.069434,9.732727,0.177557,0.094819,9.804584,0.001118,0.002997,-0.024684,143.1,-18.84,140.64,261.738,-0.5572,-1.0254,1002.8894,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,233,2021-05-11 18:52:06:032
0.158022,0.064645,9.749487,0.177557,0.094819,9.804584,-0.006212,0.010938,-0.02224,143.1,-18.84,140.64,261.738,-0.5572,-1.0254,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,243,2021-05-11 18:52:06:042
0.193936,0.062251,9.754275,0.174736,0.091418,9.804667,-0.012932,0.029264,-0.02896,142.38,-19.14,140.16,261.738,-0.5572,-1.0254,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,253,2021-05-11 18:52:06:052
0.193936,0.062251,9.754275,0.174736,0.091418,9.804667,-0.019041,0.031708,-0.024073,142.38,-19.14,140.16,261.738,-0.5572,-1.0254,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,264,2021-05-11 18:52:06:063
0.177176,0.052674,9.771035,0.174736,0.091418,9.804667,-0.017819,0.045757,-0.019186,142.08,-18.9,140.82,261.7036,-0.5341,-1.021,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,273,2021-05-11 18:52:06:072
0.203513,0.069434,9.802161,0.170436,0.085718,9.804794,-0.020262,0.039038,-0.019797,142.08,-18.9,140.82,261.7036,-0.5341,-1.021,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,283,2021-05-11 18:52:06:082
0.177176,0.031126,9.845258,0.166632,0.079511,9.804912,-0.014154,0.039038,-0.017353,142.02,-18.42,141.24,261.7036,-0.5341,-1.021,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,293,2021-05-11 18:52:06:092
0.143657,0.004789,9.838076,0.166632,0.079511,9.804912,-0.011099,0.04026,-0.017964,142.02,-18.42,141.24,261.7036,-0.5341,-1.021,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,303,2021-05-11 18:52:06:102
0.165205,0.03352,9.881172,0.162967,0.073684,9.805018,-1.04E-4,0.030486,-0.013688,141.9,-18.72,140.7,261.7808,-0.4645,-0.9736,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,313,2021-05-11 18:52:06:112
0.165205,0.03352,9.881172,0.162967,0.073684,9.805018,-1.04E-4,0.030486,-0.013688,141.9,-18.72,140.7,261.7808,-0.4645,-0.9736,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,323,2021-05-11 18:52:06:122
0.191542,0.055068,9.718362,0.160441,0.070178,9.805086,0.010892,0.017047,-0.019186,141.96,-18.96,140.94,261.7808,-0.4645,-0.9736,1002.8757,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,333,2021-05-11 18:52:06:132
0.162811,0.052674,9.701602,0.160441,0.070178,9.805086,0.013335,-0.010442,-0.016743,141.96,-18.96,140.94,261.7808,-0.4645,-0.9736,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,343,2021-05-11 18:52:06:142
0.134079,0.088588,9.797373,0.164007,0.069806,9.80503,0.00295,-0.016551,-0.020408,142.08,-19.26,140.76,261.8411,-0.41,-0.9374,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,353,2021-05-11 18:52:06:152
0.134079,0.088588,9.797373,0.164007,0.069806,9.80503,-0.008656,0.006662,-0.013688,142.08,-19.26,140.76,261.8411,-0.41,-0.9374,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,363,2021-05-11 18:52:06:162
0.158022,0.090982,9.775824,0.164371,0.068926,9.805031,-0.010489,0.011549,-0.010023,142.56,-19.32,140.58,261.8411,-0.41,-0.9374,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,373,2021-05-11 18:52:06:172
0.129291,0.074223,9.699207,0.161672,0.066845,9.80509,-0.010489,0.002386,-0.004525,142.08,-19.26,140.46,261.8411,-0.41,-0.9374,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,383,2021-05-11 18:52:06:182
0.237033,0.117319,9.720756,0.161672,0.066845,9.80509,-0.010489,0.002386,-0.004525,142.08,-19.26,140.46,261.8411,-0.41,-0.9374,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,393,2021-05-11 18:52:06:192
0.177176,0.076617,9.835681,0.160942,0.066577,9.805103,-0.020873,0.01216,-0.020408,142.26,-19.26,140.28,261.8655,-0.389,-0.9404,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,403,2021-05-11 18:52:06:202
0.177176,0.076617,9.835681,0.161235,0.065594,9.805105,-0.015986,0.015825,-0.019797,141.6,-19.44,140.34,261.8655,-0.389,-0.9404,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,413,2021-05-11 18:52:06:212
0.064645,0.035914,9.852441,0.161235,0.065594,9.805105,-0.012321,0.022545,-0.012467,141.6,-19.44,140.34,261.8655,-0.389,-0.9404,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,423,2021-05-11 18:52:06:222
0.112531,0.031126,9.735122,0.156093,0.064353,9.805197,-0.011099,0.021323,-0.009412,141.78,-19.5,140.58,261.8674,-0.3832,-0.9421,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,21 / 26,,433,2021-05-11 18:52:06:232
0.112531,0.031126,9.735122,0.156093,0.064353,9.805197,-0.015375,0.009716,-0.011856,141.78,-19.5,140.58,261.8674,-0.3832,-0.9421,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,443,2021-05-11 18:52:06:242
0.102954,0.05028,9.792584,0.151863,0.061415,9.805283,-0.015986,0.003608,-0.013688,141.84,-19.26,141.06,261.8674,-0.3832,-0.9421,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,453,2021-05-11 18:52:06:252
0.007183,0.043097,9.797373,0.151863,0.061415,9.805283,-0.014765,-0.006777,-0.014299,141.84,-19.26,141.06,261.8674,-0.3832,-0.9421,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,463,2021-05-11 18:52:06:262
-0.031126,0.045491,9.926663,0.14516,0.05813,9.805404,-0.008045,-0.00189,-0.005136,141.48,-19.2,141.54,261.8391,-0.3588,-0.8873,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,473,2021-05-11 18:52:06:272
0.023943,0.021548,9.972155,0.14516,0.05813,9.805404,-1.04E-4,0.006662,0.002805,141.48,-19.2,141.54,261.8391,-0.3588,-0.8873,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,483,2021-05-11 18:52:06:282
0.023943,0.021548,9.972155,0.130959,0.056638,9.805612,0.013335,0.002997,0.015633,142.08,-19.32,141.3,261.8391,-0.3588,-0.8873,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,493,2021-05-11 18:52:06:292
0.150839,0.026337,9.960183,0.130959,0.056638,9.805612,0.026163,-0.003112,0.023575,142.08,-19.32,141.3,261.8391,-0.3588,-0.8873,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,504,2021-05-11 18:52:06:303
0.21309,0.081405,9.864412,0.130959,0.056638,9.805612,0.026774,0.01216,0.015022,142.44,-19.08,140.94,261.9461,-0.3309,-0.7652,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,513,2021-05-11 18:52:06:312
0.169994,0.131685,9.701602,0.122869,0.058713,9.805704,0.007837,0.007273,0.004638,142.44,-19.08,140.94,261.9461,-0.3309,-0.7652,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,523,2021-05-11 18:52:06:322
0.011971,0.0838,9.711179,0.121463,0.063023,9.805696,-0.006823,0.00544,0.007692,141.9,-18.6,140.46,261.9461,-0.3309,-0.7652,1002.8838,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,533,2021-05-11 18:52:06:332
0.011971,0.0838,9.711179,0.121463,0.063023,9.805696,-0.017208,0.006662,0.016855,141.9,-18.6,140.46,261.9461,-0.3309,-0.7652,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,543,2021-05-11 18:52:06:342
-0.019154,0.05028,9.766247,0.116379,0.063383,9.805755,-0.021484,0.007884,0.019909,141.72,-18.78,140.34,261.9203,-0.3682,-0.7097,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,553,2021-05-11 18:52:06:352
-0.021548,0.071828,9.771035,0.116379,0.063383,9.805755,-0.015375,-0.005555,0.022353,141.72,-18.78,140.34,261.9203,-0.3682,-0.7097,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,564,2021-05-11 18:52:06:363
0.0,0.076617,9.735122,0.106496,0.062261,9.805875,-0.002547,-0.034877,0.02052,141.78,-19.08,140.1,261.9203,-0.3682,-0.7097,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,573,2021-05-11 18:52:06:372
0.028731,0.086194,9.830893,0.106496,0.062261,9.805875,-0.003158,-0.048927,0.015022,141.78,-19.08,140.1,261.9203,-0.3682,-0.7097,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,584,2021-05-11 18:52:06:383
0.028731,0.086194,9.830893,0.101897,0.064398,9.805909,-0.003158,-0.048927,0.015022,141.9,-18.66,140.64,261.9344,-0.3638,-0.6222,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,593,2021-05-11 18:52:06:392
0.134079,0.069434,9.91948,0.101897,0.064398,9.805909,0.004783,-0.041596,0.008914,141.9,-18.66,140.64,261.9344,-0.3638,-0.6222,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,603,2021-05-11 18:52:06:402
0.117319,0.011971,9.93624,0.100488,0.067894,9.805901,0.012724,-0.01594,0.010135,142.5,-19.02,141.66,261.9344,-0.3638,-0.6222,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,613,2021-05-11 18:52:06:412
0.136474,-0.011971,9.931452,0.100488,0.067894,9.805901,0.010281,-0.010442,0.007692,142.5,-19.02,141.66,261.9344,-0.3638,-0.6222,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,623,2021-05-11 18:52:06:422
0.126897,-0.002394,9.957788,0.098107,0.067885,9.805924,0.013946,0.006662,0.012579,142.68,-19.32,141.66,261.962,-0.3966,-0.5732,1002.8845,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,633,2021-05-11 18:52:06:432
0.126897,-0.002394,9.957788,0.098107,0.067885,9.805924,0.018833,0.01216,0.017466,142.68,-19.32,141.66,261.962,-0.3966,-0.5732,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,642,2021-05-11 18:52:06:441
0.117319,0.057463,9.845258,0.095038,0.06634,9.805965,0.020666,0.007884,0.018688,142.14,-18.84,140.76,261.962,-0.3966,-0.5732,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,653,2021-05-11 18:52:06:452
0.189148,0.086194,9.713573,0.095038,0.06634,9.805965,0.017611,-0.014107,0.008303,142.14,-18.84,140.76,261.962,-0.3966,-0.5732,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,663,2021-05-11 18:52:06:462
0.189148,0.086194,9.713573,0.098036,0.06652,9.805935,0.001118,-0.026935,9.72E-4,141.36,-19.02,140.1,261.8668,-0.3876,-0.5553,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,673,2021-05-11 18:52:06:472
0.136474,0.088588,9.77343,0.098036,0.06652,9.805935,-0.001936,-0.026325,-0.001471,141.36,-19.02,140.1,261.8668,-0.3876,-0.5553,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,683,2021-05-11 18:52:06:482
0.031126,0.074223,9.751882,0.105619,0.065508,9.805862,0.001118,-0.022659,0.002194,141.12,-19.32,140.4,261.8668,-0.3876,-0.5553,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,693,2021-05-11 18:52:06:492
0.069434,0.088588,9.670476,0.105619,0.065508,9.805862,0.001118,-0.022659,0.002194,141.12,-19.32,140.4,261.8668,-0.3876,-0.5553,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,702,2021-05-11 18:52:06:501
0.148445,0.090982,9.675264,0.108155,0.066339,9.805829,-0.004991,-0.025714,0.00647,141.66,-19.26,140.82,261.9163,-0.3827,-0.6171,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,713,2021-05-11 18:52:06:512
0.148445,0.090982,9.675264,0.108155,0.066339,9.805829,-0.007434,-0.020216,0.003416,141.66,-19.26,140.82,261.9163,-0.3827,-0.6171,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,723,2021-05-11 18:52:06:522
0.217879,0.071828,9.833286,0.112646,0.066897,9.805775,0.007227,0.001775,0.002194,141.3,-19.26,140.7,261.9163,-0.3827,-0.6171,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,733,2021-05-11 18:52:06:532
0.153234,0.023943,9.763853,0.112646,0.066897,9.805775,0.018833,0.01949,0.005859,141.3,-19.26,140.7,261.9163,-0.3827,-0.6171,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,743,2021-05-11 18:52:06:542
0.090982,0.124502,9.680053,0.112646,0.066897,9.805775,0.018833,0.010327,0.003416,141.3,-19.26,140.7,261.9163,-0.3827,-0.6171,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,753,2021-05-11 18:52:06:552
0.107742,0.143657,9.692024,0.112784,0.069598,9.805754,0.018833,-0.002501,-0.002082,141.3,-19.44,140.7,261.8448,-0.3909,-0.6582,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,763,2021-05-11 18:52:06:562
0.110137,0.03352,9.689631,0.113819,0.07533,9.8057,0.009059,0.006662,-2.49E-4,141.9,-19.56,140.58,261.8448,-0.3909,-0.6582,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,773,2021-05-11 18:52:06:572
0.110137,0.03352,9.689631,0.113819,0.07533,9.8057,-0.014765,0.018879,0.004027,141.9,-19.56,140.58,261.8448,-0.3909,-0.6582,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,782,2021-05-11 18:52:06:581
0.076617,-0.002394,9.811738,0.11094,0.073776,9.805745,-0.033701,0.024988,0.008914,142.26,-19.86,140.94,261.4525,-0.4401,-0.665,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,793,2021-05-11 18:52:06:592
0.117319,-0.019154,9.957788,0.11094,0.073776,9.805745,-0.037367,0.024988,0.016244,142.26,-19.86,140.94,261.4525,-0.4401,-0.665,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,803,2021-05-11 18:52:06:602
0.117319,-0.019154,9.957788,0.11094,0.073776,9.805745,-0.017208,0.003608,0.01319,142.26,-19.86,140.94,261.4525,-0.4401,-0.665,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,813,2021-05-11 18:52:06:612
0.256187,0.086194,10.108628,0.107308,0.063671,9.805857,0.013335,-6.68E-4,0.005249,141.9,-19.8,141.24,261.4525,-0.4401,-0.665,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,824,2021-05-11 18:52:06:623
0.304073,0.107742,9.979338,0.115606,0.063296,9.805764,0.035937,-0.007388,-0.003304,141.3,-19.44,140.52,261.8684,-0.372,-0.627,1002.8818,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,833,2021-05-11 18:52:06:632
0.160416,0.107742,9.885961,0.115606,0.063296,9.805764,0.03777,-0.00922,-0.006358,141.3,-19.44,140.52,261.8684,-0.372,-0.627,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,844,2021-05-11 18:52:06:643
0.160416,0.107742,9.885961,0.129923,0.071233,9.805531,0.032272,-0.006777,9.72E-4,142.08,-18.72,140.64,261.8684,-0.372,-0.627,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,853,2021-05-11 18:52:06:652
0.06704,0.064645,9.840469,0.129923,0.071233,9.805531,0.027385,0.018879,0.015633,142.08,-18.72,140.64,261.8684,-0.372,-0.627,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,863,2021-05-11 18:52:06:662
0.057463,0.088588,9.75667,0.129923,0.071233,9.805531,0.013946,0.026821,0.017466,142.38,-18.72,140.82,261.8618,-0.4162,-0.7591,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,873,2021-05-11 18:52:06:672
0.064645,0.059857,9.749487,0.134802,0.07668,9.805424,0.005394,0.020712,0.021742,142.38,-18.72,140.82,261.8618,-0.4162,-0.7591,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,883,2021-05-11 18:52:06:682
0.088588,0.129291,9.854836,0.130113,0.07811,9.805476,0.004783,0.023155,0.018688,141.66,-19.26,140.46,261.8618,-0.4162,-0.7591,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,893,2021-05-11 18:52:06:692
0.088588,0.129291,9.854836,0.130113,0.07811,9.805476,0.013946,0.01949,0.014412,141.66,-19.26,140.46,261.8618,-0.4162,-0.7591,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,904,2021-05-11 18:52:06:703
0.086194,0.107742,9.847652,0.124345,0.081169,9.805526,0.013946,0.01949,0.014412,141.84,-19.2,140.58,261.8215,-0.4564,-0.7602,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,913,2021-05-11 18:52:06:712
0.06704,0.079011,9.802161,0.124345,0.081169,9.805526,0.021276,0.017047,0.010135,141.84,-19.2,140.58,261.8215,-0.4564,-0.7602,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,923,2021-05-11 18:52:06:722
0.110137,0.112531,9.852441,0.119047,0.086411,9.805547,0.017611,5.53E-4,0.007081,142.44,-19.8,140.82,261.8215,-0.4564,-0.7602,1002.8801,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,933,2021-05-11 18:52:06:732
0.110137,0.112531,9.852441,0.119047,0.086411,9.805547,0.017,-0.011053,0.00647,142.44,-19.8,140.82,261.8215,-0.4564,-0.7602,1002.884,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,943,2021-05-11 18:52:06:742
0.203513,0.138868,9.866806,0.118472,0.091295,9.80551,0.018222,-6.68E-4,0.002805,142.44,-19.56,140.46,261.3876,-0.5049,-0.6956,1002.884,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,953,2021-05-11 18:52:06:752
0.167599,0.124502,9.91948,0.118472,0.091295,9.80551,0.020055,0.012771,0.00647,142.44,-19.56,140.46,261.3876,-0.5049,-0.6956,1002.884,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,963,2021-05-11 18:52:06:762
0.167599,0.124502,9.91948,0.120067,0.097517,9.80543,0.02372,0.023766,0.004638,142.26,-19.32,140.22,261.3876,-0.5049,-0.6956,1002.884,55.81401,37.500248,206.5155,NaN,,0.0,6.0,,19 / 22,,973,2021-05-11 18:52:06:772
