ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
-0.035914,-0.01676,9.859624,0.000814,0.005243,-0.002308,-19.44,-13.26,-48.48,124.2601,0.0726,0.209,13
-0.038308,0,9.873989,-0.00224,0.000967,-0.000475,-19.44,-13.26,-48.48,124.2601,0.0726,0.209,24
-0.038308,0,9.873989,-0.001629,-0.002698,-0.002308,-19.74,-13.08,-47.58,124.2601,0.0726,0.209,34
-0.038308,-0.01676,9.885961,0.002036,0.002189,0.000136,-19.74,-13.08,-47.58,124.2601,0.0726,0.209,43
-0.038308,-0.009577,9.873989,-0.000407,0.002189,0.000746,-19.92,-13.32,-47.1,122.9197,0.0749,0.213,53
-0.043097,0,9.862018,-0.00224,-0.000866,-0.00353,-19.92,-13.32,-47.1,122.9197,0.0749,0.213,64
-0.043097,0,9.862018,-0.000407,-0.000255,-0.001697,-19.26,-13.26,-46.86,122.9197,0.0749,0.213,73
-0.028731,-0.007183,9.876384,0.001425,0.001578,-0.001697,-19.26,-13.26,-46.86,122.9197,0.0749,0.213,84
-0.021548,0.002394,9.878778,0.000203,-0.000866,-0.000475,-19.44,-13.26,-47.1,124.2635,0.0762,0.2134,94
-0.026337,-0.028731,9.890749,0.000814,-0.003309,0.001968,-19.44,-13.26,-47.1,124.2635,0.0762,0.2134,104
-0.026337,-0.009577,9.885961,0.001425,-0.002087,0.001357,-19.56,-13.44,-47.4,124.2635,0.0762,0.2134,113
-0.040703,-0.014366,9.876384,-0.001629,0.001578,-0.001697,-19.56,-13.44,-47.4,124.2635,0.0762,0.2134,124
-0.040703,-0.014366,9.876384,-0.002851,-0.000255,-0.00414,-18.96,-13.8,-47.7,126.2458,0.0699,0.2105,133
-0.038308,0.009577,9.878778,-0.001018,-0.000255,-0.002308,-18.96,-13.8,-47.7,126.2458,0.0699,0.2105,144
-0.028731,-0.021548,9.900327,-0.001629,0.002189,-0.000475,-19.56,-13.32,-48.06,126.2458,0.0699,0.2105,153
-0.045491,-0.011971,9.866806,-0.00224,0.002189,0.000746,-19.56,-13.32,-48.06,126.2458,0.0699,0.2105,164
-0.047885,-0.019154,9.876384,-0.001018,-0.00392,0.000746,-20.46,-13.02,-47.7,122.9153,0.0682,0.2047,174
-0.047885,-0.019154,9.876384,-0.001018,-0.00392,0.000746,-20.46,-13.02,-47.7,122.9153,0.0682,0.2047,183
-0.035914,-0.014366,9.914692,-0.000407,-0.000255,0.001357,-19.98,-13.86,-47.82,122.9153,0.0682,0.2047,194
-0.064645,0.009577,9.866806,0.000814,0.0028,-0.000475,-19.98,-13.86,-47.82,122.9153,0.0682,0.2047,203
-0.023943,-0.002394,9.878778,0.002647,-0.000866,0.001357,-19.56,-13.32,-48.12,122.9169,0.0714,0.2081,214
-0.028731,-0.004789,9.900327,-0.001018,-0.001476,-0.001697,-19.56,-13.32,-48.12,122.9169,0.0714,0.2081,224
-0.028731,-0.004789,9.900327,-0.001018,-0.001476,-0.001697,-19.56,-13.32,-48.12,122.9169,0.0714,0.2081,234
-0.03352,-0.002394,9.893144,-0.000407,-0.000866,-0.001086,-20.04,-12.96,-47.4,122.9169,0.0714,0.2081,244
-0.03352,-0.002394,9.893144,-0.000407,-0.000866,-0.001086,-20.04,-12.96,-47.4,122.9169,0.0714,0.2081,253
-0.035914,-0.011971,9.897932,-0.000407,-0.002087,-0.002308,-20.1,-13.38,-48.06,122.9163,0.0692,0.2052,264
-0.035914,-0.011971,9.897932,-0.000407,-0.002087,-0.002308,-20.1,-13.38,-48.06,122.9163,0.0692,0.2052,273
-0.035914,-0.011971,9.897932,-0.000407,-0.002087,-0.002308,-20.1,-13.38,-48.06,122.9163,0.0692,0.2052,284
-0.035914,-0.011971,9.897932,-0.000407,-0.002087,-0.002308,-20.1,-13.38,-48.06,122.9163,0.0692,0.2052,294
-0.03352,-0.007183,9.878778,-0.001018,-0.000255,-0.001086,-20.4,-13.26,-48.06,122.9229,0.0724,0.204,304
-0.031126,0.011971,9.881172,0.000203,0.0028,0.001357,-20.4,-13.26,-48.06,122.9229,0.0724,0.204,313
-0.031126,0.011971,9.881172,0.000203,0.000356,0.001357,-20.28,-13.44,-47.16,122.9229,0.0724,0.204,323
-0.047885,-0.004789,9.895537,-0.001018,-0.000866,0.000746,-20.28,-13.44,-47.16,122.9229,0.0724,0.204,333
-0.028731,-0.01676,9.888355,-0.001018,-0.000255,0.001357,-20.76,-13.26,-46.86,121.6657,0.068,0.204,343
-0.03352,-0.014366,9.905115,-0.001018,0.000967,0.000136,-20.76,-13.26,-46.86,121.6657,0.068,0.204,354
-0.040703,-0.009577,9.890749,0.000203,0.000356,0.001968,-20.7,-13.02,-46.74,121.6657,0.068,0.204,364
-0.040703,-0.009577,9.890749,-0.000407,-0.00392,-0.001086,-20.7,-13.02,-46.74,121.6657,0.068,0.204,374
-0.055068,-0.023943,9.905115,-0.001018,0.002189,0.003801,-20.1,-12.9,-46.62,122.9097,0.062,0.2025,384
-0.045491,0,9.90272,-0.003462,-0.000866,-0.001086,-20.1,-12.9,-46.62,122.9097,0.062,0.2025,393
-0.045491,-0.021548,9.876384,-0.000407,-0.000255,0.000746,-20.52,-13.74,-46.98,122.9097,0.062,0.2025,403
-0.045491,-0.021548,9.876384,0.001425,-0.000866,0.000136,-20.52,-13.74,-46.98,122.9097,0.062,0.2025,413
-0.031126,-0.009577,9.890749,0.000203,0.000356,-0.002308,-20.34,-13.44,-47.1,122.9062,0.0612,0.2045,423
-0.043097,-0.021548,9.883567,-0.00224,-0.000255,-0.002919,-20.34,-13.44,-47.1,122.9062,0.0612,0.2045,434
-0.03352,-0.01676,9.897932,0.002647,-0.000255,-0.000475,-19.68,-13.32,-47.34,122.9062,0.0612,0.2045,444
-0.035914,-0.01676,9.905115,-0.000407,0.0028,0.002579,-19.68,-13.32,-47.34,122.9062,0.0612,0.2045,454
-0.035914,-0.01676,9.905115,0.003258,0.008297,-0.001086,-19.8,-13.56,-47.28,124.8618,0.0653,0.212,463
-0.05028,-0.007183,9.881172,0.000814,-0.000255,-0.001086,-19.8,-13.56,-47.28,124.8618,0.0653,0.212,473
-0.03352,-0.026337,9.883567,-0.000407,-0.000866,0.000136,-20.04,-13.56,-46.98,124.8618,0.0653,0.212,484
-0.019154,-0.009577,9.893144,0.000203,0.002189,-0.001697,-20.04,-13.56,-46.98,124.8618,0.0653,0.212,493
-0.043097,-0.009577,9.895537,-0.000407,0.001578,-0.001697,-19.92,-13.2,-47.7,122.9056,0.0671,0.212,503
-0.043097,-0.009577,9.895537,-0.002851,-0.002087,-0.001697,-19.92,-13.2,-47.7,122.9056,0.0671,0.212,513
-0.028731,-0.011971,9.895537,-0.001629,0.000356,-0.002919,-19.86,-12.96,-47.58,122.9056,0.0671,0.212,524
-0.038308,-0.011971,9.881172,-0.001629,0.000356,-0.002919,-19.86,-12.96,-47.58,122.9056,0.0671,0.212,534
-0.031126,-0.019154,9.873989,-0.004073,-0.001476,-0.001697,-19.8,-13.08,-47.64,122.9065,0.0659,0.2092,544
-0.055068,-0.004789,9.885961,-0.001018,0.000967,0.001357,-19.8,-13.08,-47.64,122.9065,0.0659,0.2092,554
-0.055068,-0.004789,9.885961,0.000814,0.002189,0.001968,-20.16,-13.26,-47.76,122.9065,0.0659,0.2092,563
-0.031126,-0.011971,9.869201,0.000203,0.001578,0.001357,-20.16,-13.26,-47.76,122.9065,0.0659,0.2092,573
-0.055068,-0.009577,9.888355,0.001425,0.000967,-0.000475,-19.92,-13.56,-47.7,124.8602,0.0669,0.2134,584
-0.057463,0,9.895537,-0.001018,-0.000866,0.001968,-19.92,-13.56,-47.7,124.8602,0.0669,0.2134,593
-0.043097,-0.026337,9.905115,-0.001629,-0.000255,-0.000475,-19.74,-13.26,-47.94,124.8602,0.0669,0.2134,603
-0.043097,-0.026337,9.905115,-0.001018,0.000967,-0.001086,-19.74,-13.26,-47.94,124.8602,0.0669,0.2134,613
-0.040703,-0.035914,9.888355,-0.001629,0.000356,0.002579,-20.16,-13.02,-47.82,122.9083,0.0721,0.2172,624
-0.047885,-0.021548,9.890749,-0.000407,0.001578,0.000136,-20.16,-13.02,-47.82,122.9083,0.0721,0.2172,633
-0.047885,-0.019154,9.893144,-0.000407,0.002189,-0.001697,-20.64,-13.68,-47.34,122.9083,0.0721,0.2172,644
-0.055068,-0.014366,9.895537,0.000203,0.000967,-0.001697,-20.64,-13.68,-47.34,122.9083,0.0721,0.2172,653
-0.055068,-0.014366,9.895537,-0.004684,-0.001476,0.000746,-20.94,-13.62,-47.76,123.5786,0.079,0.225,663
-0.038308,-0.021548,9.893144,-0.001629,0.000356,-0.002919,-20.94,-13.62,-47.76,123.5786,0.079,0.225,673
-0.055068,-0.01676,9.873989,0.001425,0.002189,-0.001086,-20.58,-12.9,-47.88,123.5786,0.079,0.225,684
-0.035914,-0.002394,9.895537,-0.001629,0.000967,0.000136,-20.58,-12.9,-47.88,123.5786,0.079,0.225,694
-0.052674,-0.009577,9.893144,0.001425,0.000356,-0.001086,-20.34,-12.72,-47.46,122.9095,0.0782,0.2277,704
-0.052674,-0.009577,9.893144,0.002036,0.000967,0.001357,-20.34,-12.72,-47.46,122.9095,0.0782,0.2277,713
-0.043097,-0.026337,9.895537,-0.000407,0.000356,0.000746,-20.1,-13.02,-47.46,122.9095,0.0782,0.2277,723
-0.021548,-0.004789,9.895537,-0.000407,0.004021,-0.000475,-20.1,-13.02,-47.46,122.9095,0.0782,0.2277,734
-0.06704,0.002394,9.907509,-0.001629,-0.001476,-0.002308,-19.8,-13.08,-47.22,122.9117,0.0795,0.2275,745
-0.055068,-0.009577,9.893144,0.003258,0.000356,0.001357,-19.8,-13.08,-47.22,122.9117,0.0795,0.2275,754
-0.057463,-0.007183,9.900327,-0.001018,0.001578,-0.002308,-19.68,-12.66,-47.76,122.9117,0.0795,0.2275,764
-0.057463,-0.007183,9.900327,0.003258,0.001578,-0.002308,-19.68,-12.66,-47.76,122.9117,0.0795,0.2275,773
-0.031126,-0.004789,9.895537,-0.000407,-0.004531,0.000136,-19.62,-13.14,-47.58,122.9044,0.0791,0.2314,784
-0.014366,-0.028731,9.890749,-0.001629,0.000967,-0.001697,-19.62,-13.14,-47.58,122.9044,0.0791,0.2314,794
-0.03352,-0.009577,9.883567,-0.000407,-0.001476,0.000746,-19.92,-13.38,-47.16,122.9044,0.0791,0.2314,804
-0.035914,-0.002394,9.885961,0.002036,-0.000255,-0.001697,-19.92,-13.38,-47.16,122.9044,0.0791,0.2314,814
-0.035914,-0.002394,9.885961,0.002036,-0.000255,-0.001697,-19.86,-13.2,-47.76,122.9005,0.0786,0.2344,823
-0.031126,-0.009577,9.885961,-0.000407,-0.000255,-0.001086,-19.86,-13.2,-47.76,122.9005,0.0786,0.2344,834
-0.043097,-0.014366,9.914692,0.000814,-0.001476,-0.002919,-19.56,-13.44,-47.7,122.9005,0.0786,0.2344,843
-0.043097,-0.014366,9.914692,0.000814,-0.000866,-0.001697,-19.56,-13.44,-47.7,122.9005,0.0786,0.2344,853
-0.035914,-0.019154,9.888355,0.000814,-0.002087,0.000136,-20.1,-14.16,-47.7,122.9005,0.0786,0.2344,864
-0.03352,-0.011971,9.873989,-0.001629,-0.000866,0.000136,-19.68,-13.44,-47.58,122.8996,0.0792,0.2361,873
-0.026337,-0.035914,9.897932,-0.00224,0.000967,-0.001086,-19.68,-13.44,-47.58,122.8996,0.0792,0.2361,884
-0.055068,-0.007183,9.90272,0.000814,0.001578,-0.002308,-19.5,-13.2,-47.28,122.8996,0.0792,0.2361,893
-0.021548,-0.023943,9.921875,-0.001018,0.000356,0.000746,-19.5,-13.2,-47.28,122.8996,0.0792,0.2361,904
-0.021548,-0.023943,9.921875,-0.000407,0.000967,-0.001086,-19.62,-13.5,-47.1,122.9018,0.0792,0.2364,913
-0.040703,-0.023943,9.888355,-0.000407,0.000967,-0.001086,-19.62,-13.5,-47.1,122.9018,0.0792,0.2364,923
-0.031126,-0.002394,9.888355,0.000814,-0.001476,0.001968,-19.56,-13.5,-47.16,122.9018,0.0792,0.2364,933
-0.028731,-0.026337,9.897932,-0.00224,-0.000866,0.001357,-19.56,-13.5,-47.16,122.9018,0.0792,0.2364,943
-0.035914,-0.007183,9.895537,0.000814,0.001578,-0.002919,-19.86,-13.44,-47.7,122.9006,0.0798,0.2362,954
-0.035914,-0.007183,9.895537,0.000203,-0.001476,0.001968,-19.86,-13.44,-47.7,122.9006,0.0798,0.2362,963
-0.055068,-0.011971,9.878778,0.001425,0.000967,0.000746,-19.68,-13.5,-48.3,122.9006,0.0798,0.2362,973
-0.045491,-0.01676,9.878778,0.001425,0.000967,0.001968,-19.68,-13.5,-48.3,122.9006,0.0798,0.2362,983
-0.040703,-0.011971,9.888355,-0.001018,-0.000866,0.00319,-19.8,-13.62,-47.76,124.8644,0.0805,0.229,993
-0.038308,0.002394,9.895537,-0.000407,0.000356,-0.001086,-19.8,-13.62,-47.76,124.8644,0.0805,0.229,1004
-0.026337,-0.009577,9.885961,0.000203,-0.001476,-0.002308,-20.04,-13.38,-47.04,124.8644,0.0805,0.229,1014
-0.026337,-0.009577,9.885961,0.001425,-0.000866,0.000136,-20.04,-13.38,-47.04,124.8644,0.0805,0.229,1024
-0.021548,-0.009577,9.888355,-0.001629,0.000356,0.000746,-19.8,-13.32,-47.16,122.9044,0.0775,0.2314,1034
-0.05028,0,9.888355,-0.001629,0.001578,-0.000475,-19.8,-13.32,-47.16,122.9044,0.0775,0.2314,1044
-0.05028,0,9.888355,-0.001018,-0.002698,-0.001697,-19.8,-13.32,-47.16,122.9044,0.0775,0.2314,1054
-0.023943,-0.009577,9.905115,0.000814,-0.000866,0.000136,-19.56,-13.74,-47.64,122.9044,0.0775,0.2314,1064
-0.045491,-0.002394,9.893144,-0.00224,0.001578,0.000746,-19.74,-14.16,-48.12,124.8579,0.0727,0.2237,1074
-0.045491,-0.002394,9.893144,-0.00224,0.001578,0.000746,-19.74,-14.16,-48.12,124.8579,0.0727,0.2237,1083
-0.028731,-0.009577,9.895537,0.002647,-0.00392,-0.001086,-19.68,-14.1,-48.18,124.8579,0.0727,0.2237,1093
-0.035914,-0.01676,9.885961,-0.001018,-0.002087,-0.00353,-19.62,-13.5,-47.7,124.8579,0.0727,0.2237,1103
-0.035914,-0.01676,9.885961,0.000814,0.000356,0.002579,-19.62,-13.5,-47.7,124.8579,0.0727,0.2237,1113
-0.035914,-0.011971,9.885961,0.002036,0.000967,0.000136,-19.38,-13.62,-47.64,126.2469,0.0757,0.2175,1124
-0.038308,-0.007183,9.890749,-0.000407,0.000967,0.000136,-19.38,-13.62,-47.64,126.2469,0.0757,0.2175,1134
-0.028731,0,9.888355,0.001425,0.001578,-0.001086,-19.44,-13.74,-47.46,126.2469,0.0757,0.2175,1144
-0.028731,0.002394,9.883567,-0.001018,0.001578,0.002579,-19.44,-13.74,-47.46,126.2469,0.0757,0.2175,1153
-0.028731,0.002394,9.883567,-0.000407,0.000967,0.000136,-19.32,-13.74,-47.34,126.248,0.0754,0.2187,1164
-0.038308,-0.014366,9.888355,0.000203,-0.002698,0.000746,-19.32,-13.74,-47.34,126.248,0.0754,0.2187,1173
-0.028731,-0.004789,9.893144,-0.000407,0.001578,0.000746,-19.38,-13.8,-47.58,126.248,0.0754,0.2187,1184
-0.031126,-0.004789,9.888355,0.000203,0.00341,-0.000475,-19.38,-13.8,-47.58,126.248,0.0754,0.2187,1194
-0.031126,-0.004789,9.888355,-0.000407,0.002189,-0.002308,-19.86,-13.68,-48.18,124.8668,0.0753,0.2195,1204
-0.043097,-0.004789,9.893144,0.002647,-0.001476,0.000136,-19.86,-13.68,-48.18,124.8668,0.0753,0.2195,1214
-0.028731,-0.021548,9.909904,-0.001018,0.002189,0.000136,-19.98,-13.32,-48.36,124.8668,0.0753,0.2195,1223
-0.05028,-0.021548,9.885961,0.001425,0.000356,0.001357,-19.98,-13.32,-48.36,124.8668,0.0753,0.2195,1234
-0.05028,-0.021548,9.885961,-0.000407,0.000967,0.000746,-19.56,-12.9,-48.42,122.8972,0.0682,0.2213,1244
-0.035914,-0.023943,9.890749,-0.000407,0.000967,0.000746,-19.56,-12.9,-48.42,122.8972,0.0682,0.2213,1254
-0.031126,-0.011971,9.893144,-0.00224,0.001578,-0.001697,-19.8,-12.9,-47.94,122.8972,0.0682,0.2213,1264
-0.040703,-0.026337,9.900327,0.000203,-0.000866,-0.000475,-19.68,-12.96,-47.4,122.8972,0.0682,0.2213,1273
-0.035914,-0.004789,9.893144,0.000814,0.002189,0.000136,-19.68,-12.96,-47.4,122.8972,0.0682,0.2213,1284
-0.035914,-0.004789,9.893144,0.002036,0.002189,0.001968,-19.26,-12.72,-47.28,124.2427,0.0715,0.2248,1293
-0.03352,-0.002394,9.885961,0.000814,0.000967,0.000746,-19.26,-12.72,-47.28,124.2427,0.0715,0.2248,1304
-0.043097,-0.021548,9.885961,0.000814,-0.001476,0.002579,-19.92,-12.72,-46.8,124.2427,0.0715,0.2248,1313
-0.028731,-0.009577,9.893144,-0.001018,0.000356,-0.000475,-19.92,-12.72,-46.8,124.2427,0.0715,0.2248,1323
-0.031126,-0.014366,9.888355,0.000203,0.000356,0.001968,-20.4,-13.14,-46.86,122.9035,0.0768,0.2311,1334
-0.031126,-0.014366,9.888355,0.000203,-0.000255,-0.000475,-20.4,-13.14,-46.86,122.9035,0.0768,0.2311,1344
-0.045491,-0.01676,9.885961,-0.001018,0.002189,-0.000475,-20.34,-13.2,-47.82,122.9035,0.0768,0.2311,1354
-0.038308,-0.011971,9.885961,-0.001018,0.002189,-0.000475,-20.34,-13.2,-47.82,122.9035,0.0768,0.2311,1363
-0.038308,-0.004789,9.893144,-0.000407,0.000356,-0.000475,-20.34,-13.92,-47.94,124.849,0.0756,0.2358,1373
-0.038308,-0.021548,9.895537,-0.001629,0.000356,0.000136,-20.34,-13.92,-47.94,124.849,0.0756,0.2358,1385
-0.038308,-0.021548,9.895537,-0.001629,0.000356,0.000136,-19.8,-13.68,-47.94,124.849,0.0756,0.2358,1393
-0.040703,-0.009577,9.900327,-0.001018,0.000356,0.001357,-19.8,-13.68,-47.94,124.849,0.0756,0.2358,1404
-0.028731,-0.009577,9.888355,0.000203,-0.001476,-0.001086,-19.44,-13.2,-47.4,124.2429,0.0742,0.2287,1413
-0.038308,-0.026337,9.890749,-0.001629,-0.000255,0.000136,-19.44,-13.2,-47.4,124.2429,0.0742,0.2287,1424
-0.035914,0,9.883567,-0.000407,0.000967,0.000746,-19.5,-13.5,-47.82,124.2429,0.0742,0.2287,1433
-0.035914,0,9.883567,0.000814,-0.002087,0.001357,-19.5,-13.5,-47.82,124.2429,0.0742,0.2287,1443
-0.031126,-0.01676,9.905115,-0.000407,-0.000255,-0.000475,-19.44,-13.32,-48.36,124.2492,0.074,0.2205,1453
-0.026337,-0.004789,9.897932,-0.001018,0.000967,0.001968,-19.44,-13.32,-48.36,124.2492,0.074,0.2205,1463
-0.062251,0.002394,9.888355,-0.001018,-0.002698,0.000136,-19.8,-13.68,-47.76,124.2492,0.074,0.2205,1473
-0.031126,-0.01676,9.895537,-0.000407,-0.001476,-0.002919,-19.8,-13.68,-47.76,124.2492,0.074,0.2205,1484
-0.043097,-0.007183,9.885961,-0.001629,-0.000255,-0.001086,-20.1,-14.4,-48,124.8655,0.0743,0.2192,1493
-0.043097,-0.007183,9.885961,-0.002851,-0.000866,-0.000475,-20.1,-14.4,-48,124.8655,0.0743,0.2192,1504
-0.05028,-0.007183,9.883567,-0.001629,-0.002087,-0.001697,-20.76,-13.86,-47.7,124.8655,0.0743,0.2192,1513
-0.026337,0.004789,9.888355,-0.000407,-0.000255,0.000746,-20.76,-13.86,-47.7,124.8655,0.0743,0.2192,1524
-0.035914,-0.009577,9.883567,-0.000407,0.002189,-0.001086,-20.7,-13.14,-47.58,121.6605,0.0745,0.2178,1534
-0.035914,-0.014366,9.907509,-0.001018,-0.000255,-0.00353,-20.7,-13.14,-47.58,121.6605,0.0745,0.2178,1544
-0.035914,-0.014366,9.907509,-0.001018,-0.000255,-0.00353,-20.16,-13.38,-47.7,121.6605,0.0745,0.2178,1553
-0.028731,-0.026337,9.873989,-0.001629,-0.000866,0.000136,-20.16,-13.38,-47.7,121.6605,0.0745,0.2178,1563
-0.043097,-0.004789,9.895537,-0.001629,0.000967,0.001968,-20.64,-13.2,-47.34,121.6695,0.0767,0.2143,1574
-0.045491,-0.002394,9.869201,0.000203,0.001578,-0.000475,-20.64,-13.2,-47.34,121.6695,0.0767,0.2143,1584
-0.01676,-0.007183,9.893144,-0.001629,-0.002087,-0.00414,-20.82,-13.38,-47.4,121.6695,0.0767,0.2143,1594
-0.01676,-0.007183,9.893144,-0.000407,0.002189,0.000746,-20.82,-13.38,-47.4,121.6695,0.0767,0.2143,1603
-0.038308,-0.028731,9.888355,0.002036,-0.001476,-0.000475,-20.4,-13.92,-47.16,124.865,0.0747,0.2225,1613
-0.047885,-0.007183,9.885961,-0.000407,-0.000255,0.000136,-20.16,-13.74,-48,124.865,0.0747,0.2225,1623
-0.023943,-0.011971,9.895537,-0.000407,0.000356,-0.001697,-20.16,-13.74,-48,124.865,0.0747,0.2225,1634
-0.05028,-0.007183,9.885961,-0.000407,0.000356,-0.001697,-20.22,-13.56,-47.64,124.865,0.0747,0.2225,1644
-0.05028,-0.007183,9.885961,-0.001018,0.002189,-0.001086,-20.22,-13.56,-47.64,124.865,0.0747,0.2225,1653
-0.031126,-0.01676,9.878778,-0.002851,-0.002698,-0.002919,-19.5,-13.32,-47.1,124.241,0.0709,0.2255,1664
-0.047885,-0.007183,9.876384,-0.001018,0.005243,0.000746,-19.5,-13.32,-47.1,124.241,0.0709,0.2255,1674
-0.040703,-0.009577,9.900327,0.000203,-0.000255,-0.000475,-19.98,-13.32,-47.28,124.241,0.0709,0.2255,1683
-0.040703,-0.009577,9.900327,0.000203,-0.000255,0.001357,-20.1,-13.2,-47.16,124.241,0.0709,0.2255,1693
-0.03352,0.007183,9.864412,0.000814,0.000356,-0.001086,-20.1,-13.2,-47.16,124.241,0.0709,0.2255,1703
-0.031126,-0.007183,9.888355,-0.001629,0.002189,-0.001086,-20.04,-12.9,-47.64,122.8992,0.0714,0.2244,1714
-0.028731,-0.021548,9.905115,-0.000407,0.000967,-0.002919,-20.04,-12.9,-47.64,122.8992,0.0714,0.2244,1723
-0.038308,-0.014366,9.900327,-0.000407,0.000967,-0.002919,-19.8,-13.74,-47.46,122.8992,0.0714,0.2244,1734
-0.038308,0,9.881172,-0.000407,-0.000255,0.000746,-19.8,-13.74,-47.46,122.8992,0.0714,0.2244,1744
-0.038308,0,9.881172,-0.001018,0.000356,-0.002308,-19.8,-13.44,-47.04,122.893,0.0686,0.2283,1754
-0.035914,-0.023943,9.878778,-0.000407,-0.002698,-0.001086,-19.8,-13.44,-47.04,122.893,0.0686,0.2283,1763
-0.047885,-0.03352,9.890749,0.002036,0.000356,0.000746,-19.8,-13.5,-46.98,122.893,0.0686,0.2283,1773
-0.028731,0.002394,9.873989,-0.002851,-0.001476,0.000136,-19.8,-13.5,-46.98,122.893,0.0686,0.2283,1784
-0.028731,0.002394,9.873989,0.000814,-0.001476,0.000136,-20.1,-13.8,-47.52,124.838,0.066,0.232,1794
-0.040703,-0.002394,9.878778,0.000203,0.000967,0.001968,-20.1,-13.8,-47.52,124.838,0.066,0.232,1804
-0.05028,-0.028731,9.881172,0.000203,-0.002087,-0.001697,-20.4,-12.96,-48.12,124.838,0.066,0.232,1814
-0.05028,-0.028731,9.881172,0.000203,-0.002087,-0.001697,-20.4,-12.96,-48.12,124.838,0.066,0.232,1824
-0.028731,-0.031126,9.895537,0.000814,0.001578,-0.000475,-19.98,-12.78,-48,124.838,0.066,0.232,1833
-0.038308,0.028731,9.895537,0.000814,-0.004531,-0.002308,-20.16,-12.66,-47.28,122.889,0.0686,0.2321,1844
-0.007183,-0.064645,9.905115,-0.003462,0.000356,-0.000475,-20.16,-12.66,-47.28,122.889,0.0686,0.2321,1853
-0.007183,-0.064645,9.905115,0.004479,0.004021,0.000136,-19.98,-12.9,-47.46,122.889,0.0686,0.2321,1863
-0.079011,-0.004789,9.840469,-0.001629,-0.003309,0.000136,-19.98,-12.9,-47.46,122.889,0.0686,0.2321,1874
-0.023943,0.004789,9.912297,-0.001018,-0.000866,-0.001086,-19.92,-13.32,-47.7,122.8975,0.0747,0.2311,1883
-0.043097,-0.040703,9.893144,0.000203,0.001578,-0.001697,-19.92,-13.32,-47.7,122.8975,0.0747,0.2311,1893
-0.043097,-0.040703,9.893144,0.000203,-0.000866,0.000746,-19.68,-13.68,-47.46,122.8975,0.0747,0.2311,1904
-0.028731,0.002394,9.862018,-0.004073,0.001578,-0.002308,-19.68,-13.68,-47.46,122.8975,0.0747,0.2311,1914
-0.028731,0.002394,9.862018,-0.004073,0.001578,-0.002308,-19.68,-13.68,-47.46,122.8975,0.0747,0.2311,1923
-0.026337,-0.035914,9.907509,0.000814,0.000356,0.001357,-19.32,-13.14,-47.52,124.2546,0.0789,0.2231,1934
-0.031126,0.011971,9.862018,0.000814,0.000356,0.001357,-19.68,-12.42,-47.76,124.2546,0.0789,0.2231,1944
-0.043097,-0.021548,9.885961,0.000814,0.000356,0.001357,-19.68,-12.42,-47.76,124.2546,0.0789,0.2231,1954
-0.052674,0.002394,9.914692,-0.000407,0.000356,-0.00414,-19.62,-13.14,-47.34,122.9169,0.0805,0.2242,1963
-0.019154,-0.011971,9.888355,0.000203,0.000356,-0.001086,-19.62,-13.14,-47.34,122.9169,0.0805,0.2242,1977
-0.019154,-0.011971,9.888355,0.000203,0.000356,-0.001086,-19.5,-13.5,-47.64,122.9169,0.0805,0.2242,1983
-0.040703,-0.028731,9.878778,0.002036,-0.000255,-0.001086,-19.5,-13.5,-47.64,122.9169,0.0805,0.2242,1994
-0.021548,-0.002394,9.905115,-0.002851,-0.001476,0.001968,-19.98,-13.44,-48.48,122.9194,0.0783,0.2164,2005
-0.026337,-0.011971,9.895537,-0.001018,-0.001476,-0.002308,-19.98,-13.44,-48.48,122.9194,0.0783,0.2164,2015
-0.026337,-0.011971,9.895537,-0.001018,0.000356,-0.000475,-20.76,-13.62,-47.88,122.9194,0.0783,0.2164,2024
-0.052674,-0.026337,9.869201,-0.001629,0.002189,0.004412,-20.76,-13.62,-47.88,122.9194,0.0783,0.2164,2033
-0.019154,0,9.907509,-0.001629,0.002189,0.004412,-20.64,-13.8,-46.98,123.5908,0.0772,0.2126,2043
-0.045491,-0.011971,9.871595,-0.000407,-0.001476,-0.001086,-20.64,-13.8,-46.98,123.5908,0.0772,0.2126,2054
-0.047885,-0.014366,9.881172,-0.000407,-0.000866,-0.000475,-20.52,-13.56,-46.8,123.5908,0.0772,0.2126,2064
-0.047885,-0.014366,9.881172,-0.000407,-0.000866,-0.000475,-20.52,-13.56,-46.8,123.5908,0.0772,0.2126,2073
-0.023943,-0.002394,9.909904,0.000814,0.002189,-0.001697,-20.46,-13.38,-46.74,123.5908,0.0772,0.2126,2083
-0.040703,-0.021548,9.893144,-0.002851,-0.001476,-0.001086,-20.1,-13.86,-47.34,124.8793,0.0773,0.2133,2094
-0.035914,-0.004789,9.888355,0.000203,-0.000866,0.000136,-20.1,-13.86,-47.34,124.8793,0.0773,0.2133,2104
-0.035914,-0.004789,9.888355,0.000203,-0.000866,0.000136,-19.68,-13.86,-47.16,124.8793,0.0773,0.2133,2113
