ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.385478,0.301679,9.802161,0.426388,0.376893,9.790124,-0.025251,0.001156,-0.023537,-14.16,-3.54,-42.72,100.7027,-2.2476,-2.5061,984.7268,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,3980,2021-05-20 22:06:45:513
0.38069,0.284919,9.778218,0.426388,0.376893,9.790124,-0.020364,-0.00312,-0.031478,-14.16,-3.54,-42.72,100.7027,-2.2476,-2.5061,984.7268,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,3990,2021-05-20 22:06:45:523
0.385478,0.284919,9.75667,0.425383,0.3703,9.79042,-0.023419,-0.001288,-0.0327,-14.16,-3.24,-42.9,100.7027,-2.2476,-2.5061,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4000,2021-05-20 22:06:45:533
0.385478,0.284919,9.75667,0.425383,0.3703,9.79042,-0.023419,-0.001288,-0.0327,-14.16,-3.24,-42.9,100.7027,-2.2476,-2.5061,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4009,2021-05-20 22:06:45:542
0.292102,0.234639,9.785401,0.422824,0.36112,9.790873,-0.036858,0.010319,-0.025369,-14.28,-3.12,-42.96,96.3685,-2.164,-2.4879,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4019,2021-05-20 22:06:45:552
0.189148,0.237033,9.749487,0.422824,0.36112,9.790873,-0.036858,0.022536,-0.011319,-14.28,-3.12,-42.96,96.3685,-2.164,-2.4879,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4029,2021-05-20 22:06:45:562
0.189148,0.237033,9.749487,0.410443,0.345445,9.791965,-0.030749,0.020703,0.003952,-14.04,-2.76,-42.78,96.3685,-2.164,-2.4879,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4039,2021-05-20 22:06:45:572
0.174782,0.301679,9.624985,0.410443,0.345445,9.791965,-0.02403,0.002988,0.020446,-14.04,-2.76,-42.78,96.3685,-2.164,-2.4879,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4050,2021-05-20 22:06:45:583
0.222668,0.323227,9.553157,0.391464,0.332062,9.793205,-0.025251,-0.012894,0.027165,-13.56,-3.6,-43.56,101.3067,-2.0187,-2.4002,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4059,2021-05-20 22:06:45:592
0.301679,0.31365,9.562734,0.391464,0.332062,9.793205,-0.04541,-0.020225,0.033885,-13.56,-3.6,-43.56,101.3067,-2.0187,-2.4002,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4069,2021-05-20 22:06:45:602
0.390267,0.29689,9.732727,0.376824,0.321469,9.794133,-0.071677,-0.020225,0.033885,-13.2,-3.78,-43.68,101.3067,-2.0187,-2.4002,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4079,2021-05-20 22:06:45:612
0.390267,0.29689,9.732727,0.376824,0.321469,9.794133,-0.080229,-0.012283,0.039382,-13.2,-3.78,-43.68,101.3067,-2.0187,-2.4002,984.729,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4090,2021-05-20 22:06:45:623
0.464489,0.258582,9.962578,0.368958,0.306731,9.794906,-0.065568,-0.006175,0.041826,-13.92,-2.76,-42.72,97.2629,-1.8785,-2.2033,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4100,2021-05-20 22:06:45:633
0.445335,0.272947,10.063137,0.368958,0.306731,9.794906,-0.03869,-0.011062,0.036328,-13.92,-2.76,-42.72,97.2629,-1.8785,-2.2033,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4109,2021-05-20 22:06:45:642
0.476461,0.251399,10.048771,0.367285,0.293293,9.79538,0.005292,-0.027555,0.036328,-14.16,-2.94,-42.6,97.2629,-1.8785,-2.2033,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4119,2021-05-20 22:06:45:652
0.476461,0.251399,10.048771,0.367285,0.293293,9.79538,0.005292,-0.027555,0.036328,-14.16,-2.94,-42.6,97.2629,-1.8785,-2.2033,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4129,2021-05-20 22:06:45:662
0.521952,0.351958,9.955395,0.375916,0.290915,9.795123,0.031559,-0.041605,0.036328,-14.28,-2.94,-43.14,97.8097,-1.7138,-2.1473,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4139,2021-05-20 22:06:45:672
0.555472,0.402238,9.823709,0.375916,0.290915,9.795123,0.040722,-0.040994,0.028998,-14.28,-2.94,-43.14,97.8097,-1.7138,-2.1473,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4150,2021-05-20 22:06:45:683
0.52674,0.466884,9.720756,0.392772,0.299281,9.79421,0.033392,-0.040994,0.022278,-14.46,-2.52,-43.26,97.8097,-1.7138,-2.1473,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4159,2021-05-20 22:06:45:692
0.581809,0.462095,9.713573,0.392772,0.299281,9.79421,0.019342,-0.034885,0.019835,-14.46,-2.52,-43.26,97.8097,-1.7138,-2.1473,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4169,2021-05-20 22:06:45:702
0.581809,0.462095,9.713573,0.405653,0.306739,9.793454,0.001627,-0.028166,0.018613,-14.04,-2.76,-43.08,97.7544,-1.7488,-2.2965,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4179,2021-05-20 22:06:45:712
0.634483,0.459701,9.799767,0.405653,0.306739,9.793454,-0.011201,-0.026333,0.007007,-14.04,-2.76,-43.08,97.7544,-1.7488,-2.2965,984.7295,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4189,2021-05-20 22:06:45:722
0.620117,0.421392,9.921875,0.411233,0.30598,9.793244,-0.010591,-0.015338,-0.003378,-14.16,-2.34,-43.08,97.7544,-1.7488,-2.2965,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4199,2021-05-20 22:06:45:732
0.636877,0.418998,9.90272,0.411233,0.30598,9.793244,-2.06E-4,-0.005564,-0.008876,-14.16,-2.34,-43.08,97.7544,-1.7488,-2.2965,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4209,2021-05-20 22:06:45:742
0.636877,0.418998,9.90272,0.413495,0.305146,9.793176,0.012011,-0.006785,-0.027813,-14.82,-2.22,-42.48,92.9007,-1.788,-2.4045,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4219,2021-05-20 22:06:45:752
0.64406,0.445335,9.821315,0.413495,0.305146,9.793176,0.014455,-0.003731,-0.049804,-14.82,-2.22,-42.48,92.9007,-1.788,-2.4045,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4230,2021-05-20 22:06:45:763
0.572232,0.402238,9.763853,0.414675,0.308371,9.793026,0.016288,-0.005564,-0.060189,-14.82,-2.7,-42.12,92.9007,-1.788,-2.4045,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4239,2021-05-20 22:06:45:772
0.426181,0.328016,9.718362,0.414675,0.308371,9.793026,0.008957,-0.002509,-0.058356,-14.82,-2.7,-42.12,92.9007,-1.788,-2.4045,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4249,2021-05-20 22:06:45:782
0.426181,0.328016,9.718362,0.415565,0.311766,9.79288,-2.06E-4,5.45E-4,-0.054691,-14.04,-2.94,-42.72,97.6248,-1.802,-2.4247,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4260,2021-05-20 22:06:45:793
0.416604,0.311256,9.684841,0.415565,0.311766,9.79288,-0.00998,0.002377,-0.052247,-14.04,-2.94,-42.72,97.6248,-1.802,-2.4247,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4269,2021-05-20 22:06:45:802
0.383084,0.275342,9.660899,0.415123,0.312358,9.792879,-0.012423,-6.77E-4,-0.045528,-13.8,-2.7,-42.78,97.6248,-1.802,-2.4247,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4279,2021-05-20 22:06:45:812
0.38069,0.268159,9.737515,0.415123,0.312358,9.792879,-0.008758,-0.006175,-0.041252,-13.8,-2.7,-42.78,97.6248,-1.802,-2.4247,984.7319,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4289,2021-05-20 22:06:45:822
0.38069,0.268159,9.737515,0.414946,0.31022,9.792954,-0.008758,-0.006175,-0.041252,-13.98,-2.04,-42.6,92.8783,-1.8253,-2.4273,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4299,2021-05-20 22:06:45:832
0.36393,0.265765,9.737515,0.414946,0.31022,9.792954,4.05E-4,-0.010451,-0.038808,-13.98,-2.04,-42.6,92.8783,-1.8253,-2.4273,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4309,2021-05-20 22:06:45:842
0.445335,0.205908,9.708784,0.416893,0.309911,9.792882,-0.003871,-0.01717,-0.029645,-13.98,-2.46,-42.6,92.8783,-1.8253,-2.4273,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4319,2021-05-20 22:06:45:852
0.466884,0.241822,9.778218,0.416893,0.309911,9.792882,-0.013645,-0.010451,-0.02598,-13.98,-2.46,-42.6,92.8783,-1.8253,-2.4273,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4330,2021-05-20 22:06:45:863
0.462095,0.22985,9.735122,0.422754,0.306977,9.792724,-0.011201,-0.001899,-0.026591,-13.86,-3.24,-42.72,97.5988,-1.811,-2.4377,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4339,2021-05-20 22:06:45:872
0.462095,0.22985,9.735122,0.422754,0.306977,9.792724,-0.013034,-0.002509,-0.023537,-13.86,-3.24,-42.72,97.5988,-1.811,-2.4377,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4349,2021-05-20 22:06:45:882
0.442941,0.258582,9.780613,0.429635,0.299951,9.792642,-0.013645,-0.005564,-0.023537,-14.1,-3.12,-42.66,97.5988,-1.811,-2.4377,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4360,2021-05-20 22:06:45:893
0.411815,0.306467,9.79019,0.429635,0.299951,9.792642,-0.002649,-0.012894,-0.019261,-14.1,-3.12,-42.66,97.5988,-1.811,-2.4377,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4369,2021-05-20 22:06:45:902
0.442941,0.356747,9.761458,0.434838,0.295204,9.792556,0.002848,-0.012894,-0.015595,-13.92,-2.46,-42.96,93.1516,-1.7527,-2.5121,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4379,2021-05-20 22:06:45:912
0.459701,0.387873,9.672871,0.434838,0.295204,9.792556,0.001016,-0.011672,-0.01865,-13.92,-2.46,-42.96,93.1516,-1.7527,-2.5121,984.7202,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4389,2021-05-20 22:06:45:922
0.459701,0.387873,9.672871,0.438088,0.296952,9.792358,-0.008758,-0.015948,-0.018039,-13.5,-2.7,-42.78,93.1516,-1.7527,-2.5121,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4399,2021-05-20 22:06:45:932
0.524346,0.361536,9.684841,0.438088,0.296952,9.792358,-0.032582,-0.009229,-0.018039,-13.5,-2.7,-42.78,93.1516,-1.7527,-2.5121,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4409,2021-05-20 22:06:45:942
0.555472,0.320833,9.830893,0.444521,0.29777,9.792044,-0.047242,0.005432,-0.018039,-13.38,-3.12,-42.48,98.7527,-1.7352,-2.5616,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4419,2021-05-20 22:06:45:952
0.6273,0.299284,9.984126,0.444521,0.29777,9.792044,-0.052129,0.014595,-0.023537,-13.38,-3.12,-42.48,98.7527,-1.7352,-2.5616,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4429,2021-05-20 22:06:45:962
0.6273,0.299284,9.984126,0.451658,0.293213,9.791854,-0.029527,0.01826,-0.029645,-13.68,-3.12,-42.6,98.7527,-1.7352,-2.5616,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4439,2021-05-20 22:06:45:972
0.620117,0.306467,10.048771,0.451658,0.293213,9.791854,0.007125,0.01093,-0.04003,-13.68,-3.12,-42.6,98.7527,-1.7352,-2.5616,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4449,2021-05-20 22:06:45:982
0.548289,0.339987,9.909904,0.461657,0.293633,9.791375,0.028505,-0.004953,-0.044306,-14.52,-3.06,-42.42,97.5243,-1.7134,-2.6409,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4459,2021-05-20 22:06:45:992
0.517163,0.368718,9.696813,0.461657,0.293633,9.791375,0.03217,-0.015338,-0.041252,-14.52,-3.06,-42.42,97.5243,-1.7134,-2.6409,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4469,2021-05-20 22:06:46:002
0.517163,0.395055,9.57231,0.474539,0.30399,9.790443,0.015066,-0.01717,-0.042473,-14.16,-3.54,-42.3,97.5243,-1.7134,-2.6409,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4480,2021-05-20 22:06:46:013
0.517163,0.395055,9.57231,0.474539,0.30399,9.790443,-0.016088,-0.008618,-0.042473,-14.16,-3.54,-42.3,97.5243,-1.7134,-2.6409,984.7161,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4490,2021-05-20 22:06:46:023
0.517163,0.399844,9.598648,0.486776,0.314386,9.789515,-0.016088,-0.008618,-0.042473,-13.5,-3.36,-42.72,98.5936,-1.7764,-2.7749,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4499,2021-05-20 22:06:46:032
0.512375,0.387873,9.680053,0.486776,0.314386,9.789515,-0.042966,0.00421,-0.038197,-13.5,-3.36,-42.72,98.5936,-1.7764,-2.7749,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4510,2021-05-20 22:06:46:043
0.512375,0.387873,9.680053,0.493968,0.31786,9.789042,-0.050297,-0.009229,-0.038197,-13.8,-2.76,-43.14,98.5936,-1.7764,-2.7749,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4519,2021-05-20 22:06:46:052
0.536318,0.33041,9.842864,0.493968,0.31786,9.789042,-0.040523,-0.011672,-0.040641,-13.8,-2.76,-43.14,98.5936,-1.7764,-2.7749,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4529,2021-05-20 22:06:46:062
0.512375,0.34717,9.998491,0.502092,0.318669,9.788603,-0.014867,-0.015948,-0.04736,-14.16,-3.36,-42.66,97.6338,-1.8574,-2.8888,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4540,2021-05-20 22:06:46:073
0.483644,0.332804,9.821315,0.502092,0.318669,9.788603,0.016898,-0.024501,-0.055302,-14.16,-3.36,-42.66,97.6338,-1.8574,-2.8888,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4549,2021-05-20 22:06:46:082
0.483644,0.332804,9.821315,0.508564,0.325405,9.788047,0.024229,-0.035496,-0.057745,-14.4,-3.3,-42.3,97.6338,-1.8574,-2.8888,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4560,2021-05-20 22:06:46:093
0.423787,0.356747,9.687236,0.508564,0.325405,9.788047,0.017509,-0.042827,-0.058356,-14.4,-3.3,-42.3,97.6338,-1.8574,-2.8888,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4570,2021-05-20 22:06:46:103
0.383084,0.359141,9.593859,0.51317,0.334491,9.7875,4.05E-4,-0.040994,-0.048582,-14.16,-2.76,-42.78,97.5116,-1.9015,-2.9743,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4579,2021-05-20 22:06:46:112
0.409421,0.33041,9.584282,0.51317,0.334491,9.7875,-0.020975,-0.037329,-0.04003,-14.16,-2.76,-42.78,97.5116,-1.9015,-2.9743,984.7229,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4589,2021-05-20 22:06:46:122
0.486038,0.323227,9.665688,0.512603,0.33886,9.787379,-0.047242,-0.024501,-0.037587,-13.98,-2.76,-42.66,97.5116,-1.9015,-2.9743,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4600,2021-05-20 22:06:46:133
0.486038,0.323227,9.665688,0.512603,0.33886,9.787379,-0.063736,-0.015338,-0.040641,-13.98,-2.76,-42.66,97.5116,-1.9015,-2.9743,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4609,2021-05-20 22:06:46:142
0.567443,0.275342,9.900327,0.509399,0.333633,9.787726,-0.063736,-0.015338,-0.040641,-14.28,-3.42,-42.48,97.3671,-1.9802,-2.9981,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4620,2021-05-20 22:06:46:153
0.569837,0.244216,10.048771,0.509399,0.333633,9.787726,-0.058238,-0.007396,-0.046139,-14.28,-3.42,-42.48,97.3671,-1.9802,-2.9981,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4629,2021-05-20 22:06:46:162
0.509981,0.208302,10.10384,0.508407,0.322917,9.788137,-0.036247,-0.00984,-0.050415,-14.7,-3.72,-43.32,97.3671,-1.9802,-2.9981,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4640,2021-05-20 22:06:46:173
0.509981,0.208302,10.10384,0.508407,0.322917,9.788137,0.001627,-0.014116,-0.047971,-14.7,-3.72,-43.32,97.3671,-1.9802,-2.9981,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4649,2021-05-20 22:06:46:182
0.462095,0.193936,10.089474,0.508466,0.313656,9.788435,0.014455,-0.016559,-0.043084,-14.64,-3.42,-43.5,96.9704,-1.887,-2.9733,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4659,2021-05-20 22:06:46:192
0.495615,0.234639,9.962578,0.508466,0.313656,9.788435,0.034613,-0.004953,-0.035143,-14.64,-3.42,-43.5,96.9704,-1.887,-2.9733,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4669,2021-05-20 22:06:46:202
0.476461,0.282524,9.732727,0.506163,0.308094,9.788732,0.029116,-0.007396,-0.037587,-14.34,-3.06,-42.72,96.9704,-1.887,-2.9733,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4679,2021-05-20 22:06:46:212
0.512375,0.337593,9.586677,0.504292,0.307074,9.78886,0.015677,-0.011672,-0.035754,-14.64,-3.24,-43.26,96.9704,-1.887,-2.9733,984.7178,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4690,2021-05-20 22:06:46:223
0.512375,0.337593,9.586677,0.504292,0.307074,9.78886,-0.008147,-0.010451,-0.043084,-14.64,-3.24,-43.26,96.9704,-1.887,-2.9733,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4699,2021-05-20 22:06:46:232
0.488432,0.335198,9.577099,0.506006,0.31101,9.788648,-0.023419,-0.002509,-0.042473,-14.52,-3.12,-43.14,97.2003,-1.8174,-2.9592,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4709,2021-05-20 22:06:46:242
0.447729,0.299284,9.665688,0.506006,0.31101,9.788648,-0.03136,-6.77E-4,-0.039419,-14.52,-3.12,-43.14,97.2003,-1.8174,-2.9592,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4720,2021-05-20 22:06:46:253
0.407027,0.241822,9.73991,0.50341,0.305077,9.788968,-0.03136,0.002377,-0.030256,-14.52,-2.88,-42.72,97.2003,-1.8174,-2.9592,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4729,2021-05-20 22:06:46:262
0.407027,0.241822,9.73991,0.500639,0.300622,9.789248,-0.03136,0.002377,-0.030256,-14.58,-3.12,-43.02,97.2003,-1.8174,-2.9592,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4739,2021-05-20 22:06:46:272
0.440547,0.217879,9.802161,0.500639,0.300622,9.789248,-0.018532,-0.008007,-0.024758,-14.58,-3.12,-43.02,97.2003,-1.8174,-2.9592,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4749,2021-05-20 22:06:46:282
0.507586,0.225062,9.842864,0.494839,0.291536,9.789818,-0.012423,-0.011672,-0.020482,-14.34,-3.36,-43.02,98.0185,-1.7567,-2.9277,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4759,2021-05-20 22:06:46:292
0.488432,0.222668,9.804555,0.494839,0.291536,9.789818,-0.005093,-6.77E-4,-0.026591,-14.34,-3.36,-43.02,98.0185,-1.7567,-2.9277,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4770,2021-05-20 22:06:46:303
0.488432,0.222668,9.804555,0.491839,0.283847,9.790195,-0.005093,5.45E-4,-0.02598,-13.92,-3.42,-42.78,98.0185,-1.7567,-2.9277,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4779,2021-05-20 22:06:46:312
0.435758,0.191542,9.754275,0.491839,0.283847,9.790195,-0.008147,-0.00312,-0.022315,-13.92,-3.42,-42.78,98.0185,-1.7567,-2.9277,984.7214,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4789,2021-05-20 22:06:46:322
0.387873,0.172388,9.783007,0.487724,0.275142,9.790648,-0.008758,-0.00312,-0.013152,-14.16,-3.24,-42.96,98.3489,-1.6586,-2.876,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4799,2021-05-20 22:06:46:332
0.390267,0.169994,9.75667,0.487724,0.275142,9.790648,-0.002038,-0.001288,8.98E-4,-14.16,-3.24,-42.96,98.3489,-1.6586,-2.876,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4810,2021-05-20 22:06:46:343
0.390267,0.169994,9.75667,0.480223,0.264426,9.791315,-0.002649,0.004821,0.011283,-14.1,-2.82,-42.84,98.3489,-1.6586,-2.876,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4819,2021-05-20 22:06:46:352
0.459701,0.232245,9.675264,0.480223,0.264426,9.791315,-0.002038,5.45E-4,0.00945,-14.1,-2.82,-42.84,98.3489,-1.6586,-2.876,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4829,2021-05-20 22:06:46:362
0.498009,0.335198,9.569917,0.472258,0.255879,9.791929,-0.005704,-0.003731,0.001509,-14.28,-2.82,-42.78,98.7234,-1.5451,-2.8079,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4839,2021-05-20 22:06:46:372
0.502798,0.268159,9.579494,0.472258,0.255879,9.791929,-0.034414,-0.020225,-0.003378,-14.28,-2.82,-42.78,98.7234,-1.5451,-2.8079,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4849,2021-05-20 22:06:46:382
0.502798,0.268159,9.579494,0.472058,0.252038,9.792039,-0.052129,-0.013505,-0.0046,-14.64,-3.54,-42.84,98.7234,-1.5451,-2.8079,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4859,2021-05-20 22:06:46:392
0.457306,0.253793,9.780613,0.472058,0.252038,9.792039,-0.055184,-0.004342,0.00212,-14.64,-3.54,-42.84,98.7234,-1.5451,-2.8079,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4869,2021-05-20 22:06:46:402
0.452518,0.203513,9.924269,0.473481,0.244055,9.792172,-0.044799,5.45E-4,0.011283,-15.12,-3.36,-42.06,98.3501,-1.4727,-2.76,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4879,2021-05-20 22:06:46:412
0.483644,0.155628,9.976943,0.473481,0.244055,9.792172,-0.026473,-0.001288,0.013726,-15.12,-3.36,-42.06,98.3501,-1.4727,-2.76,984.7205,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4889,2021-05-20 22:06:46:422
0.615329,0.215485,9.981731,0.471648,0.23429,9.792499,-0.026473,-0.001288,0.013726,-15.0,-2.52,-41.82,98.3501,-1.4727,-2.76,984.7253,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4899,2021-05-20 22:06:46:432
0.615329,0.215485,9.981731,0.471648,0.23429,9.792499,-0.007536,-0.001899,0.00212,-15.0,-2.52,-41.82,98.3501,-1.4727,-2.76,984.7253,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4910,2021-05-20 22:06:46:443
0.591386,0.179571,9.90272,0.475661,0.230007,9.792406,-8.17E-4,-0.010451,-0.007043,-14.52,-2.7,-42.42,98.6835,-1.369,-2.7575,984.7253,55.855698,37.48085,175.739,NaN,,0.0087,2.0,85.4569,29 / 29,,4920,2021-05-20 22:06:46:453
